"id_bgl_3","aggregation_year","permanent_area","seasonal_area","maybepermanent","maybeseasonal"
"153_380","2011","0.30728446186826","0.213171452347317","0","0.00287647871300578"
"153_380","2012","0.264323580441951","0.229731503026514","0","0.000719062460120767"
"153_380","2013","0.248713233367786","0.300340709866792","0","0"
"153_380","2014","0.294026510698913","0.244692662793358","0","0"
"153_380","2015","0.298783762555788","0.258391938030071","0","0"
"153_380","2016","0.319220370332957","0.245205048777336","0","0"
"153_380","2017","0.276883809323258","0.279253903551566","0","0"
"153_380","2018","0.319330585016595","0.242645910586797","0","0"
"153_380","2019","0.31812295695292","0.243085014225468","0","0"
"153_380","2020","0.344937304924607","0.300431540278791","0","0"
"153_380","2021","0.296465900821575","0.37220973279213","0","0"
"213_380","1984","3.75394030256635","4.22408554352085","0.392231206468526","2.57513560271575"
"213_380","1985","2.99268024238762","2.86835693154785","1.70481491688018","6.0461689262886"
"213_380","1986","1.99681470066962","0.555202975632696","2.60648691851518","8.37061780841209"
"213_380","1987","3.75067286062232","3.91935146231291","0.224515355426097","2.53756199807508"
"213_380","1988","0","0","5.00458014628704","9.85451716947844"
"213_380","1989","0","0","5.00458014628704","9.85451716947844"
"213_380","1990","0","0","5.00458014628704","9.85451716947844"
"213_380","1991","2.9041596132883","1.06288920584336","1.67144761385474","6.38435023720011"
"213_380","1992","0","0","5.00458014628704","9.85451716947844"
"213_380","1993","2.8302912727795","3.98079934121023","0.0256373797271711","0.72220004854984"
"213_380","1994","3.98416118180247","4.91732830866879","0.0379935157051602","0.970180384230836"
"213_380","1995","0","0","5.00458014628704","9.85451716947844"
"213_380","1996","0","0","5.00458014628704","9.85451716947844"
"213_380","1997","0","0","5.00458014628704","9.85451716947844"
"213_380","1998","0","0","5.00458014628704","9.85451716947844"
"213_380","1999","2.72868430387119","1.12551669143323","0.908982066331459","4.09867249119812"
"213_380","2000","3.50607468662304","2.82027742413841","0.0329034557084407","1.2833637500967"
"213_380","2001","4.15623523068304","5.27653853210447","0.00940098753198981","1.15245104093155"
"213_380","2002","4.10391014975692","2.81793729234669","0.0532176037526726","1.75427035180162"
"213_380","2003","3.34751405989838","7.14213890698464","0.00313936604652554","0.265317413131889"
"213_380","2004","3.81753906391483","5.63561487637994","0.0203758638662597","0.817074677398355"
"213_380","2005","3.90096889258837","6.35408939218249","0.000626057328190655","0.210623814171984"
"213_380","2006","3.80045199077576","6.10225463172046","0.00062762585002929","0.218835161312018"
"213_380","2007","3.4558499196663","5.71659135030121","0.00062762585002929","0.403428295902068"
"213_380","2008","4.14017394852605","4.08700748742353","0.0156312705782315","1.02432029357513"
"213_380","2009","4.02283184861162","6.79890772216524","0.010290239599086","0.220734302901124"
"213_380","2010","4.56577819038534","5.99300247334976","0.00251470552757382","0.299143529455999"
"213_380","2011","4.3469368218531","6.3462086813182","0.00062762585002929","0.0887422564852636"
"213_380","2012","3.38557565682362","5.37238922138863","0.00062762585002929","0.605694261318593"
"213_380","2013","4.2401427102387","5.95344843317677","0.00062762585002929","0.144652510584359"
"213_380","2014","4.49805314022039","6.25393940349539","0.00877162435790524","0.147514916376859"
"213_380","2015","4.81443460879542","4.98918313640695","0.00062762585002929","0.145718875001459"
"213_380","2016","4.22913992613892","7.61868424918548","0","0.036847303674885"
"213_380","2017","4.99730200476639","6.5383607562483","0","0.0653519745591991"
"213_380","2018","4.75180638829","5.60912081407493","0","0.085071914442404"
"213_380","2019","4.67499861522719","5.99961961793928","0","0.0858508264545497"
"213_380","2020","5.20767192632261","7.10280738499303","0","0.0445234995520235"
"213_380","2021","4.55647851871989","6.49034295926286","0.00752064102562144","0.155324482197608"
"214_380","1984","1242.54797808007","348.929328933269","81.548627106508","367.709140028854"
"214_380","1985","1151.19867757212","400.744937621734","182.454019721293","266.066192241689"
"214_380","1986","1000.02616524881","132.216716824269","344.622493369374","630.347637138266"
"214_380","1987","1289.43690564416","655.73299033258","1.21475701206957","83.2260044199131"
"214_380","1988","44.4796704165199","8.7175368707481","1358.40665892922","886.844993242832"
"214_380","1989","286.525580108101","8.74216101260755","1116.04179728687","906.819951068096"
"214_380","1990","667.248988177288","21.0976301781201","694.300305339239","843.164581737536"
"214_380","1991","367.063586030459","13.7067755831985","1015.17769654459","878.242984148382"
"214_380","1992","0","0","1406.26391041812","932.244449378803"
"214_380","1993","363.85680059832","24.0231566319217","977.975790609563","807.751863335096"
"214_380","1994","698.997135929635","91.4091438151284","659.780707889488","729.058840850011"
"214_380","1995","0","0","1406.26391041812","932.244449378803"
"214_380","1996","0","0","1406.26391041812","932.244449378803"
"214_380","1997","1.7344604767407","0.158977413258981","1402.85643453834","930.98134311598"
"214_380","1998","4.96605093452518","1.4250353146995","1401.14132129741","930.371790635273"
"214_380","1999","1295.28739561707","174.783870085673","7.93363275247279","547.512047313296"
"214_380","2000","1283.32446812382","428.781026115636","1.40558418168791","166.31984884882"
"214_380","2001","1303.903853568","321.000870408912","4.38828153823429","234.441314056698"
"214_380","2002","1322.70353450005","324.058797701532","1.7201676428051","101.542992253339"
"214_380","2003","1308.54892621168","413.269200814968","0.556781640030015","73.3941057970973"
"214_380","2004","1320.99967650513","452.643456681845","0.950345028712478","133.080657524992"
"214_380","2005","1324.28566416934","447.984018436168","1.0193718998451","108.087950437799"
"214_380","2006","1320.2610248448","343.256278278827","1.95197445655255","114.02757075178"
"214_380","2007","1308.76673885009","328.337370609195","5.03374658512481","275.15676057735"
"214_380","2008","1313.96648510911","326.835325166036","17.7184036489407","131.725792259218"
"214_380","2009","1344.98028051609","358.646343581138","0.812643356556895","297.817824676983"
"214_380","2010","1335.89403316126","275.614226560841","0.681318079315208","339.089556051401"
"214_380","2011","1337.80535661644","336.923376212422","0.351447425957303","165.16132536374"
"214_380","2012","1281.51093440996","318.622461008475","1.45808668448864","318.150593914415"
"214_380","2013","1351.36740783287","475.631723229779","0.114915090845898","55.8067468317029"
"214_380","2014","1364.70573863035","468.237091884402","0.302128309278302","8.55242298025588"
"214_380","2015","1341.95470156596","448.579833616374","0.279158402808403","12.53740646164"
"214_380","2016","1370.96502191658","759.58638471803","0.0373905037413351","5.90342431252288"
"214_380","2017","1364.52231826625","699.151293472966","0.0597868517506868","5.01211444072051"
"214_380","2018","1368.56075218015","699.2950367467","0.0161661801394075","3.70771677324151"
"214_380","2019","1367.62801153355","751.148747884552","0.0686938941944391","8.50177968108488"
"214_380","2020","1385.12601732583","617.842179311927","0.0561441013705917","20.1474067059533"
"214_380","2021","1370.52102157674","734.2768432941","0.275719123456043","6.92786072376344"
"215_380","1984","420.474010082431","33.6415516132598","11.5576415730136","17.9260601963987"
"215_380","1985","168.206990814583","9.95682346304837","273.336585539971","52.0080158279688"
"215_380","1986","424.681401813322","31.2181958815654","4.24402963178182","15.6761075154292"
"215_380","1987","415.68991077899","65.884117953682","0.0471958994123555","1.52776155635696"
"215_380","1988","0","0","461.354431394307","81.8738845710809"
"215_380","1989","0","0","461.354431394307","81.8738845710809"
"215_380","1990","32.2021419315823","1.42928509623881","427.277901317391","76.7984914513992"
"215_380","1991","12.2115433981473","0.803784890452345","448.66285627905","77.7821443103699"
"215_380","1992","0","0","461.354431394307","81.8738845710809"
"215_380","1993","19.6697955657135","4.0132433927675","437.395352036348","71.2689685046737"
"215_380","1994","0.744748457160313","0.441719585272949","460.066847826173","80.9270872493558"
"215_380","1995","0","0","461.354431394307","81.8738845710809"
"215_380","1996","0","0","461.354431394307","81.8738845710809"
"215_380","1997","0","0","461.354431394307","81.8738845710809"
"215_380","1998","0","0","461.354431394307","81.8738845710809"
"215_380","1999","400.319568425071","15.2973771537357","31.1552284508163","25.3865332536281"
"215_380","2000","435.334593945486","43.0740279636054","0.302161280470718","6.14800827095865"
"215_380","2001","434.48075620667","47.909046599129","0.0303981461167317","4.45235387628314"
"215_380","2002","434.04031727206","46.1311015026913","0.0223227237362652","3.56796554924724"
"215_380","2003","432.086518954134","58.4345692911685","0.00974751619950813","3.41759005684734"
"215_380","2004","438.916713174099","54.8459851778281","0.158051168265542","3.80636432599322"
"215_380","2005","438.755032087741","50.9138219132011","0.503138441398201","5.42843199156398"
"215_380","2006","443.661185128923","42.0717562492531","0.275170148893342","7.13235192039557"
"215_380","2007","438.481452317988","54.4919979800514","0.22517303328564","3.01338424980914"
"215_380","2008","440.777237083674","47.6735488764745","0.130764006933097","4.7968726440431"
"215_380","2009","446.449499624239","62.4554970468045","0.058400715515474","2.05262943428402"
"215_380","2010","447.57432221361","57.9384904108878","0.0724048147628577","2.60678641473779"
"215_380","2011","450.13623123749","63.7755338755598","0.00490177231932095","0.786346121834518"
"215_380","2012","434.494386006069","58.6741164139773","0.043272572453362","2.71064606318775"
"215_380","2013","451.982231600412","62.4061092098294","0","1.20714187389879"
"215_380","2014","454.882235348186","64.6920139499426","0.00328577593877437","0.324464990181721"
"215_380","2015","455.982172560408","61.848762912187","0","0.572586836745762"
"215_380","2016","457.395529997905","70.3338283334866","0","0.346702259065876"
"215_380","2017","453.555012970591","69.1492736057365","0","0.0967815702477488"
"215_380","2018","457.955513953257","69.6015533662454","0","0.282091316796711"
"215_380","2019","457.056731475688","61.8473737170685","0","0.104731767504321"
"215_380","2020","462.794146199894","74.6796656004375","0.00249208166610961","0.135860428708039"
"215_380","2021","457.029868730867","84.8130340679389","0.000303902498939458","0.386121040047146"
"216_380","1984","0.282050561660435","0.274684785065177","0.0223811804396831","0.187673934927329"
"216_380","1985","0.260293250258181","0.199487350043822","0.0714841479956008","0.450176179378211"
"216_380","1986","0.281583118419546","0.450181360553959","0.0198941168950542","0.170578952560055"
"216_380","1987","0.264779351100636","0.455739332168756","0.0000254736834333516","0.0271215365281986"
"216_380","1988","0","0","0.323592494853188","0.760534907369555"
"216_380","1989","0.163604654652505","0.0224625211768309","0.15757903726041","0.717048188767341"
"216_380","1990","0.0817836298299131","0.0236492419581148","0.245068313197151","0.727296271051883"
"216_380","1991","0.187318714769265","0.0332240787323327","0.130504007545053","0.692846356768061"
"216_380","1992","0","0","0.323592494853188","0.760534907369555"
"216_380","1993","0.199367863451377","0.276623763529785","0.0482931929820802","0.246146746262378"
"216_380","1994","0.244305989392531","0.374301056320295","0.0467215030091157","0.204478018371817"
"216_380","1995","0","0","0.323592494853188","0.760534907369555"
"216_380","1996","0","0","0.323592494853188","0.760534907369555"
"216_380","1997","0","0","0.323592494853188","0.760534907369555"
"216_380","1998","0","0","0.323592494853188","0.760534907369555"
"216_380","1999","0.281151157606612","0.447677376692859","0.00161465379505363","0.175753040053863"
"216_380","2000","0.23691477268916","0.525256792967682","0.000629059039056301","0.0681506363476407"
"216_380","2001","0.270301791130766","0.601916871713611","0.000629059039056301","0.0502695365872818"
"216_380","2002","0.2506892797754","0.554681369776189","0.000629059039056301","0.0702329347706765"
"216_380","2003","0.247153953360576","0.672242200033803","0","0.0375643119674779"
"216_380","2004","0.250417732468843","0.66053045511579","0.000629059039056301","0.0283471287718938"
"216_380","2005","0.247129697906876","0.660657758436248","0.00197339014551949","0.0520040286444675"
"216_380","2006","0.22496021200501","0.586883374369776","0.0014203647904865","0.0559325364158105"
"216_380","2007","0.231478032606709","0.557002505778527","0.000649512512609363","0.0695445228121517"
"216_380","2008","0.19250010380946","0.542352363532272","0.0019279858097434","0.0902575430750171"
"216_380","2009","0.268557538101952","0.59041770157774","0.00194770278176293","0.0365935676411598"
"216_380","2010","0.272880956457298","0.566816521275505","0.000649512512609363","0.0466115468905271"
"216_380","2011","0.264964077773495","0.574583545267838","0","0.0295999071775369"
"216_380","2012","0.172758341983061","0.533748715733379","0.000629059039056301","0.0476249602433824"
"216_380","2013","0.224240370898727","0.564464034023238","0","0.0233345044448095"
"216_380","2014","0.282335963971484","0.5560241899638","0","0.0140203306800686"
"216_380","2015","0.259000498400179","0.547900003708178","0","0.00825325405457988"
"216_380","2016","0.305601680842822","0.580465792685373","0","0.00315292755840346"
"216_380","2017","0.292697792278612","0.582794259823676","0","0.00380201631924137"
"216_380","2018","0.309045344959105","0.550956492381417","0","0.00573122722562402"
"216_380","2019","0.299023750865622","0.582246822994841","0","0.00252284703310579"
"216_380","2020","0.344871444304875","0.682427328709723","0","0.00383973418502137"
"216_380","2021","0.259136364612655","0.995963453032149","0","0.00178561923641931"
"218_380","1984","68.8277043690352","19.2533276309789","5.24588705006503","6.86916265862642"
"218_380","1985","31.0923260110887","3.90656454425406","49.6900926678309","27.9606761988264"
"218_380","1986","72.375486732758","19.7153189315015","2.39804371022642","5.4171501931449"
"218_380","1987","65.5805320957116","38.7638052395043","0.00285051445472146","0.110695836612927"
"218_380","1988","0","0","90.1265316351264","38.4272494123288"
"218_380","1989","0","0","90.1265316351264","38.4272494123288"
"218_380","1990","0","0","90.1265316351264","38.4272494123288"
"218_380","1991","39.7748024375753","6.23730620103888","42.4545238766061","24.5884521327739"
"218_380","1992","0","0","90.1265316351264","38.4272494123288"
"218_380","1993","0","0","90.1265316351264","38.4272494123288"
"218_380","1994","0","0","90.1265316351264","38.4272494123288"
"218_380","1995","40.7324309685605","10.1961069016852","41.1248382510914","22.1497021366134"
"218_380","1996","0","0","90.1265316351264","38.4272494123288"
"218_380","1997","0","0","90.1265316351264","38.4272494123288"
"218_380","1998","46.4403597352572","3.77393681043919","41.7364299250319","30.133632654533"
"218_380","1999","75.0419914917598","17.6398744640157","0.100824295547243","4.52408824363591"
"218_380","2000","74.4375450836821","32.1939257016367","0.0387791452303931","0.710936828826408"
"218_380","2001","78.6082495621164","35.9361667336161","0.00484413779911348","0.588081577179643"
"218_380","2002","75.3588304917228","28.8370764766327","0.00264535006227008","0.506989010570425"
"218_380","2003","77.853626219634","35.5985147755016","0.00203784625045955","0.700917743305749"
"218_380","2004","77.7922445960185","26.8302707162706","0.387353563141397","2.91362964849595"
"218_380","2005","85.966230414955","24.9346274711863","1.3332891545699","4.77378152937254"
"218_380","2006","84.8718408139799","22.6385870825399","0.254763329579203","2.96748569114773"
"218_380","2007","81.0780739635015","28.0121955737593","0.0876571827303326","2.5926594022351"
"218_380","2008","83.5879070450155","20.2419836595426","0.223726298848587","3.71548377952"
"218_380","2009","83.7037571383834","32.7296429031499","0.0766238746968299","1.15762079152685"
"218_380","2010","84.6241002768604","26.350110893072","0.961641727572343","3.0671882988497"
"218_380","2011","85.7799138899717","28.5024714803627","0.0924824988366762","1.40159394391128"
"218_380","2012","83.883304593794","27.7184727632089","0.212948023444772","0.740203179216569"
"218_380","2013","86.7629534320677","29.4468709682048","0.00137799285585061","0.290564404787523"
"218_380","2014","86.7269726059384","30.156751826944","0.0020440481021069","0.122390380814014"
"218_380","2015","86.0018955937128","33.405850885202","0","0.0684713128919932"
"218_380","2016","86.2317237887986","31.3779312498874","0","0.0148544430230543"
"218_380","2017","86.3263870455227","33.1802600639607","0","0.0157937314804169"
"218_380","2018","88.132599268908","33.3101138947488","0","0.0627633578023033"
"218_380","2019","85.7545591945249","37.3227591322119","0","0.0356376112372541"
"218_380","2020","86.9002879741255","36.1045082529872","0","0.0236257894208892"
"218_380","2021","83.1080153741951","42.8924269558136","0","0.0323768021860708"
"219_380","1984","16.9547375329861","7.77742135745642","2.05860029627254","2.28220884830636"
"219_380","1985","10.5768121041148","3.10045480618171","13.885640658047","6.60874354832294"
"219_380","1986","17.0962770706568","10.3820580115615","0.0265785189318087","1.12350545608982"
"219_380","1987","17.2947078327304","17.0407985167847","0.00197630610531561","0.4429534453118"
"219_380","1988","0","0","32.3252785298295","18.6284853774812"
"219_380","1989","0","0","32.3252785298295","18.6284853774812"
"219_380","1990","6.00817356749675","0.469050457238165","20.9051530215417","14.5403219412106"
"219_380","1991","0","0","32.3252785298295","18.6284853774812"
"219_380","1992","0","0","32.3252785298295","18.6284853774812"
"219_380","1993","9.20903487030951","2.20722699360922","17.6085223532261","10.5230163521444"
"219_380","1994","0","0","32.3252785298295","18.6284853774812"
"219_380","1995","0","0","32.3252785298295","18.6284853774812"
"219_380","1996","0","0","32.3252785298295","18.6284853774812"
"219_380","1997","0","0","32.3252785298295","18.6284853774812"
"219_380","1998","0","0","32.3252785298295","18.6284853774812"
"219_380","1999","22.1245406968594","3.20425821955877","0.0224400877151364","2.46519404978733"
"219_380","2000","22.1733386446128","13.3226538279863","0.00164891069083858","0.388523096633235"
"219_380","2001","22.2510624640336","12.2191809168353","0.0124952237174262","0.5094643344427"
"219_380","2002","16.872498617581","9.07475131537272","0.000472460749020398","0.587252446826246"
"219_380","2003","18.5646673176533","16.8504946857442","0","0.189139817059314"
"219_380","2004","25.8132282839031","12.5702888666928","0.0350068991522159","0.627934935920662"
"219_380","2005","28.9424585237583","9.39902263956587","0.871225847129244","2.73485452013191"
"219_380","2006","29.8849532324099","10.1993958919734","0.385415600470322","1.95052823305253"
"219_380","2007","28.7738201375144","10.9445991950671","0.498617320645409","1.47422335658008"
"219_380","2008","26.7179393852887","11.5810794783617","0.0495030111489434","0.817991762690237"
"219_380","2009","28.8615027611799","15.594795364986","0.0178156878748982","0.391058132607335"
"219_380","2010","29.1543523374968","12.1787696959862","0.0661805089688677","0.95500994201535"
"219_380","2011","28.4488101729991","15.6975447939312","0.000252303893349188","0.27384752885087"
"219_380","2012","27.1724252733566","15.2359215980151","0.00486265228349058","0.407007216564927"
"219_380","2013","26.7983237786191","16.751262351325","0","0.0172799008583431"
"219_380","2014","27.4026951884056","16.4380284115318","0","0.0161455118216063"
"219_380","2015","28.9465949073493","16.7841157503752","0","0.0469070378412474"
"219_380","2016","27.2124774280383","17.4271973354902","0","0.0114394794218242"
"219_380","2017","26.4541988582371","17.1279410755953","0","0.00585834651103462"
"219_380","2018","27.4145164777134","15.5825864634595","0","0.0301510625500597"
"219_380","2019","29.021413709457","17.0908509138762","0","0.00499144097557291"
"219_380","2020","30.7663085171426","35.3581101020273","0","0.0158087347650115"
"219_380","2021","26.8883149843037","23.7438150645731","0","2.04319032099185"
"227_380","1984","0.642204741857416","0.0908557242115813","0.0587576188420986","0.0183729827719028"
"227_380","1985","0.12904639373643","0.0560318500883238","0.579961967867954","0.0681985386181623"
"227_380","1986","0.660217153668568","0.0705193656613119","0.0444627122875924","0.046472868474666"
"227_380","1987","0.697222539440583","0.0844749231231581","0.00806139822816476","0.023521208204329"
"227_380","1988","0.0354219081962262","0.0402611279166212","0.671723363959851","0.0904887885553762"
"227_380","1989","0.0292348590480876","0.0310121599114591","0.672959923084515","0.0948386384407058"
"227_380","1990","0.0645642242777874","0.0464268981483674","0.638253149848121","0.0836979884188622"
"227_380","1991","0.0148801745963283","0.012285811191096","0.534135458742122","0.091799499567452"
"227_380","1992","0","0","0.707145272156078","0.135072559980201"
"227_380","1993","0.536099139775615","0.0725934655638412","0.0978486905645981","0.0773955314541144"
"227_380","1994","0.632095877546817","0.0966989196754773","0.0626437381565041","0.0352981378411071"
"227_380","1995","0","0","0.707145272156078","0.135072559980201"
"227_380","1996","0","0","0.707145272156078","0.135072559980201"
"227_380","1997","0.0136490255667298","0.0129975273477041","0.668182723515201","0.0920681775150382"
"227_380","1998","0.0346293845636241","0.0453895682206505","0.667564199480694","0.0890853709691916"
"227_380","1999","0.693304775088715","0.0453006078094226","0.00248148362152278","0.0290510037448257"
"227_380","2000","0.687946734701137","0.039054835048349","0.00371817190898582","0.0266471815411933"
"227_380","2001","0.692893953046615","0.0657291789034692","0.0111602139077149","0.00681358517613262"
"227_380","2002","0.688337674927122","0.0436269362801777","0.00682240450987592","0.00991397717734799"
"227_380","2003","0.686673280184942","0.0768931552379702","0.00620556139620021","0.00806026125792414"
"227_380","2004","0.693521674240793","0.0688315441443895","0","0.00928879022831097"
"227_380","2005","0.686702693098079","0.0781127489831609","0","0.00248131970874965"
"227_380","2006","0.689794386546447","0.0799912203879406","0.00123919255565852","0.001241346122697"
"227_380","2007","0.669749075993119","0.0795795565466488","0.00310334865935147","0.0189364887406483"
"227_380","2008","0.681141876541398","0.0427716002801853","0.0154773043468595","0.0405934114509043"
"227_380","2009","0.689804657695669","0.081801666680486","0","0.00186000077519566"
"227_380","2010","0.687940324582479","0.0744066701231835","0.000620289880316705","0.0109852031722446"
"227_380","2011","0.686066911598056","0.0750276990079631","0.00496534816920757","0.0105364474584348"
"227_380","2012","0.663757499175","0.0644779547660922","0.0136506827548146","0.0161037308280356"
"227_380","2013","0.656275589235912","0.0756523425302779","0","0.00803962652571499"
"227_380","2014","0.69165716627179","0.0694208419377295","0.00993071449920535","0.00682468432933092"
"227_380","2015","0.668725638925417","0.0862397677180649","0","0.0198221544269472"
"227_380","2016","0.723914236803859","0.11397599392849","0.0124133825302124","0.00620139687089249"
"227_380","2017","0.697698949292923","0.134038831148863","0.00744804344139993","0.0105291673680767"
"227_380","2018","0.69103409610255","0.14842694264896","0.00434467662125826","0.0111437116866"
"227_380","2019","0.693517534570157","0.15119441207544","0","0.00990178261417896"
"227_380","2020","0.813826906236172","0.423680886452305","0.00372402020730078","0.00928427709732205"
"227_380","2021","0.807083839669769","0.587630640328679","0.00496535119600594","0.0513098954106681"
"232_380","1984","0.0254570304532535","0","0.015523376816418","0"
"232_380","1985","0.0316671159234829","0","0.00931329134618863","0"
"232_380","1986","0.00993498030584306","0","0.0285624288953841","0"
"232_380","1987","0.0341501742368564","0","0.00683023303281516","0"
"232_380","1988","0","0","0.0409804072696716","0"
"232_380","1989","0","0","0.0409804072696716","0"
"232_380","1990","0.0279414366232231","0","0.0124187443871051","0"
"232_380","1991","0","0","0.0409804072696716","0"
"232_380","1992","0","0","0.0409804072696716","0"
"232_380","1993","0","0","0.0409804072696716","0"
"232_380","1994","0","0","0.0409804072696716","0"
"232_380","1995","0","0","0.0409804072696716","0"
"232_380","1996","0","0","0.0409804072696716","0"
"232_380","1997","0","0","0.0409804072696716","0"
"232_380","1998","0","0","0.0409804072696716","0"
"232_380","1999","0.0409804072696716","0","0","0"
"232_380","2000","0.039739427738823","0.000620753271505237","0","0"
