,id_bgl_0,aggregation_year,permanent_area,seasonal_area,maybepermanent,maybeseasonal
3118,336,1986,0.0,0.0,0.0,0.0
3119,336,1987,0.0,0.0,0.0,0.0
3120,336,1988,0.0,0.0,0.0,0.0
3121,336,1989,0.0,0.0,0.0,0.0
3122,336,1990,0.0,0.0,0.0,0.0
3123,336,1991,0.0,0.0,0.0,0.0
3124,336,1992,0.0,0.0,0.0,0.0
3125,336,1993,0.0,0.0,0.0,0.0
3126,336,1994,0.0,0.0,0.0,0.0
3127,336,1995,0.0,0.0,0.0,0.0
3128,336,1996,0.0,0.0,0.0,0.0
3129,336,1997,0.0,0.0,0.0,0.0
3130,336,1998,0.0,0.0,0.0,0.0
3131,336,1999,0.0,0.0,0.0,0.0
3132,336,2000,0.0,0.0,0.0,0.0
3133,336,2001,0.0,0.0,0.0,0.0
3134,336,2002,0.0,0.0,0.0,0.0
3135,336,2003,0.0,0.0,0.0,0.0
3136,336,2004,0.0,0.0,0.0,0.0
3137,336,2005,0.0,0.0,0.0,0.0
3138,336,2006,0.0,0.0,0.0,0.0
3139,336,2007,0.0,0.0,0.0,0.0
3140,336,2008,0.0,0.0,0.0,0.0
3141,336,2009,0.0,0.0,0.0,0.0
3142,336,2010,0.0,0.0,0.0,0.0
3143,336,2011,0.0,0.0,0.0,0.0
3144,336,2012,0.0,0.0,0.0,0.0
3145,336,2013,0.0,0.0,0.0,0.0
3146,336,2014,0.0,0.0,0.0,0.0
3147,336,2015,0.0,0.0,0.0,0.0
3148,336,2016,0.0,0.0,0.0,0.0
3149,336,2017,0.0,0.0,0.0,0.0
3150,336,2018,0.0,0.0,0.0,0.0
3151,336,2019,0.0,0.0,0.0,0.0
3152,336,2020,0.0,0.0013387281796895,0.0,0.0
3153,336,2021,0.0,0.0013387281796895,0.0,0.0
3154,340,1984,45.127353722498,0.303104444605746,424.601532250092,945.324301826002
3155,340,1985,317.764663782294,93.5284102107229,60.271248524324,347.233564309594
3156,340,1986,376.751437039471,230.597332787485,8.6399532181414,191.24701211431
3157,340,1987,379.13092392199,414.503445156879,1.68531115506205,92.5199467203466
3158,340,1988,0.0,0.0,470.483108469932,959.28656264662
3159,340,1989,124.233353225395,76.3324039602712,311.624463933748,665.203820203531
3160,340,1990,275.899366685724,128.665412279724,142.35540697401,455.874809235835
3161,340,1991,255.378313122263,185.113113827687,157.056972338517,418.632949560408
3162,340,1992,241.699230985875,29.3497016433056,207.637602993237,719.36566205666
3163,340,1993,412.648316809023,389.145372198419,3.57144139519477,106.453948719563
3164,340,1994,418.439511481236,415.87850612615,6.1999409917249,102.735766730478
3165,340,1995,337.583552813168,396.899350454325,85.8542876056704,167.629209530013
3166,340,1996,439.734971819404,505.997481669983,3.61078847872217,64.4893115722426
3167,340,1997,437.022146694517,461.094500612094,0.55467987373978,82.874371987489
3168,340,1998,435.331128184575,638.741555868597,0.107245741805573,26.4650453463459
