id_bgl,basin_level,start_year,t_score,p_t,u_score,p_u,baseline_median,delta,u_sign
1222_894,4,2017,,,50.0,1.0,0.0,0.0,-99
1223_454,4,2017,,,50.0,1.0,0.0,0.0,-99
1223_508,4,2017,1.5123484710401298,0.14422456515152926,81.5,0.035095797419284286,168.015613165466,25.807547887454668,1
1223_716,4,2017,1.4350817732736163,0.19556277627703306,71.5,0.1534378834105726,18.57687166215975,19.97723655281493,1
1223_894,4,2017,,,50.0,1.0,0.0,0.0,-99
1224_180,4,2017,,,50.0,1.0,0.0,0.0,-99
1224_454,4,2017,,,50.0,1.0,0.0,0.0,-99
1224_508,4,2017,,,50.0,1.0,0.0,0.0,-99
1224_894,4,2017,3.693522212923755,0.008790418406585733,90.5,0.006547287612860911,23.46452220617805,31.28656751755762,1
1225_508,4,2017,,,50.0,1.0,0.0,0.0,-99
1225_716,4,2017,,,50.0,1.0,0.0,0.0,-99
1225_894,4,2017,0.8708923725664554,0.41059287363465846,63.5,0.37686571143689396,1.16162338393042,20.071160282248357,1
1226_180,4,2017,,,50.0,1.0,0.0,0.0,-99
1226_894,4,2017,1.9276554860887376,0.09735900494908098,80.5,0.04142253879330133,70.6449555436167,30.334436306335967,1
1227_716,4,2017,2.874137758112299,0.024024647900921944,84.5,0.020822974945909827,134.52606624921202,31.65237177593395,1
1227_72,4,2017,,,50.0,1.0,0.0,0.0,-99
1227_894,4,2017,3.0176254818273076,0.010961782042009916,78.5,0.05699830641051993,86.99755411421715,70.28431517245484,1
1228_24,4,2017,,,50.0,1.0,0.0,0.0,-99
1228_516,4,2017,,,50.0,1.0,0.0,0.0,-99
1228_72,4,2017,,,50.0,1.0,0.0,0.0,-99
1228_894,4,2017,,,50.0,1.0,0.0,0.0,-99
1229_180,4,2017,,,50.0,1.0,0.0,0.0,-99
1229_24,4,2017,,,50.0,1.0,0.0,0.0,-99
1229_516,4,2017,,,50.0,1.0,0.0,0.0,-99
