id_bgl,basin_level,start_year,t_score,u_score,p_t,p_u,sign_diff,delta
132622_178,6,2017,,50.0,,1.0,,0.0
132623_140,6,2017,,50.0,,1.0,,0.0
132624_140,6,2017,,50.0,,1.0,,0.0
132625_140,6,2017,,50.0,,1.0,,0.0
132626_140,6,2017,,50.0,,1.0,,0.0
132627_140,6,2017,,50.0,,1.0,,0.0
132628_140,6,2017,,50.0,,1.0,,0.0
132629_140,6,2017,,50.0,,1.0,,0.0
132631_140,6,2017,,50.0,,1.0,,0.0
132631_180,6,2017,,50.0,,1.0,,0.0
132632_140,6,2017,,50.0,,1.0,,0.0
132633_140,6,2017,,50.0,,1.0,,0.0
132633_180,6,2017,,50.0,,1.0,,0.0
132634_140,6,2017,,50.0,,1.0,,0.0
132635_140,6,2017,,50.0,,1.0,,0.0
132635_180,6,2017,,50.0,,1.0,,0.0
132636_140,6,2017,,50.0,,1.0,,0.0
132637_140,6,2017,,50.0,,1.0,,0.0
132637_180,6,2017,,50.0,,1.0,,0.0
132638_140,6,2017,,50.0,,1.0,,0.0
132639_140,6,2017,,50.0,,1.0,,0.0
132639_180,6,2017,,50.0,,1.0,,0.0
132641_140,6,2017,,50.0,,1.0,,0.0
132642_140,6,2017,,50.0,,1.0,,0.0
132643_140,6,2017,,50.0,,1.0,,0.0
132644_140,6,2017,,50.0,,1.0,,0.0
132645_140,6,2017,,50.0,,1.0,,0.0
132646_140,6,2017,,50.0,,1.0,,0.0
132647_140,6,2017,,50.0,,1.0,,0.0
132648_140,6,2017,,50.0,,1.0,,0.0
132649_140,6,2017,,50.0,,1.0,,0.0
132650_140,6,2017,,50.0,,1.0,,0.0
132650_180,6,2017,,50.0,,1.0,,0.0
132661_140,6,2017,,50.0,,1.0,,0.0
132662_140,6,2017,,50.0,,1.0,,0.0
132663_140,6,2017,,50.0,,1.0,,0.0
132664_140,6,2017,,50.0,,1.0,,0.0
132665_140,6,2017,,50.0,,1.0,,0.0
132666_140,6,2017,,50.0,,1.0,,0.0
132667_140,6,2017,,50.0,,1.0,,0.0
132668_140,6,2017,,50.0,,1.0,,0.0
132669_140,6,2017,,50.0,,1.0,,0.0
132669_728,6,2017,,50.0,,1.0,,0.0
132669_729,6,2017,,50.0,,1.0,,0.0
132670_140,6,2017,,50.0,,1.0,,0.0
132670_180,6,2017,,50.0,,1.0,,0.0
132681_140,6,2017,,50.0,,1.0,,0.0
132681_180,6,2017,,50.0,,1.0,,0.0
132682_180,6,2017,,50.0,,1.0,,0.0
132683_140,6,2017,,50.0,,1.0,,0.0
132683_180,6,2017,,50.0,,1.0,,0.0
132684_140,6,2017,,50.0,,1.0,,0.0
132685_140,6,2017,,50.0,,1.0,,0.0
132685_180,6,2017,,50.0,,1.0,,0.0
132686_140,6,2017,,50.0,,1.0,,0.0
132686_728,6,2017,,50.0,,1.0,,0.0
132687_140,6,2017,,50.0,,1.0,,0.0
132687_180,6,2017,,50.0,,1.0,,0.0
132688_140,6,2017,,50.0,,1.0,,0.0
132688_728,6,2017,,50.0,,1.0,,0.0
132689_140,6,2017,,50.0,,1.0,,0.0
132689_180,6,2017,,50.0,,1.0,,0.0
132689_728,6,2017,,50.0,,1.0,,0.0
132691_180,6,2017,,50.0,,1.0,,0.0
132692_180,6,2017,,50.0,,1.0,,0.0
132693_180,6,2017,,50.0,,1.0,,0.0
132694_180,6,2017,,50.0,,1.0,,0.0
132695_180,6,2017,,50.0,,1.0,,0.0
132696_180,6,2017,,50.0,,1.0,,0.0
132697_180,6,2017,,50.0,,1.0,,0.0
132697_728,6,2017,,50.0,,1.0,,0.0
132698_180,6,2017,,50.0,,1.0,,0.0
132698_728,6,2017,,50.0,,1.0,,0.0
132699_180,6,2017,,50.0,,1.0,,0.0
132699_728,6,2017,,50.0,,1.0,,0.0
132699_800,6,2017,,50.0,,1.0,,0.0
132710_180,6,2017,,50.0,,1.0,,0.0
132721_180,6,2017,,50.0,,1.0,,0.0
132722_180,6,2017,,50.0,,1.0,,0.0
132723_180,6,2017,,50.0,,1.0,,0.0
132724_180,6,2017,,50.0,,1.0,,0.0
132725_180,6,2017,,50.0,,1.0,,0.0
132726_180,6,2017,,50.0,,1.0,,0.0
132727_180,6,2017,,50.0,,1.0,,0.0
132728_180,6,2017,,50.0,,1.0,,0.0
132729_180,6,2017,,50.0,,1.0,,0.0
132730_180,6,2017,,50.0,,1.0,,0.0
132741_180,6,2017,,50.0,,1.0,,0.0
132742_180,6,2017,,50.0,,1.0,,0.0
132743_180,6,2017,,50.0,,1.0,,0.0
132744_180,6,2017,,50.0,,1.0,,0.0
132745_180,6,2017,,50.0,,1.0,,0.0
132746_180,6,2017,,50.0,,1.0,,0.0
132747_180,6,2017,,50.0,,1.0,,0.0
132748_180,6,2017,,50.0,,1.0,,0.0
132749_180,6,2017,,50.0,,1.0,,0.0
132751_180,6,2017,,50.0,,1.0,,0.0
132752_180,6,2017,,50.0,,1.0,,0.0
132753_180,6,2017,,50.0,,1.0,,0.0
132754_180,6,2017,,50.0,,1.0,,0.0
132755_180,6,2017,,50.0,,1.0,,0.0
132756_180,6,2017,,50.0,,1.0,,0.0
132757_180,6,2017,,50.0,,1.0,,0.0
132758_180,6,2017,,50.0,,1.0,,0.0
132759_180,6,2017,,50.0,,1.0,,0.0
132761_180,6,2017,,50.0,,1.0,,0.0
132762_180,6,2017,,50.0,,1.0,,0.0
132763_180,6,2017,,50.0,,1.0,,0.0
132764_180,6,2017,,50.0,,1.0,,0.0
132765_180,6,2017,,50.0,,1.0,,0.0
132766_180,6,2017,,50.0,,1.0,,0.0
132767_180,6,2017,,50.0,,1.0,,0.0
132768_180,6,2017,,50.0,,1.0,,0.0
132769_180,6,2017,,50.0,,1.0,,0.0
132770_180,6,2017,,50.0,,1.0,,0.0
132781_180,6,2017,,50.0,,1.0,,0.0
132782_180,6,2017,,50.0,,1.0,,0.0
132783_180,6,2017,,50.0,,1.0,,0.0
132784_180,6,2017,,50.0,,1.0,,0.0
132785_180,6,2017,,50.0,,1.0,,0.0
132786_180,6,2017,,50.0,,1.0,,0.0
132787_180,6,2017,,50.0,,1.0,,0.0
132788_180,6,2017,,50.0,,1.0,,0.0
132789_180,6,2017,,50.0,,1.0,,0.0
132791_180,6,2017,,50.0,,1.0,,0.0
132792_180,6,2017,,50.0,,1.0,,0.0
132793_180,6,2017,,50.0,,1.0,,0.0
132794_180,6,2017,,50.0,,1.0,,0.0
132795_180,6,2017,,50.0,,1.0,,0.0
132796_180,6,2017,,50.0,,1.0,,0.0
132797_180,6,2017,,50.0,,1.0,,0.0
132798_180,6,2017,,50.0,,1.0,,0.0
132799_180,6,2017,,50.0,,1.0,,0.0
132810_180,6,2017,,50.0,,1.0,,0.0
132820_180,6,2017,,50.0,,1.0,,0.0
132830_180,6,2017,,50.0,,1.0,,0.0
132830_834,6,2017,,50.0,,1.0,,0.0
132841_180,6,2017,,50.0,,1.0,,0.0
132841_834,6,2017,,50.0,,1.0,,0.0
132842_180,6,2017,,50.0,,1.0,,0.0
132842_834,6,2017,,50.0,,1.0,,0.0
132843_180,6,2017,,50.0,,1.0,,0.0
132843_834,6,2017,,50.0,,1.0,,0.0
132844_180,6,2017,,50.0,,1.0,,0.0
132845_180,6,2017,,50.0,,1.0,,0.0
132845_834,6,2017,,50.0,,1.0,,0.0
132846_180,6,2017,,50.0,,1.0,,0.0
132846_834,6,2017,,50.0,,1.0,,0.0
132847_180,6,2017,,50.0,,1.0,,0.0
132847_834,6,2017,,50.0,,1.0,,0.0
132847_894,6,2017,,50.0,,1.0,,0.0
132848_834,6,2017,,50.0,,1.0,,0.0
132848_894,6,2017,1.7196495646949697,78.5,0.1432341558945131,0.05699830641051993,1.0,23.07691155601652
132849_894,6,2017,,50.0,,1.0,,0.0
132850_180,6,2017,,50.0,,1.0,,0.0
132850_834,6,2017,,50.0,,1.0,,0.0
132861_180,6,2017,,50.0,,1.0,,0.0
132861_834,6,2017,,50.0,,1.0,,0.0
132862_180,6,2017,,50.0,,1.0,,0.0
132862_834,6,2017,,50.0,,1.0,,0.0
132863_180,6,2017,,50.0,,1.0,,0.0
132863_834,6,2017,,50.0,,1.0,,0.0
132864_834,6,2017,,50.0,,1.0,,0.0
132865_108,6,2017,,50.0,,1.0,,0.0
132865_180,6,2017,,50.0,,1.0,,0.0
132865_834,6,2017,,50.0,,1.0,,0.0
132866_180,6,2017,,50.0,,1.0,,0.0
132867_108,6,2017,,50.0,,1.0,,0.0
132867_180,6,2017,1.4986829133413366,68.5,0.17906909692776324,0.2211162550702167,1.0,23.656465872500977
132867_646,6,2017,3.3281540749823746,79.5,0.006528087201832041,0.048689610702269216,1.0,49.74468647183545
132868_180,6,2017,,50.0,,1.0,,0.0
132868_646,6,2017,,50.0,,1.0,,0.0
132869_180,6,2017,,50.0,,1.0,,0.0
132869_646,6,2017,,50.0,,1.0,,0.0
132870_180,6,2017,,50.0,,1.0,,0.0
132870_834,6,2017,,50.0,,1.0,,0.0
132881_834,6,2017,,50.0,,1.0,,0.0
132882_108,6,2017,,50.0,,1.0,,0.0
132882_834,6,2017,,50.0,,1.0,,0.0
132883_834,6,2017,,50.0,,1.0,,0.0
132884_834,6,2017,,50.0,,1.0,,0.0
132885_834,6,2017,,50.0,,1.0,,0.0
132886_834,6,2017,,50.0,,1.0,,0.0
132887_834,6,2017,,50.0,,1.0,,0.0
132888_834,6,2017,,50.0,,1.0,,0.0
132889_108,6,2017,,50.0,,1.0,,0.0
132889_834,6,2017,,50.0,,1.0,,0.0
132891_834,6,2017,,50.0,,1.0,,0.0
132892_834,6,2017,,50.0,,1.0,,0.0
132893_834,6,2017,,50.0,,1.0,,0.0
132894_834,6,2017,,50.0,,1.0,,0.0
132895_834,6,2017,,50.0,,1.0,,0.0
132896_834,6,2017,,50.0,,1.0,,0.0
132897_834,6,2017,,50.0,,1.0,,0.0
132898_834,6,2017,,50.0,,1.0,,0.0
132899_834,6,2017,,50.0,,1.0,,0.0
132910_180,6,2017,,50.0,,1.0,,0.0
132920_180,6,2017,,50.0,,1.0,,0.0
132930_180,6,2017,,50.0,,1.0,,0.0
132941_180,6,2017,,50.0,,1.0,,0.0
132942_180,6,2017,,50.0,,1.0,,0.0
132943_180,6,2017,,50.0,,1.0,,0.0
132944_180,6,2017,,50.0,,1.0,,0.0
132945_180,6,2017,,50.0,,1.0,,0.0
132946_180,6,2017,1.6510879615782748,81.5,0.14903297918999858,0.035095797419284286,1.0,69.50969121294798
132946_894,6,2017,,50.0,,1.0,,0.0
132947_180,6,2017,,50.0,,1.0,,0.0
132948_180,6,2017,,50.0,,1.0,,0.0
132948_894,6,2017,,50.0,,1.0,,0.0
132949_180,6,2017,1.6644045037788686,71.5,0.13121450229445247,0.1534378834105726,1.0,11.458688213381677
132949_894,6,2017,,50.0,,1.0,,0.0
132951_180,6,2017,,50.0,,1.0,,0.0
132952_180,6,2017,,50.0,,1.0,,0.0
132953_180,6,2017,,50.0,,1.0,,0.0
132954_180,6,2017,,50.0,,1.0,,0.0
132955_180,6,2017,,50.0,,1.0,,0.0
132956_180,6,2017,,50.0,,1.0,,0.0
132957_180,6,2017,,50.0,,1.0,,0.0
132958_180,6,2017,,50.0,,1.0,,0.0
132959_180,6,2017,,50.0,,1.0,,0.0
132959_894,6,2017,,50.0,,1.0,,0.0
132960_180,6,2017,,50.0,,1.0,,0.0
132960_894,6,2017,,50.0,,1.0,,0.0
132971_180,6,2017,,50.0,,1.0,,0.0
132971_894,6,2017,,50.0,,1.0,,0.0
132972_180,6,2017,3.2992897695802386,74.5,0.0031520298501046483,0.1004810039202739,1.0,390.90964828123964
132972_894,6,2017,,50.0,,1.0,,0.0
132973_180,6,2017,,50.0,,1.0,,0.0
132973_894,6,2017,,50.0,,1.0,,0.0
132974_180,6,2017,,50.0,,1.0,,0.0
132974_894,6,2017,,50.0,,1.0,,0.0
132975_180,6,2017,,50.0,,1.0,,0.0
132975_894,6,2017,,50.0,,1.0,,0.0
132976_180,6,2017,,50.0,,1.0,,0.0
132976_894,6,2017,3.0820665767472435,72.5,0.00526785014443359,0.12844635462925333,1.0,110.71432764250552
132977_180,6,2017,,50.0,,1.0,,0.0
132977_894,6,2017,,50.0,,1.0,,0.0
132978_894,6,2017,,50.0,,1.0,,0.0
132979_894,6,2017,,50.0,,1.0,,0.0
132980_894,6,2017,,50.0,,1.0,,0.0
132991_894,6,2017,,50.0,,1.0,,0.0
132992_894,6,2017,,50.0,,1.0,,0.0
132993_894,6,2017,,50.0,,1.0,,0.0
132994_894,6,2017,,50.0,,1.0,,0.0
132995_894,6,2017,,50.0,,1.0,,0.0
132996_894,6,2017,,50.0,,1.0,,0.0
132997_894,6,2017,3.030253150983285,80.5,0.01582549223421448,0.04103134797707393,1.0,1147.360742828527
132998_894,6,2017,,50.0,,1.0,,0.0
132999_454,6,2017,,50.0,,1.0,,0.0
132999_834,6,2017,,50.0,,1.0,,0.0
132999_894,6,2017,,50.0,,1.0,,0.0
133100_178,6,2017,,50.0,,1.0,,0.0
133100_180,6,2017,,50.0,,1.0,,0.0
133100_24,6,2017,,50.0,,1.0,,0.0
133201_178,6,2017,,50.0,,1.0,,0.0
133201_266,6,2017,,50.0,,1.0,,0.0
133202_178,6,2017,,50.0,,1.0,,0.0
133203_178,6,2017,,50.0,,1.0,,0.0
133204_178,6,2017,,50.0,,1.0,,0.0
133204_266,6,2017,,50.0,,1.0,,0.0
133205_178,6,2017,,50.0,,1.0,,0.0
133206_178,6,2017,,50.0,,1.0,,0.0
133206_180,6,2017,,50.0,,1.0,,0.0
133207_178,6,2017,,50.0,,1.0,,0.0
133207_180,6,2017,,50.0,,1.0,,0.0
133208_178,6,2017,,50.0,,1.0,,0.0
133209_178,6,2017,,50.0,,1.0,,0.0
133209_180,6,2017,,50.0,,1.0,,0.0
133301_178,6,2017,,50.0,,1.0,,0.0
133301_266,6,2017,,50.0,,1.0,,0.0
133302_178,6,2017,,50.0,,1.0,,0.0
133302_266,6,2017,,50.0,,1.0,,0.0
133303_266,6,2017,,50.0,,1.0,,0.0
133304_266,6,2017,,50.0,,1.0,,0.0
133305_266,6,2017,,50.0,,1.0,,0.0
133306_266,6,2017,,50.0,,1.0,,0.0
133307_266,6,2017,,50.0,,1.0,,0.0
133308_266,6,2017,,50.0,,1.0,,0.0
133309_266,6,2017,,50.0,,1.0,,0.0
133410_266,6,2017,,50.0,,1.0,,0.0
133421_266,6,2017,,50.0,,1.0,,0.0
133422_266,6,2017,,50.0,,1.0,,0.0
133423_266,6,2017,,50.0,,1.0,,0.0
133424_266,6,2017,,50.0,,1.0,,0.0
133425_266,6,2017,,50.0,,1.0,,0.0
133426_266,6,2017,,50.0,,1.0,,0.0
133427_266,6,2017,,50.0,,1.0,,0.0
133428_266,6,2017,,50.0,,1.0,,0.0
133429_178,6,2017,,50.0,,1.0,,0.0
133429_266,6,2017,,50.0,,1.0,,0.0
133430_226,6,2017,,50.0,,1.0,,0.0
133430_266,6,2017,,50.0,,1.0,,0.0
133440_226,6,2017,,50.0,,1.0,,0.0
133440_266,6,2017,,50.0,,1.0,,0.0
133450_266,6,2017,,50.0,,1.0,,0.0
133461_266,6,2017,,50.0,,1.0,,0.0
133462_178,6,2017,,50.0,,1.0,,0.0
133462_266,6,2017,,50.0,,1.0,,0.0
133463_266,6,2017,,50.0,,1.0,,0.0
133464_178,6,2017,,50.0,,1.0,,0.0
133464_266,6,2017,,50.0,,1.0,,0.0
133465_178,6,2017,,50.0,,1.0,,0.0
133465_266,6,2017,,50.0,,1.0,,0.0
133466_266,6,2017,,50.0,,1.0,,0.0
133467_178,6,2017,,50.0,,1.0,,0.0
133467_266,6,2017,,50.0,,1.0,,0.0
133468_178,6,2017,,50.0,,1.0,,0.0
133468_266,6,2017,,50.0,,1.0,,0.0
133469_178,6,2017,,50.0,,1.0,,0.0
133469_266,6,2017,2.6559440092916797,75.5,0.019006812072859893,0.08924454710859073,1.0,1474.1074847047196
133471_266,6,2017,,50.0,,1.0,,0.0
133472_266,6,2017,,50.0,,1.0,,0.0
133473_266,6,2017,,50.0,,1.0,,0.0
133474_178,6,2017,,50.0,,1.0,,0.0
133474_266,6,2017,,50.0,,1.0,,0.0
133475_266,6,2017,,50.0,,1.0,,0.0
133476_178,6,2017,,50.0,,1.0,,0.0
133476_266,6,2017,,50.0,,1.0,,0.0
133477_266,6,2017,,50.0,,1.0,,0.0
133478_178,6,2017,,50.0,,1.0,,0.0
133478_266,6,2017,,50.0,,1.0,,0.0
133479_266,6,2017,,50.0,,1.0,,0.0
133480_120,6,2017,,50.0,,1.0,,0.0
133480_178,6,2017,,50.0,,1.0,,0.0
133480_266,6,2017,,50.0,,1.0,,0.0
133490_120,6,2017,,50.0,,1.0,,0.0
133490_178,6,2017,,50.0,,1.0,,0.0
133490_266,6,2017,,50.0,,1.0,,0.0
133510_226,6,2017,,50.0,,1.0,,0.0
133510_266,6,2017,5.436691289258536,91.5,0.00011465051136631054,0.005319686062957794,1.0,339.2247942263725
133520_226,6,2017,,50.0,,1.0,,0.0
133520_266,6,2017,,50.0,,1.0,,0.0
133530_226,6,2017,,50.0,,1.0,,0.0
133540_120,6,2017,,50.0,,1.0,,0.0
133540_226,6,2017,,50.0,,1.0,,0.0
133540_266,6,2017,,50.0,,1.0,,0.0
133550_226,6,2017,,50.0,,1.0,,0.0
133561_120,6,2017,,50.0,,1.0,,0.0
133561_226,6,2017,,50.0,,1.0,,0.0
133562_120,6,2017,,50.0,,1.0,,0.0
133563_120,6,2017,,50.0,,1.0,,0.0
133563_226,6,2017,,50.0,,1.0,,0.0
133564_120,6,2017,,50.0,,1.0,,0.0
133564_226,6,2017,,50.0,,1.0,,0.0
133564_266,6,2017,,50.0,,1.0,,0.0
133565_120,6,2017,,50.0,,1.0,,0.0
133565_266,6,2017,,50.0,,1.0,,0.0
133566_120,6,2017,,50.0,,1.0,,0.0
133566_266,6,2017,,50.0,,1.0,,0.0
133567_266,6,2017,,50.0,,1.0,,0.0
133568_266,6,2017,,50.0,,1.0,,0.0
133569_266,6,2017,,50.0,,1.0,,0.0
133570_120,6,2017,,50.0,,1.0,,0.0
133580_120,6,2017,,50.0,,1.0,,0.0
133590_120,6,2017,,50.0,,1.0,,0.0
133610_120,6,2017,5.847433749167462,84.5,5.972229216520372e-06,0.020822974945909827,1.0,224.85319125618653
133621_120,6,2017,,50.0,,1.0,,0.0
133622_120,6,2017,,50.0,,1.0,,0.0
133623_120,6,2017,,50.0,,1.0,,0.0
133624_120,6,2017,-3.723831433477801,16.5,0.0030578189911175018,0.02488372328270136,-1.0,-20.313369338350387
133625_120,6,2017,,50.0,,1.0,,0.0
133626_120,6,2017,,50.0,,1.0,,0.0
133627_120,6,2017,,50.0,,1.0,,0.0
133628_120,6,2017,-0.42315423127183077,45.5,0.6877573619180979,0.7856962962493347,-1.0,-5.367925909679029
133628_566,6,2017,,50.0,,1.0,,0.0
133629_120,6,2017,,50.0,,1.0,,0.0
133629_566,6,2017,,50.0,,1.0,,0.0
133630_120,6,2017,,50.0,,1.0,,0.0
133640_120,6,2017,8.307415335954653,89.5,5.676275306898301e-08,0.008024002332133759,1.0,5587.427325813007
133640_140,6,2017,,50.0,,1.0,,0.0
133650_120,6,2017,-7.710957378943302,7.5,8.67896134043565e-08,0.004303876558312955,-1.0,-33.76143163735095
133660_120,6,2017,-4.066305631977828,11.5,0.0009279322618662776,0.00979219587072503,-1.0,-9.409170639972794
133670_120,6,2017,-4.305801010286912,10.5,0.0006651649977180845,0.008024002332133759,-1.0,-4.815472761594664
133680_120,6,2017,,50.0,,1.0,,0.0
133690_120,6,2017,,50.0,,1.0,,0.0
133701_120,6,2017,,50.0,,1.0,,0.0
133702_120,6,2017,,50.0,,1.0,,0.0
133703_120,6,2017,,50.0,,1.0,,0.0
133704_120,6,2017,,50.0,,1.0,,0.0
133705_120,6,2017,,50.0,,1.0,,0.0
133706_120,6,2017,,50.0,,1.0,,0.0
133707_120,6,2017,,50.0,,1.0,,0.0
133708_120,6,2017,,50.0,,1.0,,0.0
133708_566,6,2017,,50.0,,1.0,,0.0
133709_120,6,2017,,50.0,,1.0,,0.0
133709_566,6,2017,,50.0,,1.0,,0.0
133801_566,6,2017,,50.0,,1.0,,0.0
133802_566,6,2017,,50.0,,1.0,,0.0
133803_566,6,2017,,50.0,,1.0,,0.0
133804_566,6,2017,-0.03925599538911312,44.5,0.9697207629622868,0.7339474627492532,-1.0,-29.39740400210345
133805_120,6,2017,,50.0,,1.0,,0.0
133805_566,6,2017,,50.0,,1.0,,0.0
133806_120,6,2017,,50.0,,1.0,,0.0
133807_120,6,2017,,50.0,,1.0,,0.0
133807_566,6,2017,,50.0,,1.0,,0.0
133808_120,6,2017,,50.0,,1.0,,0.0
133809_120,6,2017,,50.0,,1.0,,0.0
133900_566,6,2017,,50.0,,1.0,,0.0
134000_226,6,2017,,50.0,,1.0,,0.0
134000_678,6,2017,,50.0,,1.0,,0.0
141000_566,6,2017,,50.0,,1.0,,0.0
142100_566,6,2017,,50.0,,1.0,,0.0
142211_566,6,2017,,50.0,,1.0,,0.0
142212_566,6,2017,,50.0,,1.0,,0.0
142213_566,6,2017,,50.0,,1.0,,0.0
142214_566,6,2017,-0.5602241319775444,21.5,0.5807710331742595,0.05699830641051993,-1.0,-2.830983862321175
142215_566,6,2017,,50.0,,1.0,,0.0
142216_566,6,2017,,50.0,,1.0,,0.0
142217_566,6,2017,,50.0,,1.0,,0.0
142218_566,6,2017,,50.0,,1.0,,0.0
142219_566,6,2017,,50.0,,1.0,,0.0
142220_120,6,2017,,50.0,,1.0,,0.0
142220_566,6,2017,,50.0,,1.0,,0.0
142230_566,6,2017,0.7200510551845799,59.5,0.4951525297855759,0.5406815690956761,1.0,7.444910787231784
142240_120,6,2017,,50.0,,1.0,,0.0
142240_566,6,2017,,50.0,,1.0,,0.0
142250_566,6,2017,3.066656922663465,75.5,0.00611657479755565,0.08924454710859073,1.0,26.55364331001964
142260_120,6,2017,,50.0,,1.0,,0.0
142260_566,6,2017,,50.0,,1.0,,0.0
142271_566,6,2017,,50.0,,1.0,,0.0
142272_566,6,2017,,50.0,,1.0,,0.0
142273_566,6,2017,,50.0,,1.0,,0.0
142274_566,6,2017,,50.0,,1.0,,0.0
142275_566,6,2017,,50.0,,1.0,,0.0
142276_566,6,2017,,50.0,,1.0,,0.0
142277_566,6,2017,,50.0,,1.0,,0.0
142278_566,6,2017,,50.0,,1.0,,0.0
142279_566,6,2017,,50.0,,1.0,,0.0
142281_566,6,2017,,50.0,,1.0,,0.0
142282_120,6,2017,,50.0,,1.0,,0.0
142282_566,6,2017,,50.0,,1.0,,0.0
142283_120,6,2017,,50.0,,1.0,,0.0
142283_566,6,2017,,50.0,,1.0,,0.0
142284_120,6,2017,,50.0,,1.0,,0.0
142284_566,6,2017,,50.0,,1.0,,0.0
142285_120,6,2017,,50.0,,1.0,,0.0
142285_566,6,2017,,50.0,,1.0,,0.0
142286_120,6,2017,0.7664055900907579,67.5,0.48068022608765415,0.24784912392821346,1.0,20.50625996584748
142286_148,6,2017,,50.0,,1.0,,0.0
142287_120,6,2017,,50.0,,1.0,,0.0
142287_148,6,2017,,50.0,,1.0,,0.0
142288_120,6,2017,,50.0,,1.0,,0.0
142288_566,6,2017,,50.0,,1.0,,0.0
142289_120,6,2017,,50.0,,1.0,,0.0
142289_148,6,2017,,50.0,,1.0,,0.0
142291_566,6,2017,0.3704315313500739,49.5,0.7284923004823034,1.0,-1.0,-7.1122184292678785
142292_566,6,2017,,50.0,,1.0,,0.0
142293_566,6,2017,,50.0,,1.0,,0.0
142294_566,6,2017,0.9660902218479996,67.5,0.3532074725568526,0.24784912392821346,1.0,17.21396101678558
142295_566,6,2017,2.319740673786704,69.5,0.03389371586627332,0.1965160943128864,1.0,11.306738371089379
142296_566,6,2017,,50.0,,1.0,,0.0
142297_566,6,2017,0.7811679547369806,62.5,0.4640771301837806,0.4146659024229229,1.0,7.967315599966465
142298_566,6,2017,1.7746281285178618,77.5,0.1294885282951414,0.06645414979996266,1.0,29.53032853247843
142299_566,6,2017,-0.8314013400670339,36.5,0.44124148366549126,0.37686571143689396,-1.0,-5.074722314271509
142310_566,6,2017,,50.0,,1.0,,0.0
142320_566,6,2017,-0.20051575903283447,44.5,0.8496713771963234,0.7339474627492532,-1.0,-0.44265267105090433
142330_566,6,2017,1.7847237053894678,78.5,0.11257943829419095,0.05699830641051993,1.0,6.708679416719747
142341_566,6,2017,,50.0,,1.0,,0.0
142342_566,6,2017,,50.0,,1.0,,0.0
142343_566,6,2017,,50.0,,1.0,,0.0
142344_566,6,2017,,50.0,,1.0,,0.0
142345_566,6,2017,1.4694243489038845,66.5,0.1753024234524731,0.27676572286017653,1.0,4.301708968513345
142346_566,6,2017,,50.0,,1.0,,0.0
142347_566,6,2017,-4.157033081499843,13.5,0.00045155030251652095,0.014399864726701132,-1.0,-17.518670698437994
142348_566,6,2017,,50.0,,1.0,,0.0
142349_566,6,2017,-0.15625998481543463,55.5,0.8772026396241247,0.7339474627492532,1.0,1.9619106491542044
142350_566,6,2017,3.859067681596449,80.5,0.0012708646802971919,0.04142253879330133,1.0,30.68430043892135
142360_204,6,2017,,50.0,,1.0,,0.0
142360_566,6,2017,1.8655621377658536,74.5,0.10425558300415458,0.10280164223951978,1.0,13.05506153652723
142370_566,6,2017,1.2010211940240627,69.5,0.2671483049782657,0.1965160943128864,1.0,30.29197524159658
142380_204,6,2017,,50.0,,1.0,,0.0
142380_566,6,2017,1.5395271009327218,70.5,0.15811661280547107,0.17398281795260206,1.0,31.52150093422196
142391_566,6,2017,1.3341682161012427,70.5,0.23275034986599621,0.17398281795260206,1.0,14.306264868241476
142392_566,6,2017,-0.5606570550770721,22.5,0.6025873391612401,0.06645414979996266,-1.0,-32.6863237946322
142393_204,6,2017,,50.0,,1.0,,0.0
142393_566,6,2017,-6.734243030568754,14.5,1.0523067927200804e-06,0.017352389190761427,-1.0,-33.817555796588294
142394_566,6,2017,-7.064282951492098,14.5,4.0359456748400423e-07,0.017352389190761427,-1.0,-27.52750501366088
142395_566,6,2017,-7.182973859000467,14.5,5.053352865704294e-07,0.017352389190761427,-1.0,-49.493700066721566
142396_566,6,2017,1.6218119433246068,57.5,0.11961460725117054,0.6341948173294822,1.0,0.08275541833017544
142397_566,6,2017,-6.440249102845195,9.5,4.3350468751349526e-06,0.006547287612860911,-1.0,-36.475510453871976
142398_566,6,2017,,50.0,,1.0,,0.0
142399_566,6,2017,,50.0,,1.0,,0.0
142410_566,6,2017,,50.0,,1.0,,0.0
142420_566,6,2017,,50.0,,1.0,,0.0
142430_562,6,2017,,50.0,,1.0,,0.0
142430_566,6,2017,,50.0,,1.0,,0.0
142440_566,6,2017,-4.3146964706752575,7.5,0.0038517037104159923,0.004303876558312955,-1.0,-16.94436771679359
142450_562,6,2017,,50.0,,1.0,,0.0
142450_566,6,2017,,50.0,,1.0,,0.0
142461_562,6,2017,,50.0,,1.0,,0.0
142461_566,6,2017,0.5574915150460984,53.5,0.5877149277178791,0.838410115171209,1.0,5.410624588372186
142462_562,6,2017,,50.0,,1.0,,0.0
142462_566,6,2017,3.870580881110896,79.5,0.0010227072137884226,0.048689610702269216,1.0,73.96759425053533
142463_566,6,2017,,50.0,,1.0,,0.0
142464_562,6,2017,,50.0,,1.0,,0.0
142464_566,6,2017,,50.0,,1.0,,0.0
142465_566,6,2017,,50.0,,1.0,,0.0
142466_562,6,2017,,50.0,,1.0,,0.0
142466_566,6,2017,3.7826608719347092,89.5,0.006958349464985222,0.008024002332133759,1.0,196.58949695046044
142467_566,6,2017,,50.0,,1.0,,0.0
142468_566,6,2017,,50.0,,1.0,,0.0
142469_566,6,2017,,50.0,,1.0,,0.0
