id_bgl,t_score,u_score,p_t,p_u,delta
258,4.816141839469058,80.5,7.491083885514222e-05,0.04142253879330133,678.183071310851
262,5.770451901037,93.5,0.0002424849205827027,0.003467193190765815,166.50383793904666
266,6.464163442367195,84.5,2.034331202775948e-06,0.020822974945909827,120.84318512574997
268,3.959630827042735,92.5,0.006345623861702103,0.004303876558312955,23.503050843966264
270,3.40835196134539,76.5,0.0028210255853300305,0.0771659313616824,11.44349016062388
276,5.748193800311273,95.5,3.0006626976345157e-05,0.0022214145869887034,33.61554016797756
288,2.188469579962202,89.5,0.09002840784755836,0.008024002332133759,72.24475787613788
292,3.0171439446675774,93.5,0.0352742621952887,0.003467193190765815,206.179212996887
296,5.574469701140273,85.5,1.2831922018366615e-05,0.014846452353456555,7818.882216328325
300,1.9243365227002487,74.5,0.10101616635965527,0.10280164223951978,31.69881663701441
304,2.8720754572808866,87.5,0.026238927049258894,0.011899644584157432,74.84140399336133
308,5.309621481876317,80.5,2.1766021209617133e-05,0.04142253879330133,92.78430466142359
312,5.951864614790005,87.5,9.334918031276531e-06,0.011899644584157432,84.69117588390478
316,3.928525338481153,79.5,0.0009764183625346684,0.048689610702269216,222.88713555435353
320,1.9391273098386355,80.5,0.11231399747156287,0.04142253879330133,25.537211371870555
324,2.8392452300031734,90.5,0.039991501558376344,0.006547287612860911,44.562424073721196
328,4.328419228528061,93.5,0.0032519546734171884,0.003467193190765815,48.42424366639686
332,2.4527507321382154,73.5,0.02804569691855186,0.11794806736103866,10.06786540421481
334,,,,1.0,0.0
336,1.632993161855452,,0.17780780835622126,0.004847015464085543,0.0
340,2.7903200245993527,90.5,0.039413886912827566,0.006547287612860911,27.852204912082474
344,2.483634108086608,85.5,0.05741667673557694,0.017352389190761427,16.79732856907272
348,-1.7287046318016281,-42.5,0.09887647797789144,0.6341948173294822,-4.673166377815999
352,2.7432285035321007,92.5,0.048448832184274426,0.004303876558312955,826.1604006518866
356,3.0780193816230472,87.5,0.02396682011302583,0.011899644584157432,29.852533848876988
360,6.629402617735917,89.5,2.007393940619654e-06,0.008024002332133759,38.76669014631109
364,3.099858911367636,88.5,0.021913548124688154,0.00979219587072503,51.20070910167107
368,1.9222521583711727,76.5,0.10780903302528771,0.0771659313616824,22.80264044262364
372,4.410535663713437,88.5,0.0009044900489195582,0.00979219587072503,92.9897587510267
376,3.553612164208779,90.5,0.012211074658332871,0.006547287612860911,36.039030528620295
380,6.599301680360214,88.5,1.200287699431516e-06,0.00979219587072503,56.87007771832003
384,5.041396290742006,91.5,0.00037692919422405586,0.005319686062957794,73.59940292558159
388,1.4826963336393186,79.5,0.15181965420842625,0.048689610702269216,10.497766121004018
392,6.990306658280979,95.5,9.222755389899732e-07,0.0022214145869887034,34.357471299281364
398,4.022942604234549,84.5,0.0013263002763643794,0.020822974945909827,52.56163767134605
400,3.4600290309874673,87.5,0.00948828920043684,0.011899644584157432,183.3697760118873
404,4.627221625170831,94.5,0.0017563627187599834,0.002781224934389138,24.100931563623345
408,3.86726472078686,92.5,0.010632201573160934,0.004303876558312955,26.152354957929226
410,2.2733137745950756,71.5,0.038738670694724496,0.1534378834105726,4.538875261507071
414,4.452793413134459,86.5,0.0007597280567926869,0.014399864726701132,112.73838641145149
417,7.736482650909127,91.5,1.034144468139107e-07,0.005319686062957794,77.35131091905458
418,4.301745597540246,94.5,0.003169244721667029,0.002781224934389138,29.018397790916268
422,0.7914734009370042,64.5,0.45535846429878923,0.3412684763150512,11.652263995145491
426,2.8758390458566954,80.5,0.017132007433319982,0.04142253879330133,14.914792677253615
428,6.528409967008421,93.5,2.4217733740457622e-06,0.003467193190765815,19.982456272761763
430,3.6580882821399183,90.5,0.008798049510150828,0.006547287612860911,81.19846639336284
434,3.33428987547944,87.5,0.012010456368302691,0.011899644584157432,56.421343611392814
438,3.230575873525287,91.5,0.020646568384559305,0.005319686062957794,93.95699729550563
440,4.753729408021001,89.5,0.0002222216026708968,0.008024002332133759,21.924305447740718
442,5.958828923790708,93.5,6.610397996104276e-05,0.003467193190765815,53.96806639022039
446,2.1672549042867764,81.5,0.08726074308680797,0.035095797419284286,20.124269786189167
450,3.1650909589815437,83.5,0.010757597053497393,0.02488372328270136,10.540846457174368
454,1.731938722108546,77.5,0.1403320182874354,0.06645414979996266,294.34641800303456
458,6.6577693344298385,93.5,8.596126495339547e-07,0.003467193190765815,49.51827851250693
462,-0.21269240367790193,55.5,0.8348087360775773,0.7339474627492532,7.337238736110499
466,2.7722329695644246,79.5,0.030162412763959857,0.048689610702269216,42.532988475042124
470,3.204554862748731,89.5,0.021517462907564212,0.008024002332133759,51.33284134290196
474,6.117130775871928,87.5,5.855306209608291e-06,0.011899644584157432,115.8211824350794
478,1.3094924341969216,68.5,0.22564480052441455,0.2211162550702167,21.57451167164495
480,3.843845417774453,83.5,0.002620487921154152,0.02488372328270136,87.13144168863104
484,2.3497676332433257,81.5,0.051020212779400075,0.035095797419284286,15.225755197126562
492,5.037463344275313,93.5,0.001354852916050128,0.0034609301161331366,565.3695616300328
496,5.306830854782536,94.5,0.0012687304776656467,0.002781224934389138,58.89918377068606
498,1.7906972495184021,73.5,0.09941716992220323,0.11794806736103866,4.920615288370736
499,0.8803569753166608,64.5,0.41842434435385095,0.3412684763150512,3.005337875085953
500,-2.858500238736843,-11.5,0.03204493992164263,0.00979219587072503,-21.54423618848074
504,2.1869875968290935,71.5,0.04495280381833929,0.1534378834105726,23.590276477272997
508,3.3618434563268305,88.5,0.013116810541079875,0.00979219587072503,31.895527294417015
512,3.727260790646533,85.5,0.004518373636265748,0.017352389190761427,63.34148765412028
516,2.497912574227729,81.5,0.04238086268165319,0.035095797419284286,37.27203684014553
520,0.8749467511115592,63.0,0.41929892100692684,0.32279679505721826,6140146978135570.0
524,3.0860194474027622,93.5,0.0293857318374817,0.003467193190765815,21.281422219243634
528,4.283525097928815,93.5,0.005235680433445874,0.003467193190765815,54.68828043326267
531,7.515350075439504,90.5,1.4662420702899165e-07,0.006547287612860911,155.0894035186626
533,6.21625555860721,88.5,3.89298179238847e-06,0.00979219587072503,150.55824142638332
534,-0.23281531491916782,47.5,0.8232505252794506,0.8918594638362826,7.928961727271767
540,6.545810156529812,89.5,1.1607638087675713e-06,0.008024002332133759,77.50504810780994
548,5.670107339441282,87.5,1.3256714658532964e-05,0.011899644584157432,153.94373654811963
554,1.5244985373949806,72.5,0.16811002308773634,0.13479216155813392,6.858814906963205
558,6.0265576951870505,89.5,4.495616349872367e-06,0.008024002332133759,56.62040667754851
562,2.5912259214019997,86.5,0.047714658569410755,0.014399864726701132,63.87345226803418
566,5.236902462049699,92.5,0.00030327209191780897,0.004303876558312955,85.89325171788387
570,0.16117589509254265,71.0,0.8735322116708119,0.07849628431051342,931347202276810.0
574,0.6521141980413048,,0.5458040588866686,0.2632514377087277,0.0
578,4.0973046707565945,93.5,0.008851014072755965,0.003467193190765815,87.02415303629378
580,3.6897590640875078,75.5,0.001601391610065134,0.08924454710859073,230.20873189764092
583,3.152085908989192,78.5,0.008462222140872567,0.05695052289113949,325.96650606106164
584,6.096735207303838,79.5,5.941516753067777e-06,0.048689610702269216,398.50579575797093
585,4.681239061900828,84.5,0.0003129252096058003,0.020822974945909827,138.37537624627333
586,1.4223923530696763,65.5,0.1980042530744701,0.307900293130149,4.99590203100174
591,6.120151343346491,93.5,3.4754968740355266e-06,0.003467193190765815,45.05523758520883
598,5.373569375373789,85.5,2.1032564467177896e-05,0.017352389190761427,52.12503912811075
600,0.7620570786285387,60.5,0.4759517183191023,0.49665738654204294,64.47331765630248
604,5.798627073598555,92.5,7.083808397820318e-05,0.004303876558312955,38.89567217225077
608,4.9837361818246535,92.5,0.0004573150331598395,0.004303876558312955,26.95893581764693
612,2.9177425299003246,84.0,0.03277426113693688,0.004025862540817673,1.10571441403134e+16
616,6.752916815059403,95.5,3.175936632554779e-06,0.0022214145869887034,31.09902821033719
620,2.197569745101667,84.5,0.0833465740016692,0.020822974945909827,13.920395606361632
624,5.06472262206716,88.5,9.035705815625996e-05,0.00979219587072503,33.58774742334183
626,0.054907930328631324,51.5,0.9574213598134745,0.9458048585528951,4.3814845690315645
630,5.047386252288424,90.5,0.0003769386617915395,0.006547287612860911,40.0371314257369
634,3.57772345147168,83.5,0.005500944784632306,0.02488372328270136,77.9007477372334
638,5.134996021530311,86.5,3.802387817611922e-05,0.014381045781497806,125.74713595768581
642,-0.35644088245435174,-45.5,0.732662511311725,0.7856962962493347,-6.920965316761777
643,5.928825557599722,88.5,8.901150755879073e-06,0.00979219587072503,82.73935995376006
646,3.383753847743633,90.5,0.017203977968051957,0.006547287612860911,56.375945007125075
652,5.454288753194768,92.5,0.00013796096641509288,0.004303876558312955,22.05769737544182
654,0.3332441237524964,57.0,0.7509771573556038,0.6266841241712795,1.84133664676098e+16
659,5.8008324579266,88.5,7.593398955588098e-06,0.00979219587072503,30.480401256240164
660,4.393465108603826,89.5,0.00043746566277168123,0.008024002332133759,28.841058160448224
662,5.277528252397149,90.5,2.772513005408403e-05,0.006547287612860911,84.11097355338417
663,4.262176608432145,85.5,0.0012900163897826672,0.017352389190761427,39.357307436080106
666,5.428815717227713,93.5,4.8954602904860774e-05,0.003467193190765815,35.28989752466503
670,5.529789859254205,82.5,1.4083180145016555e-05,0.029613094352645416,49.20121076428012
674,0.5686918686089618,86.5,0.5755990984970516,0.0053401795020219375,140.5664115664666
678,,,,1.0,0.0
682,3.7824740714625245,83.5,0.003823862456549177,0.02488372328270136,85.04390842492059
686,1.2310361850432787,67.5,0.26469680810057516,0.24784912392821346,35.580351544056995
688,0.5224299234860124,61.5,0.6080849088482096,0.4546204062737812,13.685085725446843
690,5.943052871730079,90.5,4.655315679461041e-06,0.006547287612860911,45.62550863006891
694,4.4564247254004306,90.5,0.0007274880803623549,0.006547287612860911,50.10800172645745
702,2.6531726669342737,87.5,0.042209366736112024,0.011899644584157432,40.31629756013933
703,0.4549902797705038,56.5,0.6569014533957261,0.6833800574551345,14.011095595261805
704,1.9096527911233871,62.5,0.0687619428496341,0.4146659024229229,3.02950967537515
705,2.027551691117423,71.5,0.06476185687080253,0.1534378834105726,9.306649908854487
706,3.9883501502400973,91.5,0.007248672437830275,0.005319686062957794,82.13798826955359
710,2.502251174447844,82.5,0.049479986137834886,0.029613094352645416,11.12753156863032
716,3.0110009477208557,89.5,0.026282213033008824,0.008024002332133759,21.520243642916466
724,2.8149498880088766,78.5,0.015643826883932607,0.05699830641051993,30.37287437531287
728,2.656634180116816,86.5,0.04951992993903418,0.014399864726701132,63.129797040081634
729,0.2033353007582844,51.5,0.8455606469532837,0.9458048585528951,2.146957181216998
732,0.4034055687258216,65.5,0.6935667030357942,0.307900293130149,24.22097982043408
740,4.302532154529377,93.5,0.004959065219798893,0.003467193190765815,34.02019788804785
744,1.629855410086294,78.5,0.17846530358763046,0.0028770378029029414,170614135117199.97
748,1.6016786237960827,77.5,0.17233748256330933,0.06645414979996266,15.878434352371446
752,5.431237114834072,94.5,0.0005904010206048471,0.002781224934389138,44.10707050622962
756,4.373936494396666,95.5,0.004989530950904604,0.0022214145869887034,49.99015498691533
760,1.724623660215116,76.5,0.1374496618101229,0.0771659313616824,13.137560851599867
762,6.331412850134886,94.5,3.947023144886291e-06,0.002781224934389138,34.88429241079313
764,1.0809645029036357,64.5,0.3220657855759881,0.3412684763150512,16.192133487671512
768,1.5390186342371543,76.5,0.17496454865554836,0.0771659313616824,90.73758875249179
772,4.600069675616308,88.5,0.00024804760019263755,0.00965153872854862,66.66787513460544
776,6.379627650309832,91.5,1.941063457211947e-06,0.005319686062957794,180.38319101571696
780,1.0673185656029895,73.5,0.2970848904724303,0.11794806736103866,50.669951988213
784,3.2143331880506123,75.5,0.008137367796027018,0.08924454710859073,64.30501620124662
788,1.7489594547729748,72.5,0.12020151509252613,0.13479216155813392,39.35828044000452
792,3.9422052265867324,89.5,0.003472094203522148,0.008024002332133759,23.0201637231063
795,3.4253306514911155,87.5,0.008744644640601817,0.011899644584157432,46.35016645066556
796,4.823412428397657,91.5,7.830780842750131e-05,0.005319686062957794,18.09115322065314
798,1.4917790746653814,58.5,0.14936891934066543,0.5865023536463269,6.999230513932153
800,3.9293658786406507,89.5,0.008531195322106834,0.008024002332133759,76.1405434826063
804,2.9359409427928895,86.5,0.025358846371150868,0.014399864726701132,20.76290458634035
807,2.311135397686721,78.5,0.05355074699378574,0.05699830641051993,22.40340180108335
818,3.137822904548333,94.5,0.028366445334838036,0.002781224934389138,56.71962741071695
826,6.143585381660548,93.5,7.118372526532606e-06,0.003467193190765815,116.45990947863132
831,2.8910887803331944,85.5,0.021300604639933437,0.017352389190761427,37.21537975839316
832,4.161155467836357,88.5,0.0011546018052691954,0.00979219587072503,80.96128432008048
833,6.06905984213299,88.5,4.674710908000694e-06,0.00979219587072503,111.9283311165193
834,3.0975427372055204,90.5,0.018396154206356725,0.006547287612860911,18.621568866647827
840,3.823117304195833,89.5,0.004954403375493237,0.008024002332133759,19.444698371566606
850,3.7709230364687385,87.5,0.0059065525983792114,0.011899644584157432,79.06133628605458
854,4.938988844944579,89.5,0.0005141594817548204,0.008024002332133759,67.51758296157459
858,-1.5837841558161534,-27.5,0.16805633596527153,0.13479216155813392,-15.820291935932755
860,0.9984032991250886,65.5,0.35687604725206007,0.307900293130149,25.80365096222767
862,2.786819953507247,83.5,0.02658620592004787,0.02488372328270136,41.00075028520103
876,2.010996501569435,86.5,0.10108030835270594,0.014381045781497806,615.9212328546273
882,1.2310743198656064,73.5,0.2619151295854639,0.11794806736103866,30.925672095527418
887,5.730765995393935,92.5,0.00021494653566192452,0.004303876558312955,92.63490020742795
894,2.506130643532506,81.5,0.05047449376243573,0.035095797419284286,67.37535743212368
999,5.043700355081831,88.5,4.2120112302730005e-05,0.00979219587072503,16.636127108894016
1011,3.741158648342863,77.5,0.0010906200014127395,0.06645414979996266,94.61942944777512
1012,5.939000602629759,95.5,1.6379868082231522e-05,0.0022214145869887034,65.33245519988245
1013,5.955643105428389,93.5,4.273089252680813e-05,0.003467193190765815,109.25743661053582
1014,4.130697697341918,92.5,0.007263509247530376,0.004303876558312955,37.865062186828155
1015,6.151875737790628,91.5,5.033744461733356e-06,0.0035782542409001318,1101298739622330.1
1016,,,,1.0,0.0
1017,,,,1.0,0.0
1018,,,,1.0,0.0
1019,,,,1.0,0.0
1021,5.956838700874749,89.5,5.723840743303956e-06,0.008024002332133759,58.725455691704454
1023,,,,1.0,0.0
1025,1.4,,0.2288041223341344,0.040337393747568846,0.0
1027,2.4491424063430363,85.5,0.06199728907445389,0.017352389190761427,19.509493170425827
1029,2.082441155930572,87.5,0.09281493310974219,0.011899644584157432,319.8042141895851
1031,,,,1.0,0.0
1032,,,,1.0,0.0
1033,,,,1.0,0.0
1034,,,,1.0,0.0
1035,,,,1.0,0.0
1036,3.314441767584491,86.5,0.01252520840829819,0.014399864726701132,46.52219777817906
1038,3.8564009337526914,88.5,0.004333839719619494,0.00979219587072503,76.9321130588821
1039,-1.750226458708482,,0.096211400110026,0.3996801806062148,0.0
1040,0.6690343276940212,-56.5,0.5316431047271619,0.6833800574551345,-7.903051325898164
1041,,,,1.0,0.0
1042,0.25369905945053145,70.5,0.8050675233875275,0.11365802103421528,1485293400336930.0
1043,,,,1.0,0.0
1044,,,,1.0,0.0
1046,2.7677651881569854,83.0,0.04016454021058558,0.007636538840906871,4913028932733500.0
1047,,,,1.0,0.0
1048,-1.7607462892298245,,0.09179110858965142,1.0,0.0
1049,1.6277431625479062,74.5,0.15592226172797496,0.10280164223951978,85.26114019798482
1052,6.507082762529783,94.5,2.62523770632285e-06,0.002781224934389138,45.217479252697466
1068,3.6603785187463744,91.5,0.0066568652942545145,0.005319686062957794,34.15047974305269
1082,0.026239193698851228,68.0,0.9793558206195703,0.1329796429407621,262884690891950.0
1097,2.2849379379245476,72.5,0.035225864990056435,0.13479216155813392,15.530421947600953
1098,3.6611741745640147,82.5,0.001710069704544691,0.029613094352645416,12.950502703012523
