id_bgl,t_score,u_score,p_t,p_u,delta
111088_232,2.179168992521753,69.5,0.040005065814499724,0.19642991889590788,24.049917301874196
111089_232,4.716733184950913,87.5,0.000612172848927094,0.011899644584157432,53.175553144384104
111090_232,1.499999800026074,,0.2080000491455977,0.0048840630105475985,0.0
111091_729,2.7394286972637025,89.5,0.04621597976173711,0.008024002332133759,197.8101471694736
111092_729,2.0926730408582435,94.5,0.10393707330122932,0.002781224934389138,1075.2951317499753
111093_232,2.54487854147963,91.5,0.05704574183171048,0.005319686062957794,31.786220245547337
111093_729,3.59974875487847,91.5,0.014136651885483988,0.005319686062957794,157.59793376083482
111094_232,4.3163433388217305,88.5,0.0016493250819013276,0.008042815880731805,2697.0405994196044
111095_232,3.6773415207408693,84.5,0.003939546763182163,0.020822974945909827,65.39890807346997
111096_232,2.6300813322738446,95.5,0.05554759971973064,0.0022170503984282265,1384.2683144171542
111097_232,4.675515394704302,91.5,0.0011954348977636147,0.005319686062957794,460.8228897668128
111098_232,5.005197950997074,91.5,0.0009901630593455789,0.005319686062957794,136.09941864256686
111099_232,2.3847976217421927,73.5,0.026202772278320855,0.11794806736103866,22.033230419293385
112011_706,1.0893575166945537,-61.5,0.3300633052230011,0.4546204062737812,-5.421686854172293
112012_231,-1.180336925407806,69.5,0.24998411040112822,0.1770201062803769,708508683601390.0
112012_706,3.291010709320682,86.5,0.011274080921539956,0.014399864726701132,173.07588785776565
112013_231,-0.700162670166169,60.5,0.49084881084597654,0.48954921140927377,135.28727149094362
112013_706,1.726401873994164,77.5,0.14887600282742294,0.06645414979996266,197.2653131750443
112014_231,1.2437200262141563,71.5,0.25737857455291424,0.15312111331970046,70.15830531629234
112014_706,3.187825855187991,82.5,0.00875976107776171,0.029613094352645416,49.31091231517079
112015_706,0.7256158862302952,66.5,0.4974538764044466,0.27676572286017653,177.96513771783776
112016_231,-0.5365347949336327,48.5,0.600444045038983,0.9458048585528951,2.860172362714174
112016_706,-0.5492185162133244,,0.5909929208550369,0.6994163333508471,0.0
112017_231,3.27530157088918,91.5,0.017697212495454664,0.0030551280759528628,1683509146096180.0
112017_706,1.1533712881331213,70.5,0.29771085268235586,0.17398281795260206,98.53578647052504
112018_231,-1.4588932005979194,-40.5,0.160430215147441,0.5406815690956761,-6.804143625814911
112018_706,2.1561294226227066,83.5,0.07702733743475507,0.02488372328270136,49.51037337235123
112019_231,1.3413224340625518,72.5,0.23348625625501518,0.13479216155813392,33.16692018828993
112019_706,0.10576730770107433,-47.5,0.9181708630285569,0.8918594638362826,-17.77640995664858
112020_706,-0.4194808780070671,56.5,0.6848434523336349,0.6831491932172152,20.023076483329234
112030_706,-0.5888766295252089,-56.5,0.5669123149225004,0.6833223886472285,-14.28516521951482
112041_706,1.115919009142984,83.5,0.31939540419735135,0.004620997207678718,89207483688360.0
112042_706,1.7726094290698724,81.5,0.13164881731020384,0.03502551935929021,520.0795853866466
112043_706,,,,1.0,0.0
112044_706,0.9061261240926755,60.5,0.4061474385912538,0.49665738654204294,46.202851444479634
112045_706,-0.6867089578304829,,0.4995902870290274,0.3481446249530623,0.0
112046_231,3.177701742768063,83.5,0.009955440591401288,0.02488372328270136,132.408365894283
112046_706,3.0916021405103002,86.5,0.013506635753394466,0.014399864726701132,33.32167926663948
112047_231,4.382736680614739,89.5,0.0014737842726443389,0.008024002332133759,296.83048014545716
112047_706,1.6249848287827595,79.5,0.17082632211864127,0.048689610702269216,89.477462384116
112048_231,3.479864531277116,90.5,0.00574830987452719,0.006547287612860911,43.54233925682768
112049_231,3.509734044046724,81.5,0.0035181114248839834,0.035095797419284286,65.24633788254171
112050_706,2.476485896216691,78.0,0.023622042038353247,0.054820893815058,199.99992154119758
112060_706,2.1425420854009003,88.5,0.08368084283568746,0.009735813040949825,1127.8233187721746
112070_706,-0.31723461805614983,,0.7620480341923797,0.6500934623485038,0.0
112111_231,1.1221593466441007,75.5,0.3057618006669878,0.08924454710859073,298.2067770927105
112111_232,4.653507493021451,93.5,0.003463243637927187,0.003467193190765815,95.40066555622778
112111_262,3.956099970343787,93.5,0.011031697797498763,0.003467193190765815,130.39745083336328
112111_706,3.7831119922780005,92.5,0.011517871570804514,0.004303876558312955,46.45459644127807
112112_231,8.72156752071707,95.5,1.1017604563704793e-08,0.0016982988833368743,2834.8292721952535
112112_706,4.959549495611681,92.5,0.0016622937925834028,0.004229757763176824,119.87625718813975
112113_706,3.236226674669546,83.5,0.01167314205851358,0.02488372328270136,167.55918229029274
112114_231,,,,1.0,0.0
112114_706,3.919550580242079,93.5,0.008380056956882383,0.003467193190765815,50.13449204546507
112115_706,2.7018555946685967,92.5,0.043946814690950915,0.004303876558312955,77.22794323948882
112116_706,2.174866472637844,88.5,0.09124050823858602,0.00979219587072503,44.18396331613544
112117_706,2.9244349543045973,81.5,0.017757322587714904,0.035095797419284286,418.1337841552816
112118_706,7.164847301000974,92.5,3.0008468123111803e-07,0.004303876558312955,49.021220910510785
112119_706,3.3372860370848083,87.5,0.015720822766198267,0.011899644584157432,26.18559639815059
112120_706,2.6213354503162587,79.5,0.022625971460780006,0.048689610702269216,89.84450728274041
112130_706,3.1043127626126092,93.5,0.020574532709393228,0.003467193190765815,13.120172139538155
112140_706,1.7393879043980882,79.5,0.15408771742895688,0.0486462281931244,10.367132017826156
112150_706,2.3871370274251906,83.5,0.05289598701930441,0.02488372328270136,13.70148595344376
112160_706,1.6833102795353312,69.5,0.16094601042879322,0.1965160943128864,90.03044765174806
112170_706,5.402326815521258,91.5,0.00029024316698908606,0.005319686062957794,324.83244575315854
112180_706,1.5925453426757954,76.5,0.18062698007575542,0.0771659313616824,21.642757077747227
112190_706,3.3859328589423394,86.5,0.007161423818373997,0.014399864726701132,31.929973016939332
112200_706,3.956743270861467,92.5,0.0061841245074426635,0.004303876558312955,124.61274043209589
112300_706,4.579888698993566,92.5,0.00043741546481272485,0.004303876558312955,43.10107896417908
112400_706,3.282557428773292,84.5,0.008599345069455214,0.020822974945909827,319.3847731090794
112500_706,2.7459521897054238,80.5,0.02559273586502484,0.04142253879330133,8.725565980567719
112600_706,0.20056641632145306,62.5,0.8485125799757803,0.4146659024229229,13.003827123326344
112700_706,0.40667217946164674,53.5,0.6889478138003705,0.838410115171209,2.7929349052196497
112801_706,-0.022299675487674316,74.5,0.9824043601175685,0.10273540935081918,438.86043203498735
112802_706,-1.2403886863155051,58.5,0.22857661107880192,0.5865744278376042,155.54836022984475
112803_706,-0.2036806479128006,57.5,0.8432692268028594,0.6341948173294822,1.6931913712511923
112804_706,-0.9985417567354932,62.5,0.328519045156466,0.4146659024229229,25.74294756545376
112805_706,-0.7602770902142747,52.5,0.45620858107821416,0.8918594638362826,50.258842159333504
112806_706,2.2434662670187935,78.5,0.06506163246573822,0.05699830641051993,166.18156256239843
112807_706,1.6203294527963787,75.5,0.16242959620649283,0.08924454710859073,398.6487237600864
112808_706,3.5492219955353614,82.5,0.00568936020921515,0.016690105726464014,99.99999999992441
112809_706,6.657620389868084,91.5,1.368491519091225e-06,0.005319686062957794,172.14708364929018
112901_706,-2.7345165037677623,-18.5,0.012936402020903506,0.035095797419284286,-13.375765011186585
112902_706,1.2646886933734922,64.5,0.22789937177340186,0.3412684763150512,16.608687439288733
112903_706,-0.24818589194255586,-45.5,0.8127644748094546,0.7856962962493347,-8.481821073029247
112904_706,-0.12687382228262284,-37.5,0.9026931468392292,0.4145760384706251,-13.711912595724996
112905_706,-0.8315745357506731,-35.5,0.43263487293591163,0.3412684763150512,-3.7204731361164587
112906_706,0.9043607892608546,62.5,0.4092555031870018,0.4146659024229229,5.991850597199617
112907_706,-0.5512540472516617,-44.5,0.592906659343472,0.7339474627492532,-1.2700527882439234
112908_706,1.255021433594395,67.5,0.26549158122583194,0.24784912392821346,8.655155990571533
112909_706,1.6611345086725486,75.5,0.15073841557785903,0.08924454710859073,13.758719331695854
113000_887,6.072457103703581,90.5,6.062362981954884e-06,0.006547287612860911,98.89228477392736
114001_231,1.3530065418299568,85.5,0.24679891274705607,0.017352389190761427,177.68400155748688
114001_404,6.844159340581282,93.5,1.765443331369265e-06,0.003467193190765815,656.074391212263
114002_404,0.9240776881747139,67.5,0.38184731435996655,0.24784912392821346,46.89167819728579
114100_706,-0.7542520237612397,53.5,0.45983921429823005,0.838410115171209,7.216450741670319
114210_404,6.893182318676579,90.0,6.34384289861841e-07,0.002104525682163851,357586820609859.94
114210_706,0.9258762444342368,66.5,0.3967744191734189,0.27676572286017653,55.97019513898969
114221_706,1.9955393973169613,94.5,0.11501383732650865,0.002477315537774795,1099.9807899232123
114222_706,-0.20935528829147632,70.5,0.8360432738815348,0.17398281795260206,401.17993433865865
114223_706,3.1327897461197005,89.5,0.01990781577026925,0.0013681987826822826,804510578745969.9
114224_231,1.5366137028651394,71.5,0.17618162562615147,0.1534378834105726,87.33005464357043
114224_404,4.352138182548114,90.5,0.0023145310664404485,0.006547287612860911,588.4808784389114
114224_706,6.2628773219484035,90.5,9.87499262666429e-06,0.006547287612860911,966.5486457641016
114225_706,3.332857496708451,90.5,0.015987582974555933,0.005047313223433678,399.96592496323353
114226_404,1.975260449508154,85.5,0.11030388343711839,0.017352389190761427,93.83509348590621
114226_706,1.838426382811036,76.5,0.11616516942941212,0.0771659313616824,58.91556609871166
114227_231,7.731064269214748,94.5,1.252913184913483e-07,0.0027759833653867964,553.2613303210169
114227_404,7.149366914880047,93.5,8.978008751213174e-07,0.003467193190765815,266.0846562031816
114227_706,5.209798048266845,87.5,0.00011228841655597848,0.010135840449691283,1039.8278595138802
114228_231,7.654570855917877,92.5,1.240229503636978e-07,0.0042889937025733385,590.953329609547
114229_231,4.938272441935844,90.5,0.0008064213073838902,0.006547287612860911,178.1749741095791
114229_404,2.358377267208826,90.0,0.07358111326507312,0.0017917036073168806,86749383777960.0
114230_706,3.4004735310321768,91.5,0.014320281208002484,0.005319686062957794,3644.484105053656
114240_404,3.8633437866223637,89.5,0.005557925850835742,0.008024002332133759,329.5217003870799
114240_706,2.805127934377799,91.5,0.0345491108142664,0.001179176062810257,1340911665465680.0
114250_404,5.770390148523329,89.5,7.985183657999491e-05,0.008024002332133759,345.11863999872594
114250_706,1.405329274608892,91.5,0.22230175392848453,0.0016502765021549637,2681830368237569.5
114260_404,3.0788660938020365,88.5,0.021199266714727102,0.00979219587072503,527.615984057358
114270_404,2.2547878094220994,81.5,0.04230719289395187,0.035095797419284286,1019.4036002726692
114281_404,2.511003304375337,88.5,0.040534615870964893,0.009637528049936813,2262.4141453661596
114282_404,1.3604108019701688,84.5,0.19251862925150093,0.017153601700200638,5699.217327152512
114283_404,1.0096881642429003,,0.3620454923108054,0.26172481456690777,0.0
114284_404,0.4803467380168068,64.5,0.6409264225323479,0.3412684763150512,77.20432429945542
114285_404,0.7276390071903608,,0.5028117285924343,0.2790163132113639,0.0
114286_404,0.835666309922646,82.5,0.43586839573799435,0.0293624864936335,1899.8533067016733
114287_404,0.07259228868681113,-48.5,0.9447971461889118,0.9458048585528951,-21.292740558835312
114288_404,4.606012238398646,85.5,0.0001412973302130973,0.016901996420167553,67.75606285478895
114289_404,5.917754740618779,93.5,0.00011091435495529075,0.003467193190765815,134.1224599544281
114290_404,5.921363521016896,88.5,4.899863539505282e-06,0.00979219587072503,71.98391543342882
114300_706,4.837112777318894,87.5,0.0002726304918798356,0.011899644584157432,68.71262125753026
114410_706,1.148349706803854,69.5,0.2937827794451712,0.1965160943128864,455.02798515709566
114411_706,3.1629104487153494,81.5,0.00972002068546853,0.035095797419284286,59.996121559332636
114412_706,5.9428178503283,92.5,1.0036805149087342e-05,0.004303876558312955,100.10236527697019
114413_706,4.183061656643353,93.5,0.0007196263750233879,0.003467193190765815,4.2046398980000586
114414_706,6.059216940765512,90.5,3.5735457192824284e-06,0.006547287612860911,52.632836931921155
114416_706,-0.19069864134288345,49.5,0.8546594509055276,1.0,3.5029168747458574
114417_706,5.012316451118808,90.5,0.00016399557351966953,0.006547287612860911,11.024246775175172
114418_706,5.4467461272163415,93.5,0.00016028867314113316,0.003467193190765815,50.85580087185358
114419_706,4.840133354435862,86.5,0.00011524805000397277,0.014399864726701132,12.095250436274423
114420_231,1.3398633169226528,72.5,0.22718960730405624,0.13479216155813392,212.1645365325396
114420_706,2.7202329803926384,76.5,0.01441991548041856,0.0771659313616824,67.85300012790016
114430_231,3.9387493869448518,89.5,0.005858620845529838,0.008024002332133759,64.06222784714059
114430_706,5.653700538182204,88.5,1.0340689624889433e-05,0.00979219587072503,33.69031696049349
114441_231,3.0247114815151757,82.5,0.012517550269845702,0.029613094352645416,119.1033219431401
114441_404,3.4679171468214443,83.5,0.007085407470888533,0.02488372328270136,108.4937127182403
114441_706,4.932927703927215,81.5,5.588690076350008e-05,0.035095797419284286,88.19572251855226
114442_404,3.941027605685763,93.5,0.009823699078692814,0.003467193190765815,272.38851652994475
114442_706,1.5221144258612644,78.0,0.18705359074066197,0.05565917004636983,300.0671856191148
114443_231,5.676582502309514,94.5,8.151089268712838e-05,0.002781224934389138,56.11175898913825
114443_404,4.293038170274623,90.5,0.0020261506075350735,0.006547287612860911,63.44021738681324
114444_231,7.919379294638192,93.5,5.4318993316738083e-08,0.003467193190765815,143.80380125598404
114445_231,5.842691927539156,95.5,5.3545426693463714e-05,0.0022214145869887034,128.1697390779265
114446_231,3.610432321303316,87.5,0.007103911649659368,0.011899644584157432,57.77365093210912
114447_231,5.939248103097772,95.5,1.3293574488577394e-05,0.0022214145869887034,109.98980254915678
114448_231,4.529268396757231,91.5,0.0006181789178714512,0.005319686062957794,68.27896027034213
114449_231,5.125959455566115,95.5,0.0015628667249582638,0.0022214145869887034,156.13720205523555
114450_231,2.5293438242568524,78.5,0.031828815846489285,0.05699830641051993,15.412182012872
114460_231,2.3646857155891863,76.5,0.03839151862033303,0.0771659313616824,23.60003089727934
114470_231,4.068860562132254,84.5,0.0006313613285061402,0.020822974945909827,15.481766049111052
114480_231,6.247496280487978,94.5,1.0989094841465738e-05,0.002781224934389138,183.4946717184587
114490_231,2.278093368548947,91.5,0.07914130189386384,0.005319686062957794,1390.6541457793712
114500_706,3.3719536023734444,76.5,0.0036331289486187805,0.0771659313616824,45.88852367424148
114601_706,-0.7196160417046414,-45.5,0.4856602731249169,0.7856962962493347,-6.525992899658885
114602_706,2.201704689183009,88.5,0.08927067005134978,0.00979219587072503,566.8327069964695
114603_706,1.3167908232260874,91.5,0.25761646042979564,0.001179176062810257,268068537116049.94
114604_706,4.011312666774472,95.5,0.00925217553581613,0.0022214145869887034,178.07969037839047
114605_706,1.6141435782625115,95.5,0.181729379156482,0.0022214145869887034,178.68056649571403
114606_706,6.754031558601535,95.5,7.4856362179163045e-06,0.0022214145869887034,130.84267339467473
114607_706,2.8379165816419873,87.5,0.032853017932628736,0.011899644584157432,233.44240126883608
114608_706,0.02638852489415233,-49.5,0.9799380751810531,1.0,-13.336654284012944
114609_706,1.2710127523034462,70.5,0.2473846226150723,0.1736511335913007,454.5423195384357
114701_706,1.9498107289502002,84.5,0.12162692172508174,0.020822974945909827,124.96235348623001
114702_706,2.9060243189511197,86.5,0.02997102344634169,0.014399864726701132,229.2653064634413
114703_706,2.331367092878296,81.5,0.06196893465374316,0.035095797419284286,88.18540886910725
114704_706,0.9091593794380458,69.5,0.39376895744509643,0.1965160943128864,35.52316800471937
114705_706,2.170729566954565,78.5,0.06864543543256957,0.05699830641051993,281.198729387775
114706_231,2.1789661862935743,79.5,0.08119520881698895,0.0485161252131153,3042.7259151750563
114706_706,2.685381607741072,86.5,0.04103482996406293,0.014399864726701132,4243.893511604469
114707_231,2.3811681221965135,84.5,0.05806221801507033,0.020822974945909827,1168.5805279762164
114707_706,3.7980657300607916,88.5,0.006351102366196435,0.00979219587072503,516.0513705909833
114708_231,1.5902185137078146,71.5,0.16274534043005898,0.1534378834105726,131.12893516328305
114708_706,0.35842218124757463,-60.5,0.7323423683264964,0.4906687776355001,-0.00914026258963173
114709_231,2.6435794690033636,84.5,0.036644342005669774,0.020822974945909827,572.3015082770984
114801_231,3.5328289830036868,88.5,0.010514336637961941,0.00979219587072503,814.7105996923424
114802_231,0.3317118196310307,67.5,0.7520086783941882,0.24775806224304098,41.172887628238065
114803_231,3.203709823777839,95.5,0.026554379605138206,0.0014130549000419016,300.00185830596394
114804_231,2.665905818487566,91.5,0.043714894274480304,0.0007642025249200603,3824073285795750.0
114805_231,-1.3551228915144882,-36.5,0.20407940735694705,0.37686571143689396,-51.022698607104935
114806_231,3.8546454962913015,93.5,0.010629048989051175,0.0034609301161331366,277.31809456900135
114807_231,3.1833174193054123,86.5,0.015582581143385399,0.014212163702626374,727.5764489560753
114808_231,9.418867973437862,95.5,2.7549774375433663e-09,0.0022170503984282265,1032.702364685311
114809_231,0.8131387544442981,62.5,0.4469179987576185,0.4146659024229229,11.11077335124248
114910_231,3.4283830876323806,86.5,0.006136856536165994,0.014399864726701132,31.099259713242137
114910_706,2.790011468087104,89.5,0.03441812495822435,0.008011880888046946,725.576679040988
114920_231,1.6221487277468727,71.5,0.1546164399615633,0.1534378834105726,110.00700001984313
114931_231,4.055076803485322,93.5,0.007083175323677403,0.003467193190765815,110.92158791159615
114932_231,3.3197298848601027,91.5,0.019392282939109776,0.005319686062957794,74.81488548262804
114933_231,5.916856861416305,94.5,2.5387564368041432e-05,0.002781224934389138,80.39979502117514
114934_231,4.1622653478437055,93.5,0.007013622894056757,0.003467193190765815,220.932182959738
114935_231,3.793826030318191,90.5,0.008574899551233481,0.006547287612860911,63.138094065774155
114936_231,2.0842276265157254,86.5,0.08413243604825014,0.011428972091760279,400.0185668681974
114937_231,2.860153209225603,87.5,0.027562872226420187,0.011899644584157432,11.397287494059766
114938_231,5.165599222929906,92.5,0.0011349385806397863,0.0031689868209812083,8293.042112794947
114939_231,4.806162060668392,94.5,0.000608760911316407,0.002781224934389138,32.47994601582851
114940_231,3.496314271206003,93.5,0.018943388078055817,0.003467193190765815,266.52931354144
114950_231,5.150201745977724,93.5,0.0009268760330081704,0.003467193190765815,51.70784755440009
114960_231,1.5143130850067739,68.5,0.20090931828697525,0.2211162550702167,49.05659784815771
114970_231,4.920591094352331,95.5,0.0031991108358942074,0.0022214145869887034,255.06208853076743
114980_231,5.3020623487747045,93.5,0.001130537318817047,0.003467193190765815,790.8332807382145
114990_231,2.6207145440765163,84.5,0.04361609930221494,0.020822974945909827,166.86442145094983
115101_834,1.4655547953473422,71.5,0.1920000957260707,0.1534378834105726,26.065292395807887
115102_834,1.8110459148794869,79.5,0.14151010761958827,0.048689610702269216,932.6577188466126
115103_834,3.0758446479320294,88.5,0.027373141957687523,0.00979219587072503,92.58039448534139
115201_834,1.6741954652217657,93.5,0.16939841305132633,0.003467193190765815,324.3586947321013
115202_834,3.552372946828278,94.5,0.016127669490663535,0.002781224934389138,430.1401472632054
115203_834,-0.3296213922252808,52.5,0.7553298229574784,0.8918594638362826,6.425759069958649
115204_834,1.8864054544000566,83.5,0.1315969916496688,0.02488372328270136,24.893284286998817
115205_404,2.1277570762070575,93.5,0.09978452523324652,0.003467193190765815,200.98710087886354
115205_834,-1.8310288583469563,-29.5,0.1373178951113088,0.17398281795260206,-45.147439159877216
115206_834,-0.5030346233017224,46.5,0.6329984896101051,0.838410115171209,9.759377805800057
115207_834,3.408622021785311,93.5,0.01963685085689507,0.003467193190765815,2835.9002283531477
115208_404,-0.9719457239755457,-39.5,0.37978654823495384,0.49665738654204294,-11.591848602721843
115208_834,2.9236174053762145,82.5,0.02044890052596255,0.029613094352645416,1320.548581570719
115209_404,1.6694749809825542,77.5,0.15128721144475535,0.06645414979996266,270.3513289817916
115300_404,0.4471354281687688,57.5,0.6691449957227593,0.6341948173294822,5.425073143483564
115410_404,1.7446985516921314,81.5,0.1543501492722813,0.035095797419284286,80.05137995408471
115421_404,1.0815279624247434,66.5,0.32734582828570175,0.27676572286017653,7.02052141309621
115422_404,1.2158668264016854,66.5,0.28226363362807244,0.27676572286017653,18.339385605737785
115423_404,1.6708395530815414,74.5,0.1623351012891847,0.10280164223951978,41.6125271061768
115424_404,2.719315086708093,82.5,0.0401293983965997,0.029613094352645416,40.5977075795615
115424_800,3.544370029909451,93.5,0.015337845012281012,0.0034609301161331366,163.99980347033966
115425_404,1.1620331197216396,-53.5,0.30805575152802606,0.838410115171209,-9.191754695151193
115426_404,2.082700416693813,86.5,0.0988306414691897,0.014399864726701132,3802.712287040164
115427_404,1.7173894299176748,89.5,0.1609526662854809,0.008024002332133759,157.42902074586829
115428_404,2.6532504170815203,95.5,0.052988386930201255,0.0016762749515503224,224.99792959132785
115429_404,2.2129648866047065,73.5,0.07362359203336574,0.11794806736103866,8.53485137278072
115430_231,0.4108818571870087,-48.5,0.7001194227785037,0.9458048585528951,-30.354733984917008
115430_404,2.040926624452811,83.5,0.08949474541565985,0.02488372328270136,17.706474989060357
115440_231,2.5285132313590757,81.5,0.045319067373671404,0.035095797419284286,69.5458176187607
115440_404,-0.1992652210844181,-43.5,0.8498149752789242,0.6833800574551345,-37.80932431610867
115440_728,2.598391789247732,81.5,0.03105208685786788,0.035095797419284286,50.12558010382144
115451_404,-1.0000000000000002,,0.3298768009211248,0.6891565167793516,0.0
115452_231,1.0301965722682764,59.5,0.35926076132588025,0.5406815690956761,2.453178217938224
115452_404,-0.9999999999999999,,0.32987680092112504,0.6891565167793516,0.0
115453_231,0.9275718280467506,57.5,0.4038756873475232,0.6341948173294822,0.493047504547955
115453_404,-1.0008990033196095,-34.5,0.3478604380935457,0.307900293130149,-42.51032722219992
115454_231,0.11025010055953831,58.5,0.9156504433694681,0.5865744278376042,10.438901991832111
115455_231,2.4858738776405005,82.5,0.04677878562739981,0.029613094352645416,7.258486723515895
115456_231,5.176644474696387,89.5,0.0005201064600378229,0.008011880888046946,6152.362334149031
115457_231,2.1709425855345215,80.5,0.041139189974664786,0.04142253879330133,7.3232293463716776
115458_231,4.391695476671129,88.5,0.0011980831963728537,0.009304286683306195,623.5188022920502
115459_231,2.4340805407181305,95.5,0.06914934569002527,0.0022214145869887034,172.1619620132753
115460_231,2.2344279537472826,93.5,0.0877643588166213,0.0034609301161331366,1164.6839930463643
115470_231,2.4420145655241177,94.5,0.06871988814823217,0.002781224934389138,145.7491273199976
115480_231,2.9904855579468888,85.5,0.020051057098150693,0.017352389190761427,66.3387351595672
115490_231,3.0066942428923946,91.5,0.02752863541974191,0.005319686062957794,136.90008957833325
115501_728,-1.1125654764218187,55.5,0.2824825091168207,0.732956337742161,1.4298829683504786
115502_404,3.2458583434341315,89.5,0.022936249673150402,0.006517096750533134,899.8970779768136
115502_728,-1.4712877486789568,-45.5,0.15662557141493388,0.7856962962493347,-16.394503884327897
115502_800,,,,1.0,0.0
115503_728,-0.23708237791285403,51.5,0.8179375277293164,0.9458048585528951,1.7267218964778044
115504_231,,,,1.0,0.0
115504_728,1.5695348085116758,83.5,0.17564626263041838,0.02485589121335809,510.04783894948844
115505_404,3.0411225219966913,87.5,0.021099855074486494,0.006259398211674648,178282597335050.0
115505_728,1.353799006335953,71.5,0.22452998452304312,0.1534378834105726,229.22971047108857
115506_404,6.893441599335605,94.5,2.409237530825143e-05,0.002781224934389138,653.8133406367501
115506_728,0.4559353241737927,64.5,0.6652633665625416,0.3408963678726976,111.9988321686261
115506_800,,,,1.0,0.0
115507_404,1.4218854847727778,87.5,0.21707810688161983,0.004513342756609387,2622391894418640.0
115507_728,1.3286519445958225,75.0,0.23745854425309673,0.052573216281367983,2138534636469559.8
115508_404,5.077882900948593,84.5,7.698954882075438e-05,0.020822974945909827,143.81958671582203
115508_728,5.80897055587609,95.0,0.0002685810028606764,0.0020830446759074355,699.9641173204103
115509_404,3.361463858109209,89.5,0.015699530163754225,0.008024002332133759,344.7995812351527
115509_800,,,,1.0,0.0
115601_404,1.3819534712649209,71.5,0.22622709013163125,0.05650482223992047,89178030611939.98
115602_231,2.7528834361293004,95.5,0.04849447486945869,0.0022214145869887034,156.7149890120755
115602_404,2.732493264723907,83.5,0.01707548487449584,0.011314015166177811,5501352527918400.0
115603_231,-1.3010531769040425,69.5,0.20688127517062344,0.18199590852786351,1300.0063702386662
115604_231,1.6615751412765543,77.5,0.17146484014299496,0.06645414979996266,37.51561050931712
115605_231,1.9961809200264324,79.5,0.11174706951137864,0.048689610702269216,67.34205898798147
115606_231,2.7647824978755113,95.5,0.04776184573266971,0.0022214145869887034,115.56570396777714
115607_231,2.7228692494718634,82.5,0.023864100973206227,0.029613094352645416,26.774937653008607
115608_231,2.1259147923572628,90.5,0.09769243480730996,0.006547287612860911,89.62744998698476
115711_231,2.0142672461474307,83.0,0.1085915604086442,0.010129988775018025,2.1843727023685398e+17
