basin_level,num_basins,start_year,mean,std,aplha,thd_low,thd_high,neg,stable,pos
0,278,2017,0.2538086692488928,9.543396048009315,0.5,-4.517889354755765,5.025506693253551,35,146,97
0,278,2017,0.2538086692488928,9.543396048009315,1.0,-9.289587378760423,9.797204717258207,24,186,68
0,278,2017,0.2538086692488928,9.543396048009315,1.5,-14.061285402765082,14.568902741262866,18,202,58
0,278,2017,0.2538086692488928,9.543396048009315,2.0,-18.832983426769736,19.340600765267524,13,215,50
0,278,2017,0.2538086692488928,9.543396048009315,2.5,-23.604681450774393,24.11229878927218,9,222,47
0,278,2017,0.2538086692488928,9.543396048009315,3.0,-28.376379474779053,28.88399681327684,8,228,42
0,278,2017,0.2538086692488928,9.543396048009315,4.0,-37.91977552278837,38.42739286128615,5,238,35
0,278,2017,0.2538086692488928,9.543396048009315,5.0,-47.463171570797684,47.970788909295464,4,241,33
3,778,2017,-0.0865048880812487,11.45479141948869,0.5,-5.813900597825594,5.6408908216630955,119,412,247
3,778,2017,-0.0865048880812487,11.45479141948869,1.0,-11.541296307569938,11.36828653140744,73,526,179
3,778,2017,-0.0865048880812487,11.45479141948869,1.5,-17.268692017314283,17.09568224115179,52,577,149
3,778,2017,-0.0865048880812487,11.45479141948869,2.0,-22.996087727058626,22.82307795089613,40,609,129
3,778,2017,-0.0865048880812487,11.45479141948869,2.5,-28.72348343680297,28.550473660640474,35,633,110
3,778,2017,-0.0865048880812487,11.45479141948869,3.0,-34.45087914654732,34.27786937038482,31,648,99
3,778,2017,-0.0865048880812487,11.45479141948869,4.0,-45.90567056603601,45.732660789873506,22,676,80
3,778,2017,-0.0865048880812487,11.45479141948869,5.0,-57.360461985524694,57.18745220936219,15,696,67
4,2212,2017,-0.561556894940523,13.784757004989014,0.5,-7.45393539743503,6.330821607553984,340,1210,662
4,2212,2017,-0.561556894940523,13.784757004989014,1.0,-14.346313899929537,13.223200110048491,251,1481,480
4,2212,2017,-0.561556894940523,13.784757004989014,1.5,-21.238692402424043,20.115578612542997,185,1645,382
4,2212,2017,-0.561556894940523,13.784757004989014,2.0,-28.131070904918552,27.007957115037506,145,1747,320
4,2212,2017,-0.561556894940523,13.784757004989014,2.5,-35.02344940741306,33.900335617532015,118,1814,280
4,2212,2017,-0.561556894940523,13.784757004989014,3.0,-41.91582790990756,40.79271412002652,98,1864,250
4,2212,2017,-0.561556894940523,13.784757004989014,4.0,-55.70058491489658,54.577471125015535,64,1940,208
4,2212,2017,-0.561556894940523,13.784757004989014,5.0,-69.4853419198856,68.36222813000455,44,1987,181
5,6238,2017,-0.672556561568987,13.79273275983796,0.5,-7.568922941487967,6.223809818349993,915,3519,1804
5,6238,2017,-0.672556561568987,13.79273275983796,1.0,-14.465289321406948,13.120176198268974,665,4270,1303
5,6238,2017,-0.672556561568987,13.79273275983796,1.5,-21.36165570132593,20.016542578187952,504,4697,1037
5,6238,2017,-0.672556561568987,13.79273275983796,2.0,-28.25802208124491,26.912908958106932,405,4969,864
5,6238,2017,-0.672556561568987,13.79273275983796,2.5,-35.15438846116389,33.80927533802591,339,5141,758
5,6238,2017,-0.672556561568987,13.79273275983796,3.0,-42.05075484108287,40.70564171794489,286,5289,663
5,6238,2017,-0.672556561568987,13.79273275983796,4.0,-55.84348760092083,54.49837447778285,196,5478,564
5,6238,2017,-0.672556561568987,13.79273275983796,5.0,-69.63622036075878,68.29110723762082,136,5605,497
6,19163,2017,-0.768410471435599,14.397894467900349,0.5,-7.967357705385774,6.430536762514575,2756,10978,5429
6,19163,2017,-0.768410471435599,14.397894467900349,1.0,-15.166304939335948,13.62948399646475,1975,13199,3989
6,19163,2017,-0.768410471435599,14.397894467900349,1.5,-22.36525217328612,20.828431230414925,1526,14414,3223
6,19163,2017,-0.768410471435599,14.397894467900349,2.0,-29.564199407236295,28.0273784643651,1233,15230,2700
6,19163,2017,-0.768410471435599,14.397894467900349,2.5,-36.763146641186474,35.22632569831527,1019,15773,2371
6,19163,2017,-0.768410471435599,14.397894467900349,3.0,-43.962093875136645,42.42527293226544,845,16177,2141
6,19163,2017,-0.768410471435599,14.397894467900349,4.0,-58.359988343036996,56.823167400165794,564,16804,1795
6,19163,2017,-0.768410471435599,14.397894467900349,5.0,-72.75788281093735,71.22106186806614,369,17223,1571
7,62716,2017,-0.9500056701343392,15.110196330709451,0.5,-8.505103835489065,6.605092495220386,8459,36589,17668
7,62716,2017,-0.9500056701343392,15.110196330709451,1.0,-16.06020200084379,14.160190660575111,6233,43120,13363
7,62716,2017,-0.9500056701343392,15.110196330709451,1.5,-23.615300166198516,21.71528882592984,4905,46894,10917
7,62716,2017,-0.9500056701343392,15.110196330709451,2.0,-31.17039833155324,29.270386991284564,3985,49391,9340
7,62716,2017,-0.9500056701343392,15.110196330709451,2.5,-38.725496496907965,36.82548515663929,3273,51314,8129
7,62716,2017,-0.9500056701343392,15.110196330709451,3.0,-46.28059466226269,44.38058332199402,2754,52641,7321
7,62716,2017,-0.9500056701343392,15.110196330709451,4.0,-61.39079099297214,59.490779652703466,1922,54626,6168
7,62716,2017,-0.9500056701343392,15.110196330709451,5.0,-76.5009873236816,74.60097598341291,1320,55963,5433
8,199144,2017,-1.1274734371016693,15.006130338730305,0.5,-8.630538606466821,6.375591732263484,24331,122229,52584
8,199144,2017,-1.1274734371016693,15.006130338730305,1.0,-16.133603775831975,13.878656901628636,18431,139766,40947
8,199144,2017,-1.1274734371016693,15.006130338730305,1.5,-23.63666894519713,21.38172207099379,14705,150308,34131
