id_bgl,basin_level,start_year,t_score,p_t,u_score,p_u,baseline_median,delta
111_232,3,2000,-0.9824646307658825,0.3492198558124182,38.5,0.4544466217384099,78.68615940698484,-3.0978654467774436
111_232,3,2005,-1.3326110377546583,0.21612653161117698,33.5,0.2765806978220734,78.68615940698484,-7.667534708752112
111_232,3,2010,-0.038809575313026264,0.9705739851441322,51.5,0.9457840102873425,78.68615940698484,-5.863431168465034
111_232,3,2015,3.3011690814371457,0.003485018710050876,76.5,0.07705203661884766,78.68615940698484,27.89740598197497
111_232,3,2017,3.6294280752785593,0.002042426070689471,81.5,0.035095797419284286,78.68615940698484,35.606990172325084
111_729,3,2000,-2.835227632544553,0.01209462138567819,25.5,0.1026691721573245,114.1736191900315,-16.831995795071045
111_729,3,2005,-1.3859981682070652,0.19950375852397448,36.5,0.37668189633071936,114.1736191900315,-5.827654092827441
111_729,3,2010,0.2667823239370191,0.7960654484186596,52.5,0.891818055418289,114.1736191900315,17.172519864203746
111_729,3,2015,3.6493425462277105,0.0040198880763495275,85.5,0.0173092836723952,114.1736191900315,45.73682386971261
111_729,3,2017,4.192404715139038,0.005235932686877639,92.5,0.004303876558312955,114.1736191900315,79.14082919131701
111_818,3,2000,0.8027945016068014,0.45250178158335896,61.5,0.4544466217384099,38.722161388657,8.11639006285515
111_818,3,2005,-0.24073907533836503,0.8195044373015152,48.5,0.9457840102873425,38.722161388657,4.762715452986793
111_818,3,2010,-0.27621250378764284,0.7911614813507344,44.5,0.7338488462374848,38.722161388657,-6.880473023550665
111_818,3,2015,-0.35999097672023894,0.7233237007084009,45.5,0.7856157447765455,38.722161388657,-1.800386270199246
111_818,3,2017,0.866304684201186,0.42314581398530926,63.5,0.37686571143689396,38.722161388657,-1.800386270199246
112_231,3,2000,-2.899571387335898,0.008577037088174531,27.5,0.13464195967385212,7.38945710151582,-34.94746306524498
112_231,3,2005,-0.6996240021776109,0.5061471214173218,37.5,0.41448613410576296,7.38945710151582,-2.6425476388564464
112_231,3,2010,0.6244502806215314,0.5591024367498949,59.5,0.5405256097346169,7.38945710151582,17.170736307881704
112_231,3,2015,1.7754637280694194,0.10953489220517548,75.5,0.08912133249537314,7.38945710151582,26.204912730905072
112_231,3,2017,2.8518859775811745,0.009604308237466589,78.5,0.05699830641051993,7.38945710151582,26.204912730905072
112_232,3,2000,-2.5816333191085943,0.017521102384518743,27.5,0.13464195967385212,76.31083722422025,-10.576329005632028
112_232,3,2005,-2.25018029765662,0.03497713966207613,36.5,0.37668189633071936,76.31083722422025,-0.7180607750477644
112_232,3,2010,-1.7821610326418267,0.08797510745265102,48.5,0.9457840102873425,76.31083722422025,0.6152361142245857
112_232,3,2015,7.13529223796921,4.730956828977454e-07,87.5,0.011866976415705938,76.31083722422025,84.68346512837981
112_232,3,2017,4.653507493021451,0.003463243637927187,93.5,0.003467193190765815,76.31083722422025,95.40065305464131
112_262,3,2000,-2.7075862222590477,0.012604661454544292,25.5,0.1026691721573245,21.796190845546448,-15.570554684457738
112_262,3,2005,-2.3136407289147267,0.030194816181137087,37.5,0.41448613410576296,21.796190845546448,-2.4311361594510097
112_262,3,2010,-1.8744785531097872,0.07501017931317011,49.5,1.0,21.796190845546448,1.6475261046505933
112_262,3,2015,7.259381190925722,4.290727182899543e-07,87.5,0.011866976415705938,21.796190845546448,124.76666287290428
112_262,3,2017,3.9560999703437845,0.011031697797498784,93.5,0.003467193190765815,21.796190845546448,130.39739100759283
112_706,3,2000,-1.7661292188073265,0.11126768635142367,30.5,0.19634372137988876,116.372203066165,-6.592337751789754
112_706,3,2005,-0.35235299739999926,0.7290812477655826,43.5,0.6832646883573559,116.372203066165,-3.0040817435476237
112_706,3,2010,-0.7818463987922525,0.4648135755808225,39.5,0.4964915434248136,116.372203066165,-5.55583996845877
112_706,3,2015,3.2688622796942006,0.00883589864846644,86.5,0.01436223767347692,116.372203066165,19.79377598794777
112_706,3,2017,3.7897496973888014,0.00729069589106748,92.5,0.004303876558312955,116.372203066165,34.69881290268109
113_887,3,2000,-1.5460929032709803,0.15306361621355435,33.5,0.2765806978220734,4.413260584426065,-14.294646689031806
113_887,3,2005,-2.3634778629400004,0.028220239160812156,34.5,0.3077139478434141,4.413260584426065,-1.507180203401577
113_887,3,2010,-0.8238607056544456,0.428165956792284,44.5,0.7338488462374848,4.413260584426065,-4.015963973211362
113_887,3,2015,4.941739900810958,0.0001619299647478802,87.5,0.011866976415705938,4.413260584426065,91.99816780260493
113_887,3,2017,6.072457103703578,6.062362981954927e-06,90.5,0.006547287612860911,4.413260584426065,98.89206069456745
114_231,3,2000,-3.572860472641587,0.001788118457541602,15.5,0.020773861168054002,130.0425258927065,-33.989948755684445
114_231,3,2005,-0.9087473454002772,0.37308562649819954,47.5,0.891818055418289,130.0425258927065,-2.3740668460208325
114_231,3,2010,-0.21334539121165824,0.8355706858459477,52.5,0.891818055418289,130.0425258927065,13.911832165364718
114_231,3,2015,2.409251155285052,0.05262293371308587,84.5,0.020773861168054002,130.0425258927065,50.59822370417484
114_231,3,2017,3.757365754124724,0.012441847100377032,94.5,0.002781224934389138,130.0425258927065,116.1644960355852
114_404,3,2000,-3.8399412921201233,0.000921492934118457,17.5,0.029550379410739677,24.806349557530197,-40.476954598602525
114_404,3,2005,-3.427985099492409,0.002735190324945683,32.5,0.24766697136682303,24.806349557530197,-28.69829546203872
114_404,3,2010,0.7106474931047213,0.4906961746989228,62.5,0.41448613410576296,24.806349557530197,63.077560653971666
114_404,3,2015,5.61686997607575,1.1069362672893709e-05,87.5,0.011866976415705938,24.806349557530197,195.9584436978603
114_404,3,2017,5.687423921916815,1.0105472120045463e-05,84.5,0.020822974945909827,24.806349557530197,194.55783180597865
114_706,3,2000,-3.677887662646849,0.0015615314939884306,17.5,0.029550379410739677,290.243729920001,-48.720162680400506
114_706,3,2005,-0.42776796575727416,0.6771283490354739,46.5,0.8383487162012156,290.243729920001,-4.862123112397072
114_706,3,2010,0.05021689812619552,0.9610274528689693,55.5,0.7338488462374848,290.243729920001,4.862123112397072
114_706,3,2015,2.3601242771191333,0.053756442191979524,80.5,0.04134423030761837,290.243729920001,33.83025832878046
114_706,3,2017,3.903842415263249,0.00792851242220179,90.5,0.006547287612860911,290.243729920001,92.35930492582357
115_231,3,2000,-2.8009787637511567,0.01897793620546497,20.5,0.04860285309914336,773.0515003087185,-20.431069813427435
115_231,3,2005,-1.8617764794087588,0.07628291294257984,35.5,0.3410824971479892,773.0515003087185,-4.395456519314712
115_231,3,2010,0.5250756250358694,0.6115022484467172,57.5,0.6340642040377586,773.0515003087185,8.210855968290668
115_231,3,2015,4.674534851639284,0.00016966179995136317,86.5,0.01436223767347692,773.0515003087185,31.763603781353645
115_231,3,2017,2.5522701818408016,0.060108203826926825,92.5,0.004303876558312955,773.0515003087185,43.709128531354075
115_232,3,2000,-2.1491420061410698,0.04238160953915828,24.5,0.08912133249537314,3.6908174401905853,-6.1102307683580115
115_232,3,2005,-1.4116163506376562,0.17166320050663533,41.5,0.5864302419067187,3.6908174401905853,-0.7147470669580541
115_232,3,2010,-1.3047176309340038,0.2352602256497942,46.5,0.8383487162012156,3.6908174401905853,0.7872090431078083
115_232,3,2015,6.190867008669514,2.660479026788225e-06,87.5,0.011866976415705938,3.6908174401905853,42.94108681358062
115_232,3,2017,4.246829411789667,0.0054874466962793154,91.5,0.005319686062957794,3.6908174401905853,43.22117935201981
115_262,3,2000,-2.3849232508711466,0.02603901871800177,28.5,0.15327952768294986,106.527747404257,-25.543748295095618
115_262,3,2005,-2.726040938272541,0.012100147985605105,28.5,0.15327952768294986,106.527747404257,-16.108472497651167
115_262,3,2010,-1.3279104285237604,0.19723644107216443,55.5,0.7338488462374848,106.527747404257,2.5757457736863567
115_262,3,2015,5.089914608238524,0.00018511492676792125,87.5,0.011866976415705938,106.527747404257,147.11000585447647
115_262,3,2017,5.794651391820222,0.00014300283041535127,91.5,0.005319686062957794,106.527747404257,157.11284120914823
115_404,3,2000,-0.6049097825567316,0.5656078812148917,41.5,0.5864302419067187,369.38219184122,-7.531594537684216
115_404,3,2005,-0.33265183082443356,0.7535972231891215,43.5,0.6832646883573559,369.38219184122,-11.766603727562927
115_404,3,2010,0.6290871836503892,0.540603350179979,54.5,0.7856157447765455,369.38219184122,0.5211226115405639
115_404,3,2015,0.9138434386000016,0.38430821440356433,60.5,0.4964915434248136,369.38219184122,1.6097290784429614
115_404,3,2017,1.769333527986586,0.1350345874142203,76.5,0.0771659313616824,369.38219184122,12.140298592482639
115_706,3,2000,-0.7451868623949853,0.4773633887617734,39.5,0.4964085610378911,0.033473899064119905,-2.6294859878650363
