id_bgl,basin_level,start_year,t_score,p_t,u_score,p_u,baseline_median,delta
11101_818,5,2000,0.8149208133365544,0.44600703771764794,61.5,0.4544466217384099,38.570701876094304,8.3701992794433
11101_818,5,2005,-0.23323887084886583,0.8250029434967664,48.5,0.9457840102873425,38.570701876094304,5.005496099211476
11101_818,5,2010,-0.2646749458472863,0.7996444912911388,45.5,0.7856157447765455,38.570701876094304,-6.6834193606652725
11101_818,5,2015,-0.41815168875061637,0.6811157362239497,44.5,0.7338488462374848,38.570701876094304,-1.8181198389131497
11101_818,5,2017,0.8241622247393952,0.444427318286482,62.5,0.4146659024229229,38.570701876094304,-1.8181198389131497
11102_729,5,2000,-2.506338226402885,0.02144282030678442,32.5,0.14454318476524392,0.0024805713328532,0.0
11102_729,5,2005,-2.48586683905621,0.02239727491824121,40.0,0.3889285385988672,0.0024805713328532,0.0
11102_729,5,2010,-2.48586683905621,0.02239727491824121,40.0,0.3889285385988672,0.0024805713328532,0.0
11102_729,5,2015,6.4218399496848715,1.921177626427913e-06,87.5,0.005505462414617368,0.0024805713328532,5940.931211220806
11102_729,5,2017,3.3912800455713517,0.023185093506257397,93.0,0.0014561923082863123,0.0024805713328532,7800.777266783362
11102_818,5,2000,-2.568871847853852,0.017995392912679556,36.5,0.3707156265641295,0.0658565357443877,0.0
11102_818,5,2005,-2.392288311858698,0.027139400263153108,40.5,0.5363343328928554,0.0658565357443877,0.0
11102_818,5,2010,-2.4953996718409077,0.021940295105026597,35.5,0.3348598426619187,0.0658565357443877,-1.2497311855754216
11102_818,5,2015,7.361751225234333,3.4531458747041396e-07,87.5,0.011462172651359591,0.0658565357443877,123.71968325410501
11102_818,5,2017,3.5043453712586277,0.020132325805348857,94.5,0.0026519838937703938,0.0658565357443877,136.20890066456664
11103_729,5,2000,0.10731173497825415,0.9187188065830716,53.5,0.8383487162012156,10.88964728868485,4.165287748070436
11103_729,5,2005,-1.5577893965145746,0.15641816322602395,32.5,0.24766697136682303,10.88964728868485,-8.08166348488306
11103_729,5,2010,1.329424575620055,0.22945002448883378,67.5,0.24766697136682303,10.88964728868485,26.44358466388819
11103_729,5,2015,-0.35480283982093563,0.7274699326812919,46.5,0.8383487162012156,10.88964728868485,-0.06867646621184967
11103_729,5,2017,-0.269473551064785,0.7911558285826604,48.5,0.9458048585528951,10.88964728868485,-0.06867646621184967
11103_818,5,2000,,,50.0,1.0,0.0,0.0
11103_818,5,2005,,,50.0,1.0,0.0,0.0
11103_818,5,2010,,,50.0,1.0,0.0,0.0
11103_818,5,2015,,,50.0,1.0,0.0,0.0
11103_818,5,2017,,,50.0,1.0,0.0,0.0
11104_729,5,2000,-2.3102601024369993,0.0307153521159705,38.5,0.4544466217384099,0.227821829874301,-0.7311204548179245
11104_729,5,2005,-2.1633721029981023,0.04341269729073797,38.5,0.4544466217384099,0.227821829874301,-1.1015496744829865
11104_729,5,2010,-2.345047936201471,0.029078036558319025,35.5,0.3410824971479892,0.227821829874301,-3.3017420872804557
11104_729,5,2015,5.12666087033318,0.00018599365399922405,87.5,0.011866976415705938,0.227821829874301,116.59772735178802
11104_729,5,2017,2.6365954519737054,0.055814475080496806,95.5,0.0022214145869887034,0.227821829874301,185.04388247273275
11105_729,5,2000,-1.772531317948575,0.1060939901403787,27.5,0.13464195967385212,7.59417399085691,-6.794790490279852
11105_729,5,2005,-0.27050316779860134,0.7957454622917159,44.5,0.7338488462374848,7.59417399085691,-1.2952098697835326
11105_729,5,2010,-0.43220555525797866,0.679761769999765,46.5,0.8383487162012156,7.59417399085691,0.6069439366632898
11105_729,5,2015,2.253591671122235,0.05743662032646957,81.5,0.03502551935929021,7.59417399085691,12.510490398881494
11105_729,5,2017,2.858196101275099,0.03603910847442759,89.5,0.008024002332133759,7.59417399085691,40.92070930606644
11106_729,5,2000,-2.3608029390790946,0.02907451135306823,41.5,0.5741490727971619,0.0130546618424192,0.0
11106_729,5,2005,-2.3623783395214493,0.02898005363426805,36.0,0.3375589018087455,0.0130546618424192,0.0
11106_729,5,2010,-2.362655764190318,0.02896312363334608,35.0,0.30299277645162825,0.0130546618424192,0.0
11106_729,5,2015,3.9227603610928696,0.0044144021938843266,87.5,0.01053323602653848,0.0130546618424192,16462.25271477839
11106_729,5,2017,4.994672938403514,0.00024524906783346254,86.5,0.01285744713277592,0.0130546618424192,16462.25271477839
11107_729,5,2000,-2.9459060571390028,0.00945779452766477,21.5,0.05690274511461345,74.56408227654126,-14.418888751553203
11107_729,5,2005,-1.7163875901461205,0.12365206418256768,32.5,0.24766697136682303,74.56408227654126,-12.741395651592246
11107_729,5,2010,0.7295674762899171,0.4776303495915022,58.5,0.5864302419067187,74.56408227654126,13.697881266650372
11107_729,5,2015,5.764665763768598,1.0280846502159358e-05,87.5,0.011866976415705938,74.56408227654126,36.35890878478257
11107_729,5,2017,4.827763624755498,0.0012411111761392274,95.5,0.0022214145869887034,74.56408227654126,40.895993060172245
11108_232,5,2000,-3.0136578361145108,0.008309546919504546,21.5,0.05690274511461345,2.66844056632687,-22.808471313559124
11108_232,5,2005,-1.6962033552882325,0.10334590905393483,43.5,0.6832646883573559,2.66844056632687,-4.5178099118113035
11108_232,5,2010,-0.46421151833142194,0.6523468281338469,47.5,0.891818055418289,2.66844056632687,-0.39473170579806555
11108_232,5,2015,5.126219984556451,8.233208467394675e-05,87.5,0.011866976415705938,2.66844056632687,48.50445064244683
11108_232,5,2017,4.986030245124691,0.0016347621855118438,94.5,0.002781224934389138,2.66844056632687,64.02373315083008
11108_729,5,2000,-3.6162990440910927,0.0018330923626242767,26.5,0.11780654950831168,1.315458563483302,-69.19274003447326
11108_729,5,2005,0.38087285828586975,0.7158097500813396,51.5,0.9457840102873425,1.315458563483302,542.1993722823368
11108_729,5,2010,0.08471681146883916,0.9354400206979685,47.5,0.891818055418289,1.315458563483302,-30.36901133424607
11108_729,5,2015,1.074305562056789,0.3252263519188443,74.5,0.1026691721573245,1.315458563483302,917.4262769660013
11108_729,5,2017,1.5411320476571946,0.17759821147394303,80.5,0.04142253879330133,1.315458563483302,1149.2864228480973
11109_232,5,2000,-0.9107581056729481,0.38439721906073676,39.5,0.4964915434248136,76.2415577716817,-2.7924151205802694
11109_232,5,2005,-1.3127053265359552,0.22303937134200513,33.5,0.2765806978220734,76.2415577716817,-8.234652723518652
11109_232,5,2010,-0.03134858249625765,0.9762344175838675,51.5,0.9457840102873425,76.2415577716817,-6.094892741528816
11109_232,5,2015,3.1815061580226085,0.004611861667522107,75.5,0.08912133249537314,76.2415577716817,26.800660728064134
11109_232,5,2017,3.4645088388088383,0.00286953843465831,79.5,0.048689610702269216,76.2415577716817,34.90790946226925
11109_729,5,2000,-1.7601112830916597,0.10621186099060898,30.5,0.19634372137988876,21.584749897178398,-42.17155723068716
11109_729,5,2005,-1.1788246101942674,0.27105313697627853,38.5,0.4544466217384099,21.584749897178398,-39.4980112556215
11109_729,5,2010,-0.22943894459824662,0.8244131766811299,49.5,1.0,21.584749897178398,15.043235986617868
11109_729,5,2015,2.4210232503321896,0.049015357296550044,81.5,0.03502551935929021,21.584749897178398,42.5110714850379
11109_729,5,2017,3.5051717380662266,0.016658530128218645,91.5,0.005319686062957794,21.584749897178398,161.7210549813298
11201_231,5,2000,-1.5305087155027068,0.14882185536166287,36.5,0.37668189633071936,3.302851912029105,-13.4476104279812
11201_231,5,2005,-0.16202714987751052,0.876367919715982,46.5,0.8383487162012156,3.302851912029105,-2.948424402242671
11201_231,5,2010,0.6851521081973058,0.5230795378833222,60.5,0.4964915434248136,3.302851912029105,53.73728522903759
11201_231,5,2015,0.211455348427522,0.8396015917464184,56.5,0.6832646883573559,3.302851912029105,10.216194112594845
11201_231,5,2017,-0.6302959840030364,0.5385319925018518,52.5,0.8918594638362826,3.302851912029105,10.216194112594845
11201_706,5,2000,-0.8533925351513244,0.41122087484755854,41.5,0.5864302419067187,19.273887047090803,-5.987663998847583
