id_bgl,basin_level,start_year,t_score,p_t,u_score,p_u,baseline_median,delta,u_sign
4,0,2017,0.6558950254851598,0.5400361988246679,60.5,0.49665738654204294,1762.150723615845,23.91338446126583,1
8,0,2017,3.2874493004023555,0.01748938001328342,87.5,0.011899644584157432,82.23589074110859,17.415877502768243,1
12,0,2017,0.8977261934588205,0.38128650552687837,62.5,0.4146659024229229,1862.7437699461948,3.848559061257579,1
16,0,2017,-1.3767772749313476,0.19315762167621467,35.5,0.3412684763150512,0.867987876358401,-9.996958025298353,-1
20,0,2017,4.283420918407639,0.005958315447777122,94.5,0.002781224934389138,0.0874428304668982,189.6595098361753,1
24,0,2017,2.2413514755320447,0.07414679411003067,79.5,0.048689610702269216,2669.57989413876,71.67850277936199,1
28,0,2017,5.241327431867029,0.0004534972209988498,95.5,0.0022214145869887034,3.9110981871681,26.339101662599706,1
31,0,2017,-0.10077719055626166,0.9227682954711574,46.5,0.838410115171209,836.648614708138,-2.8036046449951524,-1
32,0,2017,-0.03633538170823052,0.9722950854342712,47.5,0.8918594638362826,28528.135408166003,1.8619673257970784,1
36,0,2017,-0.8116027194298288,0.4346252625734699,43.5,0.6833800574551345,52608.19195978455,4.37577902614633,1
40,0,2017,5.309340506726892,0.00023106759242793456,95.5,0.0022214145869887034,77.50253451519924,28.680507283318903,1
44,0,2017,4.245113455856318,0.00044501172949991386,83.5,0.02488372328270136,1811.40261405735,12.830786676621821,1
48,0,2017,4.0965922252459155,0.005331321331512306,90.5,0.006547287612860911,5.22407177954652,139.83598561269014,1
50,0,2017,-0.23919302775650098,0.818253520886562,50.5,1.0,16934.28722672365,-0.0547313891707453,-1
51,0,2017,4.058206622528667,0.0014822212910150052,89.5,0.008024002332133759,30.9133514253666,24.121799340098786,1
52,0,2017,5.225348564630557,0.0010187220200035339,95.5,0.0022214145869887034,0.32440882824753947,72.05478366165909,1
56,0,2017,3.6948759786336796,0.013208992911071919,94.5,0.002781224934389138,32.79938307797645,40.94342240479592,1
60,0,2017,4.054294115775152,0.001464219053527275,89.5,0.008024002332133759,0.311199775538476,46.006798351329124,1
64,0,2017,5.892731414577365,0.00014174813219692685,94.5,0.002781224934389138,43.0107168510783,42.63610631993862,1
68,0,2017,2.4335857067242426,0.051245672337946184,82.5,0.029613094352645416,12576.56262218915,47.67591901673172,1
70,0,2017,-0.11348022123524694,0.9132930228953544,50.5,1.0,92.37867053027651,-7.9394078041885585,-1
72,0,2017,2.7605539813249784,0.030859214836641162,81.5,0.035095797419284286,3271.09178363317,42.70238880507197,1
76,0,2017,3.76427843180229,0.001020855049043212,79.5,0.048689610702269216,41534.40057308975,5.0673423924600565,1
84,0,2017,1.8941907796866149,0.09504556710789494,75.5,0.08924454710859073,246.02942720495548,9.21151903152422,1
90,0,2017,-0.8636328387929596,0.39821464834281295,61.5,0.4546204062737812,23.119814522991852,13.12593930487916,1
92,0,2017,7.275799369086604,2.755281392601804e-07,91.5,0.005319686062957794,2.55699692143837,54.38408935150791,1
96,0,2017,4.893606124737377,0.00015844438313394256,86.5,0.014399864726701132,15.38511883033365,57.04229625131746,1
100,0,2017,2.3859351512148925,0.05265691392779939,83.5,0.02488372328270136,120.3144901116795,11.334582693786178,1
104,0,2017,2.6784369941706014,0.024897117401398567,79.5,0.048689610702269216,8964.931452318995,19.963936245727137,1
108,0,2017,3.4452957843551686,0.019763466353036267,93.5,0.003467193190765815,13.444929553861801,70.52592937036496,1
112,0,2017,1.0582375008552931,0.3367923726586945,67.5,0.24784912392821346,966.6563052518366,18.350100852713222,1
116,0,2017,-0.30930733128121496,0.7655609294576489,47.5,0.8918594638362826,12590.349498246851,-9.667792921213515,-1
120,0,2017,3.4895568669694463,0.013270709707073598,89.5,0.008024002332133759,593.8389791347186,112.67988197636834,1
124,0,2017,5.413883784176615,0.00017238410317975633,93.5,0.003467193190765815,80043.4595864432,23.241008733665637,1
132,0,2017,6.6419523002495895,7.695424364954816e-06,93.5,0.003467193190765815,9.619203242242186,184.47918796961864,1
136,0,2017,3.9082756812272463,0.0007917711898160064,78.5,0.05699830641051993,1.8369301534566,250.13176652255572,1
140,0,2017,3.6745576168153944,0.005892899047728505,87.5,0.011899644584157432,328.71787394283297,34.00314591039415,1
144,0,2017,3.611473071317419,0.009257609299425849,90.5,0.006547287612860911,881.151393470186,21.946285741926484,1
148,0,2017,4.622782666669787,0.0005552977643367374,91.5,0.005319686062957794,2441.15251340137,39.830917500845246,1
152,0,2017,3.971890090152524,0.008829397243426379,91.5,0.005319686062957794,1258.91661852293,38.52024684661649,1
156,0,2017,5.104816222164553,0.001072621650082974,93.5,0.003467193190765815,65070.4865756983,22.831888834277358,1
162,0,2017,3.305494314326574,0.01504719869279523,88.5,0.005341702005623976,0.0,4.43521078873207e+16,-99
166,0,2017,1.4,0.2288041223341344,67.5,0.040337393747568846,0.0,0.0,0
170,0,2017,4.884562507029082,9.637372746600083e-05,90.5,0.006547287612860911,6105.740484570741,29.931528928747337,1
174,0,2017,4.281106038780227,0.0002971709416483748,81.5,0.035095797419284286,2.25911702899771,119.45389557466235,1
175,0,2017,5.33180610665021,2.343240142997831e-05,85.5,0.017352389190761427,0.6000536623527295,114.26066800567216,1
178,0,2017,3.8014656123476396,0.0050327579934916185,88.5,0.00979219587072503,626.972238604445,77.11567865302882,1
180,0,2017,4.691086156446927,0.0003552423310779998,86.5,0.014399864726701132,3557.17538156734,48.416103486772,1
184,0,2017,1.0078999787456049,0.35589998746388074,67.5,0.24784912392821346,0.1432440179974235,58.88218860302494,1
188,0,2017,5.778924865508033,6.921685480313605e-06,85.5,0.017352389190761427,77.59902952926944,71.35653653800772,1
191,0,2017,0.5832269883626527,0.5817551634536949,58.5,0.5865744278376042,177.53212139504052,2.8804768836966885,1
192,0,2017,3.368507200327617,0.011855729819089705,88.5,0.00979219587072503,1103.2887083830801,19.069513967759057,1
196,0,2017,2.2771342381572466,0.07708192067320294,81.5,0.035095797419284286,12.2719809392682,41.45875995404696,1
203,0,2017,2.80991541469544,0.028668324856206837,84.5,0.020822974945909827,104.1009986261235,17.3284077417368,1
204,0,2017,4.589891649998654,0.000993470788399148,89.5,0.008024002332133759,89.85802382984386,134.6248145630662,1
208,0,2017,2.993760679651674,0.033246199751507936,92.5,0.004303876558312955,77.2653340559951,24.716868303958233,1
212,0,2017,2.0332008696503094,0.06483191798311672,84.5,0.020822974945909827,0.1526223941925255,202.18451568061678,1
214,0,2017,1.9058288587692014,0.11917451320536726,81.5,0.035095797419284286,79.5685143075664,37.86313008257303,1
218,0,2017,7.291125830842291,2.0463656997955777e-07,94.5,0.002781224934389138,668.9531529370965,142.05912538198524,1
222,0,2017,1.1162336492665912,0.3001983932176,66.5,0.27676572286017653,55.399906433568404,3.580426053199616,1
226,0,2017,5.631690851949193,0.00010198846176882523,92.5,0.004303876558312955,7.750517327588636,246.84181386551543,1
231,0,2017,2.7371432826992637,0.04871232855701337,93.5,0.003467193190765815,1234.82132466743,50.99282299441881,1
232,0,2017,5.030181346969083,0.001077886142911812,92.5,0.004303876558312955,164.58464371577,67.7139031799244,1
233,0,2017,5.710647010477565,0.00010017288448197303,91.5,0.005319686062957794,96.17634206362854,49.325074678726736,1
234,0,2017,4.757956316382759,0.00038763006408589065,84.5,0.00714437921701634,0.0,6.188057963330839e+17,-99
238,0,2017,0.3160703494067137,0.7559117237075653,60.5,0.49665738654204294,43.5311410799991,6.886669551680548,1
239,0,2017,0.6309490715189215,0.5351582153660781,49.5,1.0,14.87213502272635,1.2150682098468668,1
242,0,2017,2.381581956708576,0.05826105609573459,86.5,0.014399864726701132,11.0764191120274,137.32050793410127,1
246,0,2017,4.664732792334139,0.001962192010911365,93.5,0.003467193190765815,1516.077701311,38.909181579501535,1
248,0,2017,4.913760381628333,0.0017846706255418676,94.5,0.002781224934389138,7.07951491320644,44.73164323190989,1
250,0,2017,6.24664175343765,3.0931968973293365e-06,94.5,0.002781224934389138,817.2661091168295,38.90544946124121,1
