id,t_score,u_score,p_t,p_u,p_u_thd_0.01
1110701_729,,,,1.0,0.0
1110702_729,,,,1.0,0.0
1110703_729,,,,1.0,0.0
1110704_729,,,,1.0,0.0
1110705_729,,,,1.0,0.0
1110706_729,,,,1.0,0.0
1110707_729,,,,1.0,0.0
1110708_729,,,,1.0,0.0
1110709_729,,,,1.0,0.0
1110810_232,,,,1.0,0.0
1110810_729,,,,1.0,0.0
1110821_729,,,,1.0,0.0
1110822_232,,,,1.0,0.0
1110822_729,,,,1.0,0.0
1110823_729,,,,1.0,0.0
1110824_729,,,,1.0,0.0
1110825_729,,,,1.0,0.0
1110826_232,,,,1.0,0.0
1110826_729,,,,1.0,0.0
1110827_729,,,,1.0,0.0
1110828_729,,,,1.0,0.0
1110829_729,,,,1.0,0.0
1110830_232,,,,1.0,0.0
1110830_729,,,,1.0,0.0
1110841_232,,,,1.0,0.0
1110842_232,,,,1.0,0.0
1110842_729,,,,1.0,0.0
1110843_232,,,,1.0,0.0
1110844_232,,,,1.0,0.0
1110845_232,,,,1.0,0.0
1110846_232,,,,1.0,0.0
1110847_232,,,,1.0,0.0
1110848_232,,,,1.0,0.0
1110849_232,,,,1.0,0.0
1110850_232,,,,1.0,0.0
1110850_729,,,,1.0,0.0
1110860_232,,,,1.0,0.0
1110871_232,8.612458760302417,89.5,2.457701881357202e-08,0.004250077731650825,1.0
1110872_232,,,,1.0,0.0
1110873_232,,,,1.0,0.0
1110874_232,,,,1.0,0.0
1110875_232,,,,1.0,0.0
1110876_232,,,,1.0,0.0
1110877_232,,,,1.0,0.0
1110878_232,,,,1.0,0.0
1110879_232,,,,1.0,0.0
1110880_232,,,,1.0,0.0
1110890_232,1.4534598098860754,69.5,0.19483230415992717,0.1956533452679775,0.0
1110900_232,,,,1.0,0.0
1110910_729,,,,1.0,0.0
1110920_729,,,,1.0,0.0
1110931_729,,,,1.0,0.0
1110932_232,,,,1.0,0.0
1110932_729,,,,1.0,0.0
1110933_232,,,,1.0,0.0
1110933_729,,,,1.0,0.0
1110934_232,,,,1.0,0.0
1110934_729,,,,1.0,0.0
1110935_232,,,,1.0,0.0
1110936_232,,,,1.0,0.0
1110937_232,,,,1.0,0.0
1110938_232,,,,1.0,0.0
1110939_232,,,,1.0,0.0
1110940_232,,,,1.0,0.0
1110950_232,,,,1.0,0.0
1110960_232,,,,1.0,0.0
1110970_232,,,,1.0,0.0
1110980_232,,,,1.0,0.0
1110990_232,,,,1.0,0.0
1120110_706,,,,1.0,0.0
1120121_706,,,,1.0,0.0
1120122_706,,,,1.0,0.0
1120123_706,,,,1.0,0.0
1120124_706,,,,1.0,0.0
1120125_231,,,,1.0,0.0
1120125_706,,,,1.0,0.0
1120126_231,,,,1.0,0.0
1120126_706,,,,1.0,0.0
1120127_231,,,,1.0,0.0
1120127_706,,,,1.0,0.0
1120128_231,,,,1.0,0.0
1120128_706,,,,1.0,0.0
1120129_231,,,,1.0,0.0
1120129_706,,,,1.0,0.0
1120131_706,,,,1.0,0.0
1120132_706,,,,1.0,0.0
1120133_706,,,,1.0,0.0
1120134_231,,,,1.0,0.0
1120134_706,,,,1.0,0.0
1120135_706,,,,1.0,0.0
1120136_706,,,,1.0,0.0
1120137_706,,,,1.0,0.0
1120138_706,,,,1.0,0.0
1120139_706,,,,1.0,0.0
1120141_706,,,,1.0,0.0
1120142_706,,,,1.0,0.0
1120143_706,,,,1.0,0.0
1120144_706,,,,1.0,0.0
1120145_706,,,,1.0,0.0
1120146_231,,,,1.0,0.0
1120146_706,,,,1.0,0.0
1120147_706,,,,1.0,0.0
1120148_706,,,,1.0,0.0
1120149_231,,,,1.0,0.0
1120149_706,,,,1.0,0.0
1120150_706,,,,1.0,0.0
1120161_231,,,,1.0,0.0
1120161_706,,,,1.0,0.0
1120162_231,,,,1.0,0.0
1120163_231,,,,1.0,0.0
1120164_231,,,,1.0,0.0
1120165_231,,,,1.0,0.0
1120166_231,,,,1.0,0.0
1120167_231,,,,1.0,0.0
1120168_231,,,,1.0,0.0
1120169_231,,,,1.0,0.0
1120171_706,,,,1.0,0.0
1120172_231,,,,1.0,0.0
1120172_706,,,,1.0,0.0
1120173_706,,,,1.0,0.0
1120174_231,,,,1.0,0.0
1120174_706,,,,1.0,0.0
1120175_706,,,,1.0,0.0
1120176_706,,,,1.0,0.0
1120177_231,,,,1.0,0.0
1120177_706,,,,1.0,0.0
1120178_231,,,,1.0,0.0
1120178_706,,,,1.0,0.0
1120179_706,,,,1.0,0.0
1120181_231,,,,1.0,0.0
1120181_706,,,,1.0,0.0
1120182_231,,,,1.0,0.0
1120183_231,,,,1.0,0.0
1120184_231,,,,1.0,0.0
1120185_231,,,,1.0,0.0
1120185_706,,,,1.0,0.0
1120186_231,,,,1.0,0.0
1120186_706,,,,1.0,0.0
1120187_231,,,,1.0,0.0
1120188_231,,,,1.0,0.0
1120188_706,,,,1.0,0.0
1120189_231,,,,1.0,0.0
1120189_706,,,,1.0,0.0
1120191_231,,,,1.0,0.0
1120191_706,,,,1.0,0.0
1120192_231,,,,1.0,0.0
1120192_706,,,,1.0,0.0
1120193_231,,,,1.0,0.0
1120193_706,,,,1.0,0.0
1120194_231,,,,1.0,0.0
1120194_706,,,,1.0,0.0
1120195_231,,,,1.0,0.0
1120195_706,,,,1.0,0.0
1120196_231,,,,1.0,0.0
1120196_706,,,,1.0,0.0
1120197_231,,,,1.0,0.0
1120197_706,,,,1.0,0.0
1120198_706,,,,1.0,0.0
1120199_231,,,,1.0,0.0
1120199_706,,,,1.0,0.0
1120200_706,,,,1.0,0.0
1120300_706,,,,1.0,0.0
1120410_706,,,,1.0,0.0
1120420_706,,,,1.0,0.0
1120430_706,,,,1.0,0.0
1120440_706,,,,1.0,0.0
1120450_706,,,,1.0,0.0
1120461_706,,,,1.0,0.0
1120462_231,,,,1.0,0.0
1120462_706,,,,1.0,0.0
1120463_231,,,,1.0,0.0
1120463_706,,,,1.0,0.0
1120464_231,,,,1.0,0.0
1120464_706,,,,1.0,0.0
1120465_706,,,,1.0,0.0
1120466_231,,,,1.0,0.0
1120466_706,,,,1.0,0.0
1120467_231,,,,1.0,0.0
1120467_706,,,,1.0,0.0
1120468_231,,,,1.0,0.0
1120469_231,,,,1.0,0.0
1120471_706,,,,1.0,0.0
1120472_706,,,,1.0,0.0
1120473_706,,,,1.0,0.0
1120474_231,,,,1.0,0.0
1120474_706,,,,1.0,0.0
1120475_706,,,,1.0,0.0
1120476_231,,,,1.0,0.0
1120476_706,,,,1.0,0.0
1120477_231,,,,1.0,0.0
1120477_706,,,,1.0,0.0
1120478_231,,,,1.0,0.0
1120479_231,,,,1.0,0.0
1120480_231,,,,1.0,0.0
1120491_231,,,,1.0,0.0
1120492_231,,,,1.0,0.0
1120493_231,,,,1.0,0.0
1120494_231,,,,1.0,0.0
1120495_231,,,,1.0,0.0
1120496_231,,,,1.0,0.0
1120497_231,,,,1.0,0.0
1120498_231,,,,1.0,0.0
1120499_231,,,,1.0,0.0
1120500_706,,,,1.0,0.0
1120600_706,,,,1.0,0.0
1120700_706,,,,1.0,0.0
1121111_232,,,,1.0,0.0
1121112_231,,,,1.0,0.0
1121112_232,,,,1.0,0.0
1121113_232,,,,1.0,0.0
1121113_262,,,,1.0,0.0
1121114_232,,,,1.0,0.0
1121114_262,,,,1.0,0.0
1121115_232,,,,1.0,0.0
1121116_232,,,,1.0,0.0
1121116_262,,,,1.0,0.0
1121117_231,,,,1.0,0.0
1121117_232,,,,1.0,0.0
1121117_262,,,,1.0,0.0
1121117_706,,,,1.0,0.0
1121118_231,,,,1.0,0.0
1121118_262,,,,1.0,0.0
1121118_706,,,,1.0,0.0
1121119_706,,,,1.0,0.0
1121120_231,,,,1.0,0.0
1121120_706,,,,1.0,0.0
1121130_706,,,,1.0,0.0
1121140_231,,,,1.0,0.0
1121140_706,,,,1.0,0.0
1121150_706,,,,1.0,0.0
1121160_706,,,,1.0,0.0
1121170_706,,,,1.0,0.0
1121180_706,,,,1.0,0.0
1121190_706,,,,1.0,0.0
1121200_706,,,,1.0,0.0
1121300_706,,,,1.0,0.0
1121400_706,,,,1.0,0.0
1121500_706,,,,1.0,0.0
1121600_706,,,,1.0,0.0
1121701_706,,,,1.0,0.0
1121702_706,,,,1.0,0.0
1121703_706,,,,1.0,0.0
1121704_706,,,,1.0,0.0
1121705_706,,,,1.0,0.0
1121706_706,,,,1.0,0.0
1121707_706,,,,1.0,0.0
1121708_706,,,,1.0,0.0
1121709_706,,,,1.0,0.0
1121800_706,,,,1.0,0.0
1121901_706,,,,1.0,0.0
1121902_706,,,,1.0,0.0
1121903_706,,,,1.0,0.0
1121904_706,,,,1.0,0.0
1121905_706,,,,1.0,0.0
1121906_706,,,,1.0,0.0
1121907_706,,,,1.0,0.0
1121908_706,,,,1.0,0.0
1121909_706,,,,1.0,0.0
1122001_706,,,,1.0,0.0
1122002_706,,,,1.0,0.0
1122003_706,,,,1.0,0.0
1122004_706,,,,1.0,0.0
1122005_706,,,,1.0,0.0
1122006_706,,,,1.0,0.0
1122007_706,,,,1.0,0.0
1122008_706,,,,1.0,0.0
1122009_706,,,,1.0,0.0
1123000_706,,,,1.0,0.0
1124000_706,,,,1.0,0.0
1124001_706,,,,1.0,0.0
1124002_706,,,,1.0,0.0
1124003_706,,,,1.0,0.0
1124004_706,,,,1.0,0.0
1124005_706,,,,1.0,0.0
1124006_706,,,,1.0,0.0
1124007_706,,,,1.0,0.0
1124008_706,,,,1.0,0.0
1124009_706,,,,1.0,0.0
1125000_706,,,,1.0,0.0
1126000_706,,,,1.0,0.0
1127000_706,,,,1.0,0.0
1128010_706,,,,1.0,0.0
1128020_706,,,,1.0,0.0
1128031_706,,,,1.0,0.0
1128032_706,,,,1.0,0.0
1128033_706,,,,1.0,0.0
1128034_706,,,,1.0,0.0
1128035_706,,,,1.0,0.0
1128036_706,,,,1.0,0.0
1128037_706,,,,1.0,0.0
1128038_706,,,,1.0,0.0
1128039_706,,,,1.0,0.0
1128040_706,,,,1.0,0.0
1128050_706,,,,1.0,0.0
1128060_706,,,,1.0,0.0
1128070_706,,,,1.0,0.0
1128080_706,,,,1.0,0.0
1128091_706,,,,1.0,0.0
1128092_706,,,,1.0,0.0
1128093_706,,,,1.0,0.0
1128094_706,,,,1.0,0.0
1128095_706,,,,1.0,0.0
1128096_706,,,,1.0,0.0
1128097_706,,,,1.0,0.0
1128098_706,,,,1.0,0.0
1128099_706,,,,1.0,0.0
1129010_706,,,,1.0,0.0
1129020_706,,,,1.0,0.0
1129030_706,,,,1.0,0.0
1129040_706,,,,1.0,0.0
1129050_706,,,,1.0,0.0
1129060_706,,,,1.0,0.0
1129070_706,,,,1.0,0.0
1129080_706,,,,1.0,0.0
1129091_706,,,,1.0,0.0
1129092_706,,,,1.0,0.0
1129093_706,,,,1.0,0.0
1129094_706,,,,1.0,0.0
1129095_706,,,,1.0,0.0
1129096_706,,,,1.0,0.0
1129097_706,,,,1.0,0.0
1129098_706,,,,1.0,0.0
1129099_706,,,,1.0,0.0
1130000_887,,,,1.0,0.0
1140011_404,,,,1.0,0.0
1140012_404,,,,1.0,0.0
1140013_404,,,,1.0,0.0
1140014_404,,,,1.0,0.0
1140015_404,,,,1.0,0.0
1140016_231,,,,1.0,0.0
1140016_404,,,,1.0,0.0
1140017_404,,,,1.0,0.0
1140018_231,,,,1.0,0.0
1140018_404,,,,1.0,0.0
1140019_231,,,,1.0,0.0
1140019_404,,,,1.0,0.0
1140020_404,,,,1.0,0.0
1141000_706,,,,1.0,0.0
1142101_706,,,,1.0,0.0
1142102_706,,,,1.0,0.0
1142103_706,,,,1.0,0.0
1142104_404,,,,1.0,0.0
1142104_706,,,,1.0,0.0
1142105_706,,,,1.0,0.0
1142106_404,,,,1.0,0.0
1142106_706,,,,1.0,0.0
1142107_706,,,,1.0,0.0
1142108_706,,,,1.0,0.0
1142109_706,,,,1.0,0.0
1142210_706,,,,1.0,0.0
1142220_706,,,,1.0,0.0
1142230_706,,,,1.0,0.0
1142241_706,,,,1.0,0.0
1142242_404,,,,1.0,0.0
1142242_706,,,,1.0,0.0
1142243_706,,,,1.0,0.0
1142244_231,,,,1.0,0.0
1142244_404,,,,1.0,0.0
1142244_706,,,,1.0,0.0
1142245_404,,,,1.0,0.0
1142245_706,,,,1.0,0.0
1142246_404,,,,1.0,0.0
1142247_404,,,,1.0,0.0
1142248_231,,,,1.0,0.0
1142248_404,,,,1.0,0.0
1142249_231,,,,1.0,0.0
1142249_404,,,,1.0,0.0
1142250_706,,,,1.0,0.0
1142261_706,,,,1.0,0.0
1142262_706,,,,1.0,0.0
1142263_706,,,,1.0,0.0
1142264_404,,,,1.0,0.0
1142264_706,,,,1.0,0.0
1142265_706,,,,1.0,0.0
1142266_404,,,,1.0,0.0
1142266_706,,,,1.0,0.0
1142267_404,,,,1.0,0.0
1142267_706,,,,1.0,0.0
1142268_404,,,,1.0,0.0
1142269_404,,,,1.0,0.0
1142271_706,,,,1.0,0.0
1142272_404,,,,1.0,0.0
1142272_706,,,,1.0,0.0
1142273_404,,,,1.0,0.0
1142273_706,,,,1.0,0.0
1142274_404,,,,1.0,0.0
1142274_706,,,,1.0,0.0
1142275_404,,,,1.0,0.0
1142276_404,,,,1.0,0.0
1142277_404,,,,1.0,0.0
1142278_231,,,,1.0,0.0
1142278_404,,,,1.0,0.0
1142279_231,,,,1.0,0.0
1142279_404,,,,1.0,0.0
1142280_231,,,,1.0,0.0
1142290_231,,,,1.0,0.0
1142290_404,,,,1.0,0.0
1142300_706,,,,1.0,0.0
1142400_404,,,,1.0,0.0
1142400_706,,,,1.0,0.0
1142500_404,,,,1.0,0.0
1142500_706,,,,1.0,0.0
1142600_404,,,,1.0,0.0
1142701_404,,,,1.0,0.0
1142702_404,,,,1.0,0.0
1142703_404,,,,1.0,0.0
1142704_404,,,,1.0,0.0
1142705_404,,,,1.0,0.0
1142706_404,,,,1.0,0.0
1142707_404,,,,1.0,0.0
1142708_404,,,,1.0,0.0
1142709_404,,,,1.0,0.0
1142810_404,,,,1.0,0.0
1142820_404,,,,1.0,0.0
1142830_404,,,,1.0,0.0
1142841_404,,,,1.0,0.0
1142842_404,,,,1.0,0.0
1142843_404,,,,1.0,0.0
1142844_404,,,,1.0,0.0
1142845_404,,,,1.0,0.0
1142846_404,,,,1.0,0.0
1142847_404,,,,1.0,0.0
1142848_404,,,,1.0,0.0
1142849_404,,,,1.0,0.0
1142850_404,,,,1.0,0.0
1142860_404,,,,1.0,0.0
1142870_404,,,,1.0,0.0
1142880_404,,,,1.0,0.0
1142890_404,,,,1.0,0.0
1142901_404,,,,1.0,0.0
1142902_404,,,,1.0,0.0
1142903_404,,,,1.0,0.0
1142904_404,,,,1.0,0.0
1142905_404,,,,1.0,0.0
1142906_404,,,,1.0,0.0
1142907_404,,,,1.0,0.0
1142908_404,,,,1.0,0.0
1142909_404,,,,1.0,0.0
1143000_706,,,,1.0,0.0
1144100_706,,,,1.0,0.0
1144111_706,,,,1.0,0.0
1144112_706,,,,1.0,0.0
1144113_706,,,,1.0,0.0
1144114_706,,,,1.0,0.0
1144115_706,,,,1.0,0.0
1144116_706,,,,1.0,0.0
1144117_706,,,,1.0,0.0
1144118_706,,,,1.0,0.0
1144119_706,,,,1.0,0.0
1144120_706,,,,1.0,0.0
1144131_706,,,,1.0,0.0
1144132_706,,,,1.0,0.0
1144133_706,,,,1.0,0.0
1144134_706,,,,1.0,0.0
1144135_706,,,,1.0,0.0
1144136_706,,,,1.0,0.0
1144137_706,,,,1.0,0.0
1144138_706,,,,1.0,0.0
1144139_706,,,,1.0,0.0
1144140_706,,,,1.0,0.0
1144160_706,,,,1.0,0.0
1144170_706,,,,1.0,0.0
1144181_706,,,,1.0,0.0
1144182_706,,,,1.0,0.0
1144183_706,,,,1.0,0.0
1144184_706,,,,1.0,0.0
1144185_706,,,,1.0,0.0
1144186_706,,,,1.0,0.0
1144187_706,,,,1.0,0.0
1144188_706,,,,1.0,0.0
1144189_706,,,,1.0,0.0
1144190_706,,,,1.0,0.0
1144200_706,,,,1.0,0.0
1144201_231,,,,1.0,0.0
1144201_706,,,,1.0,0.0
1144202_706,,,,1.0,0.0
1144203_231,,,,1.0,0.0
1144203_706,,,,1.0,0.0
1144204_231,,,,1.0,0.0
1144204_706,,,,1.0,0.0
1144205_706,,,,1.0,0.0
1144206_231,,,,1.0,0.0
1144206_706,,,,1.0,0.0
1144207_231,,,,1.0,0.0
1144208_231,,,,1.0,0.0
1144208_706,,,,1.0,0.0
1144209_231,,,,1.0,0.0
1144301_706,,,,1.0,0.0
1144302_706,,,,1.0,0.0
1144303_706,,,,1.0,0.0
1144304_231,,,,1.0,0.0
1144304_706,,,,1.0,0.0
1144305_706,,,,1.0,0.0
1144306_706,,,,1.0,0.0
1144307_231,,,,1.0,0.0
1144307_706,,,,1.0,0.0
1144308_706,,,,1.0,0.0
1144309_231,,,,1.0,0.0
1144309_706,,,,1.0,0.0
1144410_231,,,,1.0,0.0
1144410_404,,,,1.0,0.0
1144410_706,,,,1.0,0.0
1144420_404,,,,1.0,0.0
1144420_706,,,,1.0,0.0
1144431_231,,,,1.0,0.0
1144431_404,,,,1.0,0.0
1144432_404,,,,1.0,0.0
1144433_231,,,,1.0,0.0
1144433_404,,,,1.0,0.0
1144434_404,,,,1.0,0.0
1144435_231,,,,1.0,0.0
1144435_404,,,,1.0,0.0
1144436_231,,,,1.0,0.0
1144436_404,,,,1.0,0.0
1144437_231,,,,1.0,0.0
1144437_404,,,,1.0,0.0
1144438_231,,,,1.0,0.0
1144439_231,,,,1.0,0.0
1144440_231,,,,1.0,0.0
1144450_231,,,,1.0,0.0
1144460_231,,,,1.0,0.0
1144470_231,,,,1.0,0.0
1144481_231,,,,1.0,0.0
1144482_231,,,,1.0,0.0
1144483_231,,,,1.0,0.0
1144484_231,,,,1.0,0.0
1144485_231,,,,1.0,0.0
1144486_231,,,,1.0,0.0
1144487_231,,,,1.0,0.0
1144488_231,,,,1.0,0.0
1144489_231,,,,1.0,0.0
1144490_231,,,,1.0,0.0
1144500_231,,,,1.0,0.0
1144601_231,,,,1.0,0.0
1144602_231,,,,1.0,0.0
1144603_231,,,,1.0,0.0
1144604_231,,,,1.0,0.0
1144605_231,,,,1.0,0.0
1144606_231,,,,1.0,0.0
1144607_231,,,,1.0,0.0
1144608_231,,,,1.0,0.0
1144609_231,,,,1.0,0.0
1144701_231,,,,1.0,0.0
1144702_231,,,,1.0,0.0
1144703_231,,,,1.0,0.0
1144704_231,,,,1.0,0.0
1144705_231,,,,1.0,0.0
1144706_231,,,,1.0,0.0
1144707_231,,,,1.0,0.0
1144708_231,,,,1.0,0.0
1144709_231,,,,1.0,0.0
1144801_231,,,,1.0,0.0
1144802_231,,,,1.0,0.0
1144803_231,,,,1.0,0.0
1144804_231,,,,1.0,0.0
1144805_231,,,,1.0,0.0
1144806_231,,,,1.0,0.0
1144807_231,,,,1.0,0.0
1144808_231,,,,1.0,0.0
1144809_231,,,,1.0,0.0
1144901_231,,,,1.0,0.0
1144902_231,,,,1.0,0.0
1144903_231,,,,1.0,0.0
1144904_231,,,,1.0,0.0
1144905_231,,,,1.0,0.0
1144906_231,,,,1.0,0.0
1144907_231,,,,1.0,0.0
1144908_231,,,,1.0,0.0
1144909_231,,,,1.0,0.0
1145001_706,,,,1.0,0.0
1145002_706,,,,1.0,0.0
1145003_706,,,,1.0,0.0
1145004_706,,,,1.0,0.0
1145005_706,,,,1.0,0.0
1145006_706,,,,1.0,0.0
1145007_706,,,,1.0,0.0
1145008_706,,,,1.0,0.0
1145009_706,,,,1.0,0.0
1146010_706,,,,1.0,0.0
1146021_706,,,,1.0,0.0
1146022_706,,,,1.0,0.0
1146023_706,,,,1.0,0.0
1146024_706,,,,1.0,0.0
1146025_706,,,,1.0,0.0
1146026_706,,,,1.0,0.0
1146027_706,,,,1.0,0.0
1146028_706,,,,1.0,0.0
1146029_706,,,,1.0,0.0
1146030_706,,,,1.0,0.0
1146040_706,,,,1.0,0.0
1146050_706,,,,1.0,0.0
1146060_706,,,,1.0,0.0
1146071_706,,,,1.0,0.0
1146072_706,,,,1.0,0.0
1146073_706,,,,1.0,0.0
1146074_706,,,,1.0,0.0
1146075_706,,,,1.0,0.0
1146076_706,,,,1.0,0.0
1146077_706,,,,1.0,0.0
1146078_706,,,,1.0,0.0
1146079_706,,,,1.0,0.0
1146080_706,,,,1.0,0.0
1146090_706,,,,1.0,0.0
1147010_706,,,,1.0,0.0
1147020_706,,,,1.0,0.0
1147030_706,,,,1.0,0.0
1147040_706,,,,1.0,0.0
1147050_706,,,,1.0,0.0
1147060_231,,,,1.0,0.0
1147060_706,,,,1.0,0.0
1147070_231,,,,1.0,0.0
1147070_706,,,,1.0,0.0
1147080_231,,,,1.0,0.0
1147080_706,,,,1.0,0.0
1147090_231,,,,1.0,0.0
1148010_231,,,,1.0,0.0
1148020_231,,,,1.0,0.0
1148030_231,,,,1.0,0.0
1148040_231,,,,1.0,0.0
1148050_231,,,,1.0,0.0
1148060_231,,,,1.0,0.0
1148070_231,,,,1.0,0.0
1148080_231,,,,1.0,0.0
1148091_231,,,,1.0,0.0
1148092_231,,,,1.0,0.0
1148093_231,,,,1.0,0.0
1148094_231,,,,1.0,0.0
1148095_231,,,,1.0,0.0
1148096_231,,,,1.0,0.0
1148097_231,,,,1.0,0.0
1148098_231,,,,1.0,0.0
1148099_231,,,,1.0,0.0
1149101_231,,,,1.0,0.0
1149101_706,,,,1.0,0.0
1149102_231,,,,1.0,0.0
1149102_706,,,,1.0,0.0
1149103_231,,,,1.0,0.0
1149104_231,,,,1.0,0.0
1149104_706,,,,1.0,0.0
1149105_231,,,,1.0,0.0
1149106_231,,,,1.0,0.0
1149107_231,,,,1.0,0.0
1149108_231,,,,1.0,0.0
1149109_231,,,,1.0,0.0
1149201_231,,,,1.0,0.0
1149202_231,,,,1.0,0.0
1149203_231,,,,1.0,0.0
1149204_231,,,,1.0,0.0
1149205_231,,,,1.0,0.0
1149206_231,,,,1.0,0.0
1149207_231,,,,1.0,0.0
1149208_231,,,,1.0,0.0
1149209_231,,,,1.0,0.0
1149310_231,,,,1.0,0.0
1149320_231,,,,1.0,0.0
1149330_231,,,,1.0,0.0
1149340_231,,,,1.0,0.0
1149350_231,,,,1.0,0.0
1149360_231,,,,1.0,0.0
1149370_231,,,,1.0,0.0
1149380_231,,,,1.0,0.0
1149390_231,,,,1.0,0.0
1149401_231,,,,1.0,0.0
1149402_231,,,,1.0,0.0
1149403_231,,,,1.0,0.0
1149404_231,,,,1.0,0.0
1149405_231,,,,1.0,0.0
1149406_231,,,,1.0,0.0
1149407_231,,,,1.0,0.0
1149408_231,,,,1.0,0.0
1149409_231,,,,1.0,0.0
1149500_231,,,,1.0,0.0
1149601_231,,,,1.0,0.0
1149602_231,,,,1.0,0.0
1149603_231,,,,1.0,0.0
1149604_231,,,,1.0,0.0
1149605_231,,,,1.0,0.0
1149606_231,,,,1.0,0.0
1149607_231,,,,1.0,0.0
1149608_231,,,,1.0,0.0
1149609_231,,,,1.0,0.0
1149700_231,,,,1.0,0.0
1149801_231,,,,1.0,0.0
1149802_231,,,,1.0,0.0
1149803_231,,,,1.0,0.0
1149804_231,,,,1.0,0.0
1149805_231,,,,1.0,0.0
1149806_231,,,,1.0,0.0
1149807_231,,,,1.0,0.0
1149808_231,,,,1.0,0.0
1149809_231,,,,1.0,0.0
1149901_231,,,,1.0,0.0
1149902_231,,,,1.0,0.0
1149903_231,,,,1.0,0.0
1149904_231,,,,1.0,0.0
1149905_231,,,,1.0,0.0
1149906_231,,,,1.0,0.0
1149907_231,,,,1.0,0.0
1149908_231,,,,1.0,0.0
1149909_231,3.0490200827219174,82.5,0.012001642743201214,0.029613094352645416,0.0
1151011_834,,,,1.0,0.0
1151012_834,,,,1.0,0.0
1151013_834,,,,1.0,0.0
1151014_834,,,,1.0,0.0
1151015_834,,,,1.0,0.0
1151016_834,,,,1.0,0.0
1151017_834,,,,1.0,0.0
1151018_834,,,,1.0,0.0
1151019_834,,,,1.0,0.0
1151020_834,,,,1.0,0.0
1151030_834,,,,1.0,0.0
1152010_834,,,,1.0,0.0
1152020_834,,,,1.0,0.0
1152030_834,,,,1.0,0.0
1152040_834,,,,1.0,0.0
1152051_834,,,,1.0,0.0
1152052_834,,,,1.0,0.0
1152053_834,,,,1.0,0.0
1152054_404,,,,1.0,0.0
1152054_834,,,,1.0,0.0
1152055_404,,,,1.0,0.0
1152055_834,,,,1.0,0.0
1152056_404,,,,1.0,0.0
1152057_404,,,,1.0,0.0
1152058_404,,,,1.0,0.0
1152059_404,,,,1.0,0.0
1152060_834,,,,1.0,0.0
1152070_834,,,,1.0,0.0
1152080_404,,,,1.0,0.0
1152080_834,,,,1.0,0.0
1152090_404,,,,1.0,0.0
1153001_404,,,,1.0,0.0
1153002_404,,,,1.0,0.0
1153003_404,,,,1.0,0.0
1153004_404,7.228735485940916,91.5,3.800885548035762e-07,0.0026506384119339577,1.0
1153005_404,,,,1.0,0.0
1154100_404,,,,1.0,0.0
1154210_404,,,,1.0,0.0
1154220_404,,,,1.0,0.0
1154230_404,,,,1.0,0.0
1154241_404,,,,1.0,0.0
1154242_404,,,,1.0,0.0
1154243_404,,,,1.0,0.0
1154244_404,,,,1.0,0.0
1154244_800,,,,1.0,0.0
1154245_404,,,,1.0,0.0
1154245_800,,,,1.0,0.0
1154246_404,,,,1.0,0.0
1154247_404,0.5000461182644493,-52.5,0.6399964760194565,0.8918594638362826,0.0
1154248_404,,,,1.0,0.0
1154248_800,,,,1.0,0.0
1154249_404,,,,1.0,0.0
1154249_800,,,,1.0,0.0
