id_bgl,basin_level,start_year,t_score,p_t,u_score,mean,std,alpha,thd_low,thd_high,baseline_median,delta,p_u,p_thd,decision
111_818,3,2015,,,50.0,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,0.0,0.0,1.0,0.025,-99
111_818,3,2017,,,50.0,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,0.0,0.0,1.0,0.025,-99
112_231,3,2000,,,50.0,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,0.0,0.0,1.0,0.025,-99
112_231,3,2005,,,50.0,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,0.0,0.0,1.0,0.025,-99
112_231,3,2010,,,50.0,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,0.0,0.0,1.0,0.025,-99
112_231,3,2015,,,50.0,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,0.0,0.0,1.0,0.025,-99
112_231,3,2017,,,50.0,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,0.0,0.0,1.0,0.025,-99
112_232,3,2000,,,50.0,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,0.0,0.0,1.0,0.025,-99
112_232,3,2005,,,50.0,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,0.0,0.0,1.0,0.025,-99
112_232,3,2010,,,50.0,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,0.0,0.0,1.0,0.025,-99
112_232,3,2015,,,50.0,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,0.0,0.0,1.0,0.025,-99
112_232,3,2017,,,50.0,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,0.0,0.0,1.0,0.025,-99
112_262,3,2000,,,50.0,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,0.0,0.0,1.0,0.025,-99
112_262,3,2005,,,50.0,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,0.0,0.0,1.0,0.025,-99
112_262,3,2010,,,50.0,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,0.0,0.0,1.0,0.025,-99
112_262,3,2015,,,50.0,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,0.0,0.0,1.0,0.025,-99
112_262,3,2017,,,50.0,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,0.0,0.0,1.0,0.025,-99
112_706,3,2000,,,50.0,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,0.0,0.0,1.0,0.025,-99
112_706,3,2005,,,50.0,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,0.0,0.0,1.0,0.025,-99
112_706,3,2010,,,50.0,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,0.0,0.0,1.0,0.025,-99
112_706,3,2015,,,50.0,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,0.0,0.0,1.0,0.025,-99
112_706,3,2017,,,50.0,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,0.0,0.0,1.0,0.025,-99
113_887,3,2000,,,50.0,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,0.0,0.0,1.0,0.025,-99
113_887,3,2005,,,50.0,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,0.0,0.0,1.0,0.025,-99
113_887,3,2010,,,50.0,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,0.0,0.0,1.0,0.025,-99
113_887,3,2015,,,50.0,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,0.0,0.0,1.0,0.025,-99
113_887,3,2017,,,50.0,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,0.0,0.0,1.0,0.025,-99
114_231,3,2000,1.641106120918653,0.1171050718056202,44.5,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,30.100588152845,-0.200382155558917,0.7338488462374848,0.025,0
114_231,3,2005,0.1250270922936393,0.9032569517367788,49.5,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,30.100588152845,0.0648315047538573,1.0,0.025,0
114_231,3,2010,0.3489895102120872,0.7350042729834514,61.5,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,30.100588152845,0.1149526701738665,0.4544466217384099,0.025,0
114_231,3,2015,-0.6485963172114009,0.547397812698132,44.5,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,30.100588152845,-2.007342548210423,0.7338488462374848,0.025,0
114_231,3,2017,3.0490200827219267,0.012001642743201,82.5,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,30.100588152845,5.5408697052020655,0.0296130943526454,0.025,0
114_404,3,2000,,,50.0,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,0.0,0.0,1.0,0.025,-99
114_404,3,2005,,,50.0,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,0.0,0.0,1.0,0.025,-99
114_404,3,2010,,,50.0,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,0.0,0.0,1.0,0.025,-99
114_404,3,2015,,,50.0,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,0.0,0.0,1.0,0.025,-99
114_404,3,2017,,,50.0,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,0.0,0.0,1.0,0.025,-99
114_706,3,2000,,,50.0,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,0.0,0.0,1.0,0.025,-99
114_706,3,2005,,,50.0,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,0.0,0.0,1.0,0.025,-99
114_706,3,2010,,,50.0,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,0.0,0.0,1.0,0.025,-99
114_706,3,2015,,,50.0,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,0.0,0.0,1.0,0.025,-99
114_706,3,2017,,,50.0,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,0.0,0.0,1.0,0.025,-99
115_231,3,2000,-3.331688232603221,0.0029031693733354,20.5,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,221.5263477668105,-17.119820402854323,0.0486028530991433,0.025,0
115_231,3,2005,-1.57776983775739,0.1283052288494978,41.5,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,221.5263477668105,-4.165558502842412,0.5864302419067187,0.025,0
115_231,3,2010,0.28460212028263,0.7786087449988899,65.5,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,221.5263477668105,12.682807505059737,0.3077139478434141,0.025,0
115_231,3,2015,1.7094646521636705,0.1473343409954061,72.5,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,221.5263477668105,62.48533211758021,0.1346419596738521,0.025,0
115_231,3,2017,7.076484605664743,2.8158745387977124e-05,95.5,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,221.5263477668105,69.92948761277145,0.0022214145869887,0.025,1
115_232,3,2000,,,50.0,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,0.0,0.0,1.0,0.025,-99
115_232,3,2005,,,50.0,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,0.0,0.0,1.0,0.025,-99
115_232,3,2010,,,50.0,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,0.0,0.0,1.0,0.025,-99
115_232,3,2015,,,50.0,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,0.0,0.0,1.0,0.025,-99
115_232,3,2017,,,50.0,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,0.0,0.0,1.0,0.025,-99
115_262,3,2000,,,50.0,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,0.0,0.0,1.0,0.025,-99
115_262,3,2005,,,50.0,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,0.0,0.0,1.0,0.025,-99
115_262,3,2010,,,50.0,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,0.0,0.0,1.0,0.025,-99
115_262,3,2015,,,50.0,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,0.0,0.0,1.0,0.025,-99
115_262,3,2017,,,50.0,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,0.0,0.0,1.0,0.025,-99
115_404,3,2000,-0.7932592832776677,0.4581318380889612,38.5,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,18.39481840576625,-9.7245362249985,0.4544466217384099,0.025,0
115_404,3,2005,0.5866798964088293,0.5749779633513251,57.5,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,18.39481840576625,19.9642328712007,0.6340642040377586,0.025,0
115_404,3,2010,1.9345981657532616,0.0967281010450124,77.5,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,18.39481840576625,40.62403272925104,0.0663495105323919,0.025,0
115_404,3,2015,-2.667381927812593,0.0152837066289951,26.5,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,18.39481840576625,-14.381555481329064,0.1178065495083116,0.025,0
115_404,3,2017,0.5741919019986287,0.5928195155698709,53.5,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,18.39481840576625,-7.289658794528429,0.838410115171209,0.025,0
115_706,3,2000,,,50.0,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,0.0,0.0,1.0,0.025,-99
115_706,3,2005,,,50.0,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,0.0,0.0,1.0,0.025,-99
115_706,3,2010,,,50.0,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,0.0,0.0,1.0,0.025,-99
115_706,3,2015,,,50.0,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,0.0,0.0,1.0,0.025,-99
115_706,3,2017,,,50.0,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,0.0,0.0,1.0,0.025,-99
115_728,3,2000,,,50.0,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,0.0,0.0,1.0,0.025,-99
115_728,3,2005,,,50.0,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,0.0,0.0,1.0,0.025,-99
115_728,3,2010,,,50.0,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,0.0,0.0,1.0,0.025,-99
115_728,3,2015,,,50.0,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,0.0,0.0,1.0,0.025,-99
115_728,3,2017,,,50.0,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,0.0,0.0,1.0,0.025,-99
115_800,3,2000,,,50.0,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,0.0,0.0,1.0,0.025,-99
115_800,3,2005,,,50.0,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,0.0,0.0,1.0,0.025,-99
115_800,3,2010,,,50.0,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,0.0,0.0,1.0,0.025,-99
115_800,3,2015,,,50.0,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,0.0,0.0,1.0,0.025,-99
115_800,3,2017,,,50.0,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,0.0,0.0,1.0,0.025,-99
115_834,3,2000,,,50.0,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,0.0,0.0,1.0,0.025,-99
115_834,3,2005,,,50.0,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,0.0,0.0,1.0,0.025,-99
115_834,3,2010,,,50.0,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,0.0,0.0,1.0,0.025,-99
115_834,3,2015,,,50.0,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,0.0,0.0,1.0,0.025,-99
115_834,3,2017,,,50.0,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,0.0,0.0,1.0,0.025,-99
116_834,3,2000,,,50.0,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,0.0,0.0,1.0,0.025,-99
116_834,3,2005,,,50.0,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,0.0,0.0,1.0,0.025,-99
116_834,3,2010,,,50.0,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,0.0,0.0,1.0,0.025,-99
116_834,3,2015,,,50.0,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,0.0,0.0,1.0,0.025,-99
116_834,3,2017,,,50.0,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,0.0,0.0,1.0,0.025,-99
116_894,3,2000,,,50.0,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,0.0,0.0,1.0,0.025,-99
116_894,3,2005,,,50.0,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,0.0,0.0,1.0,0.025,-99
116_894,3,2010,,,50.0,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,0.0,0.0,1.0,0.025,-99
116_894,3,2015,,,50.0,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,0.0,0.0,1.0,0.025,-99
116_894,3,2017,,,50.0,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,0.0,0.0,1.0,0.025,-99
117_404,3,2000,-0.0769467684081952,0.9415227355620532,51.5,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,111.8255599035435,1.071588530605403,0.9457840102873424,0.025,0
117_404,3,2005,0.5382684980752795,0.6103093295561711,55.5,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,111.8255599035435,0.5263634427405122,0.7338488462374848,0.025,0
117_404,3,2010,1.2470119349923885,0.2370480510894993,59.5,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,111.8255599035435,1.3208533016970412,0.5405256097346169,0.025,0
117_404,3,2015,-1.502038612455986,0.1757811557114417,33.5,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,111.8255599035435,-35.293920567225975,0.2765806978220734,0.025,0
117_404,3,2017,-0.7397684878249657,0.4893084728726175,41.5,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,111.8255599035435,-35.293920567225975,0.5865744278376042,0.025,0
117_454,3,2000,,,50.0,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,0.0,0.0,1.0,0.025,-99
117_454,3,2005,,,50.0,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,0.0,0.0,1.0,0.025,-99
117_454,3,2010,,,50.0,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,0.0,0.0,1.0,0.025,-99
117_454,3,2015,,,50.0,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,0.0,0.0,1.0,0.025,-99
117_454,3,2017,,,50.0,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,0.0,0.0,1.0,0.025,-99
117_508,3,2000,1.4011081234452538,0.2045623686711417,69.5,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,2.821559188101675,6.814704853229575,0.1963437213798887,0.025,0
117_508,3,2005,-1.057873794604679,0.3239265163120016,35.5,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,2.821559188101675,-4.193139335738717,0.3410824971479892,0.025,0
117_508,3,2010,-0.2433528124565303,0.815900951954343,45.5,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,2.821559188101675,1.800555800290878,0.7856157447765455,0.025,0
117_508,3,2015,-0.0836554283896374,0.9362954826060356,49.5,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,2.821559188101675,3.3196325005077285,1.0,0.025,0
117_508,3,2017,-1.4997691867010692,0.1916514859412422,28.5,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,2.821559188101675,-5.898992419118625,0.1534378834105726,0.025,0
117_706,3,2000,,,50.0,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,0.0,0.0,1.0,0.025,-99
117_706,3,2005,,,50.0,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,0.0,0.0,1.0,0.025,-99
117_706,3,2010,,,50.0,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,0.0,0.0,1.0,0.025,-99
117_706,3,2015,,,50.0,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,0.0,0.0,1.0,0.025,-99
117_706,3,2017,,,50.0,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,0.0,0.0,1.0,0.025,-99
117_834,3,2000,0.9201362111359012,0.3855760442759681,64.5,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,386.356448054728,5.587982142104583,0.3410824971479892,0.025,0
117_834,3,2005,0.54677961568853,0.608164259851083,59.5,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,386.356448054728,37.39441346039434,0.5405256097346169,0.025,0
117_834,3,2010,-1.233510245647095,0.2566496908784002,32.5,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,386.356448054728,-22.11027653660561,0.247666971366823,0.025,0
117_834,3,2015,-0.5707590244905915,0.5826102211592559,43.5,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,386.356448054728,-1.4923161657865385,0.6832646883573559,0.025,0
117_834,3,2017,1.1321710602993609,0.2978715719666253,66.5,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,386.356448054728,1.4923161657865385,0.2767657228601765,0.025,0
121_508,3,2000,,,50.0,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,0.0,0.0,1.0,0.025,-99
121_508,3,2005,,,50.0,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,0.0,0.0,1.0,0.025,-99
121_508,3,2010,,,50.0,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,0.0,0.0,1.0,0.025,-99
121_508,3,2015,,,50.0,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,0.0,0.0,1.0,0.025,-99
121_508,3,2017,,,50.0,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,0.0,0.0,1.0,0.025,-99
122_180,3,2000,,,50.0,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,0.0,0.0,1.0,0.025,-99
122_180,3,2005,,,50.0,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,0.0,0.0,1.0,0.025,-99
122_180,3,2010,,,50.0,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,0.0,0.0,1.0,0.025,-99
122_180,3,2015,,,50.0,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,0.0,0.0,1.0,0.025,-99
122_180,3,2017,,,50.0,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,0.0,0.0,1.0,0.025,-99
122_24,3,2000,,,50.0,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,0.0,0.0,1.0,0.025,-99
122_24,3,2005,,,50.0,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,0.0,0.0,1.0,0.025,-99
122_24,3,2010,,,50.0,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,0.0,0.0,1.0,0.025,-99
122_24,3,2015,,,50.0,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,0.0,0.0,1.0,0.025,-99
122_24,3,2017,,,50.0,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,0.0,0.0,1.0,0.025,-99
122_454,3,2000,,,50.0,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,0.0,0.0,1.0,0.025,-99
122_454,3,2005,,,50.0,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,0.0,0.0,1.0,0.025,-99
122_454,3,2010,,,50.0,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,0.0,0.0,1.0,0.025,-99
122_454,3,2015,,,50.0,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,0.0,0.0,1.0,0.025,-99
122_454,3,2017,,,50.0,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,0.0,0.0,1.0,0.025,-99
122_508,3,2000,-0.9702855854613136,0.3575547601924922,28.5,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,2244.962273514355,-5.548017770621425,0.1532795276829498,0.025,0
122_508,3,2005,2.5506764977932,0.0189086139436252,62.5,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,2244.962273514355,0.8233317156847868,0.4144861341057629,0.025,0
122_508,3,2010,2.9058824224469366,0.0089815760860327,77.5,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,2244.962273514355,0.99142273336428,0.0663495105323919,0.025,0
122_508,3,2015,-1.2324751370363407,0.2731771806819257,31.5,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,2244.962273514355,-7.37718511081195,0.2209383750446412,0.025,0
122_508,3,2017,-0.4124274567937999,0.6937528141195941,33.5,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,2244.962273514355,-0.568929197325776,0.2767657228601765,0.025,0
122_516,3,2000,,,50.0,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,0.0,0.0,1.0,0.025,-99
122_516,3,2005,,,50.0,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,0.0,0.0,1.0,0.025,-99
122_516,3,2010,,,50.0,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,0.0,0.0,1.0,0.025,-99
122_516,3,2015,,,50.0,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,0.0,0.0,1.0,0.025,-99
122_516,3,2017,,,50.0,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,0.0,0.0,1.0,0.025,-99
122_716,3,2000,2.691366617392038,0.0136030132184483,69.5,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,2936.190919835435,0.97267077464699,0.1963437213798887,0.025,0
122_716,3,2005,-1.0617238429821367,0.3251827862982792,32.5,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,2936.190919835435,-4.705206607997331,0.247666971366823,0.025,0
122_716,3,2010,3.777972926018401,0.0012402243393585,77.5,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,2936.190919835435,1.362874545796229,0.0663495105323919,0.025,0
122_716,3,2015,-2.64610937912131,0.0295002589481982,20.5,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,2936.190919835435,-5.255220063365002,0.0486028530991433,0.025,0
122_716,3,2017,-2.528728828881487,0.0378858204954206,20.5,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,2936.190919835435,-4.683004259778906,0.0486896107022692,0.025,0
122_72,3,2000,,,50.0,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,0.0,0.0,1.0,0.025,-99
122_72,3,2005,,,50.0,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,0.0,0.0,1.0,0.025,-99
122_72,3,2010,,,50.0,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,0.0,0.0,1.0,0.025,-99
122_72,3,2015,,,50.0,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,0.0,0.0,1.0,0.025,-99
122_72,3,2017,,,50.0,-0.0962451688353182,6.095381837816752,1.0,-6.1916270066520696,5.999136668981434,0.0,0.0,1.0,0.025,-99
