id_bgl,basin_level,start_year,t_score,u_score,p_t,p_u,sign_diff,delta
46380_398,5,2017,2.287747525161145,93.5,0.08021522500124316,0.003467193190765815,1.0,41.19371469855857
46391_398,5,2017,2.465953912730426,80.5,0.03849410271880709,0.04142253879330133,1.0,15.654318082291985
46391_417,5,2017,,50.0,,1.0,,0.0
46392_398,5,2017,2.3184957415994556,88.5,0.07524913310452679,0.00979219587072503,1.0,25.611399448472
46393_398,5,2017,1.9452976208248305,77.5,0.06452712315751616,0.06645414979996266,1.0,22.010485890865304
46393_417,5,2017,,50.0,,1.0,,0.0
46394_398,5,2017,4.323685353295875,89.5,0.001759409608222306,0.008024002332133759,1.0,79.29058035112935
46394_417,5,2017,2.6309384453865343,86.5,0.05109428430029414,0.014399864726701132,1.0,102.75962154004156
46395_156,5,2017,1.6701704823521704,68.5,0.13286680608176438,0.2211162550702167,1.0,7.668334902727582
46395_398,5,2017,4.302915783859907,87.5,0.000927782672431213,0.011899644584157432,1.0,100.93719462128735
46396_156,5,2017,4.484843794620323,89.5,0.0009663427684797702,0.008024002332133759,1.0,72.14838828211657
46397_156,5,2017,2.2511458018389088,78.5,0.03974434515314834,0.05699830641051993,1.0,42.68008663566896
46398_156,5,2017,1.2264362882136868,70.5,0.24218360306308861,0.17398281795260206,1.0,18.06725525713654
46399_156,5,2017,5.76092705286942,92.5,3.6690578752328176e-05,0.004303876558312955,1.0,78.994118925515
46399_398,5,2017,4.570882391263675,89.5,0.0007488318777766074,0.008024002332133759,1.0,66.18683295102447
46399_417,5,2017,1.9837525943394771,83.0,0.11221534062927514,0.024685987369375596,1.0,156.34675345384454
47110_156,5,2017,1.5747710386092055,68.5,0.1855775333795059,0.2211162550702167,1.0,7.050771809463237
47110_398,5,2017,2.5655962381522732,88.5,0.029565148605354,0.00979219587072503,1.0,116.16530935188445
47120_156,5,2017,4.684394836356065,87.5,0.00015596700463411017,0.011899644584157432,1.0,59.481524634973596
47120_398,5,2017,,50.0,,1.0,,0.0
47130_156,5,2017,6.037597938159034,90.5,1.7827400622269483e-05,0.006547287612860911,1.0,47.48520401444293
47140_156,5,2017,4.8347984042722185,92.5,0.0007596795727589817,0.004303876558312955,1.0,34.902140367387254
47140_496,5,2017,7.882739191030497,92.5,6.778005378263262e-08,0.004303876558312955,1.0,309.7720332839047
47150_156,5,2017,7.662908688257457,90.5,8.980478326928146e-08,0.006547287612860911,1.0,116.95829197814436
47150_496,5,2017,7.684585832322716,93.5,1.183645567387717e-07,0.003467193190765815,1.0,1108.4147518219042
47160_156,5,2017,0.038374507265870675,49.5,0.9705730346222632,1.0,-1.0,-15.013671436550002
47160_496,5,2017,5.147192165612034,86.5,3.31918880139719e-05,0.014399864726701132,1.0,59.243423086029146
47201_496,5,2017,3.089991447013331,90.5,0.028094648568117022,0.006547287612860911,1.0,61.0713484522277
47202_496,5,2017,1.9971280457643115,75.5,0.09797549545523178,0.08924454710859073,1.0,28.763329425346107
