id_bgl,basin_level,start_year,t_score,u_score,p_t,p_u,sign_diff,delta
4,0,2017,0.6558950254851598,60.5,0.5400361988246679,0.49665738654204294,1.0,23.91338446126583
8,0,2017,3.2874493004023555,87.5,0.01748938001328342,0.011899644584157432,1.0,17.415877502768243
12,0,2017,0.8977261934588237,62.5,0.3812865055268768,0.4146659024229229,1.0,3.848559061257579
16,0,2017,-1.3767772749313454,35.5,0.19315762167621525,0.3412684763150512,-1.0,-9.996958025298353
20,0,2017,4.283420918407639,94.5,0.005958315447777122,0.002781224934389138,1.0,189.6595098361753
24,0,2017,2.241351475532045,79.5,0.07414679411003063,0.048689610702269216,1.0,71.67850277936199
28,0,2017,5.241327431867033,95.5,0.0004534972209988468,0.0022214145869887034,1.0,26.339101662599706
31,0,2017,-0.10077719055626001,46.5,0.9227682954711587,0.838410115171209,-1.0,-2.8036046449951524
32,0,2017,-0.03633538170823052,47.5,0.9722950854342712,0.8918594638362826,1.0,1.8619673257970784
36,0,2017,-0.8116027194298288,43.5,0.4346252625734699,0.6833800574551345,1.0,4.37577902614633
40,0,2017,5.309340506726892,95.5,0.00023106759242793456,0.0022214145869887034,1.0,28.680507283318903
44,0,2017,4.245113455856318,83.5,0.00044501172949991386,0.02488372328270136,1.0,12.830786676621821
48,0,2017,4.0965922252459155,90.5,0.005331321331512307,0.006547287612860911,1.0,139.83598561269014
50,0,2017,-0.23919302775650098,50.5,0.818253520886562,1.0,-1.0,-0.0547313891707453
51,0,2017,4.058206622528667,89.5,0.0014822212910150052,0.008024002332133759,1.0,24.121799340098786
52,0,2017,5.225348564630557,95.5,0.0010187220200035339,0.0022214145869887034,1.0,72.05478366165909
56,0,2017,3.6948759786336796,94.5,0.013208992911071919,0.002781224934389138,1.0,40.94342240479592
60,0,2017,4.05429411577515,89.5,0.0014642190535272793,0.008024002332133759,1.0,46.006798351329124
64,0,2017,5.892731414577365,94.5,0.00014174813219692685,0.002781224934389138,1.0,42.63610631993862
68,0,2017,2.4335857067242426,82.5,0.051245672337946184,0.029613094352645416,1.0,47.67591901673172
70,0,2017,-0.11348022123524694,50.5,0.9132930228953544,1.0,-1.0,-7.9394078041885585
72,0,2017,2.7605539813249784,81.5,0.030859214836641162,0.035095797419284286,1.0,42.70238880507197
76,0,2017,3.76427843180229,79.5,0.001020855049043212,0.048689610702269216,1.0,5.0673423924600565
84,0,2017,1.8941907796866149,75.5,0.09504556710789494,0.08924454710859073,1.0,9.21151903152422
90,0,2017,-0.8636328387929606,61.5,0.3982146483428124,0.4546204062737812,1.0,13.12593930487916
92,0,2017,7.275799369086601,91.5,2.7552813926018243e-07,0.005319686062957794,1.0,54.38408935150791
96,0,2017,4.89360612473738,86.5,0.00015844438313394172,0.014399864726701132,1.0,57.04229625131746
100,0,2017,2.3859351512148925,83.5,0.05265691392779939,0.02488372328270136,1.0,11.334582693786178
104,0,2017,2.6784369941705988,79.5,0.024897117401398647,0.048689610702269216,1.0,19.963936245727137
108,0,2017,3.4452957843551686,93.5,0.019763466353036274,0.003467193190765815,1.0,70.52592937036496
112,0,2017,1.0582375008552931,67.5,0.3367923726586945,0.24784912392821346,1.0,18.350100852713222
116,0,2017,-0.30930733128121496,47.5,0.7655609294576489,0.8918594638362826,-1.0,-9.667792921213515
120,0,2017,3.4895568669694463,89.5,0.013270709707073598,0.008024002332133759,1.0,112.67988197636834
124,0,2017,5.413883784176611,93.5,0.00017238410317975774,0.003467193190765815,1.0,23.241008733665637
132,0,2017,6.6419523002495895,93.5,7.695424364954806e-06,0.003467193190765815,1.0,184.47918796961864
136,0,2017,3.9082756812272463,78.5,0.0007917711898160064,0.05699830641051993,1.0,250.13176652255572
140,0,2017,3.6745576168153966,87.5,0.005892899047728478,0.011899644584157432,1.0,34.00314591039415
144,0,2017,3.611473071317421,90.5,0.009257609299425826,0.006547287612860911,1.0,21.946285741926484
148,0,2017,4.622782666669789,91.5,0.000555297764336736,0.005319686062957794,1.0,39.830917500845246
152,0,2017,3.9718900901525287,91.5,0.008829397243426315,0.005319686062957794,1.0,38.52024684661649
156,0,2017,5.104816222164553,93.5,0.001072621650082974,0.003467193190765815,1.0,22.831888834277358
162,0,2017,3.305494314326574,88.5,0.01504719869279523,0.005341702005623976,1.0,4.43521078873207e+16
166,0,2017,1.4,67.5,0.2288041223341344,0.040337393747568846,,0.0
170,0,2017,4.884562507029082,90.5,9.637372746600083e-05,0.006547287612860911,1.0,29.931528928747337
174,0,2017,4.281106038780227,81.5,0.0002971709416483746,0.035095797419284286,1.0,119.45389557466235
175,0,2017,5.331806106650211,85.5,2.343240142997827e-05,0.017352389190761427,1.0,114.26066800567216
178,0,2017,3.801465612347641,88.5,0.005032757993491608,0.00979219587072503,1.0,77.11567865302882
180,0,2017,4.691086156446927,86.5,0.0003552423310779998,0.014399864726701132,1.0,48.416103486772
184,0,2017,1.0078999787456049,67.5,0.35589998746388074,0.24784912392821346,1.0,58.88218860302494
188,0,2017,5.778924865508033,85.5,6.921685480313605e-06,0.017352389190761427,1.0,71.35653653800772
191,0,2017,0.5832269883626527,58.5,0.5817551634536949,0.5865744278376042,1.0,2.8804768836966885
192,0,2017,3.368507200327617,88.5,0.011855729819089705,0.00979219587072503,1.0,19.069513967759057
196,0,2017,2.2771342381572466,81.5,0.07708192067320294,0.035095797419284286,1.0,41.45875995404696
203,0,2017,2.80991541469544,84.5,0.028668324856206837,0.020822974945909827,1.0,17.3284077417368
204,0,2017,4.589891649998654,89.5,0.000993470788399148,0.008024002332133759,1.0,134.6248145630662
208,0,2017,2.993760679651674,92.5,0.033246199751507936,0.004303876558312955,1.0,24.716868303958233
212,0,2017,2.0332008696503094,84.5,0.06483191798311672,0.020822974945909827,1.0,202.18451568061678
214,0,2017,1.9058288587692014,81.5,0.11917451320536726,0.035095797419284286,1.0,37.86313008257303
218,0,2017,7.291125830842292,94.5,2.046365699795575e-07,0.002781224934389138,1.0,142.05912538198524
222,0,2017,1.1162336492665912,66.5,0.3001983932176,0.27676572286017653,1.0,3.580426053199616
226,0,2017,5.631690851949193,92.5,0.00010198846176882523,0.004303876558312955,1.0,246.84181386551543
231,0,2017,2.7371432826992637,93.5,0.04871232855701337,0.003467193190765815,1.0,50.99282299441881
