id_bgl,Unnamed: 0,basin_level,start_year,t_score,p_t,u_score,p_u,baseline_median,delta,u_sign
125_748,45,3,2017,-1.9238699304170497,0.0965087135711016,24.5,0.0892445471085907,10.240144358011284,-34.57393521079523,-1
126_710,46,3,2017,-3.478599238558044,0.0061398042834438,11.5,0.009792195870725,96.8893965361036,-16.451469051636224,-1
127_426,47,3,2017,-0.3876501539197294,0.7146206639631163,36.5,0.3768657114368939,8.00557535498485,-20.781979301456584,-1
127_516,48,3,2017,-0.7803904933006572,0.4681188103407686,36.5,0.3768657114368939,12.920476207154,-12.874593232637412,-1
127_710,49,3,2017,-0.3348772090928038,0.746190643888923,49.5,1.0,409.7786266742005,-1.4698547387455136,-1
127_72,50,3,2017,1.5970952337842743,0.1735357147790952,80.5,0.0414225387933013,0.0293763336084107,125.34844107793192,1
128_516,51,3,2017,3.734566254574205,0.0013780466351681,85.5,0.0173523891907614,181.9899602860365,2.2038268125851945,1
129_24,52,3,2017,2.604740638782145,0.0307452513678904,82.5,0.0296130943526454,53.40590698155975,6.952912165419948,1
129_516,53,3,2017,1.277607604328952,0.2516493708001929,68.5,0.2211162550702167,38.73258005954865,7.796980175516403,1
129_716,54,3,2017,-0.4261525329991441,0.6865769386826936,42.5,0.6341948173294822,2.36096639483003,-2.244456796418965,-1
129_72,55,3,2017,0.5589249540204625,0.5988425447797223,58.5,0.5865744278376042,127.99790336517,110.93332339763444,1
131_24,56,3,2017,0.2720758972501371,0.7965293414772912,52.5,0.8918594638362826,305.3069584979045,1.534743874378253,1
131_516,57,3,2017,-0.8044693097758707,0.4594666734097076,33.5,0.2767657228601765,11.5841313985627,-10.378546432088362,-1
132_108,58,3,2017,0.8355121220607372,0.4312881211513591,67.5,0.2478491239282134,1784.930216260865,0.0309025314435106,1
132_120,59,3,2017,-1.012678029215199,0.3383561257864844,41.5,0.5865744278376042,34.65658852581675,-0.6438015827368095,-1
132_140,60,3,2017,0.6022396065722339,0.5690160774487327,60.5,0.4966573865420429,426.06678019634296,0.2457152791081396,1
132_178,61,3,2017,-0.0932722620342297,0.9294818621499747,47.5,0.8918594638362826,1542.916513086085,-1.5763314456836617,-1
132_180,62,3,2017,3.550552804778848,0.0044461122485093,85.5,0.0173523891907614,31877.1159696431,0.7472616836388871,1
132_24,63,3,2017,0.3210674250111948,0.7614443645035339,53.5,0.838410115171209,112.080969537821,-0.6916919154649288,-1
132_266,64,3,2017,,,50.0,1.0,0.0,0.0,-99
132_454,65,3,2017,,,50.0,1.0,0.0,0.0,-99
132_646,66,3,2017,2.8347900684393235,0.0251990641556122,87.5,0.0118996445841574,1070.236497795655,0.0366523271536511,1
132_728,67,3,2017,,,50.0,1.0,0.0,0.0,-99
132_729,68,3,2017,,,50.0,1.0,0.0,0.0,-99
132_800,69,3,2017,,,50.0,1.0,0.0,0.0,-99
132_834,70,3,2017,1.779002251884653,0.1116239343775193,72.5,0.1347921615581339,14103.85793160035,0.2463371403910159,1
132_894,71,3,2017,-2.7797401687038,0.0114222929265388,26.5,0.1179480673610386,8352.20418318105,-0.9418718150844018,-1
133_120,72,3,2017,-3.136672052222921,0.0047182548419391,28.5,0.1534378834105726,299.091878781717,-5.261786044100504,-1
133_140,73,3,2017,1.9650229810156927,0.1198268362432749,78.5,0.0028770378029029,0.0,8890.787721611,-99
133_178,74,3,2017,1.811392398572192,0.084640710609132,66.5,0.2767657228601765,76.8792108407761,6.757772987663191,1
133_180,75,3,2017,0.0008997258674758,0.999289889418319,42.5,0.6341948173294822,1.33839110849076,-4.319488762912902,-1
133_226,76,3,2017,-1.4894969741780095,0.1530847775874062,29.5,0.173982817952602,21.77138938068185,-14.68720949890914,-1
133_24,77,3,2017,0.9771432611422852,0.3465719285704264,55.5,0.7339474627492532,41.2938926522449,1.4055581880647092,1
133_266,78,3,2017,2.9719914653829367,0.0079740158105303,81.5,0.0350957974192842,1511.6648258854698,6.38485723575916,1
133_566,79,3,2017,-4.544873559054421,0.0001971563329451,15.5,0.0208229749459098,39.45939714057295,-50.3727045557394,-1
134_226,80,3,2017,2.2095808138748496,0.0591391192158579,78.5,0.0569983064105199,0.2441214452913105,51.49833332124684,1
134_678,81,3,2017,0.764601454756257,0.4778762990780513,60.0,0.3833285226481784,0.0,0.0,-99
141_566,82,3,2017,3.269188817281755,0.0053402171982241,81.5,0.0350957974192842,148.5310458385805,17.29449051443705,1
142_12,83,3,2017,0.7276068751089988,0.5028287114892882,57.5,0.3119010174389465,0.0,0.0,-99
142_120,84,3,2017,-2.668289324225189,0.0313753363712472,17.5,0.0296130943526454,25.06481903596625,-26.06424816154628,-1
142_148,85,3,2017,2.9649202332874154,0.0199289237121016,82.5,0.0296130943526454,60.6960753546557,8.360004937982021,1
142_204,86,3,2017,2.4091615182419512,0.0560779442817975,83.5,0.0248837232827013,14.221516216701051,7.500173540252958,1
142_324,87,3,2017,2.385563658160469,0.0416031807673801,81.5,0.0350957974192842,30.4852231534229,10.354014790483223,1
142_384,88,3,2017,3.3929102650746628,0.0208610716607625,93.5,0.0033677861775541,0.0017620113794691,1075.645581454624,-99
142_466,89,3,2017,1.0520255328397938,0.3445747902501291,73.5,0.1179480673610386,890.6870398836975,6.366468124289661,1
142_478,90,3,2017,,,50.0,1.0,0.0,0.0,-99
142_562,91,3,2017,2.7208176392754893,0.0407645897064761,85.5,0.0173523891907614,141.1019359467815,10.068288908664432,1
142_566,92,3,2017,-0.4832296445118261,0.636363680467059,46.5,0.838410115171209,966.2683338410176,0.4176238910945294,1
142_694,93,3,2017,,,50.0,1.0,0.0,0.0,-99
142_854,94,3,2017,3.0849597231900647,0.0052865964944431,64.5,0.3412684763150512,30.03504967818735,39.96746160309952,1
143_204,95,3,2017,-1.0704493279051772,0.299588726611402,29.5,0.173982817952602,265.76386858733,-0.7981740526009483,-1
143_288,96,3,2017,3.973394464094549,0.0010081819251509,92.5,0.0043038765583129,86.31558983201336,10.726647913834778,1
143_566,97,3,2017,1.544957890197297,0.139722945396962,65.5,0.307900293130149,406.1984538550415,4.508410764578822,1
143_768,98,3,2017,-0.0466409019038581,0.9641752039225746,45.5,0.7856962962493347,6.488077012720225,-1.1312271818304898,-1
144_204,99,3,2017,2.895788386707463,0.0310536879239721,87.5,0.0118996445841574,0.0557457942707355,147.5920250527227,1
144_288,100,3,2017,0.1461999934332924,0.8889054393307787,54.5,0.7856962962493347,57.393439982304,5.590027343503151,1
144_384,101,3,2017,1.3352013736432542,0.2361653223237204,73.5,0.1179480673610386,1.892284984997585,19.379171929333893,1
144_466,102,3,2017,-0.2143535114282281,0.8393598637350246,42.5,0.6341948173294822,0.103631452249829,-21.85623121663058,-1
144_768,103,3,2017,2.6939852878478203,0.0225076562246958,79.5,0.0486896107022692,3.5936757518725,16.926986690647404,1
144_854,104,3,2017,2.7975065004000585,0.0453503962297066,93.5,0.0034671931907658,48.44775854588815,33.944596191830605,1
145_270,105,3,2017,3.657351561201458,0.0075762887260915,91.5,0.0053196860629577,92.25264052484992,7.684590485338936,1
145_288,106,3,2017,-4.000238929836934,0.0010241443817842,17.5,0.0296130943526454,78.738539646665,-13.967209137583744,-1
145_324,107,3,2017,3.022626712100112,0.0311192470907686,91.5,0.0053196860629577,18.8791946374472,74.09573294576948,1
145_384,108,3,2017,-1.3624454515455284,0.2172873111994715,28.5,0.1534378834105726,178.24169839008948,-5.5623635166704535,-1
145_430,109,3,2017,-0.6190849323862818,0.556222727684307,39.5,0.4966573865420429,23.77584302664255,-6.042970457424381,-1
145_466,110,3,2017,1.1197546026142795,0.325392019390033,68.0,0.0351390449725863,0.0,0.0,-99
145_624,111,3,2017,1.4369368773493214,0.2025962579758806,67.5,0.2478491239282134,44.08804511351025,25.63307542909522,1
145_686,112,3,2017,5.104750924328277,0.0001416277463434,88.5,0.009792195870725,133.0885419348995,48.93407081921279,1
145_694,113,3,2017,0.3045420378248026,0.7725882934017794,60.5,0.4966573865420429,75.2624441325512,1.33111297489582,1
145_854,114,3,2017,-1.815613503507868,0.1093940177126816,23.5,0.0771659313616824,2.3579627653343103,-10.28774922810177,-1
146_324,115,3,2017,-1.2099095707069238,0.2812496914365274,28.5,0.1534378834105726,0.54541021932405,-56.01849573196902,-1
146_466,116,3,2017,-0.0866128241997371,0.933496285945643,47.5,0.8918594638362826,55.91525936676665,1.883320221518141,1
146_478,117,3,2017,-2.9668884678423693,0.0214577037860531,15.5,0.0208229749459098,28.24722713973755,-15.223163331147656,-1
146_686,118,3,2017,-0.4768402475837332,0.6529728793215379,42.5,0.6341948173294822,335.4081107164095,-4.224262270940404,-1
147_478,119,3,2017,1.3052619618793695,0.247653783556961,71.5,0.1534378834105726,3.16947798773854,6.8295745721424215,1
147_686,120,3,2017,-0.7012556629845036,0.5085050252561537,42.5,0.6341948173294822,5.217572698604965,-0.1216438450934627,-1
151_12,121,3,2017,,,50.0,1.0,0.0,0.0,-99
151_478,122,3,2017,3.6284983461528935,0.0084723533199244,91.5,0.0053196860629577,16.32973307220325,47.544292345009495,1
151_504,123,3,2017,0.522617826108664,0.6063445729149344,58.5,0.5865744278376042,116.64760590349748,5.311968075787065,1
151_732,124,3,2017,-2.219275932207866,0.0380227243781422,33.5,0.2767657228601765,14.3958986275077,-1.4066764878338844,-1
152_1012,125,3,2017,1.6555094461677584,0.1203469521761741,65.5,0.307900293130149,23.1721311452001,2.5950569413614963,1
152_1038,126,3,2017,2.523559845733547,0.0197154157361443,66.5,0.2767657228601765,1.6370386213766102,7.950339774457933,1
153_12,127,3,2017,1.0733856042324286,0.2978153692937743,56.5,0.6833800574551345,78.21286541762345,0.7538083282103851,1
153_380,128,3,2017,1.329008011308338,0.2316611252586396,67.5,0.2478491239282134,0.2954728627120895,7.665451063028354,1
153_504,129,3,2017,-0.837288623511924,0.4293465957189134,37.5,0.4146659024229229,14.25587217136195,-16.79853427034928,-1
153_724,130,3,2017,1.65196019758755,0.1169883674444469,56.5,0.6833800574551345,0.3633762253775925,-0.8213744235453772,-1
153_788,131,3,2017,1.8365377825344649,0.1185117529435455,74.5,0.1028016422395197,60.2522693655934,9.59179267951065,1
154_12,132,3,2017,-2.0031925845533007,0.0592293317555395,39.5,0.4966573865420429,8.77858380944977,-45.46348662106527,-1
154_478,133,3,2017,0.700175227493591,0.5182502678956487,55.5,0.5472212227674071,0.0,0.0,-99
154_504,134,3,2017,0.2136476101137424,0.8346528854844503,53.5,0.838410115171209,1.27992618488497,-11.147881929442724,-1
154_732,135,3,2017,,,50.0,1.0,0.0,0.0,-99
154_788,136,3,2017,-0.8436275954241584,0.439394547780834,35.5,0.3412684763150512,0.2821196485601834,-26.36265138900476,-1
155_12,137,3,2017,2.9499669105151898,0.0213817715183119,85.5,0.0173523891907614,2.44444465518532,75.65483909663836,1
155_434,138,3,2017,-2.449179829062821,0.0257898505614936,31.0,0.2082027413998806,0.0166559767676517,-76.38449048720862,-99
155_466,139,3,2017,,,50.0,1.0,0.0,0.0,-99
155_478,140,3,2017,2.0551920128528374,0.102014028159968,73.5,0.1178773122145225,0.4397710296297994,6227.292013463876,1
155_788,141,3,2017,1.590716696184094,0.151365434536399,75.5,0.0892445471085907,0.5104625804161466,16.204954349785265,1
156_434,142,3,2017,2.405649551761519,0.0539106015877374,85.5,0.0173523891907614,17.871847993848,37.8712202154529,1
156_788,143,3,2017,4.687358774856323,0.0001913101632304,92.5,0.0043038765583129,12.50260025246305,34.50616225704826,1
156_818,144,3,2017,4.0384759683367495,0.0044433136110274,89.5,0.0080240023321337,5.0352459613368445,18.994965096102533,1
157_12,145,3,2017,-1.4229660744226416,0.1769961147696872,40.5,0.5095946625154981,0.0003954129642806,-97.53337932403232,-99
157_148,146,3,2017,1.2496236002425494,0.279563459532502,70.0,0.0048840630105475,0.0,0.0,-99
157_434,147,3,2017,-5.452035935867503,1.897138826041862e-05,11.5,0.009792195870725,13.7543698253085,-58.88081119233403,-1
157_562,148,3,2017,,,50.0,1.0,0.0,0.0,-99
158_148,149,3,2017,,,50.0,1.0,0.0,0.0,-99
158_434,150,3,2017,-3.879200299872777,0.002297598392849,13.5,0.0143998647267011,11.3391217025889,-6.870541831451963,-1
158_729,151,3,2017,1.0197989399645493,0.3654847059659411,70.0,0.0048840630105475,0.0,0.0,-99
158_818,152,3,2017,-0.2963983803212822,0.7784408433679475,37.5,0.4146659024229229,582.998873701941,-71.11847983456036,-1
159_148,153,3,2017,8.237627104292336,2.782669355764271e-08,93.5,0.0034421810162026,0.0530510376899174,23579.26171937714,1
159_434,154,3,2017,,,50.0,1.0,0.0,0.0,-99
159_729,155,3,2017,6.359413845693503,5.458576449548908e-05,92.5,0.0042741403952073,0.0170171444173035,43230.77890521084,-99
161_12,156,3,2017,4.095141532589399,0.0045139456419546,90.0,0.0017621590336749,0.0,24470.401112921,-99
161_148,157,3,2017,2.579900224535826,0.0244555731138123,76.5,0.0771659313616824,4.06600684064324,9.804669341849127,1
161_434,158,3,2017,,,50.0,1.0,0.0,0.0,-99
161_562,159,3,2017,-1.452966314513558,0.1625499990297269,45.0,0.5156382177966408,0.0,0.0,-99
161_729,160,3,2017,,,50.0,1.0,0.0,0.0,-99
162_120,161,3,2017,-2.149643706746842,0.0877991308970367,16.5,0.0248837232827013,498.235343960736,-12.384424664086898,-1
162_140,162,3,2017,3.3745557053961663,0.0234410234928623,95.5,0.0022214145869887,14.57083408829115,52.40197394841125,1
162_148,163,3,2017,3.187712977725073,0.0288004526606113,94.5,0.0027812249343891,1291.07854738679,18.14357743420585,1
162_562,164,3,2017,0.7261011396021986,0.5043387795873592,62.5,0.4146659024229229,14.09319160316015,14.639757073573062,1
162_566,165,3,2017,-0.5245013194605289,0.6175179655687582,39.5,0.4966573865420429,81.35460845068835,-9.8767707538264,-1
162_729,166,3,2017,1.5533513380573272,0.1836267787950677,91.5,0.0045759161322052,0.0017403514357283,16662.8343066806,-99
171_818,167,3,2017,5.02830322969455,0.0007302399676952,94.5,0.0027812249343891,154.6861666724025,14.032818428327094,1
172_1029,168,3,2017,2.450358248934446,0.0439075548318642,81.5,0.0350606535088773,0.0299416466441471,626.3223022636051,1
172_108,169,3,2017,3.1882288849088747,0.0078407586951936,80.5,0.0414225387933013,155.75094028594,1.8770669513545268,1
172_140,170,3,2017,,,50.0,1.0,0.0,0.0,-99
172_180,171,3,2017,-1.1854139578744387,0.2869750549575438,29.5,0.173982817952602,3800.5743618538,-0.3118891924735097,-1
172_231,172,3,2017,3.251803869151929,0.0236895125900876,93.5,0.0034671931907658,3079.9935505558096,2.039344734393382,1
172_232,173,3,2017,7.962555712650268,7.255735941455511e-08,93.5,0.0034671931907658,1.23878540316946,576.0041574730562,1
172_404,174,3,2017,3.1697066893627324,0.0270574007871257,92.5,0.0043038765583129,24.42445406078356,15.485292514326767,1
172_646,175,3,2017,5.806874444153411,8.218447832934688e-06,94.5,0.0027812249343891,429.9014962470045,3.9603176200914127,1
172_728,176,3,2017,-2.0354847571445136,0.080374202158426,21.5,0.0569983064105199,664.893580460384,-19.46911593350258,-1
172_729,177,3,2017,7.563840685155934,1.1816164004039973e-07,95.5,0.0022214145869887,311.652383309848,300.49424258387023,1
172_800,178,3,2017,0.6070202284751891,0.5721080235154841,57.5,0.6341948173294822,7857.401052469275,-0.193735234687911,-1
172_818,179,3,2017,1.2892028177297048,0.2606992647430931,64.5,0.3412684763150512,671.3240786769679,0.4622037269266159,1
172_834,180,3,2017,1.971641693875312,0.064352635952556,68.5,0.2211162550702167,362.831671589548,1.955626444541828,1
173_818,181,3,2017,4.198654747412156,0.0039768803097163,91.5,0.0053196860629577,255.994060756018,35.73757785694899,1
181_450,182,3,2017,-4.053361438730415,0.0061336815956471,6.5,0.0034671931907658,2006.752830377495,-9.51253890671138,-1
182_1025,183,3,2017,,,50.0,1.0,0.0,0.0,-99
183_1034,184,3,2017,,,50.0,1.0,0.0,0.0,-99
184_174,185,3,2017,1.738822576166121,0.1381956786665701,82.5,0.0296130943526454,1.799963569536685,29.10640138662588,1
184_175,186,3,2017,-1.8865833210209848,0.0745347778984117,31.5,0.2211162550702167,1.5015493189997051,-4.20884865920355,-1
185_1082,187,3,2017,1.2162727949559022,0.2737720699454964,66.5,0.1849445139416557,0.0,96391.16004109298,-99
185_690,188,3,2017,-1.0308168636603623,0.3249450626910494,36.5,0.3768657114368939,1.33461605504397,-2.065691465059233,-1
186_690,189,3,2017,7.549834435270748,3.918211085472869e-07,87.5,0.0030763904234761,0.0,202429.03920064,-99
187_690,190,3,2017,7.3868153278663184,4.930495110225405e-07,82.5,0.0130715651699841,0.0,511064.80618610105,-99
188_1047,191,3,2017,,,50.0,1.0,0.0,0.0,-99
211_1027,192,3,2017,-1.3093899580807062,0.2037156816676733,44.5,0.7339474627492532,0.946568146768693,-1.2142307943500052,-1
211_1049,193,3,2017,0.6056203991994031,0.5720824151229489,59.5,0.5406815690956761,0.0832335655394868,25.73821267029815,1
211_1098,194,3,2017,1.3976104601766572,0.2343795237060958,75.5,0.0892445471085907,0.2750253670754174,6.389124719066775,1
211_196,195,3,2017,1.542647289846755,0.1797872449857252,72.5,0.1347921615581339,6.647450249681735,33.88663271895571,1
211_300,196,3,2017,6.512197970199799,1.4975301932651008e-06,93.5,0.0034671931907658,0.595746589311417,30.006610131203328,1
211_376,197,3,2017,5.689608806831269,2.533112195094454e-05,91.5,0.0053196860629577,17.49757008062685,28.015717878123485,1
211_422,198,3,2017,-1.8771898979182715,0.0783299339731467,35.5,0.3412684763150512,2.357111013646345,-7.560612401172355,-1
211_760,199,3,2017,-1.6015856407207332,0.1653637218430709,19.5,0.0414225387933013,87.12798202130375,-12.877334429322662,-1
211_792,200,3,2017,-2.088140755894784,0.0845029792607023,17.5,0.0296130943526454,1752.2108958487502,-2.0375016912011987,-1
211_818,201,3,2017,-1.40405641296081,0.2035917998090708,35.5,0.3412684763150512,128.7562876253565,-21.40167953770114,-1
212_300,202,3,2017,4.871050695748936,0.0001562251624285,89.5,0.0080240023321337,33.2045379900772,26.07177015866184,1
212_792,203,3,2017,-1.804418980255798,0.1215823498045044,22.5,0.0664541497999626,2.6882641822179547,-12.242098184505885,-1
213_100,204,3,2017,0.9893713949530848,0.3468230003258192,60.5,0.4966573865420429,72.38025618130355,1.2302533492317544,1
213_191,205,3,2017,4.573141917657258,0.0005024977028075,93.5,0.0034671931907658,55.0644722804668,2.5189127816418586,1
213_300,206,3,2017,6.229559327814954,4.499515202890298e-06,86.5,0.0143998647267011,572.2527242877285,10.960352869136734,1
213_380,207,3,2017,4.355880743504071,0.0009147644789626,88.5,0.009792195870725,4.1482045896045445,14.550881726275357,1
213_499,208,3,2017,-0.5378469996502058,0.6132929142299415,39.5,0.4966573865420429,15.91806235156415,-1.2509989731908795,-1
213_688,209,3,2017,0.6734437940451042,0.5146195393407018,55.5,0.7339474627492532,0.8894558876636435,1.48484985337964,1
213_70,210,3,2017,1.7497620530559046,0.1135934838532429,67.5,0.2478491239282134,19.3361947475388,3.4567218517903795,1
213_705,211,3,2017,2.029748473549817,0.0836992502593675,73.5,0.1179480673610386,2.80017412473646,3.1694802525992114,1
213_792,212,3,2017,2.2399010136123865,0.055405228405372,77.5,0.0664541497999626,78.5816634538638,8.324233987143828,1
213_8,213,3,2017,4.641803154087116,0.0003621320329327,90.5,0.0065472876128609,229.387934378409,5.12513684449041,1
213_807,214,3,2017,0.7624185476650442,0.4648051558825996,57.5,0.6341948173294822,456.1061992340275,0.0411184956969679,1
214_250,215,3,2017,1.449773802524745,0.2182450248001929,67.5,0.2478491239282134,0.0589306698952272,6.480062864485661,1
214_380,216,3,2017,5.521802291869688,1.4975483870051624e-05,90.5,0.0065472876128609,1330.0898486653,2.892353720631652,1
214_40,217,3,2017,1.9835602651394368,0.0697691686318891,78.5,0.056663942878564,0.0868242980821022,2.8233463517915043,1
214_674,218,3,2017,3.0075023561977816,0.0269521383132624,82.5,0.0052191188917958,0.0,3252.1258382229994,-99
214_705,219,3,2017,,,50.0,1.0,0.0,0.0,-99
214_756,220,3,2017,1.4031520704602716,0.2269409629660303,66.5,0.2767657228601765,34.1446868511106,0.6141346998843876,1
215_250,221,3,2017,,,50.0,1.0,0.0,0.0,-99
215_336,222,3,2017,,,50.0,1.0,0.0,0.0,-99
215_380,223,3,2017,4.946874198046519,8.872054270201532e-05,88.5,0.009792195870725,445.05534237658105,2.6966059468827748,1
216_20,224,3,2017,-4.533163478607486,0.0007558158270722,10.5,0.0080240023321337,0.6113079380250861,-17.432527212992884,-1
216_250,225,3,2017,1.0792800028851584,0.3273555119678868,67.5,0.2478491239282134,1286.64453128796,1.831172056703802,1
216_292,226,3,2017,-0.4160500169897581,0.6931933830246432,36.5,0.3764979240115691,0.0376632545182171,-11.942335878517094,-1
216_380,227,3,2017,2.8756866710449573,0.024066586518573,84.5,0.0208229749459098,0.2548448890877895,17.334908479081303,1
216_492,228,3,2017,2.4188745261837203,0.0581535568792219,79.5,0.0486896107022692,0.073791753349246,5.024560346202371,1
216_724,229,3,2017,2.6308432679635474,0.0255143743169882,78.5,0.0569983064105199,206.6391036794795,9.82981775307607,1
216_756,230,3,2017,4.033702333445154,0.0065600725410518,92.5,0.0043038765583129,354.67332978974605,0.1825620932539798,1
217_724,231,3,2017,-6.92002953516547,9.48883333742968e-07,19.5,0.0414225387933013,35.43522209626085,-54.77513828614198,-1
218_250,232,3,2017,6.030531906189149,1.3821536445497077e-05,95.5,0.0022214145869887,21.5709595509272,6.326581385953242,1
218_380,233,3,2017,2.307042875719416,0.0356411519651508,72.5,0.1347921615581339,84.74797054542015,1.862482728136048,1
219_380,234,3,2017,1.5605798024785622,0.1418048246577117,62.5,0.4146659024229229,27.30758630822195,0.391576645137578,1
219_470,235,3,2017,-4.985864703529618,6.360790438105465e-05,15.5,0.0208229749459098,0.4461731034553585,-59.54770152966975,-1
221_268,236,3,2017,1.2520441635146868,0.2433119965121094,64.5,0.3412684763150512,91.41311672745664,1.561932755042622,1
221_643,237,3,2017,1.048830794599728,0.3487068871316561,65.0,0.2723502793845515,0.000275413102274,96.49630660949828,-99
221_792,238,3,2017,-2.7041302620808363,0.024413323729638,21.5,0.0569983064105199,1169.435467478745,-7.896985570520595,-1
