id_bgl,basin_level,start_year,t_score,p_t,u_score,p_u,baseline_median,delta,mean,std,thd_low,thd_high,alpha,p_thd,decision
111041_729,6,2017,1.7421666197948598,0.1563323279886646,82.5,0.0269553618638337,0.0041673334199003,99.70838996088804,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,-99
111042_729,6,2017,,,50.0,1.0,0.0,0.0,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,-99
111043_729,6,2017,,,50.0,1.0,0.0,0.0,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,-99
111044_729,6,2017,1.632993161782379,0.1778078083715037,70.0,0.0048840630105475,0.0,0.0,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,-99
111045_729,6,2017,,,50.0,1.0,0.0,0.0,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,-99
111046_729,6,2017,,,50.0,1.0,0.0,0.0,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,-99
111047_729,6,2017,,,50.0,1.0,0.0,0.0,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,-99
111048_729,6,2017,,,50.0,1.0,0.0,0.0,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,-99
111049_729,6,2017,,,50.0,1.0,0.0,0.0,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,-99
111050_729,6,2017,6.799698922764359,6.394209923951298e-07,95.5,0.0022214145869887,7.781344476369934,20.83833829741349,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,1
111060_729,6,2017,4.022838276490494,0.0042061911033105,88.5,0.0068872181464482,0.0008155002683291,129648.22058326314,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,-99
111070_729,6,2017,2.982960352341738,0.0263131387920226,86.5,0.0143998647267011,5.884600482550995,16.820430719220308,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,0
111081_232,6,2017,,,50.0,1.0,0.0,0.0,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,-99
111081_729,6,2017,1.1786620490879454,0.2952874959362946,64.5,0.136148098709474,0.0,0.0,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,-99
111082_232,6,2017,,,50.0,1.0,0.0,0.0,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,-99
111082_729,6,2017,1.384167672085339,0.238523242991426,70.0,0.0048840630105475,0.0,0.0,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,-99
111083_232,6,2017,,,50.0,1.0,0.0,0.0,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,-99
111083_729,6,2017,1.6329931618554523,0.1778078083562211,70.0,0.0048470154640855,0.0,0.0,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,-99
111084_232,6,2017,1.1676815957025617,0.2801564632513768,71.5,0.1534378834105726,0.4890351130452475,3.3476574468088947,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,0
111084_729,6,2017,,,50.0,1.0,0.0,0.0,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,-99
