PFAF_ID,id,t_score,u_score,p_t,p_u,p_u_thd_0.01,sign
242480,242480_616,-5.438844572110782,-8.5,3.7819143918309465e-05,0.0053196860629577,1.0,-1.0
242491,242491_616,-3.935784991655263,-5.5,0.0113879718448688,0.0027655182338242,1.0,-1.0
243225,243225_246,5.232050582355433,89.5,4.772504456292672e-05,0.0080240023321337,1.0,1.0
243226,243226_246,4.555616919538668,88.5,0.0002109660591734,0.009792195870725,1.0,1.0
243227,243227_246,4.828629641768795,90.5,0.0004783132016901,0.0065472876128609,1.0,1.0
243247,243247_643,3.440749791593812,88.5,0.002258497722892,0.009792195870725,1.0,1.0
244380,244380_752,2.447718598418336,92.5,0.0240322158344609,0.0043038765583129,1.0,1.0
244740,244740_752,5.732659986069254,92.5,7.985690858371535e-06,0.0043038765583129,1.0,1.0
244809,244809_578,7.224328087762433,90.0,7.364387633470691e-07,0.0029269056942753,1.0,1.0
251094,251094_578,4.947637783333299,94.5,7.270021318159035e-05,0.0027812249343891,1.0,1.0
251099,251099_752,-5.392403333735382,-11.5,5.06910903187804e-05,0.009792195870725,1.0,-1.0
271052,271052_352,8.698212288463116,95.5,4.4894656222573487e-08,0.0022214145869887,1.0,1.0
281020,281020_364,4.817975092178489,91.5,0.0010229974262344,0.0043210492455202,1.0,1.0
281040,281040_364,6.19916457262439,91.5,3.639651355853122e-05,0.0052232818798462,1.0,1.0
281070,281070_364,8.234685136698527,92.5,3.612337731558428e-08,0.0008905854024854,1.0,1.0
281080,281080_364,5.107926795388914,88.5,0.0001822784633549,0.00693448345803,1.0,1.0
281097,281097_4,7.284187544517702,89.5,2.491671167419667e-07,0.0080240023321337,1.0,1.0
283119,283119_643,-4.311758582550757,-10.5,0.0007207606230751,0.0080240023321337,1.0,-1.0
283120,283120_643,-5.081008227813473,-6.5,3.927887173989903e-05,0.0034671931907658,1.0,-1.0
283273,283273_643,2.0782182493711656,88.5,0.0511564830398243,0.009792195870725,1.0,1.0
283401,283401_643,-4.182781349946635,-8.5,0.0004479047840941,0.0053196860629577,1.0,-1.0
283665,283665_643,3.681338037652958,95.5,0.001417573256148,0.0022214145869887,1.0,1.0
283666,283666_643,3.9063241767631567,94.5,0.0007587325661767,0.0027812249343891,1.0,1.0
283675,283675_643,-4.268786574896542,-11.5,0.0017274742054785,0.009792195870725,1.0,-1.0
283676,283676_643,-3.337357745882662,-11.5,0.0164652608013361,0.009792195870725,1.0,-1.0
284004,284004_364,6.435160906737818,93.5,1.5230572651820697e-06,0.0034671931907658,1.0,1.0
284202,284202_643,-3.675591490605531,-10.5,0.0070983026781905,0.0080240023321337,1.0,-1.0
284645,284645_31,-5.664188282834895,-8.5,4.378449671478042e-05,0.0053196860629577,1.0,-1.0
284645,284645_364,-5.218070320135351,-8.5,6.947368309353233e-05,0.0053196860629577,1.0,-1.0
284646,284646_51,7.016328003953972,87.5,6.199864608913277e-07,0.0034181472352351,1.0,1.0
284650,284650_31,-2.9431207996517426,-9.5,0.0309393133437746,0.0065472876128609,1.0,-1.0
284660,284660_31,-4.691911482646531,-6.5,0.0017570150604649,0.0034671931907658,1.0,-1.0
284680,284680_268,-3.557811222236751,-4.5,0.0179921293713375,0.0022214145869887,1.0,-1.0
284680,284680_51,4.714434403885268,89.5,0.0010760650391758,0.0020311983018944,1.0,1.0
284690,284690_792,6.892591119408087,95.5,4.229455621190657e-05,0.0005525770418467,1.0,1.0
284801,284801_364,4.917081953328726,94.5,0.0020891370686885,0.0027759833653867,1.0,1.0
284807,284807_364,5.908546034764705,95.5,6.074498747666683e-06,0.0020718373719595,1.0,1.0
284808,284808_364,7.955868781671817,95.5,2.183406495147309e-07,0.0015724085242773,1.0,1.0
284809,284809_364,5.096842077473753,93.5,4.093589442269873e-05,0.0034048633189499,1.0,1.0
292109,292109_364,5.311141025384187,92.5,2.1648188466061747e-05,0.0043038765583129,1.0,1.0
292409,292409_364,3.541040656640182,90.5,0.010201058965522,0.0065472876128609,1.0,1.0
292566,292566_364,9.243213853783042,95.5,1.2456742546257342e-08,0.0015724085242773,1.0,1.0
292701,292701_364,4.36080746570989,88.5,0.0005139889639631,0.009792195870725,1.0,1.0
292805,292805_364,3.238989956729302,88.5,0.0184645761020151,0.009792195870725,1.0,1.0
292806,292806_364,6.661279994517065,90.5,1.05099657594256e-05,0.001552156732363,1.0,1.0
293406,293406_364,5.719550978612448,92.5,0.0002662563781657,0.0008905854024854,1.0,1.0
293609,293609_364,7.220235047796892,93.5,9.973902360286831e-06,0.0022488493941389,1.0,1.0
293802,293802_364,2.82098630471518,91.5,0.0346592187883899,0.0048391075462491,1.0,1.0
293807,293807_364,8.353014090916146,95.5,4.5259351802571286e-08,0.0022214145869887,1.0,1.0
294206,294206_364,6.137588139554795,88.5,4.203893380551245e-06,0.009792195870725,1.0,1.0
294402,294402_364,3.93680677164616,86.5,0.003721888205842,0.00948282914749,1.0,1.0
294403,294403_364,7.525683379119952,91.5,2.916653859723991e-07,0.0053196860629577,1.0,1.0
294404,294404_364,6.239255444579026,93.5,2.8071831036991382e-06,0.0032519605611893,1.0,1.0
294408,294408_364,4.647326292415953,95.5,0.0046739304991331,0.0003703679124224,1.0,1.0
294409,294409_364,7.71827665577608,91.5,2.5623249509487866e-07,0.0043210492455202,1.0,1.0
294645,294645_364,8.637934797761304,95.5,5.0578738383865394e-08,0.0009709173648419,1.0,1.0
294647,294647_364,8.884718914104928,92.5,1.4174521121161789e-08,0.0043038765583129,1.0,1.0
294648,294648_364,6.503119933804593,89.5,1.2323677407007795e-06,0.0076053658696778,1.0,1.0
294650,294650_368,8.11963848107424,95.5,5.0367876130924174e-08,0.0019852063607293,1.0,1.0
294660,294660_364,4.683890772775285,94.5,0.0043395377993058,0.0019966296465181,1.0,1.0
294660,294660_368,4.767105151628035,91.5,0.0009508423821964,0.0053196860629577,1.0,1.0
294680,294680_368,2.937547570822318,86.5,0.0242947663148187,0.0069427432165769,1.0,1.0
294693,294693_792,6.423185274380913,91.5,5.24245097390133e-06,0.0031324166625382,1.0,1.0
294992,294992_792,6.560673005439119,90.5,1.1387974019315946e-06,0.0065472876128609,1.0,1.0
294994,294994_792,4.896827694727048,88.5,0.0005999002483387,0.0097639844803635,1.0,1.0
294995,294995_792,8.58939139014248,95.5,2.3619400224445346e-07,0.0002209438532331,1.0,1.0
294996,294996_792,7.418716831086248,94.0,6.4872702157317e-07,0.0011213099504908,1.0,1.0
295307,295307_512,6.957520031022963,90.5,1.9797939000992185e-06,0.001552156732363,1.0,1.0
295307,295307_784,8.5257624664584,88.5,5.017320836888388e-08,0.0026426228963406,1.0,1.0
296732,296732_682,6.162814658510523,91.5,5.63780167791434e-06,0.0052320054451517,1.0,1.0
297795,297795_682,3.5185127603236017,89.5,0.0114946765593192,0.0055879922511984,1.0,1.0
297798,297798_682,5.924512043159723,85.5,5.651021652254226e-06,0.0088011237652847,1.0,1.0
297816,297816_682,8.05450487236173,89.5,4.412585098258294e-08,0.0020311983018944,1.0,1.0
312483,312483_643,-3.864168496233185,-9.5,0.0047422491682231,0.0065472876128609,1.0,-1.0
312977,312977_398,3.847666203305955,89.5,0.0010335702790649,0.0080240023321337,1.0,1.0
312980,312980_398,4.876159244744921,91.5,6.826106685174722e-05,0.0053196860629577,1.0,1.0
312990,312990_156,7.062550371584663,94.5,4.384369891290792e-06,0.0027812249343891,1.0,1.0
312992,312992_398,5.035431283356838,95.5,5.118501404732285e-05,0.0022214145869887,1.0,1.0
312993,312993_156,4.738530819001584,95.5,0.0043057030259964,0.0005525770418467,1.0,1.0
312993,312993_398,5.577267471865072,95.5,1.1311746187690547e-05,0.0022214145869887,1.0,1.0
312994,312994_156,6.906189188561996,89.5,5.084869515184734e-07,0.0080240023321337,1.0,1.0
312996,312996_156,7.964810904330495,94.5,4.759496847022308e-08,0.0027812249343891,1.0,1.0
322140,322140_643,3.3750997980204795,89.5,0.0030642873129956,0.0080240023321337,1.0,1.0
322684,322684_643,6.193816285151471,90.5,1.683859158677572e-05,0.002139740516028,1.0,1.0
322735,322735_643,7.069799930938208,95.5,9.838496801000172e-07,0.0022214145869887,1.0,1.0
322736,322736_643,7.988259976503372,95.5,7.479311076169638e-08,0.0022214145869887,1.0,1.0
322737,322737_643,7.317531414152056,94.5,5.911800314590518e-07,0.0027812249343891,1.0,1.0
322771,322771_643,-6.307966505624611,-9.5,2.5602183654028977e-06,0.0065472876128609,1.0,-1.0
342258,342258_643,2.567130508422195,88.5,0.0182158674798209,0.009792195870725,1.0,1.0
351897,351897_643,6.181227796224999,89.5,3.911538071271294e-06,0.0080240023321337,1.0,1.0
412001,412001_392,-3.6266623389306663,-11.5,0.0095625572898013,0.009792195870725,1.0,-1.0
413018,413018_392,3.9735123715095777,91.5,0.0025184760225585,0.0053196860629577,1.0,1.0
413052,413052_392,-2.682455892867675,-6.5,0.0506414066457025,0.0034671931907658,1.0,-1.0
413053,413053_392,3.811023749584706,88.5,0.005044255214862,0.009792195870725,1.0,1.0
422090,422090_156,4.707954350704091,88.5,0.0001213415632384,0.0090174753895478,1.0,1.0
422416,422416_156,6.709167040860453,92.5,9.724635594980103e-07,0.0024740702727764,1.0,1.0
422418,422418_156,9.902911864272207,95.5,1.9358180366984e-09,0.0022170503984282,1.0,1.0
422434,422434_156,7.333131114629965,91.5,5.780083732656231e-07,0.0016502765021549,1.0,1.0
422494,422494_156,5.228143535134918,92.5,0.0005960562131927,0.0016687141502293,1.0,1.0
422912,422912_643,7.1353291146939055,95.5,5.385970559146463e-07,0.0020718373719595,1.0,1.0
422964,422964_156,6.729425790458117,94.5,1.7546322703825663e-06,0.0027759833653867,1.0,1.0
423060,423060_156,7.497723507962556,94.5,2.2056009661473614e-07,0.0026013341227045,1.0,1.0
423085,423085_408,4.092014567329202,92.5,0.0023306213458179,0.0042445224256144,1.0,1.0
423090,423090_408,3.6749253547380647,88.5,0.0013243646603909,0.0097780851835565,1.0,1.0
424101,424101_408,4.7690558288169225,88.5,8.427371509582561e-05,0.009792195870725,1.0,1.0
424102,424102_410,3.8268769546892014,89.5,0.0034716595590635,0.0080240023321337,1.0,1.0
424107,424107_410,4.488265748691455,91.5,0.0009668020255604,0.0053196860629577,1.0,1.0
424108,424108_410,3.956079014504764,94.5,0.0007127896206497,0.0027812249343891,1.0,1.0
424308,424308_408,5.170692403339508,89.5,3.477942559414023e-05,0.0080240023321337,1.0,1.0
424406,424406_408,5.193483985170025,89.5,7.713324854584579e-05,0.0080240023321337,1.0,1.0
424849,424849_156,7.605181779214913,91.5,1.717386873232675e-07,0.0031324166625382,1.0,1.0
424902,424902_156,4.101779056590055,95.5,0.0005566407981788,0.0022214145869887,1.0,1.0
424904,424904_156,3.90816195455299,93.5,0.0009389979933202,0.0034671931907658,1.0,1.0
424908,424908_156,8.78486563090721,92.5,1.1280631809390833e-08,0.0043038765583129,1.0,1.0
424909,424909_156,4.956506770610611,95.5,5.416565681652398e-05,0.0022214145869887,1.0,1.0
431000,431000_156,6.610436959152014,95.5,2.548177353684808e-05,0.0015724085242773,1.0,1.0
431622,431622_156,6.067988351364027,93.5,0.0001194825177559,0.0034671931907658,1.0,1.0
431623,431623_156,6.845651287198052,95.5,9.108807707706732e-07,0.0022214145869887,1.0,1.0
431667,431667_156,4.545737877583317,92.5,0.0001780936626524,0.0043038765583129,1.0,1.0
431680,431680_156,5.074644918857778,88.5,3.876968903454683e-05,0.009792195870725,1.0,1.0
432070,432070_156,8.236050157083534,89.5,4.1838765052165056e-08,0.0020311983018944,1.0,1.0
432106,432106_156,6.253236222388243,91.5,2.4069110974104503e-06,0.0053196860629577,1.0,1.0
432210,432210_156,7.466942295334793,93.5,1.614630783390678e-07,0.003114968851357,1.0,1.0
432220,432220_156,9.381721149514496,94.5,1.1530081145507574e-08,0.0027812249343891,1.0,1.0
432240,432240_156,6.701142850048306,94.5,4.89767433459286e-06,0.0027083887952105,1.0,1.0
432262,432262_156,6.142545144740275,88.0,2.8879556521663697e-06,0.0059437924437759,1.0,1.0
432270,432270_156,3.643427278663392,91.5,0.0014242439773714,0.0053196860629577,1.0,1.0
432300,432300_156,4.017839508306197,89.5,0.0067453504473385,0.0079755730074294,1.0,1.0
432404,432404_156,5.450258949187765,92.5,0.0001080677160056,0.0043038765583129,1.0,1.0
432408,432408_156,5.942202768025727,89.5,4.861696259374993e-06,0.006153018801181,1.0,1.0
432606,432606_156,7.104104835179507,95.5,3.092277646493205e-07,0.0022170503984282,1.0,1.0
432712,432712_156,4.674146417125004,94.5,0.0001405375988873,0.0026013341227045,1.0,1.0
432714,432714_156,7.0923558515561504,90.5,6.874547870511163e-07,0.0063417988753211,1.0,1.0
432720,432720_156,4.809648444320418,95.5,0.0001166130410359,0.0022214145869887,1.0,1.0
432740,432740_156,6.727673697668259,92.5,1.0119787411335192e-06,0.0043038765583129,1.0,1.0
