id_bgl,basin_level,start_year,t_score,p_t,u_score,p_u,baseline_median,delta,mean,std,thd_low,thd_high,alpha,p_thd,decision
11733_404,5,2017,,,50.0,1.0,0.0,0.0,-0.1316992644938262,2.9290253759643465,-3.0607246404581727,2.7973261114705203,1,0.025,-99
11733_834,5,2017,,,50.0,1.0,0.0,0.0,-0.1316992644938262,2.9290253759643465,-3.0607246404581727,2.7973261114705203,1,0.025,-99
11734_404,5,2017,,,50.0,1.0,0.0,0.0,-0.1316992644938262,2.9290253759643465,-3.0607246404581727,2.7973261114705203,1,0.025,-99
11734_834,5,2017,0.860339042413575,0.431831359374129,63.5,0.3768657114368939,77.72273815708135,7.67058614415667,-0.1316992644938262,2.9290253759643465,-3.0607246404581727,2.7973261114705203,1,0.025,0
11735_834,5,2017,,,50.0,1.0,0.0,0.0,-0.1316992644938262,2.9290253759643465,-3.0607246404581727,2.7973261114705203,1,0.025,-99
11736_834,5,2017,,,50.0,1.0,0.0,0.0,-0.1316992644938262,2.9290253759643465,-3.0607246404581727,2.7973261114705203,1,0.025,-99
11737_834,5,2017,,,50.0,1.0,0.0,0.0,-0.1316992644938262,2.9290253759643465,-3.0607246404581727,2.7973261114705203,1,0.025,-99
11738_834,5,2017,,,50.0,1.0,0.0,0.0,-0.1316992644938262,2.9290253759643465,-3.0607246404581727,2.7973261114705203,1,0.025,-99
11739_834,5,2017,,,50.0,1.0,0.0,0.0,-0.1316992644938262,2.9290253759643465,-3.0607246404581727,2.7973261114705203,1,0.025,-99
11740_834,5,2017,,,50.0,1.0,0.0,0.0,-0.1316992644938262,2.9290253759643465,-3.0607246404581727,2.7973261114705203,1,0.025,-99
11741_834,5,2017,,,50.0,1.0,0.0,0.0,-0.1316992644938262,2.9290253759643465,-3.0607246404581727,2.7973261114705203,1,0.025,-99
11742_834,5,2017,,,50.0,1.0,0.0,0.0,-0.1316992644938262,2.9290253759643465,-3.0607246404581727,2.7973261114705203,1,0.025,-99
11743_834,5,2017,,,50.0,1.0,0.0,0.0,-0.1316992644938262,2.9290253759643465,-3.0607246404581727,2.7973261114705203,1,0.025,-99
11744_834,5,2017,,,50.0,1.0,0.0,0.0,-0.1316992644938262,2.9290253759643465,-3.0607246404581727,2.7973261114705203,1,0.025,-99
11745_834,5,2017,1.1559346102001269,0.2833706415085825,62.5,0.4146659024229229,220.675523627266,0.2899483712746242,-0.1316992644938262,2.9290253759643465,-3.0607246404581727,2.7973261114705203,1,0.025,0
11746_834,5,2017,1.1559042998586315,0.2852113762323517,65.5,0.307900293130149,45.597498432171605,4.820931307187074,-0.1316992644938262,2.9290253759643465,-3.0607246404581727,2.7973261114705203,1,0.025,0
11747_834,5,2017,1.0790381685934909,0.3201093949401422,64.5,0.3412684763150512,45.3223450198909,1.9250884399899908,-0.1316992644938262,2.9290253759643465,-3.0607246404581727,2.7973261114705203,1,0.025,0
11748_834,5,2017,,,50.0,1.0,0.0,0.0,-0.1316992644938262,2.9290253759643465,-3.0607246404581727,2.7973261114705203,1,0.025,-99
11749_834,5,2017,,,50.0,1.0,0.0,0.0,-0.1316992644938262,2.9290253759643465,-3.0607246404581727,2.7973261114705203,1,0.025,-99
11750_834,5,2017,,,50.0,1.0,0.0,0.0,-0.1316992644938262,2.9290253759643465,-3.0607246404581727,2.7973261114705203,1,0.025,-99
11761_508,5,2017,,,50.0,1.0,0.0,0.0,-0.1316992644938262,2.9290253759643465,-3.0607246404581727,2.7973261114705203,1,0.025,-99
11761_834,5,2017,,,50.0,1.0,0.0,0.0,-0.1316992644938262,2.9290253759643465,-3.0607246404581727,2.7973261114705203,1,0.025,-99
11762_454,5,2017,,,50.0,1.0,0.0,0.0,-0.1316992644938262,2.9290253759643465,-3.0607246404581727,2.7973261114705203,1,0.025,-99
11762_508,5,2017,,,50.0,1.0,0.0,0.0,-0.1316992644938262,2.9290253759643465,-3.0607246404581727,2.7973261114705203,1,0.025,-99
