id_bgl,start_year,basin_level,permanent_area
1110_232,2000,4,-2.410808196836906
1110_232,2005,4,-7.50602895989015
1110_232,2010,4,-8.339971641436708
1110_232,2015,4,24.779156428977398
1110_232,2017,4,24.779156428977398
1110_729,2000,4,-9.40437789616862
1110_729,2005,4,3.0042738453832976
1110_729,2010,4,-3.15727744142087
1110_729,2015,4,28.100860663126966
1110_729,2017,4,31.29473360414915
1110_818,2000,4,-12.888728476173842
1110_818,2005,4,-4.7540030434662714
1110_818,2010,4,14.726618082214474
1110_818,2015,4,34.99423408991553
1110_818,2017,4,37.49428881112644
1120_231,2000,4,22.63016660687966
1120_231,2005,4,-1.2338075380717284
1120_231,2010,4,-14.621653295477929
1120_231,2015,4,-22.558539751011445
1120_231,2017,4,-30.516975039269305
1120_706,2000,4,0.0
1120_706,2005,4,0.0
1120_706,2010,4,0.0
1120_706,2015,4,177394459024070.0
1120_706,2017,4,352982594631609.94
1121_231,2000,4,0.0
1121_231,2005,4,0.0
1121_231,2010,4,0.0
1121_231,2015,4,1054121821653099.8
1121_231,2017,4,1229789102217180.0
1121_232,2000,4,-34.49642764465966
1121_232,2005,4,3.880367538758718
1121_232,2010,4,1.1546371951471663
1121_232,2015,4,14.405339939129938
1121_232,2017,4,69.69580114462136
1121_262,2000,4,2.417877375599352
1121_262,2005,4,1.554429047562675
1121_262,2010,4,-9.633760178163806
1121_262,2015,4,3.281706897823705
1121_262,2017,4,23.56856948658256
1121_706,2000,4,-5.926826103383593
1121_706,2005,4,1.7737400822845064
1121_706,2010,4,-0.8239005677815545
1121_706,2015,4,25.734422033804076
1121_706,2017,4,33.77082001456076
1122_706,2000,4,0.0
1122_706,2005,4,0.0
1122_706,2010,4,0.0
1122_706,2015,4,0.0
1122_706,2017,4,0.0
1123_706,2000,4,-2.0983323075876195
1123_706,2005,4,-2.3438388085478734
1123_706,2010,4,2.3264278841730905
1123_706,2015,4,2.495206122216747
1123_706,2017,4,4.437248754600583
1124_706,2000,4,-99.9999999999815
1124_706,2005,4,-8.165220305336076
1124_706,2010,4,113.44867242812991
1124_706,2015,4,97.24627816813431
1124_706,2017,4,97.24627816813431
1125_706,2000,4,-8.82324960158449
1125_706,2005,4,-11.706738348189027
1125_706,2010,4,13.270808909680934
1125_706,2015,4,5.591788629779519
1125_706,2017,4,15.517106570101232
1126_706,2000,4,3.333322242998475
1126_706,2005,4,-6.666662054843939
1126_706,2010,4,16.66666743530332
1126_706,2015,4,-3.3333290509268263
1126_706,2017,4,23.333333003916444
1127_706,2000,4,-24.52850732820121
1127_706,2005,4,-25.21179725513419
1127_706,2010,4,23.767075723700692
1127_706,2015,4,18.316010784809574
1127_706,2017,4,19.07224153030789
1128_706,2000,4,-87.74516811646987
1128_706,2005,4,0.0
1128_706,2010,4,0.0
1128_706,2015,4,0.0
1128_706,2017,4,0.0
1129_706,2000,4,0.9666441197574562
1129_706,2005,4,3.1459206945911373
1129_706,2010,4,5.175220946432913
1129_706,2015,4,-23.935717648732727
1129_706,2017,4,-27.161122962878164
1130_887,2000,4,1.1958091023645485
1130_887,2005,4,4.55373862028651
1130_887,2010,4,1.445733856808685
1130_887,2015,4,-17.923464551271735
1130_887,2017,4,-16.396393265248275
1140_231,2000,4,-33.33635275722661
1140_231,2005,4,-99.9999999999813
1140_231,2010,4,16.6755737857099
1140_231,2015,4,83.36140508424985
1140_231,2017,4,99.9909297522037
1140_404,2000,4,140.0262838212767
1140_404,2005,4,-20.007555849036322
1140_404,2010,4,-99.99999999995521
1140_404,2015,4,59.97907671198342
1140_404,2017,4,259.9412270705558
1141_706,2000,4,52.28942889069881
1141_706,2005,4,75.14235140949175
1141_706,2010,4,-74.88502680155167
1141_706,2015,4,-48.980575650861674
1141_706,2017,4,-70.83422406358235
1142_231,2000,4,-11.302125991412701
1142_231,2005,4,-16.519735437135196
1142_231,2010,4,28.69666954866646
1142_231,2015,4,-26.962102703118347
1142_231,2017,4,-54.790198733383654
1142_404,2000,4,-31.258170003406587
1142_404,2005,4,-17.477611788235834
1142_404,2010,4,25.122671227296813
1142_404,2015,4,14.548471756692894
1142_404,2017,4,41.45742625407991
1142_706,2000,4,39.99997655999984
1142_706,2005,4,211556.70091361634
1142_706,2010,4,-79.99999088442978
1142_706,2015,4,-80.02130565051289
1142_706,2017,4,1185480.677144504
1143_706,2000,4,-1.204754381496832
1143_706,2005,4,-18.072268070420055
1143_706,2010,4,1.2047543814968134
1143_706,2015,4,33.73478740812371
1143_706,2017,4,665.0599718382609
1144_231,2000,4,17.235881794065104
1144_231,2005,4,45.25061925748503
1144_231,2010,4,-3.8956473376814396
1144_231,2015,4,-51.761160470882075
1144_231,2017,4,-51.761160470882075
1144_404,2000,4,-77.54752323899552
1144_404,2005,4,-20.4083943370861
1144_404,2010,4,30.614417164881242
1144_404,2015,4,55.10546397439965
1144_404,2017,4,55.10546397439965
1144_706,2000,4,14.715301280604082
1144_706,2005,4,13.585839627094426
1144_706,2010,4,-17.303305744141458
1144_706,2015,4,-7.61962374812047
1144_706,2017,4,13.486944420525187
1145_706,2000,4,12.088837978444909
1145_706,2005,4,48.373838046311064
1145_706,2010,4,-94.08234799623074
1145_706,2015,4,-99.94915398562634
1145_706,2017,4,-99.89832294388454
1146_706,2000,4,51.6080735326917
1146_706,2005,4,7.359672407991071
1146_706,2010,4,-9.494934089056354
1146_706,2015,4,-34.745198995429135
1146_706,2017,4,-15.82322990104097
1147_231,2000,4,0.0
1147_231,2005,4,0.0
1147_231,2010,4,0.0
1147_231,2015,4,0.0
1147_231,2017,4,0.0
1147_706,2000,4,-71.20503598249262
1147_706,2005,4,-58.59800560140332
1147_706,2010,4,24.214147340565596
