id_bgl,start_year,basin_level,seasonal_area
11101_818,2000,5,8.370201449535852
11101_818,2005,5,5.0054973969571375
11101_818,2010,5,-6.683421093436272
11101_818,2015,5,-1.8181203102864332
11101_818,2017,5,-1.8181203102864332
11102_729,2000,5,0.0
11102_729,2005,5,0.0
11102_729,2010,5,0.0
11102_729,2015,5,5964.881061531262
11102_729,2017,5,7832.224769069166
11102_818,2000,5,0.0
11102_818,2005,5,0.0
11102_818,2010,5,-1.2499209512792087
11102_818,2015,5,123.73846949632733
11102_818,2017,5,136.22958333472403
11103_729,2000,5,4.165291573068287
11103_729,2005,5,-8.081670906302017
11103_729,2010,5,26.44360894712157
11103_729,2015,5,-0.06867652927768125
11103_729,2017,5,-0.06867652927768125
11103_818,2000,5,0.0
11103_818,2005,5,0.0
11103_818,2010,5,0.0
11103_818,2015,5,0.0
11103_818,2017,5,0.0
11104_729,2000,5,-0.7311525465825789
11104_729,2005,5,-1.1015980258492704
11104_729,2010,5,-3.3018870137823972
11104_729,2015,5,116.60284528659717
11104_729,2017,5,185.0520047796494
11105_729,2000,5,-6.794799437652532
11105_729,2005,5,-1.2952115753144715
11105_729,2010,5,0.6069447358864013
11105_729,2015,5,12.51050687268156
11105_729,2017,5,40.920763190411655
11106_729,2000,5,0.0
11106_729,2005,5,0.0
11106_729,2010,5,0.0
11106_729,2015,5,16474.862963065054
11106_729,2017,5,16474.862963065054
11107_729,2000,5,-14.418890685311162
11107_729,2005,5,-12.74139736037686
11107_729,2010,5,13.697883103711977
11107_729,2015,5,36.35891366097867
11107_729,2017,5,40.89599854484957
11108_232,2000,5,-22.808556788467577
11108_232,2005,5,-4.517826842336077
11108_232,2010,5,-0.3947331850579402
11108_232,2015,5,48.504632413220556
11108_232,2017,5,64.02397308022539
11108_729,2000,5,-69.1932660315814
11108_729,2005,5,542.2034940341523
11108_729,2010,5,-30.36924219679221
11108_729,2015,5,917.4332511596579
11108_729,2017,5,1149.2951596221367
11109_232,2000,5,-2.7924154868391975
11109_232,2005,5,-8.234653803592689
11109_232,2010,5,-6.094893540947522
11109_232,2015,5,26.800664243294086
11109_232,2017,5,34.90791404086268
11109_729,2000,5,-42.17157676835029
11109_729,2005,5,-39.498029554657364
11109_729,2010,5,15.043242955999517
11109_729,2015,5,42.511091179994615
11109_729,2017,5,161.72112990508649
11201_231,2000,5,-13.447651143129152
11201_231,2005,5,-2.9484333291472993
11201_231,2010,5,53.73744792868824
11201_231,2015,5,10.216225044027388
11201_231,2017,5,10.216225044027388
11201_706,2000,5,-5.987667105467427
11201_706,2005,5,-19.17358247371539
11201_706,2010,5,9.468685498041047
11201_706,2015,5,32.047519404825614
11201_706,2017,5,32.047519404825614
11202_706,2000,5,-95.94175725257007
11202_706,2005,5,30.54336448282276
11202_706,2010,5,691.0613251623142
11202_706,2015,5,361.4064195272494
11202_706,2017,5,20.023076483329234
11203_706,2000,5,-98.09592665376799
11203_706,2005,5,208.53502377642116
11203_706,2010,5,12.394234805659288
11203_706,2015,5,520.9271873879196
11203_706,2017,5,-14.28516521951482
11204_231,2000,5,-15.001743484329477
11204_231,2005,5,-4.500025329056977
11204_231,2010,5,27.062130932569158
11204_231,2015,5,110.45904762261468
11204_231,2017,5,108.71356643545576
11204_706,2000,5,-7.399800925057681
11204_706,2005,5,-25.560091548904097
11204_706,2010,5,-1.2262864843228685
11204_706,2015,5,38.10805459077814
11204_706,2017,5,38.10805459077814
11205_706,2000,5,-3.9229291713375555e-05
11205_706,2005,5,-99.99999999988768
11205_706,2010,5,99.99996077060158
11205_706,2015,5,199.99992154119758
11205_706,2017,5,199.99992154119758
11206_706,2000,5,-91.2876532095292
11206_706,2005,5,4.460994255829287
11206_706,2010,5,-4.46099425582927
11206_706,2015,5,1127.8233187721746
11206_706,2017,5,1127.8233187721746
11207_706,2000,5,0.0
11207_706,2005,5,0.0
11207_706,2010,5,0.0
11207_706,2015,5,0.0
11207_706,2017,5,0.0
11211_231,2000,5,-82.73770323393609
11211_231,2005,5,-35.758268524441
11211_231,2010,5,-25.414698846985672
11211_231,2015,5,101.76379510335114
11211_231,2017,5,314.36045401402174
11211_232,2000,5,-10.576330391585765
11211_232,2005,5,-0.7180608691445929
11211_232,2010,5,0.6152361948469635
11211_232,2015,5,84.68347622555397
11211_232,2017,5,95.40066555622778
11211_262,2000,5,-15.570561828162246
11211_262,2005,5,-2.4311372748459776
11211_262,2010,5,1.6475268605285884
11211_262,2015,5,124.76672011532051
