id_bgl,basin_level,start_year,t_score,p_t,u_score,p_u,baseline_median,delta
11230_706,5,2010,,,50.0,1.0,0.0,0.0
11230_706,5,2015,,,50.0,1.0,0.0,0.0
11230_706,5,2017,,,50.0,1.0,0.0,0.0
11240_706,5,2000,,,50.0,1.0,0.0,0.0
11240_706,5,2005,,,50.0,1.0,0.0,0.0
11240_706,5,2010,,,50.0,1.0,0.0,0.0
11240_706,5,2015,,,50.0,1.0,0.0,0.0
11240_706,5,2017,,,50.0,1.0,0.0,0.0
11250_706,5,2000,,,50.0,1.0,0.0,0.0
11250_706,5,2005,,,50.0,1.0,0.0,0.0
11250_706,5,2010,,,50.0,1.0,0.0,0.0
11250_706,5,2015,,,50.0,1.0,0.0,0.0
11250_706,5,2017,,,50.0,1.0,0.0,0.0
11260_706,5,2000,,,50.0,1.0,0.0,0.0
11260_706,5,2005,,,50.0,1.0,0.0,0.0
11260_706,5,2010,,,50.0,1.0,0.0,0.0
11260_706,5,2015,,,50.0,1.0,0.0,0.0
11260_706,5,2017,,,50.0,1.0,0.0,0.0
11270_706,5,2000,,,50.0,1.0,0.0,0.0
11270_706,5,2005,,,50.0,1.0,0.0,0.0
11270_706,5,2010,,,50.0,1.0,0.0,0.0
11270_706,5,2015,,,50.0,1.0,0.0,0.0
11270_706,5,2017,,,50.0,1.0,0.0,0.0
11280_706,5,2000,,,50.0,1.0,0.0,0.0
11280_706,5,2005,,,50.0,1.0,0.0,0.0
11280_706,5,2010,,,50.0,1.0,0.0,0.0
11280_706,5,2015,,,50.0,1.0,0.0,0.0
11280_706,5,2017,,,50.0,1.0,0.0,0.0
11290_706,5,2000,,,50.0,1.0,0.0,0.0
11290_706,5,2005,,,50.0,1.0,0.0,0.0
11290_706,5,2010,,,50.0,1.0,0.0,0.0
11290_706,5,2015,,,50.0,1.0,0.0,0.0
11290_706,5,2017,,,50.0,1.0,0.0,0.0
11300_887,5,2000,,,50.0,1.0,0.0,0.0
11300_887,5,2005,,,50.0,1.0,0.0,0.0
11300_887,5,2010,,,50.0,1.0,0.0,0.0
11300_887,5,2015,,,50.0,1.0,0.0,0.0
11300_887,5,2017,,,50.0,1.0,0.0,0.0
11400_231,5,2000,,,50.0,1.0,0.0,0.0
11400_231,5,2005,,,50.0,1.0,0.0,0.0
11400_231,5,2010,,,50.0,1.0,0.0,0.0
11400_231,5,2015,,,50.0,1.0,0.0,0.0
11400_231,5,2017,,,50.0,1.0,0.0,0.0
11400_404,5,2000,,,50.0,1.0,0.0,0.0
11400_404,5,2005,,,50.0,1.0,0.0,0.0
11400_404,5,2010,,,50.0,1.0,0.0,0.0
11400_404,5,2015,,,50.0,1.0,0.0,0.0
11400_404,5,2017,,,50.0,1.0,0.0,0.0
11410_706,5,2000,,,50.0,1.0,0.0,0.0
11410_706,5,2005,,,50.0,1.0,0.0,0.0
11410_706,5,2010,,,50.0,1.0,0.0,0.0
11410_706,5,2015,,,50.0,1.0,0.0,0.0
11410_706,5,2017,,,50.0,1.0,0.0,0.0
11421_404,5,2000,,,50.0,1.0,0.0,0.0
11421_404,5,2005,,,50.0,1.0,0.0,0.0
11421_404,5,2010,,,50.0,1.0,0.0,0.0
11421_404,5,2015,,,50.0,1.0,0.0,0.0
11421_404,5,2017,,,50.0,1.0,0.0,0.0
11421_706,5,2000,,,50.0,1.0,0.0,0.0
11421_706,5,2005,,,50.0,1.0,0.0,0.0
11421_706,5,2010,,,50.0,1.0,0.0,0.0
11421_706,5,2015,,,50.0,1.0,0.0,0.0
11421_706,5,2017,,,50.0,1.0,0.0,0.0
11422_231,5,2000,,,50.0,1.0,0.0,0.0
11422_231,5,2005,,,50.0,1.0,0.0,0.0
11422_231,5,2010,,,50.0,1.0,0.0,0.0
11422_231,5,2015,,,50.0,1.0,0.0,0.0
11422_231,5,2017,,,50.0,1.0,0.0,0.0
11422_404,5,2000,,,50.0,1.0,0.0,0.0
11422_404,5,2005,,,50.0,1.0,0.0,0.0
11422_404,5,2010,,,50.0,1.0,0.0,0.0
11422_404,5,2015,,,50.0,1.0,0.0,0.0
11422_404,5,2017,,,50.0,1.0,0.0,0.0
11422_706,5,2000,,,50.0,1.0,0.0,0.0
11422_706,5,2005,,,50.0,1.0,0.0,0.0
11422_706,5,2010,,,50.0,1.0,0.0,0.0
11422_706,5,2015,,,50.0,1.0,0.0,0.0
11422_706,5,2017,,,50.0,1.0,0.0,0.0
11423_706,5,2000,,,50.0,1.0,0.0,0.0
11423_706,5,2005,,,50.0,1.0,0.0,0.0
11423_706,5,2010,,,50.0,1.0,0.0,0.0
11423_706,5,2015,,,50.0,1.0,0.0,0.0
11423_706,5,2017,,,50.0,1.0,0.0,0.0
11424_404,5,2000,,,50.0,1.0,0.0,0.0
11424_404,5,2005,,,50.0,1.0,0.0,0.0
11424_404,5,2010,,,50.0,1.0,0.0,0.0
11424_404,5,2015,,,50.0,1.0,0.0,0.0
11424_404,5,2017,,,50.0,1.0,0.0,0.0
11424_706,5,2000,,,50.0,1.0,0.0,0.0
11424_706,5,2005,,,50.0,1.0,0.0,0.0
11424_706,5,2010,,,50.0,1.0,0.0,0.0
11424_706,5,2015,,,50.0,1.0,0.0,0.0
11424_706,5,2017,,,50.0,1.0,0.0,0.0
11425_404,5,2000,,,50.0,1.0,0.0,0.0
11425_404,5,2005,,,50.0,1.0,0.0,0.0
11425_404,5,2010,,,50.0,1.0,0.0,0.0
11425_404,5,2015,,,50.0,1.0,0.0,0.0
11425_404,5,2017,,,50.0,1.0,0.0,0.0
11425_706,5,2000,,,50.0,1.0,0.0,0.0
11425_706,5,2005,,,50.0,1.0,0.0,0.0
11425_706,5,2010,,,50.0,1.0,0.0,0.0
11425_706,5,2015,,,50.0,1.0,0.0,0.0
11425_706,5,2017,,,50.0,1.0,0.0,0.0
11426_404,5,2000,,,50.0,1.0,0.0,0.0
11426_404,5,2005,,,50.0,1.0,0.0,0.0
11426_404,5,2010,,,50.0,1.0,0.0,0.0
11426_404,5,2015,,,50.0,1.0,0.0,0.0
11426_404,5,2017,,,50.0,1.0,0.0,0.0
11427_404,5,2000,,,50.0,1.0,0.0,0.0
11427_404,5,2005,,,50.0,1.0,0.0,0.0
11427_404,5,2010,,,50.0,1.0,0.0,0.0
11427_404,5,2015,,,50.0,1.0,0.0,0.0
11427_404,5,2017,,,50.0,1.0,0.0,0.0
11428_404,5,2000,,,50.0,1.0,0.0,0.0
11428_404,5,2005,,,50.0,1.0,0.0,0.0
11428_404,5,2010,,,50.0,1.0,0.0,0.0
11428_404,5,2015,,,50.0,1.0,0.0,0.0
11428_404,5,2017,,,50.0,1.0,0.0,0.0
11429_404,5,2000,,,50.0,1.0,0.0,0.0
11429_404,5,2005,,,50.0,1.0,0.0,0.0
11429_404,5,2010,,,50.0,1.0,0.0,0.0
11429_404,5,2015,,,50.0,1.0,0.0,0.0
11429_404,5,2017,,,50.0,1.0,0.0,0.0
11430_706,5,2000,,,50.0,1.0,0.0,0.0
11430_706,5,2005,,,50.0,1.0,0.0,0.0
11430_706,5,2010,,,50.0,1.0,0.0,0.0
11430_706,5,2015,,,50.0,1.0,0.0,0.0
11430_706,5,2017,,,50.0,1.0,0.0,0.0
11441_706,5,2000,,,50.0,1.0,0.0,0.0
11441_706,5,2005,,,50.0,1.0,0.0,0.0
11441_706,5,2010,,,50.0,1.0,0.0,0.0
11441_706,5,2015,,,50.0,1.0,0.0,0.0
11441_706,5,2017,,,50.0,1.0,0.0,0.0
11442_231,5,2000,,,50.0,1.0,0.0,0.0
11442_231,5,2005,,,50.0,1.0,0.0,0.0
11442_231,5,2010,,,50.0,1.0,0.0,0.0
11442_231,5,2015,,,50.0,1.0,0.0,0.0
11442_231,5,2017,,,50.0,1.0,0.0,0.0
11442_706,5,2000,,,50.0,1.0,0.0,0.0
11442_706,5,2005,,,50.0,1.0,0.0,0.0
11442_706,5,2010,,,50.0,1.0,0.0,0.0
11442_706,5,2015,,,50.0,1.0,0.0,0.0
11442_706,5,2017,,,50.0,1.0,0.0,0.0
11443_231,5,2000,,,50.0,1.0,0.0,0.0
11443_231,5,2005,,,50.0,1.0,0.0,0.0
11443_231,5,2010,,,50.0,1.0,0.0,0.0
11443_231,5,2015,,,50.0,1.0,0.0,0.0
11443_231,5,2017,,,50.0,1.0,0.0,0.0
11443_706,5,2000,,,50.0,1.0,0.0,0.0
11443_706,5,2005,,,50.0,1.0,0.0,0.0
11443_706,5,2010,,,50.0,1.0,0.0,0.0
11443_706,5,2015,,,50.0,1.0,0.0,0.0
11443_706,5,2017,,,50.0,1.0,0.0,0.0
11444_231,5,2000,,,50.0,1.0,0.0,0.0
11444_231,5,2005,,,50.0,1.0,0.0,0.0
11444_231,5,2010,,,50.0,1.0,0.0,0.0
11444_231,5,2015,,,50.0,1.0,0.0,0.0
11444_231,5,2017,,,50.0,1.0,0.0,0.0
11444_404,5,2000,,,50.0,1.0,0.0,0.0
11444_404,5,2005,,,50.0,1.0,0.0,0.0
11444_404,5,2010,,,50.0,1.0,0.0,0.0
11444_404,5,2015,,,50.0,1.0,0.0,0.0
11444_404,5,2017,,,50.0,1.0,0.0,0.0
11444_706,5,2000,,,50.0,1.0,0.0,0.0
11444_706,5,2005,,,50.0,1.0,0.0,0.0
11444_706,5,2010,,,50.0,1.0,0.0,0.0
11444_706,5,2015,,,50.0,1.0,0.0,0.0
11444_706,5,2017,,,50.0,1.0,0.0,0.0
11445_231,5,2000,,,50.0,1.0,0.0,0.0
11445_231,5,2005,,,50.0,1.0,0.0,0.0
11445_231,5,2010,,,50.0,1.0,0.0,0.0
11445_231,5,2015,,,50.0,1.0,0.0,0.0
11445_231,5,2017,,,50.0,1.0,0.0,0.0
11446_231,5,2000,,,50.0,1.0,0.0,0.0
11446_231,5,2005,,,50.0,1.0,0.0,0.0
11446_231,5,2010,,,50.0,1.0,0.0,0.0
11446_231,5,2015,,,50.0,1.0,0.0,0.0
11446_231,5,2017,,,50.0,1.0,0.0,0.0
11447_231,5,2000,,,50.0,1.0,0.0,0.0
11447_231,5,2005,,,50.0,1.0,0.0,0.0
11447_231,5,2010,,,50.0,1.0,0.0,0.0
11447_231,5,2015,,,50.0,1.0,0.0,0.0
11447_231,5,2017,,,50.0,1.0,0.0,0.0
11448_231,5,2000,,,50.0,1.0,0.0,0.0
11448_231,5,2005,,,50.0,1.0,0.0,0.0
11448_231,5,2010,,,50.0,1.0,0.0,0.0
11448_231,5,2015,,,50.0,1.0,0.0,0.0
11448_231,5,2017,,,50.0,1.0,0.0,0.0
11449_231,5,2000,,,50.0,1.0,0.0,0.0
11449_231,5,2005,,,50.0,1.0,0.0,0.0
11449_231,5,2010,,,50.0,1.0,0.0,0.0
11449_231,5,2015,,,50.0,1.0,0.0,0.0
11449_231,5,2017,,,50.0,1.0,0.0,0.0
11450_706,5,2000,,,50.0,1.0,0.0,0.0
11450_706,5,2005,,,50.0,1.0,0.0,0.0
11450_706,5,2010,,,50.0,1.0,0.0,0.0
11450_706,5,2015,,,50.0,1.0,0.0,0.0
11450_706,5,2017,,,50.0,1.0,0.0,0.0
11460_706,5,2000,,,50.0,1.0,0.0,0.0
11460_706,5,2005,,,50.0,1.0,0.0,0.0
11460_706,5,2010,,,50.0,1.0,0.0,0.0
11460_706,5,2015,,,50.0,1.0,0.0,0.0
11460_706,5,2017,,,50.0,1.0,0.0,0.0
11470_231,5,2000,,,50.0,1.0,0.0,0.0
11470_231,5,2005,,,50.0,1.0,0.0,0.0
11470_231,5,2010,,,50.0,1.0,0.0,0.0
11470_231,5,2015,,,50.0,1.0,0.0,0.0
11470_231,5,2017,,,50.0,1.0,0.0,0.0
11470_706,5,2000,,,50.0,1.0,0.0,0.0
11470_706,5,2005,,,50.0,1.0,0.0,0.0
11470_706,5,2010,,,50.0,1.0,0.0,0.0
11470_706,5,2015,,,50.0,1.0,0.0,0.0
11470_706,5,2017,,,50.0,1.0,0.0,0.0
11480_231,5,2000,,,50.0,1.0,0.0,0.0
11480_231,5,2005,,,50.0,1.0,0.0,0.0
11480_231,5,2010,,,50.0,1.0,0.0,0.0
11480_231,5,2015,,,50.0,1.0,0.0,0.0
11480_231,5,2017,,,50.0,1.0,0.0,0.0
11491_231,5,2000,,,50.0,1.0,0.0,0.0
11491_231,5,2005,,,50.0,1.0,0.0,0.0
11491_231,5,2010,,,50.0,1.0,0.0,0.0
11491_231,5,2015,,,50.0,1.0,0.0,0.0
11491_231,5,2017,,,50.0,1.0,0.0,0.0
11491_706,5,2000,,,50.0,1.0,0.0,0.0
11491_706,5,2005,,,50.0,1.0,0.0,0.0
11491_706,5,2010,,,50.0,1.0,0.0,0.0
11491_706,5,2015,,,50.0,1.0,0.0,0.0
11491_706,5,2017,,,50.0,1.0,0.0,0.0
11492_231,5,2000,,,50.0,1.0,0.0,0.0
11492_231,5,2005,,,50.0,1.0,0.0,0.0
11492_231,5,2010,,,50.0,1.0,0.0,0.0
11492_231,5,2015,,,50.0,1.0,0.0,0.0
11492_231,5,2017,,,50.0,1.0,0.0,0.0
11493_231,5,2000,,,50.0,1.0,0.0,0.0
11493_231,5,2005,,,50.0,1.0,0.0,0.0
11493_231,5,2010,,,50.0,1.0,0.0,0.0
11493_231,5,2015,,,50.0,1.0,0.0,0.0
11493_231,5,2017,,,50.0,1.0,0.0,0.0
11494_231,5,2000,,,50.0,1.0,0.0,0.0
11494_231,5,2005,,,50.0,1.0,0.0,0.0
11494_231,5,2010,,,50.0,1.0,0.0,0.0
11494_231,5,2015,,,50.0,1.0,0.0,0.0
11494_231,5,2017,,,50.0,1.0,0.0,0.0
11495_231,5,2000,,,50.0,1.0,0.0,0.0
11495_231,5,2005,,,50.0,1.0,0.0,0.0
11495_231,5,2010,,,50.0,1.0,0.0,0.0
11495_231,5,2015,,,50.0,1.0,0.0,0.0
11495_231,5,2017,,,50.0,1.0,0.0,0.0
11496_231,5,2000,,,50.0,1.0,0.0,0.0
11496_231,5,2005,,,50.0,1.0,0.0,0.0
11496_231,5,2010,,,50.0,1.0,0.0,0.0
11496_231,5,2015,,,50.0,1.0,0.0,0.0
11496_231,5,2017,,,50.0,1.0,0.0,0.0
11497_231,5,2000,,,50.0,1.0,0.0,0.0
11497_231,5,2005,,,50.0,1.0,0.0,0.0
11497_231,5,2010,,,50.0,1.0,0.0,0.0
11497_231,5,2015,,,50.0,1.0,0.0,0.0
11497_231,5,2017,,,50.0,1.0,0.0,0.0
11498_231,5,2000,,,50.0,1.0,0.0,0.0
11498_231,5,2005,,,50.0,1.0,0.0,0.0
11498_231,5,2010,,,50.0,1.0,0.0,0.0
11498_231,5,2015,,,50.0,1.0,0.0,0.0
11498_231,5,2017,,,50.0,1.0,0.0,0.0
11499_231,5,2000,1.6411061209186604,0.11710507180561873,44.5,0.7338488462374848,30.100588152845,-0.200382155558917
11499_231,5,2005,0.12502709229364373,0.9032569517367754,49.5,1.0,30.100588152845,0.06483150475385735
11499_231,5,2010,0.3489895102120916,0.7350042729834483,61.5,0.4544466217384099,30.100588152845,0.11495267017386651
11499_231,5,2015,-0.648596317211399,0.5473978126981331,44.5,0.7338488462374848,30.100588152845,-2.007342548210423
11499_231,5,2017,3.0490200827219316,0.012001642743200916,82.5,0.029613094352645416,30.100588152845,5.5408697052020655
11510_834,5,2000,,,50.0,1.0,0.0,0.0
11510_834,5,2005,,,50.0,1.0,0.0,0.0
11510_834,5,2010,,,50.0,1.0,0.0,0.0
11510_834,5,2015,,,50.0,1.0,0.0,0.0
11510_834,5,2017,,,50.0,1.0,0.0,0.0
11520_404,5,2000,,,50.0,1.0,0.0,0.0
11520_404,5,2005,,,50.0,1.0,0.0,0.0
11520_404,5,2010,,,50.0,1.0,0.0,0.0
11520_404,5,2015,,,50.0,1.0,0.0,0.0
11520_404,5,2017,,,50.0,1.0,0.0,0.0
11520_834,5,2000,,,50.0,1.0,0.0,0.0
11520_834,5,2005,,,50.0,1.0,0.0,0.0
11520_834,5,2010,,,50.0,1.0,0.0,0.0
11520_834,5,2015,,,50.0,1.0,0.0,0.0
11520_834,5,2017,,,50.0,1.0,0.0,0.0
11530_404,5,2000,-2.8271172232981563,0.010767613268509642,32.5,0.14478961507270446,0.0,0.0
11530_404,5,2005,-2.8271172232981563,0.010767613268509642,32.5,0.14478961507270446,0.0,0.0
11530_404,5,2010,-0.817148526090138,0.4358219021011317,47.5,0.8743021204905532,0.0,0.0
11530_404,5,2015,6.818243735674197,8.884200506323172e-07,87.5,0.0066560579788546735,0.0,5426422.299933619
11530_404,5,2017,7.228735485940916,3.800885548035762e-07,91.5,0.0026506384119339577,0.0,5453241.50065426
11541_404,5,2000,,,50.0,1.0,0.0,0.0
11541_404,5,2005,,,50.0,1.0,0.0,0.0
11541_404,5,2010,,,50.0,1.0,0.0,0.0
11541_404,5,2015,,,50.0,1.0,0.0,0.0
11541_404,5,2017,,,50.0,1.0,0.0,0.0
11542_404,5,2000,-0.7451161559727526,0.48435844514072957,40.5,0.5405256097346169,18.39481840576625,-9.724536224998499
11542_404,5,2005,0.6404890712836816,0.5410278954884875,58.5,0.5864302419067187,18.39481840576625,19.9642328712007
11542_404,5,2010,1.9541033481176642,0.0935165829123496,76.5,0.07705203661884766,18.39481840576625,38.578006212470804
11542_404,5,2015,-2.851079997763579,0.01022005416842632,24.5,0.08912133249537314,18.39481840576625,-17.34610691957165
11542_404,5,2017,0.5000461182644493,0.6399964760194565,52.5,0.8918594638362826,18.39481840576625,-10.29308960340792
11542_800,5,2000,,,50.0,1.0,0.0,0.0
11542_800,5,2005,,,50.0,1.0,0.0,0.0
