id_bgl,basin_level,start_year,t_score,p_t,u_score,mean,std,alpha,thd_low,thd_high,baseline_median,delta,p_u,p_thd,decision
4,0,2017,-1.7386202619500433,0.0960934627620991,43.5,0.2538086692488928,9.543396048009315,1,-9.289587378760423,9.797204717258207,546.060210291212,-0.6771514676658243,0.6833800574551345,0.025,0
8,0,2017,4.642012414660701,0.0003618098466957,90.5,0.2538086692488928,9.543396048009315,1,-9.289587378760423,9.797204717258207,229.38926135679048,5.125107422320277,0.0065472876128609,0.025,0
12,0,2017,-1.3578114735952824,0.1890630895212608,51.5,0.2538086692488928,9.543396048009315,1,-9.289587378760423,9.797204717258207,87.8096588196475,1.309690172269161,0.9458048585528952,0.025,0
16,0,2017,3.013304708484465,0.0082128075103823,81.5,0.2538086692488928,9.543396048009315,1,-9.289587378760423,9.797204717258207,0.4037951415831535,9.191407729097069,0.0350957974192842,0.025,0
20,0,2017,-4.5331634786075,0.0007558158270721,10.5,0.2538086692488928,9.543396048009315,1,-9.289587378760423,9.797204717258207,0.6113079380250861,-17.43281238068214,0.0080240023321337,0.025,-1
24,0,2017,0.9575947635085788,0.3850474444693678,65.5,0.2538086692488928,9.543396048009315,1,-9.289587378760423,9.797204717258207,580.640114464605,2.8411659042506154,0.307900293130149,0.025,0
28,0,2017,0.8602618109061585,0.4025518921965875,55.5,0.2538086692488928,9.543396048009315,1,-9.289587378760423,9.797204717258207,2.5892698283995497,2.342378292463596,0.7339474627492532,0.025,0
31,0,2017,7.214636572754464,7.471565966002871e-07,79.5,0.2538086692488928,9.543396048009315,1,-9.289587378760423,9.797204717258207,68602.80269367645,14.235780694650332,0.0486896107022692,0.025,0
32,0,2017,-0.9249990484527534,0.3927780647378423,34.5,0.2538086692488928,9.543396048009315,1,-9.289587378760423,9.797204717258207,26787.55202783525,-4.750420252894172,0.307900293130149,0.025,0
36,0,2017,-1.354485170022596,0.2030452154850836,38.5,0.2538086692488928,9.543396048009315,1,-9.289587378760423,9.797204717258207,4646.30713387303,-3.3435110894665354,0.4546204062737812,0.025,0
40,0,2017,3.25930171982618,0.0054494610482651,82.5,0.2538086692488928,9.543396048009315,1,-9.289587378760423,9.797204717258207,550.6102227994361,0.7329434359218157,0.0296130943526454,0.025,0
44,0,2017,4.34400157378945,0.0005949410125439,86.5,0.2538086692488928,9.543396048009315,1,-9.289587378760423,9.797204717258207,943.1134676156072,16.269775484725947,0.0143998647267011,0.025,1
48,0,2017,-0.6239688724944891,0.5390989000776572,43.5,0.2538086692488928,9.543396048009315,1,-9.289587378760423,9.797204717258207,3.68747606896567,-6.404828464531209,0.6833800574551345,0.025,0
