id_bgl,start_year,basin_level,seasonal_area
4,2000,0,-23.24084486632248
4,2005,0,-0.8533312773223896
4,2010,0,4.720275964703925
4,2015,0,18.410378411224
4,2017,0,10.281092434402462
8,2000,0,-8.821597748996489
8,2005,0,0.09006343323573592
8,2010,0,-4.222154072957992
8,2015,0,46.57281234286353
8,2017,0,35.94088095238418
12,2000,0,-17.328202080851007
12,2005,0,-3.6977621766724407
12,2010,0,-1.559372521096111
12,2015,0,7.257956852577947
12,2017,0,7.257956852577947
16,2000,0,0.0
16,2005,0,0.0
16,2010,0,0.0
16,2015,0,0.0
16,2017,0,0.0
20,2000,0,0.0
20,2005,0,0.0
20,2010,0,0.0
20,2015,0,0.0
20,2017,0,0.0
24,2000,0,-28.72526300352086
24,2005,0,0.02649529373420242
24,2010,0,-13.704080212700617
24,2015,0,112.36999345047143
24,2017,0,112.36999345047143
28,2000,0,0.0
28,2005,0,0.0
28,2010,0,0.0
28,2015,0,0.0
28,2017,0,0.0
31,2000,0,-4.0163294902408655
31,2005,0,-1.2443180680593373
31,2010,0,0.9692244575530293
31,2015,0,26.38830318703938
31,2017,0,31.279403935749134
32,2000,0,0.957252439628489
32,2005,0,9.897432314211253
32,2010,0,-0.8263401332407836
32,2015,0,-9.070657875672032
32,2017,0,0.8263401332407836
36,2000,0,1.5744399203913029
36,2005,0,7.58350461905665
36,2010,0,-17.181353031839492
36,2015,0,-1.5744399203913029
36,2017,0,3.3591582728841907
40,2000,0,-3.4317231809744158
40,2005,0,-0.6832968674094014
40,2010,0,0.28576807488867123
40,2015,0,14.635120453572911
40,2017,0,16.08558904888209
44,2000,0,0.0
44,2005,0,0.0
44,2010,0,0.0
44,2015,0,0.0
44,2017,0,0.0
48,2000,0,0.0
48,2005,0,0.0
48,2010,0,0.0
48,2015,0,0.0
48,2017,0,0.0
50,2000,0,-4.503129856315823
50,2005,0,-3.4558228744517203
50,2010,0,-0.6085677066517542
50,2015,0,12.149700903777736
50,2017,0,12.149700903777736
51,2000,0,-15.122061207444984
51,2005,0,-6.014183941750273
51,2010,0,0.15695679287713277
51,2015,0,29.872883611106126
51,2017,0,33.36126621132676
52,2000,0,0.0
52,2005,0,0.0
52,2010,0,0.0
52,2015,0,0.0
52,2017,0,0.0
56,2000,0,-13.00655203262536
56,2005,0,-5.587978258168481
56,2010,0,-17.909307480441917
56,2015,0,35.66069241054675
56,2017,0,38.26361547380867
60,2000,0,0.0
60,2005,0,0.0
60,2010,0,0.0
60,2015,0,0.0
60,2017,0,0.0
64,2000,0,-74.99963274165593
64,2005,0,35.71390183528877
64,2010,0,3.571469265298183
64,2015,0,-35.71449751953129
64,2017,0,-10.714683247786997
68,2000,0,0.434126610156446
68,2005,0,-4.879781210983274
68,2010,0,3.052702801972238
68,2015,0,7.628725500241304
68,2017,0,12.761406080799437
70,2000,0,-8.031743639236948
70,2005,0,-3.840876141563475
70,2010,0,6.121026376683941
70,2015,0,2.7931217093459924
70,2017,0,17.005168184000564
72,2000,0,-18.223166250164216
72,2005,0,-9.944147589549713
72,2010,0,11.686391081743528
72,2015,0,79.14172624475717
72,2017,0,79.14172624475717
76,2000,0,0.18265517573375925
76,2005,0,-3.0576546371697306
76,2010,0,-3.540106103188429
76,2015,0,0.0751668944656473
76,2017,0,2.284808912077373
84,2000,0,-99.30063079917592
84,2005,0,-3.762409851463397
84,2010,0,1.3838557317033051
84,2015,0,16.885585204332003
84,2017,0,6.560239104760028
90,2000,0,0.0
90,2005,0,0.0
90,2010,0,0.0
90,2015,0,0.0
90,2017,0,0.0
92,2000,0,0.0
92,2005,0,0.0
92,2010,0,0.0
92,2015,0,0.0
92,2017,0,0.0
96,2000,0,0.0
96,2005,0,0.0
96,2010,0,0.0
96,2015,0,0.0
96,2017,0,0.0
100,2000,0,-15.901834986904854
100,2005,0,-7.33737508295392
100,2010,0,-1.4507365302084316
100,2015,0,17.132971016671988
100,2017,0,24.81614742943354
104,2000,0,-30.663467100118446
104,2005,0,-14.852974185869847
104,2010,0,-1.5541971448024385
104,2015,0,13.058374861402438
104,2017,0,13.058374861402438
108,2000,0,0.0
108,2005,0,0.0
108,2010,0,0.0
108,2015,0,0.0
108,2017,0,0.0
112,2000,0,3.3819004503845216
112,2005,0,-11.792014757102189
112,2010,0,-2.0074660273165246
112,2015,0,34.358525218475584
112,2017,0,34.358525218475584
116,2000,0,-11.65186717216553
116,2005,0,-8.51342638650861
116,2010,0,61.80125955868837
116,2015,0,1253.357369267877
116,2017,0,1253.357369267877
120,2000,0,-10.939537282034587
120,2005,0,-0.7083277744893568
120,2010,0,2.260476352985694
120,2015,0,44.96679230191544
120,2017,0,44.96679230191544
124,2000,0,1.54122441562932
124,2005,0,1.3747230968926556
124,2010,0,-5.970449350302739
124,2015,0,0.23969940583545446
124,2017,0,-2.5112010766102753
132,2000,0,0.0
132,2005,0,0.0
132,2010,0,0.0
132,2015,0,0.0
132,2017,0,0.0
136,2000,0,0.0
136,2005,0,0.0
136,2010,0,0.0
136,2015,0,0.0
136,2017,0,0.0
140,2000,0,0.0
140,2005,0,0.0
140,2010,0,0.0
140,2015,0,0.0
140,2017,0,0.0
144,2000,0,-6.226950678458738
144,2005,0,1.1806229049544559
144,2010,0,0.31549046915130524
144,2015,0,0.5105942860471768
144,2017,0,-7.261201795963579
148,2000,0,0.0
148,2005,0,0.0
148,2010,0,0.0
148,2015,0,0.0
148,2017,0,0.0
152,2000,0,-17.546780414132414
152,2005,0,-4.922122310043355
152,2010,0,9.310555793858603
152,2015,0,5.3446748695046145
152,2017,0,2.3976447391237583
156,2000,0,-2.671756273695299
156,2005,0,-0.8211149483948181
156,2010,0,-2.1200290197958975
156,2015,0,3.5280675389117375
156,2017,0,2.654835247670112
162,2000,0,0.0
162,2005,0,0.0
162,2010,0,0.0
162,2015,0,0.0
162,2017,0,0.0
166,2000,0,0.0
166,2005,0,0.0
166,2010,0,0.0
166,2015,0,0.0
166,2017,0,0.0
170,2000,0,-5.327019662360904
170,2005,0,-21.414778883142745
170,2010,0,1.5995376598385795
170,2015,0,107.85990636139103
170,2017,0,73.55753367659092
174,2000,0,0.0
174,2005,0,0.0
174,2010,0,0.0
174,2015,0,0.0
174,2017,0,0.0
175,2000,0,0.0
175,2005,0,0.0
175,2010,0,0.0
175,2015,0,0.0
175,2017,0,0.0
178,2000,0,-82.58387459044762
178,2005,0,-84.4022060513571
178,2010,0,203.53652061645064
178,2015,0,97.24546093082577
178,2017,0,97.24546093082577
180,2000,0,-11.092508815789397
180,2005,0,-5.198427817318021
180,2010,0,-25.07209528627397
180,2015,0,67.87694126888155
180,2017,0,38.44489336775065
184,2000,0,0.0
184,2005,0,0.0
184,2010,0,0.0
184,2015,0,0.0
184,2017,0,0.0
188,2000,0,-1.6979040325185273
188,2005,0,-30.926204351771265
188,2010,0,1.6979040325185102
188,2015,0,96.71838666666177
188,2017,0,88.26148024159312
191,2000,0,-13.423841529092481
191,2005,0,-7.779768026603619
191,2010,0,-8.493353012340068
191,2015,0,12.468817890523175
191,2017,0,14.762459837712939
192,2000,0,-5.068870215187886
192,2005,0,-5.303674238872765
192,2010,0,-0.786651714038625
192,2015,0,13.231849822705993
192,2017,0,32.86340372275376
196,2000,0,-28.585566082579554
196,2005,0,-6.719241976312927
196,2010,0,-15.055031633452382
196,2015,0,42.417274140875534
196,2017,0,46.558777486215966
203,2000,0,-10.991870251750646
203,2005,0,-5.681093033694464
203,2010,0,11.021026459234765
203,2015,0,7.402317556500085
203,2017,0,9.904539477705072
204,2000,0,-16.543909580185442
204,2005,0,-10.554637381319317
204,2010,0,0.7854680563781272
204,2015,0,8.738414164533713
204,2017,0,8.738414164533713
208,2000,0,0.0
208,2005,0,0.0
208,2010,0,0.0
208,2015,0,0.0
208,2017,0,0.0
212,2000,0,0.0
212,2005,0,0.0
212,2010,0,0.0
212,2015,0,0.0
212,2017,0,0.0
214,2000,0,-1.8439657724810605
214,2005,0,-4.945977062549426
214,2010,0,8.483971517325944
214,2015,0,38.24234889560042
214,2017,0,20.455485861219138
218,2000,0,-51.03379885851862
218,2005,0,-15.57405075960375
218,2010,0,-26.75693012296038
218,2015,0,208.73368065886902
218,2017,0,110.76333428397709
222,2000,0,-1.9592013647372704
222,2005,0,-2.6101131002963815
222,2010,0,-6.754698999707926
222,2015,0,1.552330826648336
222,2017,0,-0.16179436158780822
226,2000,0,0.0
226,2005,0,0.0
226,2010,0,0.0
226,2015,0,0.0
226,2017,0,0.0
231,2000,0,-30.875077473897072
231,2005,0,-8.506331502621439
231,2010,0,20.11884796760593
231,2015,0,38.791866645555785
231,2017,0,26.136154110201193
232,2000,0,-82.49326644021876
232,2005,0,-4.3381618501247905
232,2010,0,160.952499584645
232,2015,0,252.10546694136536
232,2017,0,219.8618140242134
233,2000,0,0.0
233,2005,0,0.0
233,2010,0,0.0
233,2015,0,0.0
233,2017,0,0.0
234,2000,0,0.0
234,2005,0,0.0
234,2010,0,0.0
234,2015,0,0.0
234,2017,0,0.0
238,2000,0,0.0
238,2005,0,0.0
238,2010,0,0.0
238,2015,0,0.0
238,2017,0,0.0
239,2000,0,0.0
239,2005,0,0.0
239,2010,0,0.0
239,2015,0,0.0
239,2017,0,0.0
242,2000,0,3.162123570855429
242,2005,0,-4.72541000687716
242,2010,0,-7.704493304834981
242,2015,0,60.63259392650351
242,2017,0,49.541534024303516
246,2000,0,0.1722984401357637
246,2005,0,-2.4237346156974584
246,2010,0,-0.12818869118980702
246,2015,0,14.906322120432092
246,2017,0,21.77489377607068
248,2000,0,0.0
248,2005,0,0.0
248,2010,0,0.0
248,2015,0,0.0
248,2017,0,0.0
250,2000,0,-5.217184358330147
250,2005,0,-2.52902180368504
250,2010,0,-1.5976830045335324
250,2015,0,11.091728100456919
250,2017,0,16.773533148285672
254,2000,0,1.507128185496022
