id_bgl,basin_level,start_year,t_score,p_t,u_score,mean,std,alpha,thd_low,thd_high,baseline_median,delta,p_u,p_thd,decision
4,0,2017,1.1740732386694042,0.2754773531162165,63.5,1.4877075287931782,11.14711139257568,1,-9.6594038637825,12.634818921368858,58.664867854042896,10.281092434402462,0.3768657114368939,0.025,0
8,0,2017,2.4574197222240977,0.0484079599872927,83.5,1.4877075287931782,11.14711139257568,1,-9.6594038637825,12.634818921368858,15.85685527262875,35.94088095238418,0.0248837232827013,0.025,1
12,0,2017,1.7547599344099896,0.1158934103749721,71.5,1.4877075287931782,11.14711139257568,1,-9.6594038637825,12.634818921368858,71.7810249435903,7.257956852577947,0.1534378834105726,0.025,0
16,0,2017,,,50.0,1.4877075287931782,11.14711139257568,1,-9.6594038637825,12.634818921368858,0.0,0.0,1.0,0.025,-99
20,0,2017,,,50.0,1.4877075287931782,11.14711139257568,1,-9.6594038637825,12.634818921368858,0.0,0.0,1.0,0.025,-99
24,0,2017,4.6238972814998265,0.0010139131683988,88.5,1.4877075287931782,11.14711139257568,1,-9.6594038637825,12.634818921368858,124.031106224614,112.36999345047144,0.009792195870725,0.025,1
28,0,2017,,,50.0,1.4877075287931782,11.14711139257568,1,-9.6594038637825,12.634818921368858,0.0,0.0,1.0,0.025,-99
31,0,2017,3.87402496995848,0.0033987159159084,87.5,1.4877075287931782,11.14711139257568,1,-9.6594038637825,12.634818921368858,74.88342515925845,31.279403935749134,0.0118996445841574,0.025,1
32,0,2017,-0.352070740843391,0.7372539486066441,44.5,1.4877075287931782,11.14711139257568,1,-9.6594038637825,12.634818921368858,345.4774790595415,0.8263401332407836,0.7339474627492532,0.025,0
36,0,2017,0.0774014296388112,0.9402755454453786,52.5,1.4877075287931782,11.14711139257568,1,-9.6594038637825,12.634818921368858,708.3275453841885,3.3591582728841907,0.8918594638362826,0.025,0
40,0,2017,5.898585819847805,6.307463364319566e-06,93.5,1.4877075287931782,11.14711139257568,1,-9.6594038637825,12.634818921368858,3.801635673620135,16.08558904888209,0.0034671931907658,0.025,1
44,0,2017,,,50.0,1.4877075287931782,11.14711139257568,1,-9.6594038637825,12.634818921368858,0.0,0.0,1.0,0.025,-99
48,0,2017,,,50.0,1.4877075287931782,11.14711139257568,1,-9.6594038637825,12.634818921368858,0.0,0.0,1.0,0.025,-99
50,0,2017,3.7473459466190926,0.0011773731722157,81.5,1.4877075287931782,11.14711139257568,1,-9.6594038637825,12.634818921368858,210.256649992306,12.149700903777736,0.0350957974192842,0.025,0
51,0,2017,6.243625661346849,3.3593467317392188e-06,94.5,1.4877075287931782,11.14711139257568,1,-9.6594038637825,12.634818921368858,11.175008308611153,33.36126621132676,0.0027812249343891,0.025,1
52,0,2017,,,50.0,1.4877075287931782,11.14711139257568,1,-9.6594038637825,12.634818921368858,0.0,0.0,1.0,0.025,-99
56,0,2017,4.557935734105892,0.0003255072218548,88.5,1.4877075287931782,11.14711139257568,1,-9.6594038637825,12.634818921368858,1.036096874162825,38.26361547380867,0.009792195870725,0.025,1
60,0,2017,,,50.0,1.4877075287931782,11.14711139257568,1,-9.6594038637825,12.634818921368858,0.0,0.0,1.0,0.025,-99
64,0,2017,-0.7290283884817486,0.4751895990780065,41.5,1.4877075287931782,11.14711139257568,1,-9.6594038637825,12.634818921368858,0.022357336099958,-10.714683247786995,0.5865744278376042,0.025,-99
68,0,2017,2.2930566647917723,0.0636308716307057,83.5,1.4877075287931782,11.14711139257568,1,-9.6594038637825,12.634818921368858,15.3571521228735,12.761406080799436,0.0248837232827013,0.025,1
70,0,2017,1.8795690130562384,0.1181135047829141,76.5,1.4877075287931782,11.14711139257568,1,-9.6594038637825,12.634818921368858,14.3619063189097,17.005168184000564,0.0771659313616824,0.025,0
72,0,2017,4.779777763291415,0.0001686413479467,86.5,1.4877075287931782,11.14711139257568,1,-9.6594038637825,12.634818921368858,12.21239569483945,79.14172624475717,0.0143998647267011,0.025,1
76,0,2017,1.317465698669818,0.2488557580588528,69.5,1.4877075287931782,11.14711139257568,1,-9.6594038637825,12.634818921368858,4674.96431571533,2.284808912077373,0.1965160943128864,0.025,0
84,0,2017,2.4130335288581883,0.0252734081457349,64.5,1.4877075287931782,11.14711139257568,1,-9.6594038637825,12.634818921368858,3.061760944401615,6.560239104760028,0.3412684763150512,0.025,0
90,0,2017,,,50.0,1.4877075287931782,11.14711139257568,1,-9.6594038637825,12.634818921368858,0.0,0.0,1.0,0.025,-99
92,0,2017,,,50.0,1.4877075287931782,11.14711139257568,1,-9.6594038637825,12.634818921368858,0.0,0.0,1.0,0.025,-99
96,0,2017,,,50.0,1.4877075287931782,11.14711139257568,1,-9.6594038637825,12.634818921368858,0.0,0.0,1.0,0.025,-99
100,0,2017,3.819734806851924,0.0045052538902972,89.5,1.4877075287931782,11.14711139257568,1,-9.6594038637825,12.634818921368858,33.40199366246215,24.81614742943354,0.0080240023321337,0.025,1
104,0,2017,1.952172262850261,0.0746187871646646,73.5,1.4877075287931782,11.14711139257568,1,-9.6594038637825,12.634818921368858,409.065262925452,13.058374861402438,0.1179480673610386,0.025,0
108,0,2017,,,50.0,1.4877075287931782,11.14711139257568,1,-9.6594038637825,12.634818921368858,0.0,0.0,1.0,0.025,-99
112,0,2017,2.705699206858628,0.0347467101212131,88.5,1.4877075287931782,11.14711139257568,1,-9.6594038637825,12.634818921368858,2.562149248214655,34.358525218475584,0.009792195870725,0.025,1
116,0,2017,3.559454220772301,0.0101382730777966,89.5,1.4877075287931782,11.14711139257568,1,-9.6594038637825,12.634818921368858,9.966307957582824,1253.357369267877,0.0080240023321337,0.025,1
120,0,2017,4.408625809247605,0.0011044900763209,87.5,1.4877075287931782,11.14711139257568,1,-9.6594038637825,12.634818921368858,605.1603441091615,44.96679230191544,0.0118996445841574,0.025,1
124,0,2017,0.3902710963655038,0.7017661219429489,48.5,1.4877075287931782,11.14711139257568,1,-9.6594038637825,12.634818921368858,1713.7652302880151,-2.511201076610276,0.9458048585528952,0.025,0
132,0,2017,,,50.0,1.4877075287931782,11.14711139257568,1,-9.6594038637825,12.634818921368858,0.0,0.0,1.0,0.025,-99
136,0,2017,,,50.0,1.4877075287931782,11.14711139257568,1,-9.6594038637825,12.634818921368858,0.0,0.0,1.0,0.025,-99
140,0,2017,,,50.0,1.4877075287931782,11.14711139257568,1,-9.6594038637825,12.634818921368858,0.0,0.0,1.0,0.025,-99
144,0,2017,-0.3863191198874028,0.7158855374088797,42.5,1.4877075287931782,11.14711139257568,1,-9.6594038637825,12.634818921368858,124.349097672692,-7.261201795963579,0.6341948173294822,0.025,0
148,0,2017,,,50.0,1.4877075287931782,11.14711139257568,1,-9.6594038637825,12.634818921368858,0.0,0.0,1.0,0.025,-99
152,0,2017,0.975763901382802,0.3546161883413092,60.5,1.4877075287931782,11.14711139257568,1,-9.6594038637825,12.634818921368858,69.51923508264684,2.3976447391237583,0.4966573865420429,0.025,0
156,0,2017,0.8949458881879977,0.3900716064063133,59.5,1.4877075287931782,11.14711139257568,1,-9.6594038637825,12.634818921368858,4846.82204648088,2.654835247670112,0.5406815690956761,0.025,0
162,0,2017,,,50.0,1.4877075287931782,11.14711139257568,1,-9.6594038637825,12.634818921368858,0.0,0.0,1.0,0.025,-99
166,0,2017,,,50.0,1.4877075287931782,11.14711139257568,1,-9.6594038637825,12.634818921368858,0.0,0.0,1.0,0.025,-99
