id_bgl,basin_level,start_year,t_score,u_score,p_t,p_u,sign_diff,delta
144_288,3,2017,2.499035943210433,82.5,0.045935134901771806,0.029613094352645416,1.0,82.44726743831421
144_384,3,2017,,50.0,,1.0,,0.0
144_466,3,2017,0.2501421812951587,51.5,0.8098684326645456,0.9458048585528951,-1.0,-12.400627468605244
144_768,3,2017,0.9603231244887972,68.5,0.37728257517181824,0.2211162550702167,1.0,118.89508263764795
144_854,3,2017,2.8725059566188187,82.5,0.021469449292254604,0.029613094352645416,1.0,24.989531356178155
145_270,3,2017,,50.0,,1.0,,0.0
145_288,3,2017,4.180161067607712,77.5,0.0003643801255880369,0.06645414979996266,1.0,54.75474794862534
145_324,3,2017,-1.3474689531163173,37.5,0.21776052747738764,0.4146659024229229,-1.0,-0.5387317802449805
145_384,3,2017,5.969563363536777,93.5,1.3749184384451929e-05,0.003467193190765815,1.0,51.82062789615617
145_430,3,2017,3.8646426751829153,87.5,0.002621956209122371,0.011899644584157432,1.0,49.07931271622738
145_466,3,2017,,50.0,,1.0,,0.0
145_624,3,2017,,50.0,,1.0,,0.0
145_686,3,2017,,50.0,,1.0,,0.0
145_694,3,2017,4.48704517201831,93.5,0.0002503395378915314,0.003467193190765815,1.0,22.13348485070604
145_854,3,2017,1.1866282593442399,66.5,0.2723063667188227,0.27676572286017653,1.0,2.4881457427384346
146_324,3,2017,,50.0,,1.0,,0.0
146_466,3,2017,1.347296851829538,79.5,0.1913586438994151,0.048689610702269216,1.0,7.616833432527654
146_478,3,2017,1.6285267766655631,75.5,0.15420285551528784,0.08924454710859073,1.0,24.205378188338244
146_686,3,2017,0.13326207392377395,54.5,0.8985486940334693,0.7856962962493347,1.0,6.089400365963731
147_478,3,2017,0.469827853179986,55.5,0.6485059481489913,0.7339474627492532,1.0,5.287089166158291
147_686,3,2017,,50.0,,1.0,,0.0
151_12,3,2017,,50.0,,1.0,,0.0
151_478,3,2017,-1.6475857714695303,27.5,0.15062059171340916,0.13479216155813392,-1.0,-52.27207388533442
151_504,3,2017,2.078142976951164,79.5,0.06722589664525493,0.048689610702269216,1.0,15.949466711261545
151_732,3,2017,,50.0,,1.0,,0.0
152_1012,3,2017,,50.0,,1.0,,0.0
152_1038,3,2017,,50.0,,1.0,,0.0
153_12,3,2017,3.2084865592152436,84.5,0.007368671882452784,0.020822974945909827,1.0,18.575613342215163
153_380,3,2017,,50.0,,1.0,,0.0
153_504,3,2017,0.3897739790739698,55.5,0.7057259010190252,0.7339474627492532,1.0,7.940135747525795
153_724,3,2017,0.11407019736076532,54.5,0.9119345236059153,0.785656031861979,1.0,29.504508325667473
153_788,3,2017,-2.1804496820135117,30.5,0.04004398090824089,0.1965160943128864,-1.0,-16.834969540675086
154_12,3,2017,-0.3145464801939077,48.5,0.7653704213376271,0.9458048585528951,-1.0,-18.36208188121408
154_478,3,2017,,50.0,,1.0,,0.0
154_504,3,2017,0.7138483606980721,68.5,0.484848153055774,0.2211162550702167,1.0,13.271771045857204
154_732,3,2017,,50.0,,1.0,,0.0
154_788,3,2017,,50.0,,1.0,,0.0
155_12,3,2017,,50.0,,1.0,,0.0
155_434,3,2017,,50.0,,1.0,,0.0
155_466,3,2017,,50.0,,1.0,,0.0
155_478,3,2017,,50.0,,1.0,,0.0
155_788,3,2017,,50.0,,1.0,,0.0
156_434,3,2017,0.9577666468512597,64.5,0.3781646568439127,0.3412684763150512,1.0,23.260711650051512
156_788,3,2017,,50.0,,1.0,,0.0
156_818,3,2017,,50.0,,1.0,,0.0
157_12,3,2017,,50.0,,1.0,,0.0
157_148,3,2017,,50.0,,1.0,,0.0
157_434,3,2017,,50.0,,1.0,,0.0
157_562,3,2017,,50.0,,1.0,,0.0
158_148,3,2017,,50.0,,1.0,,0.0
158_434,3,2017,,50.0,,1.0,,0.0
158_729,3,2017,,50.0,,1.0,,0.0
158_818,3,2017,1.2505021799301614,52.5,0.2265281368950557,0.8917765993971007,1.0,0.579562440474872
159_148,3,2017,,50.0,,1.0,,0.0
159_434,3,2017,,50.0,,1.0,,0.0
159_729,3,2017,,50.0,,1.0,,0.0
161_12,3,2017,,50.0,,1.0,,0.0
161_148,3,2017,,50.0,,1.0,,0.0
161_434,3,2017,,50.0,,1.0,,0.0
161_562,3,2017,,50.0,,1.0,,0.0
161_729,3,2017,,50.0,,1.0,,0.0
162_120,3,2017,2.327372558701152,83.5,0.059586389169389714,0.02488372328270136,1.0,56.067963278568456
162_140,3,2017,,50.0,,1.0,,0.0
162_148,3,2017,,50.0,,1.0,,0.0
162_562,3,2017,,50.0,,1.0,,0.0
162_566,3,2017,3.82157865298472,82.5,0.0010547032525796232,0.029613094352645416,1.0,21.407798036422363
162_729,3,2017,,50.0,,1.0,,0.0
171_818,3,2017,,50.0,,1.0,,0.0
172_1029,3,2017,,50.0,,1.0,,0.0
172_108,3,2017,,50.0,,1.0,,0.0
172_140,3,2017,,50.0,,1.0,,0.0
172_180,3,2017,,50.0,,1.0,,0.0
172_231,3,2017,2.0485057094900974,62.5,0.05209611479510901,0.4146659024229229,1.0,13.779749843296432
172_232,3,2017,0.6130230271631075,55.5,0.5510251992863469,0.7337501200505829,-1.0,-4.0820565042406285
172_404,3,2017,-0.6830542254135145,56.5,0.5018201132987014,0.6833800574551345,1.0,21.106788237349715
172_646,3,2017,5.62226096160166,86.5,1.0945537673075336e-05,0.014399864726701132,1.0,1619.2797471640367
172_728,3,2017,,50.0,,1.0,,0.0
172_729,3,2017,0.048945513847268994,52.5,0.9621881767590612,0.8918594638362826,1.0,1.7216173157014527
172_800,3,2017,3.58218494240163,82.5,0.0030513202442551584,0.029613094352645416,1.0,31.837260010706498
172_818,3,2017,-1.8780272653107857,26.5,0.09942255180925991,0.11794806736103866,-1.0,-21.225128698818814
172_834,3,2017,2.6809974014735207,81.5,0.02698342942198777,0.035095797419284286,1.0,20.63900848469062
173_818,3,2017,,50.0,,1.0,,0.0
181_450,3,2017,3.7051163171855306,84.5,0.003636463897980912,0.020822974945909827,1.0,18.478937288791997
182_1025,3,2017,,50.0,,1.0,,0.0
183_1034,3,2017,,50.0,,1.0,,0.0
184_174,3,2017,,50.0,,1.0,,0.0
184_175,3,2017,,50.0,,1.0,,0.0
185_1082,3,2017,,50.0,,1.0,,0.0
185_690,3,2017,,50.0,,1.0,,0.0
186_690,3,2017,,50.0,,1.0,,0.0
187_690,3,2017,,50.0,,1.0,,0.0
188_1047,3,2017,,50.0,,1.0,,0.0
211_1027,3,2017,,50.0,,1.0,,0.0
211_1049,3,2017,,50.0,,1.0,,0.0
211_1098,3,2017,,50.0,,1.0,,0.0
211_196,3,2017,1.9512393601152815,73.5,0.06978708688682346,0.11794806736103866,1.0,46.558777486215966
211_300,3,2017,,50.0,,1.0,,0.0
211_376,3,2017,0.7295629749118528,60.5,0.4836958277148825,0.496574485248665,1.0,31.428777758298132
211_422,3,2017,0.2961617026662626,67.5,0.7726430592581818,0.24784912392821346,1.0,2.999819082900872
211_760,3,2017,0.018426135934069287,53.5,0.9859779644906357,0.838410115171209,-1.0,-2.1161397559438986
211_792,3,2017,6.265637699600967,94.5,3.5606931712523637e-06,0.002781224934389138,1.0,30.27675552078329
211_818,3,2017,,50.0,,1.0,,0.0
212_300,3,2017,-0.08932985610562556,53.5,0.9316385842300106,0.838410115171209,-1.0,-27.380443776678693
212_792,3,2017,,50.0,,1.0,,0.0
213_100,3,2017,3.288160857031451,88.5,0.015560087647144791,0.00979219587072503,1.0,40.11053541552726
213_191,3,2017,1.4535343154482405,79.5,0.1713289312359156,0.048689610702269216,1.0,17.645429072986655
213_300,3,2017,3.2415330820331483,88.5,0.016233987900385632,0.00979219587072503,1.0,28.492799011069085
213_380,3,2017,,50.0,,1.0,,0.0
213_499,3,2017,0.19937884374940315,56.5,0.8444911690486934,0.6833800574551345,1.0,14.623882708374172
213_688,3,2017,0.9986620139340862,69.5,0.3592469358841962,0.1965160943128864,1.0,16.822032020496216
213_70,3,2017,1.7768916955941716,74.5,0.13773914710759366,0.10280164223951978,1.0,22.473381807676628
213_705,3,2017,6.7730160546730085,95.5,1.6559124298121659e-06,0.0016982988833368743,1.0,299.99844763645956
213_792,3,2017,0.039541102405046054,51.5,0.969827488819659,0.9458048585528951,-1.0,-8.574794553579066
213_8,3,2017,2.457419722224099,83.5,0.04840795998729267,0.02488372328270136,1.0,35.94088095238418
213_807,3,2017,2.4785508591631085,82.5,0.059325071994447184,0.029613094352645416,1.0,43.71280013062981
214_250,3,2017,1.211009014340775,69.5,0.24793826233914934,0.1961712600367248,1.0,5.458560504539393
214_380,3,2017,3.4426961395946383,92.5,0.011153249254609707,0.004303876558312955,1.0,21.177649476420907
214_40,3,2017,,50.0,,1.0,,0.0
214_674,3,2017,,50.0,,1.0,,0.0
214_705,3,2017,,50.0,,1.0,,0.0
214_756,3,2017,5.123214412741007,94.5,0.0010157120393500126,0.002781224934389138,1.0,34.38947609868527
215_250,3,2017,,50.0,,1.0,,0.0
215_336,3,2017,,50.0,,1.0,,0.0
215_380,3,2017,2.0285980789123825,81.5,0.08536649957821424,0.035095797419284286,1.0,10.558460590013157
216_20,3,2017,,50.0,,1.0,,0.0
216_250,3,2017,3.6825562200047854,87.5,0.003888720645042596,0.011899644584157432,1.0,15.943216979077665
216_292,3,2017,,50.0,,1.0,,0.0
216_380,3,2017,,50.0,,1.0,,0.0
216_492,3,2017,,50.0,,1.0,,0.0
216_724,3,2017,2.4120178331133135,80.5,0.0453283700910755,0.04142253879330133,1.0,11.837068805376392
216_756,3,2017,-0.15795048491503533,47.5,0.8780659325967283,0.8918594638362826,-1.0,-0.73104589407446
217_724,3,2017,,50.0,,1.0,,0.0
218_250,3,2017,2.4288406445861312,83.5,0.05246921013789649,0.02488372328270136,1.0,18.15235447799392
218_380,3,2017,0.7776157005501899,66.5,0.45441165313042065,0.27676572286017653,1.0,11.790765329576258
219_380,3,2017,3.3542601689711518,91.5,0.01347797638238929,0.005319686062957794,1.0,30.83235345616317
219_470,3,2017,,50.0,,1.0,,0.0
221_268,3,2017,-5.693918439557648,10.5,8.78177890240791e-06,0.008024002332133759,-1.0,-16.954543296290932
221_643,3,2017,,50.0,,1.0,,0.0
221_792,3,2017,3.9693448728164595,86.5,0.0011423525379084716,0.014399864726701132,1.0,21.739328287062293
222_268,3,2017,,50.0,,1.0,,0.0
222_643,3,2017,0.9482909914785189,55.5,0.3911618989669224,0.7339474627492532,-1.0,-0.39104824588992
223_643,3,2017,3.376757713789558,83.5,0.0027940582894433715,0.02488372328270136,1.0,37.03308139621615
223_804,3,2017,5.0549672311705445,91.5,4.206776044479134e-05,0.005319686062957794,1.0,21.618975992117115
224_643,3,2017,,50.0,,1.0,,0.0
224_804,3,2017,0.9437521753363912,60.5,0.38735141190353933,0.49665738654204294,1.0,55.4817535893972
225_112,3,2017,,50.0,,1.0,,0.0
225_643,3,2017,,50.0,,1.0,,0.0
225_804,3,2017,3.942941954810431,93.5,0.007492062226085163,0.003467193190765815,1.0,23.984621182001664
226_498,3,2017,0.8423566220466684,59.5,0.43280410240368977,0.5406815690956761,1.0,3.303494678939352
226_616,3,2017,,50.0,,1.0,,0.0
226_804,3,2017,1.9575194990889773,75.5,0.07432035169072397,0.08924454710859073,1.0,9.942392345503166
227_100,3,2017,1.7523947228264507,69.5,0.11619027862355757,0.1965160943128864,1.0,16.593214850328867
227_191,3,2017,2.05015851217336,76.5,0.0668716555011637,0.0771659313616824,1.0,14.209681410428821
227_203,3,2017,1.077494448036106,62.5,0.3054176863266781,0.4146659024229229,1.0,2.448438321369986
227_276,3,2017,1.31390760555877,74.5,0.23637794858182068,0.10280164223951978,1.0,2.5431047936355946
227_348,3,2017,-1.4531974897612254,52.5,0.16011110940568235,0.8918594638362826,1.0,3.5184338447972543
227_380,3,2017,0.4499528627440511,49.5,0.6725114818797205,1.0,1.0,1.234835842748639
227_40,3,2017,5.877028054792499,93.5,6.548797210239672e-06,0.003467193190765815,1.0,16.024324792836577
227_498,3,2017,0.7996451595853251,66.5,0.4535344477036104,0.27676572286017653,1.0,35.01856595572009
227_499,3,2017,1.1627030561898781,70.5,0.28410216826927215,0.17398281795260206,1.0,21.35686991571337
227_616,3,2017,2.3142086843538214,80.0,0.06859666095478946,0.0444790522565199,1.0,255.87537483497294
227_642,3,2017,1.2636919264221673,62.5,0.2199685744420226,0.4146659024229229,1.0,4.7278293597927465
227_688,3,2017,3.014798499613175,81.5,0.011988905159194319,0.035095797419284286,1.0,22.749095241611926
227_70,3,2017,0.6937824784889146,61.5,0.497734932469848,0.4546204062737812,1.0,2.3280146159808246
227_703,3,2017,1.9869184433420726,69.5,0.06888936456626199,0.1965160943128864,1.0,12.22903314732043
227_705,3,2017,-0.12995808903139297,45.5,0.9000811556072988,0.7856962962493347,-1.0,-3.05323664761643
227_756,3,2017,1.430120780623639,77.5,0.2081881357678052,0.0663495105323919,1.0,28.94346123985285
227_8,3,2017,,50.0,,1.0,,0.0
227_804,3,2017,,50.0,,1.0,,0.0
227_807,3,2017,,50.0,,1.0,,0.0
228_100,3,2017,-0.35660887337358405,44.5,0.7324945217006725,0.7339474627492532,-1.0,-7.147315324701712
228_642,3,2017,,50.0,,1.0,,0.0
228_792,3,2017,0.24519983965055894,45.5,0.8152709600407322,0.7856962962493347,-1.0,-12.121652268015602
228_804,3,2017,,50.0,,1.0,,0.0
231_250,3,2017,,50.0,,1.0,,0.0
231_620,3,2017,2.732805137477331,75.5,0.013666498399254755,0.08924454710859073,1.0,13.131014893885853
231_724,3,2017,5.151980947986647,90.5,4.304809794771339e-05,0.006547287612860911,1.0,27.55407968158281
232_20,3,2017,,50.0,,1.0,,0.0
232_203,3,2017,2.8362045875646102,82.5,0.01826346036471595,0.029613094352645416,1.0,16.664072707981283
232_250,3,2017,1.399389687923515,69.5,0.20854612076770107,0.1965160943128864,1.0,13.433594044015637
232_276,3,2017,5.37120130491862,91.5,7.425388757859807e-05,0.005319686062957794,1.0,40.07073078205839
232_380,3,2017,5.809898365688743,89.5,1.126893072093525e-05,0.008024002332133759,1.0,117.58060494068422
232_40,3,2017,1.5180854801183705,65.5,0.1966986790225943,0.2955859190646233,1.0,92.77911382820452
232_438,3,2017,,50.0,,1.0,,0.0
232_442,3,2017,1.895944597854101,85.5,0.12496850505921261,0.017352389190761427,1.0,51.063341991276154
232_528,3,2017,5.310809306531306,94.5,0.0006350095960205938,0.002781224934389138,1.0,90.15385634408038
232_56,3,2017,4.557935734105887,88.5,0.0003255072218548637,0.00979219587072503,1.0,38.26361547380867
232_616,3,2017,,50.0,,1.0,,0.0
232_724,3,2017,,50.0,,1.0,,0.0
232_756,3,2017,3.160288445411403,91.5,0.022637594293333195,0.005319686062957794,1.0,17.28596036031816
232_831,3,2017,,50.0,,1.0,,0.0
232_832,3,2017,,50.0,,1.0,,0.0
233_826,3,2017,4.719470491858848,91.5,0.0004290302003641115,0.005319686062957794,1.0,79.5451516389013
233_833,3,2017,,50.0,,1.0,,0.0
234_372,3,2017,5.33662698135517,91.5,2.0695569893963693e-05,0.005319686062957794,1.0,59.12746929410425
234_826,3,2017,2.5289806523069642,90.5,0.05802214886730028,0.006547287612860911,1.0,164.96523340118821
236_234,3,2017,,50.0,,1.0,,0.0
237_826,3,2017,,50.0,,1.0,,0.0
241_208,3,2017,,50.0,,1.0,,0.0
241_276,3,2017,,50.0,,1.0,,0.0
241_616,3,2017,,50.0,,1.0,,0.0
242_112,3,2017,2.705699206858628,88.5,0.03474671012121313,0.00979219587072503,1.0,34.358525218475584
242_203,3,2017,1.4198115522720802,67.5,0.20234802924672576,0.24784912392821346,1.0,4.650729864740242
242_233,3,2017,,50.0,,1.0,,0.0
242_276,3,2017,-2.4048713940509674,39.5,0.02647422098554704,0.49665738654204294,-1.0,-32.706717454972924
242_428,3,2017,2.634244890346378,80.5,0.033646973993405695,0.04142253879330133,1.0,18.6805299720758
242_440,3,2017,4.37230699625566,84.5,0.00029207072133850034,0.020822974945909827,1.0,19.397185551944098
242_616,3,2017,2.439915305158591,78.5,0.03962739542425606,0.05699830641051993,1.0,28.112939033983164
242_643,3,2017,,50.0,,1.0,,0.0
242_703,3,2017,,50.0,,1.0,,0.0
242_804,3,2017,-2.054590104084749,60.5,0.053663520182747844,0.49665738654204294,1.0,12.031836782818942
243_112,3,2017,,50.0,,1.0,,0.0
243_246,3,2017,4.345989804079467,91.5,0.0007313328547535655,0.005319686062957794,1.0,21.77489377607068
243_248,3,2017,,50.0,,1.0,,0.0
243_578,3,2017,,50.0,,1.0,,0.0
243_643,3,2017,2.0366723149031545,74.5,0.06318833936346732,0.10280164223951978,1.0,14.010251200199923
244_208,3,2017,,50.0,,1.0,,0.0
244_246,3,2017,,50.0,,1.0,,0.0
244_578,3,2017,4.959628390266855,86.5,0.00011086120010994299,0.014399864726701132,1.0,170.33092727409496
244_752,3,2017,5.0519558534594085,94.5,6.8717022323224e-05,0.002781224934389138,1.0,15.378412088304161
245_752,3,2017,,50.0,,1.0,,0.0
251_578,3,2017,6.379727378793979,94.5,7.90281815914462e-06,0.002781224934389138,1.0,111.93006129626623
251_752,3,2017,7.572330263301602,91.5,1.211088343362805e-07,0.005319686062957794,1.0,798.557742788269
252_246,3,2017,,50.0,,1.0,,0.0
252_578,3,2017,3.1513392258347968,77.5,0.004560334843095986,0.06645414979996266,1.0,33.14248595384765
252_643,3,2017,3.713464474255354,90.5,0.0053719317197217925,0.006547287612860911,1.0,72.05651544255429
252_752,3,2017,,50.0,,1.0,,0.0
253_643,3,2017,,50.0,,1.0,,0.0
253_744,3,2017,,50.0,,1.0,,0.0
261_643,3,2017,,50.0,,1.0,,0.0
262_643,3,2017,,50.0,,1.0,,0.0
263_643,3,2017,,50.0,,1.0,,0.0
271_352,3,2017,6.919152515919096,86.5,4.839432177389835e-07,0.014399864726701132,1.0,596.2941670317888
272_744,3,2017,,50.0,,1.0,,0.0
281_364,3,2017,0.9056122421194798,63.5,0.4045483799825748,0.37686571143689396,1.0,8.389710113942629
281_398,3,2017,,50.0,,1.0,,0.0
281_4,3,2017,3.2388145648239295,88.5,0.015895564461068885,0.00979219587072503,1.0,730.0249812307452
281_795,3,2017,0.8895536939557097,69.5,0.41320995788882586,0.1965160943128864,1.0,23.163353044715286
281_860,3,2017,,50.0,,1.0,,0.0
282_398,3,2017,2.9684824816890583,78.5,0.008991857069767486,0.05699830641051993,1.0,103.61842497754125
282_643,3,2017,2.3088975016772584,79.5,0.04376369229679436,0.048689610702269216,1.0,51.640249345224035
282_860,3,2017,,50.0,,1.0,,0.0
283_398,3,2017,,50.0,,1.0,,0.0
283_643,3,2017,3.1289029522255807,86.5,0.01370762889549364,0.014399864726701132,1.0,19.32002225900832
284_268,3,2017,1.455008074752031,64.5,0.16377353845461848,0.3412684763150512,1.0,4.371335512073781
284_31,3,2017,3.874024969958477,87.5,0.0033987159159084446,0.011899644584157432,1.0,31.279403935749134
284_364,3,2017,4.565725350449487,88.5,0.00026175958813319,0.00979219587072503,1.0,17.074012493887686
284_51,3,2017,6.243625661346851,94.5,3.3593467317392132e-06,0.002781224934389138,1.0,33.36126621132676
284_643,3,2017,1.3412321441724944,68.5,0.2221298435581089,0.2211162550702167,1.0,14.897646027017178
284_792,3,2017,3.9190457126165366,85.5,0.001551018348124519,0.017352389190761427,1.0,60.34239298859638
291_364,3,2017,1.5834425433796429,78.5,0.14828701951498435,0.05699830641051993,1.0,141.10268447311802
291_4,3,2017,0.7011466774450973,58.5,0.503358761097568,0.5865744278376042,1.0,6.295870745835688
291_586,3,2017,,50.0,,1.0,,0.0
292_364,3,2017,1.2070657198936796,68.5,0.2719991895999536,0.2211162550702167,1.0,8.580476107003305
293_364,3,2017,2.1848696596354094,73.5,0.052347674392078276,0.11794806736103866,1.0,15.430545230360583
293_586,3,2017,0.6875082688465932,60.5,0.5175847841051215,0.49665738654204294,1.0,5.609382314302481
294_364,3,2017,3.2404100792319075,84.5,0.012477797437907705,0.020822974945909827,1.0,19.262399718251494
294_368,3,2017,1.0256272013234047,67.5,0.3497693240311183,0.24784912392821346,1.0,15.508994418117108
294_400,3,2017,,50.0,,1.0,,0.0
294_682,3,2017,,50.0,,1.0,,0.0
294_760,3,2017,0.3126939343741005,50.5,0.7666441470077908,1.0,-1.0,-9.650377936391164
