id_bgl,basin_level,start_year,t_score,u_score,p_t,p_u,sign_diff,delta
250,0,2017,1.8704442848915699,75.5,0.10537957618035887,0.08924454710859073,1.0,16.773533148285672
254,0,2017,2.9370567937296275,83.5,0.015522104595601207,0.02488372328270136,1.0,12.683641793069217
258,0,2017,,50.0,,1.0,,0.0
262,0,2017,,50.0,,1.0,,0.0
266,0,2017,4.730848187455254,78.5,9.105552932993473e-05,0.05699830641051993,1.0,708.1655727372099
268,0,2017,0.9254186524525051,54.5,0.36826828310751725,0.7856962962493347,1.0,1.8616739486599077
270,0,2017,,50.0,,1.0,,0.0
276,0,2017,4.438662923079253,90.5,0.0007534271128873587,0.006547287612860911,1.0,26.14872549372793
288,0,2017,2.5090371969705987,82.5,0.045284457225413306,0.029613094352645416,1.0,82.15678747508682
292,0,2017,,50.0,,1.0,,0.0
296,0,2017,,50.0,,1.0,,0.0
300,0,2017,3.247900437275888,88.5,0.015912672559227754,0.00979219587072503,1.0,28.304744146879067
304,0,2017,3.0189216438300703,77.5,0.006406501611031128,0.06640182830294607,1.0,10.624793890748254
308,0,2017,,50.0,,1.0,,0.0
312,0,2017,,50.0,,1.0,,0.0
316,0,2017,,50.0,,1.0,,0.0
320,0,2017,1.9793757924058735,73.5,0.09529245360040373,0.11794806736103866,1.0,8.618248740366761
324,0,2017,-1.8902226584657038,27.5,0.09164259731512078,0.13479216155813392,-1.0,-1.7449242416626969
328,0,2017,,50.0,,1.0,,0.0
332,0,2017,,50.0,,1.0,,0.0
334,0,2017,,50.0,,1.0,,0.0
336,0,2017,,50.0,,1.0,,0.0
340,0,2017,2.2023375326749415,75.5,0.06824918722139967,0.08924454710859073,1.0,6.8870940620473124
344,0,2017,,50.0,,1.0,,0.0
348,0,2017,-1.4531974897612228,52.5,0.16011110940568302,0.8918594638362826,1.0,3.5184338447972543
352,0,2017,6.919152515919096,86.5,4.839432177389835e-07,0.014399864726701132,1.0,596.2941670317888
356,0,2017,2.7933674811682985,77.5,0.01651131544278637,0.06645414979996266,1.0,10.340512832672088
360,0,2017,3.7539910163485057,88.5,0.004295178399439867,0.00979219587072503,1.0,17.186797472216664
364,0,2017,3.36998355127981,82.5,0.0075593577125675614,0.029613094352645416,1.0,14.081940844518744
368,0,2017,1.0256272013234033,67.5,0.3497693240311185,0.24784912392821346,1.0,15.508994418117108
372,0,2017,5.336626981355172,91.5,2.069556989396358e-05,0.005319686062957794,1.0,59.12746929410425
376,0,2017,0.7295629749118528,60.5,0.4836958277148825,0.496574485248665,1.0,31.428777758298132
380,0,2017,2.3905942115404053,84.5,0.05392596232879994,0.020822974945909827,1.0,16.965414331189475
384,0,2017,5.957615320361406,93.5,1.4653708092630153e-05,0.003467193190765815,1.0,51.54446082293942
388,0,2017,,50.0,,1.0,,0.0
392,0,2017,5.746336978723931,91.5,9.47672032289016e-06,0.005319686062957794,1.0,23.191115846272776
398,0,2017,1.197701761318333,70.5,0.2858595944677081,0.17398281795260206,1.0,2.3871273916245705
400,0,2017,2.670733139479559,87.5,0.04133526858314563,0.011899644584157432,1.0,45.2316178035206
404,0,2017,0.47057022456492814,57.5,0.651238212866714,0.6341948173294822,1.0,3.503786180591794
408,0,2017,0.7745310797239563,66.5,0.47424382820104993,0.27676572286017653,1.0,6.0978127703375264
410,0,2017,0.7856040625765017,65.5,0.4631073069949906,0.307900293130149,1.0,3.728813562760876
414,0,2017,,50.0,,1.0,,0.0
417,0,2017,0.6600955235628566,62.5,0.5372266912508201,0.4146659024229229,1.0,2.0415024536436897
418,0,2017,4.0139352481427295,81.5,0.0005543210018893987,0.035095797419284286,1.0,29.5305808196857
422,0,2017,0.2961617026662626,67.5,0.7726430592581818,0.24784912392821346,1.0,2.999819082900872
426,0,2017,2.834702366898806,84.5,0.023478938063145535,0.020822974945909827,1.0,54.73652479263057
428,0,2017,2.6342448903463844,80.5,0.033646973993405375,0.04142253879330133,1.0,18.6805299720758
430,0,2017,3.8646426751829157,87.5,0.0026219562091223717,0.011899644584157432,1.0,49.07931271622738
434,0,2017,0.9577666468512597,64.5,0.3781646568439127,0.3412684763150512,1.0,23.260711650051512
438,0,2017,,50.0,,1.0,,0.0
440,0,2017,4.372306996255667,84.5,0.00029207072133849546,0.020822974945909827,1.0,19.397185551944098
442,0,2017,1.8959445978541007,85.5,0.1249685050592127,0.017352389190761427,1.0,51.063341991276154
446,0,2017,,50.0,,1.0,,0.0
450,0,2017,3.7051163171855253,84.5,0.0036364638979809504,0.020822974945909827,1.0,18.478937288791997
454,0,2017,,50.0,,1.0,,0.0
458,0,2017,2.2403177038840036,76.5,0.04477370683143504,0.0771659313616824,1.0,174.53223237666103
462,0,2017,,50.0,,1.0,,0.0
466,0,2017,-2.6706705774118427,25.5,0.013760164706560206,0.10280164223951978,-1.0,-3.330367751847575
470,0,2017,,50.0,,1.0,,0.0
474,0,2017,5.250236849346247,85.5,2.8443621158135007e-05,0.017352389190761427,1.0,73.81341677390226
478,0,2017,1.571146820774089,74.5,0.1675775675688434,0.10280164223951978,1.0,23.833390909819666
480,0,2017,,50.0,,1.0,,0.0
484,0,2017,-0.511129376308401,51.5,0.6146620616828173,0.9458048585528951,-1.0,-0.2110469999022127
492,0,2017,,50.0,,1.0,,0.0
496,0,2017,1.4896677138190437,65.5,0.15946919251925384,0.307900293130149,1.0,3.908169592116005
498,0,2017,1.127455112068799,66.5,0.2965936242661275,0.27676572286017653,1.0,17.104023185076812
499,0,2017,0.9104529042975563,64.5,0.38840440497993356,0.3412684763150512,1.0,4.83526524000054
500,0,2017,,50.0,,1.0,,0.0
504,0,2017,1.7848537577756611,75.5,0.1100233119330111,0.08924454710859073,1.0,17.77020703154476
508,0,2017,3.6792222245155637,81.5,0.0018529475309962597,0.035095797419284286,1.0,59.543440262701466
512,0,2017,2.114962798355416,88.5,0.049595178103535316,0.0035385529761914935,1.0,6.732771925744598e+16
516,0,2017,3.0017466335607326,86.5,0.02250807786421714,0.014399864726701132,1.0,54.462630547652545
520,0,2017,,50.0,,1.0,,0.0
524,0,2017,-2.640567658013859,21.5,0.016173673993131812,0.05680720684764907,-1.0,-5.490405095775248
528,0,2017,5.310809306531306,94.5,0.0006350095960205937,0.002781224934389138,1.0,90.15385634408038
531,0,2017,,50.0,,1.0,,0.0
533,0,2017,,50.0,,1.0,,0.0
534,0,2017,,50.0,,1.0,,0.0
540,0,2017,,50.0,,1.0,,0.0
548,0,2017,,50.0,,1.0,,0.0
554,0,2017,-1.5224140282200578,27.5,0.15832790631391636,0.13479216155813392,-1.0,-5.796926435325054
558,0,2017,1.9072960619372596,70.5,0.08484275354728606,0.17398281795260206,1.0,15.589480935832684
562,0,2017,,50.0,,1.0,,0.0
566,0,2017,-1.6494236742104273,27.5,0.1210824946565606,0.13479216155813392,-1.0,-1.8424022269829983
570,0,2017,,50.0,,1.0,,0.0
574,0,2017,,50.0,,1.0,,0.0
578,0,2017,6.517696697901888,93.5,3.517106836315331e-06,0.003467193190765815,1.0,117.79930194901284
580,0,2017,,50.0,,1.0,,0.0
583,0,2017,,50.0,,1.0,,0.0
584,0,2017,,50.0,,1.0,,0.0
585,0,2017,,50.0,,1.0,,0.0
586,0,2017,0.845437258875494,57.5,0.425321399567956,0.6341948173294822,1.0,0.9799023617147894
591,0,2017,3.333064819028092,77.5,0.00289652977414503,0.06645414979996266,1.0,12.929434272690868
598,0,2017,1.7093097124230918,82.5,0.13839780744280647,0.029613094352645416,1.0,47.997224470637036
600,0,2017,-2.8718835326249623,19.5,0.01408152847534878,0.04142253879330133,-1.0,-31.499305012230817
604,0,2017,-1.2040703025086612,29.5,0.255472857396062,0.17398281795260206,-1.0,-9.38888618942333
608,0,2017,0.694987515427878,57.5,0.5102244710951858,0.6341948173294822,1.0,7.487804082601605
612,0,2017,,50.0,,1.0,,0.0
616,0,2017,2.4437174777827924,78.5,0.03938126294115647,0.05699830641051993,1.0,28.151521410027108
620,0,2017,2.7328051374773255,75.5,0.013666498399254911,0.08924454710859073,1.0,13.131014893885853
624,0,2017,,50.0,,1.0,,0.0
626,0,2017,,50.0,,1.0,,0.0
630,0,2017,0.973778512830576,60.5,0.3564386712351172,0.49665738654204294,1.0,9.063914029329535
634,0,2017,,50.0,,1.0,,0.0
638,0,2017,,50.0,,1.0,,0.0
642,0,2017,1.263691926422167,62.5,0.21996857444202275,0.4146659024229229,1.0,4.7278293597927465
643,0,2017,3.9480212513017916,91.5,0.0040186602216395655,0.005319686062957794,1.0,16.906754670191525
646,0,2017,5.6257891203977755,86.5,1.0785830159419042e-05,0.014399864726701132,1.0,1219.217303664627
652,0,2017,,50.0,,1.0,,0.0
654,0,2017,,50.0,,1.0,,0.0
659,0,2017,,50.0,,1.0,,0.0
660,0,2017,,50.0,,1.0,,0.0
662,0,2017,,50.0,,1.0,,0.0
663,0,2017,,50.0,,1.0,,0.0
666,0,2017,,50.0,,1.0,,0.0
670,0,2017,,50.0,,1.0,,0.0
674,0,2017,,50.0,,1.0,,0.0
678,0,2017,,50.0,,1.0,,0.0
682,0,2017,2.873619810458348,81.5,0.020707563015455132,0.035095797419284286,1.0,127.47338838459345
686,0,2017,0.13326207392377398,54.5,0.8985486940334693,0.7856962962493347,1.0,6.089400365963731
688,0,2017,3.1664614463022804,82.5,0.008880642173105035,0.029613094352645416,1.0,20.250898273531092
690,0,2017,,50.0,,1.0,,0.0
694,0,2017,4.487045172018309,93.5,0.00025033953789153186,0.003467193190765815,1.0,22.13348485070604
702,0,2017,0.6059160432212041,64.5,0.5681621493144324,0.3412684763150512,1.0,4.747799337039331
703,0,2017,1.9869184433420701,69.5,0.06888936456626227,0.1965160943128864,1.0,12.22903314732043
704,0,2017,5.319091612954541,85.5,3.218669968546602e-05,0.017352389190761427,1.0,38.442529686568804
705,0,2017,0.29740060506058347,49.5,0.773991308015939,1.0,-1.0,-0.653105387898345
706,0,2017,,50.0,,1.0,,0.0
710,0,2017,1.6058933232428951,71.5,0.15593966131269443,0.1534378834105726,1.0,27.424604018880633
716,0,2017,3.9476448017961765,88.5,0.004038928304237005,0.00979219587072503,1.0,50.5780830345022
724,0,2017,4.725878225871356,90.5,0.00017663592435894013,0.006547287612860911,1.0,25.502875732400376
728,0,2017,,50.0,,1.0,,0.0
729,0,2017,0.048945513847268994,52.5,0.9621881767590612,0.8918594638362826,1.0,1.7216173157014527
732,0,2017,,50.0,,1.0,,0.0
740,0,2017,2.1404208433041183,78.5,0.07793944236967691,0.05699830641051993,1.0,35.57831287475233
744,0,2017,,50.0,,1.0,,0.0
748,0,2017,1.1439880975717815,66.5,0.28628604984981243,0.27676572286017653,1.0,17.02722499663785
752,0,2017,5.306786646994946,94.5,3.7259400812700064e-05,0.002781224934389138,1.0,17.49986844732509
756,0,2017,3.714818926675622,91.5,0.009900287022101757,0.005319686062957794,1.0,16.89301873649285
760,0,2017,0.3126988687308343,50.5,0.7670189112432778,1.0,1.0,0.39794766528882625
762,0,2017,-3.9601472472117227,16.5,0.0027204514046166076,0.02488372328270136,-1.0,-17.806074244745275
764,0,2017,-0.08678123083515961,45.5,0.9337247270916738,0.7856962962493347,-1.0,-1.9521825157430532
768,0,2017,0.36455169883552446,52.5,0.7228685937941685,0.8918594638362826,1.0,2.289309743332307
772,0,2017,,50.0,,1.0,,0.0
776,0,2017,,50.0,,1.0,,0.0
780,0,2017,,50.0,,1.0,,0.0
784,0,2017,0.0868166969133602,86.5,0.9316496619732713,0.00572540986944673,1.0,1138999511022120.0
788,0,2017,-2.1804496820135117,30.5,0.04004398090824089,0.1965160943128864,-1.0,-16.834969540675086
792,0,2017,5.153485895417266,89.5,5.633614936524782e-05,0.008024002332133759,1.0,24.715873014246597
795,0,2017,0.8895536939557145,69.5,0.41320995788882336,0.1965160943128864,1.0,23.163353044715286
796,0,2017,,50.0,,1.0,,0.0
798,0,2017,,50.0,,1.0,,0.0
800,0,2017,3.58218494240163,82.5,0.0030513202442551584,0.029613094352645416,1.0,31.837260010706498
804,0,2017,4.053413433315828,93.5,0.006133751863908573,0.003467193190765815,1.0,23.576668022373028
807,0,2017,2.478550859163108,82.5,0.059325071994447184,0.029613094352645416,1.0,43.71280013062981
818,0,2017,-1.8780109033888535,26.5,0.09942529371601912,0.11794806736103866,-1.0,-21.22429676117231
826,0,2017,4.730617374161932,91.5,0.00042096636483732734,0.005319686062957794,1.0,80.58936000876955
831,0,2017,,50.0,,1.0,,0.0
832,0,2017,,50.0,,1.0,,0.0
833,0,2017,,50.0,,1.0,,0.0
834,0,2017,0.6907429318837155,61.5,0.5167446779343452,0.4546204062737812,1.0,12.37559127528001
840,0,2017,-1.6963677607473038,31.5,0.12469117184528065,0.2211162550702167,-1.0,-2.1534580084647974
850,0,2017,,50.0,,1.0,,0.0
854,0,2017,2.8878145169321674,82.5,0.02012566607153099,0.029613094352645416,1.0,21.93060912679276
858,0,2017,0.4056905030444452,57.5,0.7019463662414175,0.6341948173294822,1.0,35.27660613836237
860,0,2017,0.5748481339951771,57.5,0.5882323499814532,0.6341948173294822,1.0,1.7067636950322738
862,0,2017,0.9018755393441856,68.5,0.38899755785249035,0.2211162550702167,1.0,13.234362714801245
876,0,2017,,50.0,,1.0,,0.0
882,0,2017,,50.0,,1.0,,0.0
887,0,2017,,50.0,,1.0,,0.0
894,0,2017,4.583800327700373,86.5,0.00034246794567279935,0.014399864726701132,1.0,51.37412515290678
999,0,2017,1.1236432429264336,71.5,0.3084229009866017,0.1534378834105726,1.0,4.052967686292268
1011,0,2017,,50.0,,1.0,,0.0
1012,0,2017,,50.0,,1.0,,0.0
1013,0,2017,,50.0,,1.0,,0.0
1014,0,2017,,50.0,,1.0,,0.0
1015,0,2017,,50.0,,1.0,,0.0
1016,0,2017,,50.0,,1.0,,0.0
1017,0,2017,,50.0,,1.0,,0.0
1018,0,2017,,50.0,,1.0,,0.0
1019,0,2017,,50.0,,1.0,,0.0
1021,0,2017,,50.0,,1.0,,0.0
1023,0,2017,,50.0,,1.0,,0.0
1025,0,2017,,50.0,,1.0,,0.0
1027,0,2017,,50.0,,1.0,,0.0
1029,0,2017,,50.0,,1.0,,0.0
1031,0,2017,,50.0,,1.0,,0.0
1032,0,2017,,50.0,,1.0,,0.0
1033,0,2017,,50.0,,1.0,,0.0
1034,0,2017,,50.0,,1.0,,0.0
1035,0,2017,,50.0,,1.0,,0.0
1036,0,2017,,50.0,,1.0,,0.0
1038,0,2017,,50.0,,1.0,,0.0
1039,0,2017,,50.0,,1.0,,0.0
1040,0,2017,,50.0,,1.0,,0.0
1041,0,2017,,50.0,,1.0,,0.0
1042,0,2017,,50.0,,1.0,,0.0
1043,0,2017,,50.0,,1.0,,0.0
1044,0,2017,,50.0,,1.0,,0.0
1046,0,2017,,50.0,,1.0,,0.0
1047,0,2017,,50.0,,1.0,,0.0
1048,0,2017,,50.0,,1.0,,0.0
1049,0,2017,,50.0,,1.0,,0.0
1052,0,2017,0.6647793305763986,54.5,0.5271852102544904,0.7856962962493347,1.0,18.769178594162263
1068,0,2017,,50.0,,1.0,,0.0
1082,0,2017,,50.0,,1.0,,0.0
1097,0,2017,,50.0,,1.0,,0.0
1098,0,2017,,50.0,,1.0,,0.0
