adm0_code,adm0_name,SDG_region,delta_2000_2004,delta_2005_2009,delta_2010_2014,delta_2015_2019,delta_2017_2021,count_basins_plus_2000_2004,count_basins_negative_2000_2004,count_basins_plus_2005_2009,count_basins_negative_2005_2009,count_basins_plus_2010_2014,count_basins_negative_2010_2014,count_basins_plus_2015_2019,count_basins_negative_2015_2019,count_basins_plus_2017_2021,count_basins_negative_2017_2021,total_basins
48,Bahrain,Western Asia (M49) and Northern Africa (M49),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
50,Bangladesh,Central Asia (M49) and Southern Asia (MDG=M49),-4.503129642142829,-3.4558227100896075,-0.6085676777077147,12.149700325926794,12.149700325926794,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,32.0
51,Armenia,Western Asia (M49) and Northern Africa (M49),-15.122047675421337,-6.01417855993901,0.1569566524238569,29.87285687926304,33.3612363578936,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,9.0
52,Barbados,Latin America and the Caribbean (MDG=M49),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
56,Belgium,Northern America (M49) and Europe (M49),-13.006426499706356,-5.587924325718103,-17.909134628510085,35.66034823087479,38.26324617198833,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,8.0
60,Bermuda,Northern America (M49) and Europe (M49),0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
64,Bhutan,Central Asia (M49) and Southern Asia (MDG=M49),-74.96610186770698,35.69793484589312,3.569872531002699,-35.69853026381682,-10.709892921751374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
68,Bolivia (Plurinational State of),Latin America and the Caribbean (MDG=M49),0.4341263274697056,-4.87977803345531,3.052700814168256,7.62872053270535,12.761397771057068,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0
70,Bosnia and Herzegovina,Northern America (M49) and Europe (M49),-8.031738046847007,-3.840873467215529,6.121022114699509,2.793119764534697,17.00515634354153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
72,Botswana,Sub-Saharan Africa (M49),-18.22315132831614,-9.944139446889016,11.686381512465069,79.14166144038674,79.14166144038674,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,98.0
76,Brazil,Latin America and the Caribbean (MDG=M49),0.18265517534305,-3.057654630629244,-3.540106095615952,0.0751668943048612,2.2848089071900444,2.0,18.0,0.0,2.0,2.0,4.0,19.0,6.0,19.0,6.0,1109.0
84,Belize,Latin America and the Caribbean (MDG=M49),-99.30030647500996,-3.762397563118124,1.383851211914736,16.88553005459837,6.560217678470395,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
90,Solomon Islands,Oceania (M49) excluding Australia and New Zealand (M49),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
92,British Virgin Islands,Latin America and the Caribbean (MDG=M49),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
96,Brunei Darussalam,Eastern Asia (M49) and South-eastern Asia (MDG=M49),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
100,Bulgaria,Northern America (M49) and Europe (M49),-15.901830226162009,-7.337372886266811,-1.4507360958822322,17.132965887347655,24.81613999989497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,21.0
104,Myanmar,Eastern Asia (M49) and South-eastern Asia (MDG=M49),-30.663466350520057,-14.85297382277439,-1.554197106808572,13.058374542177717,13.058374542177717,0.0,6.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,97.0
108,Burundi,Sub-Saharan Africa (M49),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
112,Belarus,Northern America (M49) and Europe (M49),3.3818872509690188,-11.79196873336356,-2.007458192260883,34.35839111859385,34.35839111859385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,47.0
116,Cambodia,Eastern Asia (M49) and South-eastern Asia (MDG=M49),-11.651855480919856,-8.513417844310357,61.80119754856607,1253.356111674677,1253.356111674677,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,29.0
120,Cameroon,Sub-Saharan Africa (M49),-10.939537101263705,-0.7083277627845621,2.260476315632349,44.96679155885962,44.96679155885962,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,4.0,83.0
124,Canada,Northern America (M49) and Europe (M49),1.5412244066361138,1.374723088871002,-5.97044931546454,0.2396994044367833,-2.511201061957154,5.0,3.0,0.0,0.0,0.0,2.0,13.0,2.0,21.0,3.0,1397.0
132,Cabo Verde,Sub-Saharan Africa (M49),0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
136,Cayman Islands,Latin America and the Caribbean (MDG=M49),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
140,Central African Republic,Sub-Saharan Africa (M49),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
144,Sri Lanka,Central Asia (M49) and Southern Asia (MDG=M49),-6.226950177695137,1.1806228100102358,0.3154904437799556,0.5105942449858218,-7.261201212026795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
148,Chad,Sub-Saharan Africa (M49),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.0
152,Chile,Latin America and the Caribbean (MDG=M49),-17.546777890114726,-4.922121602020374,9.310554454581142,5.344674100699535,2.397644394234406,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,132.0
156,China,Eastern Asia (M49) and South-eastern Asia (MDG=M49),-2.671756268182912,-0.8211149467006876,-2.1200290154218377,3.528067531632602,2.654835242192636,4.0,20.0,1.0,0.0,1.0,5.0,46.0,15.0,42.0,19.0,1240.0
162,Christmas Island,Australia and New Zealand (M49),0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
166,Cocos (Keeling) Islands,Australia and New Zealand (M49),0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
170,Colombia,Latin America and the Caribbean (MDG=M49),-5.327018819311275,-21.414775494057945,1.5995374066971015,107.85988929157342,73.55752203543781,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,4.0,0.0,119.0
174,Comoros,Sub-Saharan Africa (M49),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
175,Mayotte,Sub-Saharan Africa (M49),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
178,Congo,Sub-Saharan Africa (M49),-82.58379372411933,-84.40212340451426,203.5363213130009,97.24536570783692,97.24536570783692,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,64.0
180,Democratic Republic of the Congo,Sub-Saharan Africa (M49),-11.092506014203003,-5.198426504373863,-25.07208895392462,67.87692412549964,38.44488365789223,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,236.0
184,Cook Islands,Oceania (M49) excluding Australia and New Zealand (M49),0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
188,Costa Rica,Latin America and the Caribbean (MDG=M49),-1.6979008256435206,-30.926145940653864,1.697900825643504,96.71820399215784,88.26131353986581,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,19.0
191,Croatia,Northern America (M49) and Europe (M49),-13.423811629349522,-7.779750698250644,-8.493334094575626,12.468790117962753,14.762426956383576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,21.0
192,Cuba,Latin America and the Caribbean (MDG=M49),-5.068868550914866,-5.303672497506037,-0.7866514557555819,13.231845478264386,32.863392932641986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
196,Cyprus,Western Asia (M49) and Northern Africa (M49),-28.58507507950604,-6.719126562524984,-15.054773039070076,42.41654555596966,46.55797776432908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
203,Czechia,Northern America (M49) and Europe (M49),-10.991860036339084,-5.6810877539102105,11.02101621672657,7.402310677077509,9.904530272815933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.0
204,Benin,Sub-Saharan Africa (M49),-16.54381784219787,-10.554578854573377,0.7854637008623744,8.738365708966054,8.738365708966054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0
208,Denmark,Northern America (M49) and Europe (M49),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
212,Dominica,Latin America and the Caribbean (MDG=M49),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
214,Dominican Republic,Latin America and the Caribbean (MDG=M49),-1.8439648012404728,-4.945974457439426,8.483967048708571,38.24232875286134,20.45547508705054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
218,Ecuador,Latin America and the Caribbean (MDG=M49),-51.03377144191386,-15.574042392842829,-26.756915748483195,208.73356852203133,110.76327477920525,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0,24.0
222,El Salvador,Latin America and the Caribbean (MDG=M49),-1.9592011172687247,-2.610112770610571,-6.754698146515619,1.5523306305719868,-0.161794341151412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
226,Equatorial Guinea,Sub-Saharan Africa (M49),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
231,Ethiopia,Sub-Saharan Africa (M49),-30.875076545277512,-8.506331246779302,20.11884736249795,38.79186547882556,26.13615332411268,0.0,7.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0,172.0
232,Eritrea,Sub-Saharan Africa (M49),-82.49296056907582,-4.338145764951048,160.95190279987543,252.10453217673984,219.8609988136241,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0
233,Estonia,Northern America (M49) and Europe (M49),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
234,Faroe Islands,Northern America (M49) and Europe (M49),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
238,Falkland Islands (Malvinas),Latin America and the Caribbean (MDG=M49),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
239,South Georgia and the South Sandwich Islands,Latin America and the Caribbean (MDG=M49),0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
242,Fiji,Oceania (M49) excluding Australia and New Zealand (M49),3.1620959646858147,-4.725368752806211,-7.7044260425840925,60.632064588027454,49.54110151369456,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0
246,Finland,Northern America (M49) and Europe (M49),0.1722984294531214,-2.4237344654239577,-0.1281886832420048,14.906321196228095,21.774892426009707,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,0.0,48.0
248,Åland Islands,Northern America (M49) and Europe (M49),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
250,France,Northern America (M49) and Europe (M49),-5.217183361636899,-2.5290213205395764,-1.597682699311452,11.09172598148819,16.77352994386235,0.0,1.0,0.0,2.0,0.0,0.0,6.0,1.0,6.0,0.0,78.0
254,French Guiana,Latin America and the Caribbean (MDG=M49),1.507127879778287,-7.168283856464649,-15.136543438230651,10.766853401451202,12.683639220219556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0
258,French Polynesia,Oceania (M49) excluding Australia and New Zealand (M49),0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
262,Djibouti,Sub-Saharan Africa (M49),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
266,Gabon,Sub-Saharan Africa (M49),9.173640746923848,-50.91716817746031,-27.38647751414545,800.6198954727879,708.1602892428742,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,57.0
268,Georgia,Western Asia (M49) and Northern Africa (M49),-15.402935714811203,3.6780797863730985,2.368667081279683,-3.490504543739182,1.8616727433273923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,22.0
270,Gambia,Sub-Saharan Africa (M49),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
276,Germany,Northern America (M49) and Europe (M49),-7.580181437905282,-3.184422227457479,-6.584485899477944,15.089934272985433,26.14871410718097,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,46.0
288,Ghana,Sub-Saharan Africa (M49),-29.871278946600192,-4.497494607256892,45.40525029433417,2.0076052490617573,82.1567866610454,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,13.0,0.0,52.0
292,Gibraltar,Northern America (M49) and Europe (M49),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
296,Kiribati,Oceania (M49) excluding Australia and New Zealand (M49),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
300,Greece,Northern America (M49) and Europe (M49),-9.23325326105595,1.1281399992964385,-1.3326639030709029,15.72983966177991,28.3047353814924,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,20.0
304,Greenland,Northern America (M49) and Europe (M49),-98.38472715257632,-0.3663131582584927,3.590868088050581,10.624440553414354,10.624440553414354,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.0
308,Grenada,Latin America and the Caribbean (MDG=M49),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
312,Guadeloupe,Latin America and the Caribbean (MDG=M49),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
316,Guam,Oceania (M49) excluding Australia and New Zealand (M49),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
320,Guatemala,Latin America and the Caribbean (MDG=M49),-15.1600831958857,-13.778252854292251,-0.5067280257247492,8.618202736836807,8.618202736836807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
324,Guinea,Sub-Saharan Africa (M49),8.350794803171055,-2.5085812085178114,0.0549076080340295,-0.0549076080340295,-1.7449240491800064,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0
328,Guyana,Latin America and the Caribbean (MDG=M49),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0
332,Haiti,Latin America and the Caribbean (MDG=M49),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
334,Heard Island and McDonald Islands,Australia and New Zealand (M49),0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
336,Holy See,Northern America (M49) and Europe (M49),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
340,Honduras,Latin America and the Caribbean (MDG=M49),-29.924486112071435,-10.8568435779945,3.3666254299227862,5.175435356209798,6.887090684288707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
344,Hong Kong,Eastern Asia (M49) and South-eastern Asia (MDG=M49),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
348,Hungary,Northern America (M49) and Europe (M49),3.03653417695994,-9.77288251134415,-1.430379423230998,0.4716839494033783,3.5184326703263977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0
352,Iceland,Northern America (M49) and Europe (M49),1.1204963465734854,-7.1587017292266335,-2.198975956034719,657.7390081443114,596.2884796696775,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,25.0
356,India,Central Asia (M49) and Southern Asia (MDG=M49),-17.02886508350709,0.2539446608827765,5.808746053803615,10.340512817796112,10.340512817796112,0.0,26.0,0.0,0.0,0.0,0.0,14.0,0.0,21.0,2.0,396.0
360,Indonesia,Eastern Asia (M49) and South-eastern Asia (MDG=M49),-3.4641725580324803,-9.131543023134553,-4.896976368593638,17.1867962581796,17.1867962581796,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,259.0
364,Iran (Islamic Republic of),Central Asia (M49) and Southern Asia (MDG=M49),-23.88859199360823,-6.0049262151091884,3.2803388471395003,15.257005162007218,14.08194029232465,0.0,20.0,0.0,0.0,0.0,0.0,15.0,0.0,17.0,0.0,231.0
368,Iraq,Western Asia (M49) and Northern Africa (M49),2.4951442807885087,12.105093794007376,-13.692178146644467,8.0762427788916,15.508994090044265,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,75.0
372,Ireland,Northern America (M49) and Europe (M49),-40.53556074741071,-76.38750367155473,9.686477369122157,43.896767328097305,59.127353837615104,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,9.0
376,Israel,Western Asia (M49) and Northern Africa (M49),-37.11529338750811,8.565138900043653,77.08557946462977,-8.564978935857258,31.405370866835145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
380,Italy,Northern America (M49) and Europe (M49),11.592650656672362,-9.38761785822707,-1.017086856692011,16.115638243478696,16.96540957859627,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,5.0,0.0,49.0
384,Côte d'Ivoire,Sub-Saharan Africa (M49),8.555401565811174,-29.979502699804865,-15.640786290201389,41.03531506876524,51.54445936876707,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,0.0,49.0
388,Jamaica,Latin America and the Caribbean (MDG=M49),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
392,Japan,Eastern Asia (M49) and South-eastern Asia (MDG=M49),-2.405004078565696,-0.6417982334046628,-14.685792245930593,22.30022723712515,23.191114160618227,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,11.0,0.0,29.0
398,Kazakhstan,Central Asia (M49) and Southern Asia (MDG=M49),-0.5642174327438355,-1.9473499930748068,7.025941742944136,-0.0605122334903626,2.387127352052852,0.0,2.0,0.0,0.0,2.0,0.0,1.0,3.0,3.0,4.0,341.0
400,Jordan,Western Asia (M49) and Northern Africa (M49),-47.82785488495021,-0.6621796990872825,28.2550479281958,36.6663148221615,45.23066106276127,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,24.0
404,Kenya,Sub-Saharan Africa (M49),-44.124669720014886,-28.1316793484158,55.81219042543146,5.643348231377594,3.5037857976796296,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0
408,Democratic People's Republic of Korea,Eastern Asia (M49) and South-eastern Asia (MDG=M49),-3.369556360049137,-5.87387737110994,5.514436470508332,3.6439511409848033,6.097812475859412,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,27.0
410,Republic of Korea,Eastern Asia (M49) and South-eastern Asia (MDG=M49),0.1601318042628974,-0.1601318042629157,0.3929643298758519,-6.633138065675157,3.7288133235931658,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,15.0
414,Kuwait,Western Asia (M49) and Northern Africa (M49),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
417,Kyrgyzstan,Central Asia (M49) and Southern Asia (MDG=M49),-10.047834366435698,-0.6269870579835268,3.4518474484308483,11.364378411185768,2.041502060957693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,36.0
418,Lao People's Democratic Republic,Eastern Asia (M49) and South-eastern Asia (MDG=M49),-67.01504192841611,-59.94643563804295,18.1321112270348,30.763180656836337,29.530579844181347,0.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,42.0
422,Lebanon,Western Asia (M49) and Northern Africa (M49),-14.631960820364585,-4.387916795354642,-0.894969879974521,23.73242718496672,2.9997864731217145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
426,Lesotho,Sub-Saharan Africa (M49),-17.175252760008373,-32.74651339562212,-2.9307817013088933,54.7364500603602,54.7364500603602,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,10.0
428,Latvia,Northern America (M49) and Europe (M49),-2.6221278297481887,-2.367069064099746,-6.861589596638597,18.18123649648101,18.680487663616617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0
430,Liberia,Sub-Saharan Africa (M49),-11.845568781293393,-41.76918922842902,7.738182151801986,28.992458187140524,49.07922573369738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0
434,Libya,Western Asia (M49) and Northern Africa (M49),-30.618347356150693,20.135711129290844,-7.24986829252703,23.60189721656392,23.26059331348195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.0
438,Liechtenstein,Northern America (M49) and Europe (M49),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
440,Lithuania,Northern America (M49) and Europe (M49),-7.54643550629575,-7.185052304855343,0.5608027189737679,14.012055229784805,19.397057538419443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.0
442,Luxembourg,Northern America (M49) and Europe (M49),0.607670355701793,-9.117175539037596,-3.9511044654904937,10.335987414884311,51.06066750283509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
446,Macao,Eastern Asia (M49) and South-eastern Asia (MDG=M49),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
450,Madagascar,Sub-Saharan Africa (M49),-9.776205168387031,-0.0886477874071359,-3.766179912526412,18.478925786709745,18.478925786709745,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,80.0
454,Malawi,Sub-Saharan Africa (M49),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0
458,Malaysia,Eastern Asia (M49) and South-eastern Asia (MDG=M49),-27.58413857532854,-15.36504528691809,45.12877252241766,233.8755823639993,174.53221059801604,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,61.0
462,Maldives,Central Asia (M49) and Southern Asia (MDG=M49),0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
466,Mali,Sub-Saharan Africa (M49),2.7638264730506044,-3.60499727242924,3.984718096248855,-3.330367646884532,-3.330367646884532,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,208.0
470,Malta,Northern America (M49) and Europe (M49),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
474,Martinique,Latin America and the Caribbean (MDG=M49),-22.42111160122177,-19.80288355541645,11.947276550102265,73.81062644164544,73.81062644164544,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
478,Mauritania,Sub-Saharan Africa (M49),15.323533769017663,-16.593733588299823,-8.64994395957,10.245095909168962,23.833389641205063,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,171.0
480,Mauritius,Sub-Saharan Africa (M49),0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
484,Mexico,Latin America and the Caribbean (MDG=M49),4.229634860035439,-3.3864544000543937,0.2110469981653889,-0.4459158289524406,-0.2110469981653889,2.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,1.0,301.0
492,Monaco,Northern America (M49) and Europe (M49),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
496,Mongolia,Eastern Asia (M49) and South-eastern Asia (MDG=M49),-55.28888420289295,-46.27146954820239,8.960673234698431,5.2344172265400895,3.9081666800837183,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,231.0
498,Moldova,Northern America (M49) and Europe (M49),5.896646972074913,-10.0934917535737,4.666799399718299,13.185141053974956,17.10399067635768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
499,Montenegro,Northern America (M49) and Europe (M49),-9.315869977980212,-10.213918170880106,-3.527702775965771,23.70013520471928,4.8352425644987695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
500,Montserrat,Latin America and the Caribbean (MDG=M49),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
504,Morocco,Western Asia (M49) and Northern Africa (M49),4.852911389458162,-9.25794192329312,-1.1359340230136463,20.30696486342068,17.770205178384437,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,72.0
508,Mozambique,Sub-Saharan Africa (M49),-7.528448895642535,-0.5086550792793347,-3.2882386383603537,59.54343795681313,59.54343795681313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,148.0
512,Oman,Western Asia (M49) and Northern Africa (M49),0.0,0.0,0.0,6732771.925744599,6732771.925744599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0
516,Namibia,Sub-Saharan Africa (M49),-19.706872690123408,5.093051605790997,-4.527767676663977,19.495774129384827,54.46259646431274,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,120.0
520,Nauru,Oceania (M49) excluding Australia and New Zealand (M49),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
524,Nepal,Central Asia (M49) and Southern Asia (MDG=M49),0.3920196603267737,-1.666328954184563,0.7841599652320024,-5.490337343140929,-5.490337343140929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0
528,Netherlands,Northern America (M49) and Europe (M49),-4.173835077721797,-1.9987794390859464,-14.839283012472196,53.88381385523442,90.15379163040912,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,8.0,0.0,9.0
