id_bgl,Unnamed: 0,basin_level,start_year,t_score,p_t,u_score,p_u,baseline_median,delta,u_sign
1110_232,0,4,2017,3.629428075278557,0.0020424260706894,81.5,0.0350957974192842,78.68615940698484,35.606990172325084,1
1110_729,1,4,2017,4.192404715139039,0.0052359326868776,92.5,0.0043038765583129,114.1736191900315,79.14082919131701,1
1110_818,2,4,2017,0.866304684201186,0.4231458139853092,63.5,0.3768657114368939,38.722161388657,-1.800386270199246,-1
1120_231,3,4,2017,1.7546255567472735,0.0978706798530504,66.5,0.2767657228601765,5.21402351761262,36.520559512661016,1
1120_706,4,4,2017,2.2720266943528937,0.0596971362415635,79.5,0.0486896107022692,21.70245727038595,35.29764152495606,1
1121_231,5,4,2017,1.1939515499282811,0.2786996747476148,76.5,0.0771659313616824,0.386684186552884,314.3523245808697,1
1121_232,6,4,2017,4.653507493021451,0.0034632436379271,93.5,0.0034671931907658,76.31083722422025,95.40065305464132,1
1121_262,7,4,2017,3.956099970343787,0.0110316977974987,93.5,0.0034671931907658,21.796190845546448,130.39739100759283,1
1121_706,8,4,2017,4.384513688694731,0.0021859117739478,91.5,0.0053196860629577,36.0354937506422,65.24178211880167,1
1122_706,9,4,2017,3.956743270861467,0.0061841245074426,92.5,0.0043038765583129,0.6607333642164674,124.61085448443198,1
1123_706,10,4,2017,4.579888698993566,0.0004374154648127,92.5,0.0043038765583129,7.93593689531029,43.10102465298027,1
1124_706,11,4,2017,3.2825574287732926,0.0085993450694552,84.5,0.0208229749459098,0.0461742394127855,319.3156186145726,1
1125_706,12,4,2017,2.745952189705424,0.0255927358650248,80.5,0.0414225387933013,0.360445512618582,8.725323910029907,1
1126_706,13,4,2017,0.2005664163214529,0.8485125799757804,62.5,0.4146659024229229,0.0339441612108345,12.99999730493051,1
1127_706,14,4,2017,0.4066721794616439,0.6889478138003724,53.5,0.838410115171209,0.7436894992077681,2.7928973506037345,1
1128_706,15,4,2017,-0.1746503327821285,0.8636596291402436,61.5,0.4546204062737812,1.337035970506715,7.8264442269847505,1
1129_706,16,4,2017,1.612244255034694,0.1613350194436313,74.5,0.1028016422395197,44.16609866237165,10.59560731466659,1
1130_887,17,4,2017,6.072457103703581,6.062362981954884e-06,90.5,0.0065472876128609,4.413260584426065,98.89206069456743,1
1140_231,18,4,2017,1.3530065418299568,0.246798912747056,85.5,0.0173523891907614,0.3235396392119585,177.67850984987834,1
1140_404,19,4,2017,7.062108131436921,4.98104971448774e-07,94.5,0.0027812249343891,4.22547521511168,496.8612486510317,1
1141_706,20,4,2017,-0.7542520237612389,0.4598392142982304,53.5,0.838410115171209,6.00718185778721,7.216438728651737,1
1142_231,21,4,2017,6.685553385360167,1.6299425835033297e-06,90.5,0.0065472876128609,0.3947267659241334,174.32842517546328,1
1142_404,22,4,2017,3.579992608479764,0.0018925787254827,78.5,0.0569983064105199,18.7762470581239,127.5326446039823,1
1142_706,23,4,2017,0.9462026232770372,0.3872720588061882,66.5,0.2767657228601765,16.247473392805098,55.38316422916652,1
1143_706,24,4,2017,4.837112777318892,0.0002726304918798,87.5,0.0118996445841574,7.305666704791455,68.71252720379091,1
1144_231,25,4,2017,2.844355352500172,0.0397220268676013,93.5,0.0034671931907658,54.4107874049214,192.14441208220083,1
1144_404,26,4,2017,4.319702812293698,0.0019368649346147,90.5,0.0065472876128609,2.700810247663795,64.31395119871569,1
1144_706,27,4,2017,3.3629690194448902,0.0075206533723055,84.5,0.0208229749459098,142.65879135783848,35.83142583587247,1
1145_706,28,4,2017,3.371953602373446,0.0036331289486187,76.5,0.0771659313616824,10.48914600617125,45.88847992570382,1
1146_706,29,4,2017,2.2380454580210105,0.0853863141259744,88.5,0.009792195870725,11.0913170218211,531.6582422831941,1
1147_231,30,4,2017,2.3756691034759414,0.0577706028128717,82.5,0.0296130943526454,0.7912906740058225,586.1280896239222,1
1147_706,31,4,2017,3.0495865311061365,0.0282212962596019,89.5,0.0080240023321337,84.19903965293095,183.76319706118565,1
1148_231,32,4,2017,3.397385479595152,0.0114001704998942,86.5,0.0143998647267011,1.38280866591536,235.77766424995684,1
1149_231,33,4,2017,4.286301277533413,0.0023485290129456,93.5,0.0034671931907658,71.88358383709601,56.35284320157395,1
1149_706,34,4,2017,2.790011468087104,0.0344181249582243,89.5,0.0080118808880469,0.0592382181202993,725.4542151590372,1
1151_834,35,4,2017,1.6116787033917446,0.1567998971639875,72.5,0.1347921615581339,1022.4520891988444,27.07144065634369,1
1152_404,36,4,2017,-0.5786776463364531,0.5884429109822724,40.5,0.5406815690956761,82.75519307020015,-3.033884844062632,-1
1152_834,37,4,2017,-1.0571196312202662,0.3463020109422035,39.5,0.4966573865420429,1027.682124792425,-17.819448239785995,-1
1153_404,38,4,2017,0.4471354281687688,0.6691449957227593,57.5,0.6341948173294822,136.783162865083,5.425072746865103,1
1154_231,39,4,2017,1.5281466705711448,0.1990487125231411,74.5,0.1028016422395197,154.239024142626,20.538639410339897,1
1154_404,40,4,2017,1.8803713957859225,0.1274324229527775,82.5,0.0296130943526454,145.126098706745,11.325526472672584,1
1154_728,41,4,2017,2.5983917892477315,0.0310520868578679,81.5,0.0350957974192842,14.82720809730965,50.12554629735838,1
1154_800,42,4,2017,3.5443700299094507,0.015337845012281,93.5,0.0034609301161331,0.0111682615242898,163.85309031364923,-99
1155_231,43,4,2017,,,50.0,1.0,0.0,0.0,-99
