id_bgl,Unnamed: 0,basin_level,start_year,t_score,p_t,u_score,p_u,baseline_median,delta,u_sign
112113_706,88,6,2017,3.2362266746695467,0.0116731420585135,83.5,0.0248837232827013,1.57720356597839,167.55811991557135,1
112114_231,89,6,2017,,,50.0,1.0,0.0,0.0,-99
112114_706,90,6,2017,3.9195505802420807,0.0083800569568823,93.5,0.0034671931907658,0.0574320217934619,50.12576420294227,1
112115_706,91,6,2017,2.7018555946685967,0.0439468146909509,92.5,0.0043038765583129,0.500933046289377,77.22640158832101,1
112116_706,92,6,2017,2.174866472637845,0.0912405082385859,88.5,0.009792195870725,0.129394796542143,44.18054891694062,1
112117_706,93,6,2017,2.9244349543045964,0.0177573225877149,81.5,0.0350957974192842,1.032658436945435,418.12973509394544,1
112118_706,94,6,2017,7.164847301000974,3.000846812311181e-07,92.5,0.0043038765583129,0.160332050720143,49.01816362013153,1
112119_706,95,6,2017,3.337286037084799,0.0157208227661984,87.5,0.0118996445841574,2.031760961890525,26.18546751749973,1
112120_706,96,6,2017,2.621335450316258,0.02262597146078,79.5,0.0486896107022692,0.1825713369505724,89.83958648914921,1
112130_706,97,6,2017,3.104312762612612,0.0205745327093931,93.5,0.0034671931907658,2.950750657751605,13.120127675843332,1
112140_706,98,6,2017,1.7393879043980889,0.1540877174289567,79.5,0.0486462281931244,0.0193009279382999,10.36176348657281,-99
112150_706,99,6,2017,2.38713702742519,0.0528959870193044,83.5,0.0248837232827013,0.137965070293399,13.700492912750034,1
112160_706,100,6,2017,1.6833102795353316,0.160946010428793,69.5,0.1965160943128864,0.12167428786177,90.02304896049344,1
112170_706,101,6,2017,5.402326815521258,0.000290243166989,91.5,0.0053196860629577,0.760387421823586,324.82817387589546,1
112180_706,102,6,2017,1.5925453426757945,0.1806269800757556,76.5,0.0771659313616824,0.060744671340388,21.6391947579127,1
112190_706,103,6,2017,3.385932858942343,0.0071614238183739,86.5,0.0143998647267011,21.845233301616048,31.929958400497405,1
112200_706,104,6,2017,3.956743270861467,0.0061841245074426,92.5,0.0043038765583129,0.6607333642164674,124.61085448443198,1
112300_706,105,6,2017,4.579888698993566,0.0004374154648127,92.5,0.0043038765583129,7.93593689531029,43.10102465298027,1
112400_706,106,6,2017,3.282557428773292,0.0085993450694552,84.5,0.0208229749459098,0.0461742394127855,319.3156186145726,1
112500_706,107,6,2017,2.745952189705424,0.0255927358650248,80.5,0.0414225387933013,0.360445512618582,8.725323910029907,1
112600_706,108,6,2017,0.200566416321453,0.8485125799757803,62.5,0.4146659024229229,0.0339441612108345,12.99999730493051,1
112700_706,109,6,2017,0.4066721794616467,0.6889478138003705,53.5,0.838410115171209,0.7436894992077681,2.7928973506037345,1
112801_706,110,6,2017,-0.0222996754876743,0.9824043601175684,74.5,0.1027354093508191,0.0081135675529081,438.32020087529935,-99
112802_706,111,6,2017,-1.240388686315505,0.2285766110788019,58.5,0.5865744278376042,0.0318356459611095,155.4995157628792,1
112803_706,112,6,2017,-0.2036806479128006,0.8432692268028594,57.5,0.6341948173294822,0.400987901386472,1.6931491468064952,1
112804_706,113,6,2017,-0.9985417567354932,0.328519045156466,62.5,0.4146659024229229,0.0308169785130303,25.73459678026344,1
112805_706,114,6,2017,-0.7602770902142747,0.4562085810782141,52.5,0.8918594638362826,0.138168848953301,50.25520492812663,1
112806_706,115,6,2017,2.243466267018793,0.0650616324657382,78.5,0.0569983064105199,0.0640607425593771,166.1556253629986,1
112807_706,116,6,2017,1.620329452796378,0.162429596206493,75.5,0.0892445471085907,0.0573693860787898,398.57924781219583,1
112808_706,117,6,2017,3.549221995535361,0.0056893602092151,82.5,0.016690105726464,0.0013231244520284,99.24988248585608,-99
112809_706,118,6,2017,6.657620389868084,1.368491519091225e-06,91.5,0.0053196860629577,0.0595344222674611,172.1181729508441,1
112901_706,119,6,2017,-2.734516503767765,0.0129364020209034,18.5,0.0350957974192842,0.296822395531789,-13.37531439443413,-1
112902_706,120,6,2017,1.2646886933734844,0.2278993717734045,64.5,0.3412684763150512,0.0453967546624149,16.605029682296163,1
112903_706,121,6,2017,-0.2481858919425597,0.8127644748094516,45.5,0.7856962962493347,2.859195944733515,-8.481791408075983,-1
