id,t_score,u_score,p_t,p_u,p_u_thd_0.01
439_156,1.3870076797485564,-65.5,0.17873547332297784,0.307900293130149,0.0
441_116,-1.6448218857897023,24.5,0.11360653698943977,0.08924454710859073,0.0
441_418,-0.174495343489027,49.5,0.8630030809783911,1.0,0.0
441_704,-0.474395326470402,-43.5,0.6396911153902675,0.6833800574551345,0.0
442_104,-1.5444940753179206,26.5,0.13611773327301732,0.11794806736103866,0.0
442_116,-0.47611583499519927,-47.5,0.6384834451595449,0.8918594638362826,0.0
442_156,-3.990004546292284,8.5,0.0005766781936034551,0.005319686062957794,1.0
442_418,-3.5364999506880803,8.5,0.0017637868178628996,0.005319686062957794,1.0
442_704,-2.816891042072514,12.5,0.009782548965087378,0.011899644584157432,0.0
442_764,0.7475131665983152,-58.5,0.46232856269885747,0.5865744278376042,0.0
443_104,,,,1.0,0.0
443_116,-4.230191449230211,6.5,0.0003172472096534228,0.003467193190765815,1.0
443_418,-2.1655866556857966,21.0,0.04095787258543065,0.05107124890833284,0.0
443_704,0.6038564396717122,-62.5,0.5518490748444915,0.4146659024229229,0.0
443_764,-3.2026789853062074,11.5,0.003953285242509289,0.00979219587072503,1.0
444_104,0.5777036571805555,-56.5,0.5690773177289609,0.6833800574551345,0.0
444_458,-0.4840590260971386,40.5,0.6329212011734808,0.5406815690956761,0.0
444_702,1.9233098792228844,-76.5,0.06690676675486085,0.0771659313616824,0.0
444_764,0.442691442348357,-59.5,0.6621243840684957,0.5406815690956761,0.0
445_1014,-0.7934145460002979,-59.5,0.43564563083983665,0.540135020079832,0.0
445_104,-2.245137311935243,18.5,0.03467009934119605,0.035095797419284286,0.0
445_156,1.2927593703043527,-67.5,0.20893053322964156,0.24784912392821346,0.0
445_356,-1.5161184312940044,31.5,0.14311394430531352,0.2211162550702167,0.0
445_764,-0.4848086582706104,40.5,0.6323974033213665,0.5406815690956761,0.0
446_104,-4.496623417775392,4.5,0.0001632394275895272,0.0015724085242773975,1.0
446_356,-0.19093045761473273,33.5,0.8502554397553085,0.27676572286017653,0.0
451_104,-1.9068785151262768,21.5,0.06910379439250222,0.05699830641051993,0.0
451_356,-0.01500895053135237,50.5,0.9881544763187835,1.0,0.0
451_50,-4.104378374980488,4.5,0.0004339795467460598,0.0022214145869887034,1.0
452_1014,3.1169022229448284,-87.5,0.004849281733361819,0.011899644584157432,0.0
452_1021,-2.8660277320488308,19.5,0.008733472029562785,0.04142253879330133,0.0
452_104,1.0905891681088988,-70.5,0.2867477981621346,0.17356816655592167,0.0
452_156,0.8336688482571167,-67.5,0.41304217764224593,0.24784912392821346,0.0
452_356,0.7291559323609079,-59.5,0.47326673849046885,0.5406815690956761,0.0
452_50,1.2604869366501426,-66.5,0.22013203777173895,0.27676572286017653,0.0
452_524,0.4928858949747771,-57.5,0.6267660337943564,0.6341948173294822,0.0
452_64,0.16572799847826455,-74.5,0.8698191622192359,0.10280164223951978,0.0
453_356,-2.3861908550461113,31.5,0.025641237886394736,0.2211162550702167,0.0
453_50,-1.8201045005454908,34.5,0.08178273629072355,0.307900293130149,0.0
454_356,-1.4702375291893521,34.5,0.15504595403401897,0.307900293130149,0.0
455_356,-3.5800494467056874,11.5,0.0015856476550164447,0.00979219587072503,1.0
455_586,-2.6350848519501766,15.5,0.014797712827045015,0.020822974945909827,0.0
456_1013,-3.9681999760512325,4.5,0.0006087488652252632,0.0022214145869887034,1.0
456_1021,-1.0039975938444745,27.5,0.32582629300343013,0.13479216155813392,0.0
456_1052,-0.05626241257072806,-53.5,0.9556186732203049,0.838410115171209,0.0
456_156,-3.6796208995879187,4.5,0.0012420157316436306,0.0022214145869887034,1.0
456_356,-0.6701428404112639,-42.5,0.5094399050569971,0.6341948173294822,0.0
456_4,-0.7855792120383628,39.5,0.44013230144135695,0.49665738654204294,0.0
456_524,,,,1.0,0.0
456_586,-1.7444867447434196,28.5,0.09442511350743836,0.1534378834105726,0.0
457_586,-2.2326517854213948,19.5,0.03559505423881265,0.04142253879330133,0.0
458_144,-2.208858573542139,26.5,0.03742004739937313,0.11794806736103866,0.0
461_1052,,,,1.0,0.0
461_156,-1.61939232226076,30.5,0.11899501723551423,0.19452846255092027,0.0
461_398,2.360464400190464,-87.5,0.027106892051803704,0.011899644584157432,0.0
461_4,-1.3274663044207633,29.5,0.1973809417790876,0.17398281795260206,0.0
461_417,2.5977439381099696,-88.5,0.016090933435444568,0.00979219587072503,1.0
461_586,-2.144761058952721,,0.042765957390131025,0.05743311963200361,0.0
461_762,-2.112595131530123,21.5,0.04570015629995891,0.05699830641051993,0.0
461_795,-0.553075066625817,-40.5,0.5855483021990484,0.5406815690956761,0.0
461_860,2.1873927134958726,-87.5,0.03913891006409004,0.011899644584157432,0.0
462_156,,,,1.0,0.0
462_398,0.055205286292499704,50.5,0.9564516713099596,1.0,0.0
462_417,-0.6972063046533477,39.5,0.49266153761034714,0.49665738654204294,0.0
462_643,2.7201141362613614,-87.5,0.012208080298882667,0.011899644584157432,0.0
462_762,-0.020440031465055464,-53.5,0.9838686409243035,0.838410115171209,0.0
462_860,-1.8495247213056412,11.5,0.07727461747653369,0.00979219587072503,1.0
463_156,1.7725369018619377,-72.5,0.08955256207466991,0.13479216155813392,0.0
463_398,-1.839695052110525,19.5,0.07875624864414846,0.04142253879330133,0.0
463_417,-2.4157524150531744,5.5,0.0240474663082581,0.002781224934389138,1.0
471_156,-0.9267639284497661,37.5,0.3636726203779337,0.4146659024229229,0.0
471_398,-4.426232735757498,6.5,0.00019457301006454297,0.003467193190765815,1.0
471_496,-2.2976342126235036,14.5,0.031015783469334438,0.017352389190761427,0.0
472_496,0.21154680002174503,50.5,0.8343239331797845,1.0,0.0
473_156,-2.6185362291369207,11.5,0.015358320687028797,0.00979219587072503,1.0
473_496,-5.0411849329815,6.5,4.2118161100787894e-05,0.003467193190765815,1.0
474_496,1.698604088886559,-74.5,0.10288316048618788,0.10280164223951978,0.0
475_156,1.2729592662956628,-67.5,0.21574964364368243,0.24784912392821346,0.0
475_496,0.7552873189744393,-59.5,0.45774201162638317,0.5406815690956761,0.0
481_156,2.143718321487097,-73.5,0.04285835128837214,0.11794806736103866,0.0
482_1013,-4.166425871457546,4.5,0.0003718689429641854,0.0022214145869887034,1.0
482_1052,-0.3583046118712618,-49.5,0.7233830894028794,1.0,0.0
482_156,-3.3206695004261726,9.5,0.0029781681020546575,0.006547287612860911,1.0
482_398,-1.483147301421322,12.5,0.15160974138703806,0.009088755954451562,1.0
482_417,0.5244260644653849,-60.5,0.6050002837969916,0.49665738654204294,0.0
482_762,2.3025173606997633,-80.5,0.030694419856572612,0.04142253879330133,0.0
483_156,-3.0500706989726867,6.5,0.005680021789555172,0.003467193190765815,1.0
491_156,-2.803464235427752,4.5,0.01008940147529668,0.0022214145869887034,1.0
492_156,-3.6419591627716357,4.5,0.0013624044179703445,0.0022214145869887034,1.0
511_360,-1.6376513534968062,27.5,0.11510482976379684,0.13479216155813392,0.0
512_360,0.6449594902538532,36.5,0.5253351415064065,0.37686571143689396,0.0
513_360,-1.5501151752764466,24.5,0.1347657460669355,0.08924454710859073,0.0
514_360,-1.0273760949613673,35.5,0.3149275535798168,0.3412684763150512,0.0
515_360,-0.13030233235132746,-51.5,0.8974601808160599,0.9458048585528951,0.0
516_360,-3.6037327712433225,9.5,0.0014963013187866924,0.006547287612860911,1.0
517_360,-4.026858615263,4.5,0.0005262357455196185,0.0022214145869887034,1.0
517_626,2.2809906199054453,-83.5,0.03213436202539491,0.02488372328270136,0.0
521_360,-2.39809896549451,20.5,0.02498785787851245,0.048689610702269216,0.0
521_458,1.0306549835787404,-65.5,0.3134196334939276,0.307900293130149,0.0
521_608,1.5360863114546672,-72.5,0.13816078492179396,0.13479216155813392,0.0
521_96,-4.271569466344152,7.5,0.0002861573214495425,0.004303876558312955,1.0
522_360,-5.110346312252559,5.5,3.549243165388059e-05,0.002781224934389138,1.0
523_1046,-1.2382783747337807,,0.22810349446062958,0.2396927627322719,0.0
524_360,,,,1.0,0.0
524_608,0.8933727429399472,-60.5,0.38091053380904594,0.49665738654204294,0.0
525_360,-4.184142622850258,6.5,0.00035581646447251813,0.003467193190765815,1.0
526_360,-2.727151574518991,10.5,0.012014092082266262,0.008024002332133759,1.0
531_36,-0.9353343659384263,32.5,0.3593333560125166,0.24784912392821346,0.0
531_360,-1.1777334404449444,30.5,0.25094606649142154,0.1965160943128864,0.0
531_598,-2.371413236780398,8.5,0.02647395103755092,0.005319686062957794,1.0
532_360,-1.9136072592329538,24.5,0.0681965706004874,0.08924454710859073,0.0
533_360,-1.103180987459073,39.5,0.2813579055379679,0.49665738654204294,0.0
534_360,-3.794174352021805,9.5,0.0009365814358318552,0.006547287612860911,1.0
535_360,-0.7753154590890584,39.5,0.4460521117254248,0.49665738654204294,0.0
536_598,-2.292486128022465,7.5,0.031357912613254185,0.004303876558312955,1.0
537_598,-1.6445326322911675,21.5,0.11366665848194991,0.05699830641051993,0.0
537_90,-3.2673965368599482,9.5,0.003385477233690781,0.006547287612860911,1.0
538_598,-2.636123186831327,4.5,0.014763186087762191,0.0022214145869887034,1.0
541_583,-2.2946253090983797,18.5,0.031215330992314973,0.03495528039312035,0.0
541_585,-2.9008296131001474,8.5,0.008056193186089047,0.005319686062957794,1.0
543_316,-3.6818787945317286,6.5,0.0012351401834155304,0.003467193190765815,1.0
543_580,-2.849243285913235,13.5,0.009079171350773473,0.014399864726701132,0.0
544_392,,,,1.0,0.0
545_1048,-0.9873247975239658,19.0,0.3337569556049398,0.018880040671821696,0.0
545_296,-2.3712974417746917,20.5,0.02648057325786784,0.043540730689229215,0.0
545_520,-3.026101313048145,20.0,0.006010044275475499,0.02315236266375798,0.0
545_583,-1.9641655634406665,17.5,0.06170777158531487,0.01217350886477594,0.0
545_584,-3.8788851326271754,4.5,0.0007595980786196671,0.0022214145869887034,1.0
551_242,-2.7310683927623933,11.5,0.011907388928337285,0.00979219587072503,1.0
551_798,-2.914864462399695,7.5,0.007797486539685212,0.004296431436901542,1.0
552_242,-3.3312588000057515,18.5,0.0029030775347155344,0.035095797419284286,0.0
553_548,-1.0796958400898826,44.5,0.29147029903821775,0.7339474627492532,0.0
553_90,-1.6509436479632853,28.5,0.11234037492131572,0.1534378834105726,0.0
554_540,2.0187296861885704,-80.5,0.05532182139470643,0.04142253879330133,0.0
555_574,-1.5178194024522047,18.5,0.14268642113195673,0.01685184271162842,0.0
556_540,-4.728165101620935,6.5,9.16573994030062e-05,0.003467193190765815,1.0
557_36,,,,1.0,0.0
561_36,-0.12680630888420513,43.5,0.900195775569242,0.6833800574551345,0.0
562_1015,-0.7760870217033117,31.0,0.44560542403231707,0.17320141293111058,0.0
562_36,-0.588646425011169,42.5,0.5618354636190899,0.6341948173294822,0.0
563_36,-1.0480485617107098,33.5,0.30550533415707365,0.27676572286017653,0.0
564_36,0.729760008605108,57.5,0.4729043982745752,0.6341948173294822,0.0
565_36,1.0191238676323953,-63.5,0.3187451209324277,0.37686571143689396,0.0
566_36,0.7451619655413567,-59.5,0.46372107986983213,0.5406815690956761,0.0
567_36,1.6477403702473439,-90.5,0.11300142084861044,0.006547287612860911,1.0
568_36,1.2820464735387618,-76.5,0.21259908559577445,0.0771659313616824,0.0
569_36,-3.460063533100119,5.5,0.0021249487403952,0.002781224934389138,1.0
571_554,-2.5075421050471176,16.5,0.019664072096044517,0.02488372328270136,0.0
572_554,-0.27888367691740856,43.5,0.7828263051615255,0.6833800574551345,0.0
573_554,-1.2869389536065734,35.5,0.21091758173329125,0.3412684763150512,0.0
574_36,,,,1.0,0.0
574_554,-1.1165180758984141,17.5,0.27572935917438474,0.013071565169984105,0.0
575_554,-2.4224546544810392,17.5,0.02369908443664616,0.013071565169984105,0.0
611_170,0.41211104282325295,-58.5,0.6840737694160005,0.5865744278376042,0.0
611_591,1.048663747268322,-72.5,0.3052280264694389,0.13479216155813392,0.0
612_170,1.4760914149766533,-70.5,0.15348007878540584,0.17398281795260206,0.0
612_862,,,,1.0,0.0
613_170,-2.5642349581402937,14.5,0.017340839228840294,0.017352389190761427,0.0
613_862,-1.1894596685503247,30.5,0.24639362664043868,0.1965160943128864,0.0
614_308,-2.1207813912466174,31.5,0.04493671934748571,0.2211162550702167,0.0
614_474,2.4063660758567282,-83.5,0.02454332477490027,0.02488372328270136,0.0
614_52,-1.522003712107345,-37.5,0.14163918053533472,0.4146659024229229,0.0
614_531,1.9537397589149263,-79.5,0.06299948307561772,0.048689610702269216,0.0
614_533,0.9273800992244866,-64.5,0.36335948783324656,0.3412684763150512,0.0
614_662,-0.8084139561823689,36.5,0.42713551192921195,0.37686571143689396,0.0
614_670,1.156873285486,-65.5,0.2591987090082321,0.307900293130149,0.0
614_780,-1.1624562558684712,33.5,0.2569705754045286,0.27676572286017653,0.0
614_862,-4.692400622550097,4.5,0.00010019658710717235,0.0022214145869887034,1.0
615_170,3.399469369007771,-90.5,0.0024616864472747292,0.006547287612860911,1.0
615_328,,,,1.0,0.0
615_76,-2.2684664774920904,17.5,0.03300024231160483,0.029613094352645416,0.0
615_862,1.3034258248281805,-65.5,0.2053266586234088,0.307900293130149,0.0
616_254,-2.3541656001292153,19.5,0.02747729660979048,0.04142253879330133,0.0
616_328,-3.8564909912856606,5.5,0.0008028857072237512,0.002781224934389138,1.0
616_740,-1.9753841924171052,25.5,0.060343984221663545,0.10280164223951978,0.0
616_76,1.5817600097142326,-72.5,0.12735967834858852,0.13479216155813392,0.0
616_862,-3.362326224298375,9.5,0.002693239787342792,0.006547287612860911,1.0
621_76,-4.173245533042253,4.5,0.0003656063323222197,0.0022214145869887034,1.0
622_170,0.5524042963732785,-58.5,0.5860001820177019,0.5865744278376042,0.0
622_218,3.7434161684558953,-92.5,0.0010615150734375382,0.004303876558312955,1.0
622_254,,,,1.0,0.0
622_328,-2.557386946156482,27.5,0.017607197288397256,0.13479216155813392,0.0
622_604,3.5505491034615164,-87.5,0.0017042772078205704,0.011899644584157432,0.0
622_68,0.8104297619222788,-63.5,0.4259997373660469,0.37686571143689396,0.0
622_740,,,,1.0,0.0
622_76,0.5048359733540055,-60.5,0.6184770103766901,0.49665738654204294,0.0
622_862,-0.8875299198040274,32.5,0.3839810281992393,0.24784912392821346,0.0
