id_bgl,start_year,basin_level,permanent_area
11425_706,2017,5,0.0
11426_404,2000,5,0.0
11426_404,2005,5,0.0
11426_404,2010,5,0.0
11426_404,2015,5,0.0
11426_404,2017,5,0.0
11427_404,2000,5,0.0
11427_404,2005,5,0.0
11427_404,2010,5,0.0
11427_404,2015,5,0.0
11427_404,2017,5,0.0
11428_404,2000,5,0.0
11428_404,2005,5,0.0
11428_404,2010,5,0.0
11428_404,2015,5,0.0
11428_404,2017,5,0.0
11429_404,2000,5,0.0
11429_404,2005,5,0.0
11429_404,2010,5,0.0
11429_404,2015,5,0.0
11429_404,2017,5,0.0
11430_706,2000,5,0.0
11430_706,2005,5,0.0
11430_706,2010,5,0.0
11430_706,2015,5,0.0
11430_706,2017,5,0.0
11441_706,2000,5,0.0
11441_706,2005,5,0.0
11441_706,2010,5,0.0
11441_706,2015,5,0.0
11441_706,2017,5,0.0
11442_231,2000,5,0.0
11442_231,2005,5,0.0
11442_231,2010,5,0.0
11442_231,2015,5,0.0
11442_231,2017,5,0.0
11442_706,2000,5,0.0
11442_706,2005,5,0.0
11442_706,2010,5,0.0
11442_706,2015,5,0.0
11442_706,2017,5,0.0
11443_231,2000,5,0.0
11443_231,2005,5,0.0
11443_231,2010,5,0.0
11443_231,2015,5,0.0
11443_231,2017,5,0.0
11443_706,2000,5,0.0
11443_706,2005,5,0.0
11443_706,2010,5,0.0
11443_706,2015,5,0.0
11443_706,2017,5,0.0
11444_231,2000,5,0.0
11444_231,2005,5,0.0
11444_231,2010,5,0.0
11444_231,2015,5,0.0
11444_231,2017,5,0.0
11444_404,2000,5,0.0
11444_404,2005,5,0.0
11444_404,2010,5,0.0
11444_404,2015,5,0.0
11444_404,2017,5,0.0
11444_706,2000,5,0.0
11444_706,2005,5,0.0
11444_706,2010,5,0.0
11444_706,2015,5,0.0
11444_706,2017,5,0.0
11445_231,2000,5,0.0
11445_231,2005,5,0.0
11445_231,2010,5,0.0
11445_231,2015,5,0.0
11445_231,2017,5,0.0
11446_231,2000,5,0.0
11446_231,2005,5,0.0
11446_231,2010,5,0.0
11446_231,2015,5,0.0
11446_231,2017,5,0.0
11447_231,2000,5,0.0
11447_231,2005,5,0.0
11447_231,2010,5,0.0
11447_231,2015,5,0.0
11447_231,2017,5,0.0
11448_231,2000,5,0.0
11448_231,2005,5,0.0
11448_231,2010,5,0.0
11448_231,2015,5,0.0
11448_231,2017,5,0.0
11449_231,2000,5,0.0
11449_231,2005,5,0.0
11449_231,2010,5,0.0
11449_231,2015,5,0.0
11449_231,2017,5,0.0
11450_706,2000,5,0.0
11450_706,2005,5,0.0
11450_706,2010,5,0.0
11450_706,2015,5,0.0
11450_706,2017,5,0.0
11460_706,2000,5,0.0
11460_706,2005,5,0.0
11460_706,2010,5,0.0
